,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600019.SH,X601600.SH,X600585.SH,X600795.SH,X601898.SH,X601991.SH,X600010.SH,X600688.SH,X600886.SH,X600362.SH,X600188.SH,X600111.SH,X600027.SH,X600157.SH,X600583.SH,X601992.SH,X000709.SZ,X600021.SH,X600309.SH,X601158.SH,X000898.SZ,X600352.SH,X600489.SH,X000539.SZ,X600547.SH,X000629.SZ,X000792.SZ,X600808.SH,X000825.SZ,X000060.SZ,X600660.SH,X000027.SZ,X600008.SH,X600578.SH,X600307.SH,X002353.SZ,X000831.SZ,X600863.SH,X002470.SZ,X600219.SH,X600549.SH,X000959.SZ,X000630.SZ,X000012.SZ,X601699.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.558587294202586,0,0,0,0,0,0,0,0,0,0,0,0,0.0207144969968317,0,0,0,0,0,0,0,0.120868738571969,0,0,0,0,0,0,0,0,0.0569802427096721,0,0,0,0,0,0,0,0,0,0,0,0.00321916761172183,0,0,0,0,0,0,0,0.0143597747538291,0,0,0,0,0,0
X600028.SH,0.660220458773039,0,0,0,0.0513437577115032,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0.0556587521017677,0,0.0921466713734631,0,0.0139738399600128,0,0.0528445557451364,0,0,0,0,0,0,-0.0179037843696019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000793359339811688,0,0,0,0,0,0,0
X601088.SH,0.0164231264200168,0,0,0,0.0133257043685141,0.0166579035380289,0.297930448611669,0,0.222037876122287,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0434074746549218,0,0.0681764517417728,0,0,0,0.0376334539179983,0,0.0680907722987494,0,0,0,0,0,0,0,0,0,0.0303181789388242,0,0,0,0,0,0,0,0.116427908944211,0,0,0.00173834176247497,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0.0958783480120431,0,0.0635244221058481,0.104851422923796,0,0,0,0,0,0.370657873004422,0,0.0279416311388643,0,0,0,0,0,0.122080303260845,0,0,0,0,0,0,0.00414994546462174,0,0,0,0,0,0.00735719472039145,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0.223878174535847,0,0,0,0,0,0,0,0,0,0,0.0286855839975875,0.150038515760508,0.0518733145664417,0,0,0.311918815445335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0368044353195842,0,0,-0.00301727384905304,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0.064836114114657,0.0903435303642252,0,0.0528919572849822,0,0,0,0,0,0,0,0,0,0,0,0,0.0749748537664685,0,0,0,0,0.0581267161192666,0,0.0605106416360476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041586467429698,0,0,0,0,0,0
X600585.SH,0,0,0.162865277201879,0,0,0,0,0,0,0,0,0,0.0284009036401546,0,0,0,0,0,0.258085042362934,0.126722101893153,0,0,0.00798875058774234,0,0.0499931521424755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0139750360755001,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0.0413948518640221,0,0,0,0.261820151544598,0,0,0,0,0,0,0.230991575864248,0,0,0,0,-3.46944695195361e-18,0,0,0.0523721938617106,0,0,0,0,0,0,0.0242353211550687,0.0805559012143068,0,0,0,0,0,0,0,0,0.137462136454205,0,0,0,0,0,0,0,0,0,0.0129113096854827,0,0,0,0,0,0
X601898.SH,0,0,0.0293129398568141,0,0.0724198724247298,0.120044490548884,0,0,0,0,0.0171063997587368,0.0417887206703508,0,0,0.074261366729004,0,0,0,0,0,0.00898920911118755,0,0,0,0.111590799451864,0,0,0,0,6.93889390390723e-18,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0610699788377774,0,0,0.0353895797409633,0,0,0,0,0,0
X601991.SH,0,0,0,0.330671731555832,0,0,0,0.0149113833083456,0.303634133639681,0,-0.039943471755357,0,0.0608446389677875,0,0,0,0.0516384115858231,0,0.102529811698189,0,0,0.19051793319787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163022648350259,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600010.SH,0,0,0,0.132285430359335,0.0798397332712018,0,0,0,0,0,0,0,0,0,0.323503552456053,0,0,0,0,0,0.231443386941972,-0.0101188977568074,0,0,0,-0.0538515198236468,0,0,0,0,0,0,0,0,0.150615425840084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0402817177627744,0.046380728773283,0,0,0,0,0,0
X600688.SH,0,0.48809068000132,0,0,0.0731932598481791,0,0,-0.089022750341141,0.133867408241091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126284243910217,0,0,0,0,0,0,0,0,0,0,-0.0260017815981472,0,0.100730351913524,-0.0106792703504558,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0.248140607543,0,0,0,0.0703096369169856,0,0,0,0,0,0
X600886.SH,0,0,0,0,0.114391591955979,0,0.221592210324056,0.122189009858609,0.0931036251665456,0.304503436075806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132061292221827,0,0,0,0,0,0,0,0.0294878413486047,0,0,0,0,0,0,-0.0046580203908428,0.0459991621774722,0,0,0,0,0,0
X600362.SH,0,0,0,0,0.0100795316911009,0.047697068879414,0,0,0,0,0,0,0,0,0.109648473258121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0126850237553711,0,0,0,0.304659670588141,0,0,0.0332685541601078,0,0,0,0,0,0,0.0333505513429258,0.0947387215898798,0,0,0,0,0,0,0,0,0,0,0,0,0
