,X601857.SH,X600028.SH,X601088.SH,X600010.SH,X600011.SH,X600886.SH,X600019.SH,X601898.SH,X600585.SH,X600795.SH,X601600.SH,X601991.SH,X600688.SH,X000709.SZ,X600027.SH,X002075.SZ,X600157.SH,X600111.SH,X600362.SH,X600188.SH,X600583.SH,X000898.SZ,X600021.SH,X601158.SH,X000027.SZ,X000539.SZ,X000878.SZ,X600309.SH,X600022.SH,X601992.SH,X600352.SH,X000883.SZ,X000629.SZ,X601918.SH,X600307.SH,X600160.SH,X600547.SH,X600098.SH,X600660.SH,X600489.SH,X600808.SH,X000792.SZ,X000060.SZ,X600863.SH,X002470.SZ,X600578.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.608177639254313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0353327601305996,0,0,0,0,0,0,0,0,0.0546928139548062,0,0,0,0,0.0318193090916219,-0.00981511038084341,0,0,0,0,0,0
X600028.SH,0.304745654044328,0,0,0,0,0,0.183574723376551,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107564220330332,0,0.0848340132888484,0,0.01127377579473,0,0,0,0,0,0,0,0,0,0,0,0,0,0.079653970990734,0,0,0,0,0,0,0,0,0.025585122061163,0,0,0,0,0,0,0
X601088.SH,0,0,0,0.199957519407075,0,0,0,0.0490517768872663,0,0,0,0.157001787904812,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0.032857029919682,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0707390470373777,0,0,0.134809112206818,0,0,0,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0.193953950326565,0,0,0,0,0,0,0,0,0,0,0.108120068607397,0.0654915449472396,0.0646765532860997,0,0,0.0855980490229573,0.0830140700479991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0205472174429654,0,0.139653206649462,0,0,0,0,0,-0.00349385211341931,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0.208639405515247,0,0,0,0,0,0,0.0598947176817388,0,0,0,0,0,0,0.0254423133083737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.427681282162586,0,0,-0.00325792750523581,0,0,0,0,0,0
X600886.SH,0,0,0,0.0162136189023818,0,0,0,0,0,0,0,0,0,0.252549988179705,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,-0.00210834286300915,0,0,0,0,0.0159418940753184,0,0,0,0,-0.0733387796545613,0.0464560344710232,0,0,0,0,0,0
X600019.SH,0,0,0.143375470937342,0,0.130833677652545,0,0,0,0,0,0,0,0,0,0.302810049981424,0,0,0,0,0,0,0,0,0,4.60737345371965e-05,0,0,0,0,0.0726022951747712,0,0,0,0.0233176575708162,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,-2.16840434497101e-19,-0.00114379099885005,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0.0127732892307202,0,0,0,0,0,0,0,0,0,0.0278662233324079,0,0,0,0,0,0,0,0,0,0,0,0,0.0894756051061394,0,0,0,0,0,0,0,0,0.0060450996864776,0.353142024230891,0,0,0,0,0,0,0,0,0,0,0
X600585.SH,0,0,0.0691318676600782,0,0.0955376427179095,0,0.0502847351120042,0,0,0,0,0,0,0,0,0,0,0.108529645934263,0,0,0,0.0606607473489551,0,0,0.0615273912318448,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.00560541768660534,0,0,0,0.250289834297913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0.105995040548873,0,0,0.160558329609505,0,0,0,0.114414376280714,0,0,0,0,0,0,0,0.0847886383669599,0,0,0,0,0,0,0.0684157263552497,0,0,0,0.000545570810635027,0,0.0131282720475498,0.0146148993323005,0,0,0,0,0,0,0.243355510650072,0,0,0,0,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0.0719161328182216,0,0,0,0,0,0,0.187335975036831,0,0,0,0,0,0.0854840053591698,0.042166030683141,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125964292654451,0,0,0.14542929827789,0,0.0640030117035395,0,0,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0.030270763435554,0,0,0.159206169675831,0,0,0,0,0,0,0.0551819266052695,0,0,0.0440266067129161,0,0.238107405040375,0,0,0.00113884557408793,0,0,0,0,0,0,0,0,0,0,0.0469515033189619,0,0,0,0.0265778570502297,0,0.00873173437732165,0.020281481126304,0,0,0,0,0.15313402086778,0,-0.00136181231954134,0,0,0,0,0,0,0
X600688.SH,0,0,-0.089018397285287,0,0,0,0,0,-0.0423369315176747,0,0,0,0,0,0,0,0,0,0,0,0.440470632253324,0,0,0,0.0369979671769731,0,0,0,0.031309840841173,0,0,0,0,0.275394381860535,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00285250697679782,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0722422551995471,0,0,0,0,0.253205860531498,0,0,0,0,0,0,0,0,0,0,0,0.0905231600962649,0,0,0,0,0,0,0,0,0,0,0.19858467412961,0,0,0,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0.105755897587811,0,0,0.332985080281285,0.0911882425826061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0409586791856408,3.46944695195361e-18,0,0,0,0,0,0,0,0,0.145650576961582,0,0,0,0,-0.00573112367345743,0,0,0,0,0,0
X002075.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0281989125175229,0,0,0,0,0,0,0,0,0,0,0,0,-0.0500997611663414,0.0211795868510008,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0.127311327115562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184356933434864,0,0,0,0.0554159747336045,0,0.000210945049896419,0,0,0.11181659619399,0.0732537961565623,0,0,0,0,0,0,0,0.0188159946269277,0,0.0605861326516054,0,0,0,-0.0187537718664623,0,0,0,0,0,0
X600111.SH,0,0,0,0.0077801734052571,0,0,0,0.0204039879602895,0,0,0,0,0,0,0,0,0,0,0.0539474407061958,0.0907468309102901,0.16222868256254,0,0.242879299588016,0,0,0,0,0,0.0104511364419318,0,0,0.0342089268784738,0,0,0,0,0.0286848682315471,0,0,0,0,0,0.0833135918536678,0.0187242069633521,0,0,0,0,-0.0128743393625392,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0.0858848461007569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0475542027806877,0,0,0,0,0,0.17711005048266,0,0.0756761849297116,0.0589516910034609,0,0.0995663984482797,0,0,0.0252559977431057,0,0,0,0.146613826510171,0,0,0,0,0,0,0,-0.0327797957744482,0,0,0,0,0,0
