,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600019.SH,X600585.SH,X601898.SH,X600010.SH,X601991.SH,X600795.SH,X601600.SH,X600886.SH,X600188.SH,X600362.SH,X600111.SH,X600027.SH,X600688.SH,X600309.SH,X601992.SH,X601158.SH,X600583.SH,X000792.SZ,X600157.SH,X000898.SZ,X600352.SH,X000709.SZ,X600547.SH,X600489.SH,X000831.SZ,X002353.SZ,X000539.SZ,X600660.SH,X600008.SH,X000630.SZ,X000027.SZ,X000825.SZ,X600808.SH,X000629.SZ,X002470.SZ,X600549.SH,X600021.SH,X600578.SH,X600315.SH,X600098.SH,X600307.SH,X000983.SZ,X601699.SH,X600863.SH,X000060.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.510085482739686,0,0,0,0,0,0,0,0,0.0567225569092155,0.0931528290506022,0.115592298470879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0127179133674686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600028.SH,0.46900844787199,0,0,0,0,0,0,0,0,0,0.00471564304792068,0,0.00507219531862925,0,0,0,0.46280443719289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0130822179281783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0306536754582696,-0.00485372525826363,0,0,0,0,0,0
X601088.SH,0.0660584380445276,0,0,0,0.0826046050627385,0,0.0869261128942816,0,0,0,0,0,0.0836195921018381,0,0,0,0,0.0172743526080622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.408556835428086,0.0646797360029085,0,0,0,0,0,0,0,0,0,0,0
X600011.SH,0.115311885823535,0,0,0,0,0,0,0.0249475531540291,0.0651191084024436,0.157112594129514,0.0242419829788742,0.026436395297338,0,0,0,0.0787102821692378,0.0389306169707173,0,0,0,0,0,0,0.0220334718465307,0,5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.360118841324579,0,0,0,0,0,0,0,0,0,-0.000197252974473689,0,0,0,0,0,0
X600019.SH,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,-8.67361737988404e-19,0,0,0.115473988035873,0,0,0,0,0,0,0.23341142968024,0,0.28750957891473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195911224848916,0,0,0,-0.00768229769227108,-0.00807536561370074,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0192380739772854,0,0,0.08459063974346,0,0.0567840768244171,0,0.125125504124018,0,0,0,0,0,0,0,0.0588566710324978,0,0,0.117948966240977,0,0,0,0,0,0,0,0,0,0,0,0.0568108509617265,0,0,0.112898850173433,0,0,0,0,0.00198952607783369,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0.115299008428442,0,0.052228882879236,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00946900463239899,0,0,0,0,0,0,0,0,0,0.00182868909213556,0,0,0.191879158357817,0,0,0,0.0296852328452788,0,5.42101086242752e-20,0,0.242802604234956,0.290339645438439,0,0,0,0,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00576315931621504,0,0.508150715229943,0,0,0,0,0.0666211942815895,0,0,0,0,0,0,0.0988751190166986,0,0,0,0,0,0,0.187898717993591,0,0,0,0,0,0,0,0.0165441651284459,-0.00727004970535371,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0.0439237360731257,0,0,0,0.455696096786403,0,0,0,0,0.0928570938538701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.193327563033428,0,0,0,0,0,0,0,0,0,0,-0.0203655558104074,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0.271635334650176,0,0.219030862057491,0.186667872295051,0,0,0,0.132249781037744,0,0,0,0,0,0,0,0,0,0,0.0145124576354962,0,0,0,0.03320060819819,0,0,0,0,0,0,0,0,0,0.047181824184215,0,0,0,0,0,0,0,0,0,0,-0.00816543736913213,0,0,0,0,0,0
