,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X601898.SH,X600660.SH,X600019.SH,X600188.SH,X600585.SH,X601600.SH,X600886.SH,X600011.SH,X600547.SH,X000792.SZ,X600010.SH,X600795.SH,X600111.SH,X002460.SZ,X600362.SH,X600160.SH,X600803.SH,X000708.SZ,X600027.SH,X600489.SH,X002466.SZ,X000301.SZ,X601991.SH,X000807.SZ,X000786.SZ,X600426.SH,X600176.SH,X000983.SZ,X600219.SH,X002128.SZ,X601699.SH,X000877.SZ,X000408.SZ,X000630.SZ,X600096.SH,X600157.SH,X601168.SH,X600985.SH,X000933.SZ,X002353.SZ,X600352.SH,X600995.SH,X000883.SZ,X600378.SH,X600688.SH,X600549.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0.0919513250066849,0,0,0.0210851999112526,0,0,0,0,0.123818382019762,0,0.0523959289321443,0,0,0,0.133969205201225,0,0,0.17599938863485,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0.0430036522475803,0,0,0,0,0,0,0,0,0,0,0,0,-0.0186885154255749,0,0
X601088.SH,0,0,0,0,0.474903196948383,0,0,0,0,0,0.0228738886237067,0,0,0,0,0,-0.0262868819924233,-0.0199985209060231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0829696440530221,0.0112619313078119,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0252397241625517,0,0
X600028.SH,0.402361503414144,0,0,0,0.00704644643518368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0153016476647331,0,0,0,0,0.0240031760169142,0,0.0319751316532041,0,0,0,0,0,0,0,0,0,-0.0194692696777682,0,0,0,0,-0.0309099756534959,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0215423220707549,0,0,0,0.0498941007510976,0.215082273122823,0,0,0.106674773645701,0,0,0,0,0,0,0,0,0,0,0.214963316439167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0303066800719073,0,0,0,0,-0.00473502830697657,0,0
X601898.SH,0,0.489841720873863,0,0,0,0,0.12947950337287,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0.235452628429448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0205683550776737,0,0,0,0,0,0,0,0,0,0,0,0.0549718211682386,0,0,0,0,-0.00808986227435001,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.080400456100223,0,0,0.144029079781136,0,0,-0.101532505629501,0,-0.09452523101854,0,0,0.095088549739255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0457468882181722,-0.182258421482802,0,0,0,0,0,0,-0.0530325800265754,0,0,0,0,-0.0115668311772327,0,0
X600019.SH,0.18682705060494,0,0,0,0,0,0,0,0,0.222983845764132,0,0,0,0,0,0,0,0,0,0,0.0443357913140857,0.00675155998600732,0,0,0,0,0,0,0,0,0,0,0,0,0.144512649233365,0.106083175261137,0,0,0,0.0519816321206337,0,0,0,0,0,0,0,0,0,0,0,0,0.00687872411779255,0,0,0,-0.0171515799890804,0,0
X600188.SH,0,0,0,0.068948708688146,0.158351225105473,0,0,0,0,0,0,0,0,0,0,0,0.0324396102440154,0,0,0,0,0,0,0,0.00470095257958142,0,0,0,0,0,0,0.196004709506521,0,0,0.134134717236484,0,0,0.120163741360374,0,0.0479082914829062,0,0,0,0,0,0,0,0,0,0,0,-0.0166824349747961,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0448547147578453,0,0,0,0,0.0943376693684207,0,0,0,0.0484196193023268,0.0224098075618774,0,0,0,0.0186091190891237,0,0,0,0,0,0,0.275916085709466,0,0,0,0,0,0.301904263540235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0.301327435196708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.299166493021049,0.193181711693546,0,0,0,0.143324391130815,0,0,0,0,0,0,0,0.302009880789382,0,-3.46944695195361e-18,0,0,0,0,0,0,0.0453039987719768,0,-0.00923186932166787,0,0,0,0,-0.0134276495230332,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.18518114765153,0.458259052195618,0,0,0,0,0,0,0,0.020968554493854,-0.0344937079364212,0,0,0,0,0,0,0,0,0,0.0735251805518315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0177841556857584,0.0226723318619208,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0.092518656214201,0.17137818132086,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11030447236461,0,0,0.00399435478106406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117433384503449,0,0,0,0,0,0,0,0,0,0,0,-0.0244246149051486,0,0,0,0,-0.0098305677937754,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0.0830267854257167,0,0,0,0,0.0274192218531808,0,0,0,0,0,0,0,0,0.639748374361093,0,0,0,0,0,0,0,0,0,-0.119203959341494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0527319144449159,0,0.126253813794651,0.171466298066563,0,0.086112789921863,0,0,0,0,0.0529731510556988,0,0,0,0,0.0750327370942366,0,0,0,0,0,0,0.188429188215183,0,0,0.105508879581095,0,0,0.0668808454210803,0,0,0,0,0,0,0,0,-0.0115056094211948,0,0,0,0,-0.012302363596145,0,0
