,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600585.SH,X002460.SZ,X600188.SH,X000792.SZ,X600019.SH,X600111.SH,X000877.SZ,X002466.SZ,X002271.SZ,X601898.SH,X000708.SZ,X600010.SH,X600011.SH,X600547.SH,X601600.SH,X600660.SH,X000301.SZ,X600886.SH,X600426.SH,X600362.SH,X600176.SH,X000723.SZ,X000786.SZ,X600096.SH,X600803.SH,X000408.SZ,X000983.SZ,X601699.SH,X600219.SH,X600795.SH,X600801.SH,X000807.SZ,X601991.SH,X000932.SZ,X000630.SZ,X002353.SZ,X600985.SH,X002080.SZ,X000825.SZ,X600295.SH,X600688.SH,X601666.SH,X000959.SZ,X600486.SH,X600489.SH,X600141.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000877.SZ,-0.00409530932636429,0,0,0,0.314950332289378,0,0,0,0,0,0,0,0,0,0,0.314464760110023,0,0,0,0,0,0.0481252151719434,0,0,0,0,0,0,0,0,-0.0195200670985044,0,0,0,0.134894909607382,0,-8.67361737988404e-19,0,-0.0161196320241855,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.0202573230681535,0,0,0,-0.0203202649002854,0,0
X002466.SZ,-0.30869179228621,0,0,0,0,0.851786907554178,0,0.0369724897760217,0,0,0,0,0,0,0,0,0.000710279210448485,0,0.0559320352731303,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0.0212644548774259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0554191398743643,-0.0552019725652959,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,-0.0343173504448309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.314363950767703,0,0.412042311321729,-0.143021947715275,0,0,0,0,0,0,0,0,0.304831150527307,0,-0.144672815307997,0,0.0858518919508185,0,0,0.0503672986750012,0,0.029659673232487,0,0,0,0,0,-0.000720478128046838,0.0134327295852692,0,0,0,0,0,0
X601898.SH,0,0.166128123642851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200543127402964,0.00372298090508469,0,0,0,0.0809944304062796,0,0,0,0,0.295122664857656,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,-0.00289074695112445,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0.00155708008632766,0,0,0,0,0.00281943666395301,0,0.271121438549745,0,0,0.108362641269753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0290788107458095,0,0,0,0,0,0,0,0,0,0,0,0.132555621037416,0,0.0784262274056052,0,0,0,0,0,-0.0478090441723047,0,0,0,0,0.0626103913406703,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0.379000318458052,0,0,0,0.00783627813936072,0,0,0,0.0603084718352207,0,0,0.0959830571354103,0,0,0,0,0,0.0542420926094408,0,0,6.93889390390723e-18,1.73472347597681e-18,0,0,0,0,0.0636942601786374,0,0,0,0,0,0,0,0,4.33680868994202e-19,0.0943956803690654,0,0,0,0,0.00557250148857088,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0806147603572444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174496350320655,0,0,0,0.400657769451157,0,0,0,0,0.0560654488117271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.0149114785513175,0,0,0,0,0,0,0,0,0,0,0,-0.0863713154366491,0,0,0,0,0.0159081799461444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.897695930980985,0,0,-0.0215757773277832,0,0,0,0,0.0124783534552055,0,0
X601600.SH,0,0,0,0,0,0,0,-5.42101086242752e-20,0,0,0,0,0,0,0,0,0.0113468875565967,0,0,0,0,0,0,0,0,0,0.0360950452816304,0,0.0254800320452468,0.0327880518494994,0,0,0,0,0,0.563474679983274,0,0,0,0,0,0,0,0.115209453704787,0,0,0.114464739013122,0,0,0.0717227268229206,0,-0.00714400627043871,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0.127899281788429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0841412144269512,0,0,0,0,0,0,0,0.132277167934319,-0.213627105351161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0741573359308864,0,0,0,-0.0244446931352297,0.0336543971193108,0,0,0,0.0558148563419109,0,0
X000301.SZ,0,0,0,0.522858070722107,0,0,0,0,0,0.176655629692826,0,0,0.0297344977602317,0,1.0842021724855e-19,0,0.0122124995704635,0,-0.151449525395774,0.0463359127835281,0,0,0,0,0,0,0,0.117446538250504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000686426738620849,0,0,0,0,0,-0.0424793439661519,0.0119150738649814,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0.0678211689935676,0,0,0,0,0,0.143486103410999,0,0,0,0,-0.111315148836465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173111339779202,0,0,0.136711226344652,0,0,0,0,0.116756602118666,0,0,0,0,0,0,0,0.00387619337270042,0.114208002307795,0,0,0,0,0,-0.0626293837128112,0,0
X600426.SH,0,0,0,0.126161345009986,0,0.0256440957291022,0.16962622575005,0,0,0,0,0.0352117670607668,0,0,0,0,0,0,0,0,0.0591702903425525,0,0,0,0,0.0600097531706916,-0.0102850547101299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224910849994509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.298655984733954,0,0,0,0,0,0,0,0,0,0,0,0.071309964622219,0,0,0,0,0,0,0.00533921550325531,0.242927404954598,0,0,0,0.0645515159257286,0.0436055229611002,0,0,0,0.0999766098477958,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0.0418654692125857,0,0,0,0.0167606997699817,0.0816698462884618,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162052903944477,0,0,0,0,0,0,0,0.149512872297279,0,0,0.0888810455439571,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0.0654670398998843,0,0,0,0,0.0238688667709422,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064213238882697,0,0,0,0,0,0,0,0,0.108029506855012,0,0.0664768799473938,0.0987818071344373,0.220196702645493,0,0,0.160036593471943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0470318271646581,0,0,0,-0.157255883656423,0,0
X000786.SZ,0,0,0,0,0.117576760261389,0,0,0,0,0.147633080799119,0,0,0.623829647778053,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,-0.0359416946430487,0,0,0.0571154621825035,0.0916117438125551,0,0,0,0,0,0,0,0,0,0,0.0765141726445243,0,0,0,0,0.00786589949887991,-0.0279136401217156,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0,0,0,0,0.0638907971396888,0,0,0,0,0,0,0.175693667405241,0,0,0,0.0210317818640556,0,0,0,0,0,0,0,0,0,0,-0.0380439974827104,0,0,0,0,0,0,0,-0.00849576919338652,0,0,0,0,0,0,0,0,0,0.317635646491746,0,0.0235727453535855,0.0385928949806091,0,0,0,0.0861230380611258,0,0
X600803.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0.266454974039853,0.0400840920555862,0,0,0.203274293471485,0,0.126402973095726,0,0,0,0,0.14501774239176,0,0,0,0,0,0,0,0,0,0.00186489751195445,0,0,0,0,0,0,0.0331880444218515,0,0,0.183832705014524,0,-0.00785445224096684,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0.404104746159066,0,0,0,0.248463986878591,0,0,0,0,0.0245215180273521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00716623534956796,0,0
X000983.SZ,0,0,0,0,0,0,0.0803324126977726,0,0,0,0,0,-0.0792998422040809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.433879074255329,0.0500065190308012,0,0,0.0251514098948233,0,0,0,0,0.153848285121253,0,0,0,0,0.25487255010331,0,0,0,0.112718589747301,0,0,0.0134530593825611,0,0,0,0.0386200801515365,0,0
X601699.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0358188730823513,0,0,0,0,0,0,0,0,0,0,0,0,0,0.359714861501294,0,0,0,0,0,0,0,0,0,0.0170359688641045,0,0,0,0,0.364135532755174,0,0,0,0,0,0,-0.0440443111005575,0,0,0,0.005865297028998,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0411621544721369,0,0.0149949495595289,0,0.0469955534199414,0,0.411297550339547,0,0,0,0,0,0,0,0,0,0.0128275884516999,0,0,0,0,0,0,0,0,0,0,0,0.112098792211617,0,0,0,0,0,0.0357833628819322,0,0,0,0.117572284469188,-0.0141086969251876,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0613063744537799,0,0,0,0.24031815098175,0,0,0,0,0,0,0,0,0,0.023314971396751,0,0,0,0,0.00628544683266793,0,0,0,0,0.229419896339093,0,0,0,0,0,0,0.0895181924283596,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0
X600801.SH,0,0,0,0,0.785375039167539,0,0,0,0,0,0.115814856566227,0,0,0,0.0481771879565355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0233887950305458,0,0,0,0,0,0,0,0.0231265918651615,0,0,0.121984564696642,0,0,0.0786372587264043,0,0,0,0,0,0,0,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.796714307305789,0,0,0,0,0,0,0,0.0254652483694751,0,0,0,0.183241109684553,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0.173147610360214,0,0,0,0,0,0,0,0,0,0,0.0548118869227315,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130957192917779,0,0,0,0,0.289911145409018,0,0,0,0,0,0,0,0,0,0.110572555563968,0,0.0563779394706875,0,0,0,0.123163913787661,0,0,0,0,0,0,0,0.0531649839064318,0.0693467160667651,0,0,0.0669857374444524,0,0,0,0,0,0,-0.0103891361135657,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0.296636149733835,0,0,0,0.0469551817857709,0,0.0822047412742213,0,0,0,0,0,0,0,0,0,0,0.0406944699280454,0,0,0,0,0,0.0221349379747271,0,0,0.0339740018842562,0,0,0,0.0145531711059159,0,0,0,0,0.0925818414255249,0,0,0.225034560970702,0,0,0,0,-0.0175994809612105,0,0,0,0,0,0,0
X000630.SZ,0.0320694514611971,0,0,0,0,0,0,0,0,-0.0089487188737207,0,0,0,0,0,0,0,0,0,0,0,0,0,0.245473066463684,0,0,0,0.101072180619215,0,0,0,0.122714677902522,0,0.0277983930723992,0.240050755502882,0.191348266057527,0,0,0,0.00592507311284471,0,0,0,0,0.0315540240799716,0,0,0,0,0,0,0.0236896854583694,-8.67361737988404e-19,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0136550987251065,0,-0.0340695294316,0.00317203223766,0,0,0,0,0,0,0,0,0,0,0,-0.0690036078973042,0,0,0.126085905442446,0,0.12922916528196,0.0641392417510586,0,0,0.274746794061391,0,0,0,0,0,0,-0.0401342190321274,0,0,0.264703909885504,0,0,0,0.0144182522951802,0,0,0,0.100754387288201,0,0
X600985.SH,0,0,0,0,0,0,0,0,0.0110989467547395,0,0,0,0,0.265631533977138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.062711671907998,0.0988819200093138,0,0.122306400684588,0,0,0,0,0,0,0,0,0,0,0,0.18996741206508,0,0,0.0937399305457007,0,0,-0.000169517237483562,0,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0229482804004284,0.0426414471279933,0,0,0.151002223906284,0,0,0,0.0429331165653478,0.0672811053509759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0260984216135985,0,0,0.0145614930307741,0,-0.0130489536642687,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0.0863351732862056,0,0,0,0.0352057813056748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0586710287896583,0,0,0,0,0,0,0,0.143478657615943,0.176934764801241,0,0.176108193027962,0,0,0,0,0,0.0822008478591795,0,0,0,0,0,0,0,-0.00811027254496419,0,0,0,0,0,0,0
X600295.SH,0,0,0,0,0,0,0,0,0.100476784203245,0,0,0,0,0.00634971998670264,0,0.24927609598443,-0.0357202836729933,0,0.0107165653271051,0,0,0,0.257353568375419,0,0,0,0,0,0.126786643684531,0.107406272827161,0,0,0,0,0.112515101667927,0,0,0,0,0,0,0,0.253044538262728,0,0,0,0,0,0,0,0,0.00279593749708845,0,0,0.0397340115635893,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0635649902340445,0,0,0,0,0.0212708330624418,0,0,0,0,0,0,0.225736925606525,0,0,0,0.24338502023698,0,0,0,0,0.0453038195216851,0,0,0,0,0,0.0147295272459474,0,-0.0108504796795773,-0.00496546964317715,0,0,0,0,0,0
X601666.SH,0.148031083004243,0,0,0,0,0,0,0,0,0.0685697628741253,0,0,0,0,0,0,0,0.150608617848109,0,0,0,0,0,0,0,0,0,0,0,0,0.453230565038373,0,0,0,0,0.199762990620985,0,0,0,0,0,-0.0760921977864116,-0.0367005421920327,0,0,0,0,0,0,0,0,-3.46944695195361e-18,-0.00224810243533074,0,0,0,0.0725118309854655,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0814188190326435,0,0,0,0,0,0.00120380238176958,0,0,0,0,0,0,0,6.93889390390723e-18,0.0156858385308684,0,0,-4.33680868994202e-19,0,0.0537109768697511,0,0.0696899741390013,-2.16840434497101e-19,0.158075160070799,0.0821653874028904,0.0765745348709199,0,0,0,0,0,0,0,0,0,0,0,0,-0.0106499892049491,0,0,0,0,0,0,0
X600486.SH,0,0,0,0,0,0,0.0703445017537454,0,0,0,0,0,0,0,0,0,0,-0.0166789014085257,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0.0221617598184362,0,0,0,0.0647532217921701,0,0.106027336306556,0,0,0,0,0,0.0144177277181325,0.325464788194666,-0.0455331011061871,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0962172694060762,0,0,0,0,0.467113331759835,0,0,0,0,0,0,0,0,0,0,0,0,0.0549474903219139,0,0,0,0.018304118259518,0.105522795067726,0,0,0.0329436384717043,0.0820898715196595,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.0253618822007297,0,0
X600141.SH,0,0,0,0,0,0.0625533891310192,0,0,0,0.154101362064113,0,0.0266972914211245,0,0,0,0,0,0,0.196414188467877,0,0,0,0,0,0,0,0,0.360219621054728,0,0.247279309426203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.08867692031633,0,0,0,0,0,0,0.043386899318036,0,0,0,-0.0526894990658937,0,0
Change_TY3M,0,0,0,0,0,0.0795380595830827,0,0.00931967857185303,0,0,0,0,0.02803464390554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0491389043640325,0,0,0,0,0,0,0.100727646178753,0,0,0.116504461005297,-0.0685017830376217,0.106746116431516,0,0,0,0,0,0.172754447636433,0,0,0,0,-0.0248813953369961,0,0,0,-0.124457187484554,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.545985915507493,0,0,0,-0.820595056429326,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.100148246798335,0,0.0602371021042629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.248893013834971,-0.166011995350389,0,0,0,0.957205462033095,0,0,0,0,0.708211590874072,0,0
RealEstate_excess,0,0,0,0,0,0,0,-0.0100572623239802,0,0,0,-0.0976614034936776,-0.0828409845121275,0,0,0,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0,0,0.0195960108055047,0,-0.0497284411626017,0,8.67361737988404e-19,0,-0.0553452989853342,0,0,0.120126701307579,0,0,0,0,0,0,-0.0573600410953123,0.0514623892775181,-0.0615745937088884,0,0.0230471785410415,0,0.0371354862382784,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,-0.00695059169676342,0,0,0,0,-0.117621396410033,0,0,0,0,0,0,0,0,0,0,0,0,-0.0101262398682289,0.119118716534494,0,0,0,0,0,0,0,0,0,0,0,0,0.0668380506221399,0,0,0,0.0409625822935517,0,0,0,-0.00988904870161944,0,0.212506049710112,0,0,-0.00714343911180297,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000848213589457111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00336642957726286,-0.00279781722359241,0,0,0,-0.00951030083684101,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00174407470202521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0875620168673633,0.0661138778367514,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00177968411745445,0,0,0,0,0,0,0.00110253533567506,0.00452017566500201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0643653651581385,-0.0532432794181339,0,0,0,-0.0272074886963408,0,0
CarbonVol_Hubei,0,0,0,-0.00930961151623799,0,0,0,0,0,0,0,0,0,0,0,0,0.0108750095363315,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00491068428474162,0,0,0,0,0,0,-0.0147700097901059,0,0,0,0,0,-0.0130433028724957,0,0,0,0,0,0,0.0100573330180405,0.012333182454009,0.00149142250855796,0,0,0,0.0268417891452669,0,0
