,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X600660.SH,X000708.SZ,X002460.SZ,X002271.SZ,X600011.SH,X000786.SZ,X600886.SH,X600176.SH,X600426.SH,X601600.SH,X601898.SH,X600362.SH,X600010.SH,X600801.SH,X600188.SH,X600352.SH,X600489.SH,X601991.SH,X600111.SH,X600795.SH,X000301.SZ,X600688.SH,X600803.SH,X002466.SZ,X600299.SH,X000932.SZ,X002080.SZ,X600027.SH,X002075.SZ,X300037.SZ,X600486.SH,X601992.SH,X600219.SH,X601168.SH,X002353.SZ,X600315.SH,X000898.SZ,X600529.SH,X000027.SZ,X000883.SZ,X002409.SZ,X000723.SZ,X601158.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,-0.00466311700530732,0,0.0228298490164903,0,0,0.167117957796073,0,0,0,0,0,0,0,0,0.0167939243811828,0,0,0,0,0.0300188947506651,0,0,0,0,0,0,0,0,0,0.0160833988051076,0,0,0,-0.0239356531683687,0,0,0,0,0,0,0,-0.00151803224873969,0,0,0,-0.00531114698894204,0,0
X600028.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0105670889300879,0,0,0,0,0.0256222758201746,-0.00297031119568187,0,0,0,0,0,0.0354753175791008,0,0.0142791270786776,0,0,0.0144942680518744,0,0,0.038029255927672,0,0,0,0,0,0.0461723505795424,0.0347327646089071,0,-0.014798260958055,0,-0.00614053127854322,0,0,0,0,0,0,-0.00222164725740131,0,0,0,0,-0.0137447958379333,0,0
X601088.SH,0,0,0,0,-1.73472347597681e-18,0,0,-0.00986448730315175,0,0.0228806452296395,0,0,0.0108084742486746,0,0,0,0,0,0,0,0,0.110522587533146,0,0,0,0,0,0.0270493701010938,0,0.0204285933571254,0.0861870364370217,0,0,0,0,0,0,0,0,0,0.0420841067997331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0194958469824431,0,0
X600585.SH,0,0,0,0,0,0,0.187050440640561,0,0,0.0301404002798163,0,-0.052494524983674,0.0204942723286066,1.73472347597681e-18,0,0.025742472544046,0,0,0,0,0,0,0,0.0160419177684439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00797465949381792,-0.0371795928993966,0.0769434685983453,0,0,0,0,0,0,0,0,0.00292695594643675,0.0216778497575065,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0.365613242192251,0,0,0,0,-0.100510064500606,0.0156688473276133,0,0,0.0534433294956268,0,0,0,0,0,0,0,0.00245515088715954,0,0,0,0,0,0,0.101753134958997,0,0,0,0,0,0.13988808725962,0,0,0,0,0.307862115283047,0,0,-0.086806765295612,0,0,0,0,0,0,0.00755882048452723,0,0,0,0,0.0426082663141143,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0.0262630794201628,0,0.000732927053212114,0,0,0,0,0,0,0.0796808749999454,0,0,0,0,0,0,0,0,0,0,0,0.0117499693860558,0,0,0,0,0,0,0,0,0,0.0716096072370921,0,0.0262027621053972,0,0,0,0,0,0,0,0,0,0.0653514442675021,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0.175939627582097,0,0,0,0,0,0.0288502786739601,0,0,0,0,0,0,0,0.492367672005655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0149955967170072,0,0,0.0150410865847358,0,0,0,0,0,0,0,0,-0.0159917124133479,-0.0134985412906405,0,0,0,0.00206148746178713,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,-0.0512016437179233,0,0,0,0,0,0,0,0,-0.0587522926487206,0.0806885983135872,0,0.131885042012872,0.0460900245686345,0,0,0,0,0,0,-0.152014657049903,0,0,0,-0.0388643909399011,0.0374366953150846,0.338009028445549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0353895757655357,0.0937607370487332,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0.101237174251708,0,0,0,0,0,0.0144941811032412,0,0,0,0,0,0,0,0,0,0,0,0.0735746655485306,0,0,0,0.0895042704624308,0,0,0,0,0,-0.0629831395153886,0,0,0,0,-0.00270490989710632,0.048770579040465,0.00388024501585648,0,0,0,0,0,0,0,0,0,-0.0324023654315295,0,0,0,0.0598295192790736,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0.0998348657179099,0,0,0,0,0,0,0,0,0,0,0,0,0.0731620165157563,0,0.0307035311270493,0,0,0,0,0.30275442564407,0,0,0,0,0,0.250855726735191,0,0,0,0.194021504914053,0,0.0497483044530594,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0388169306527051,0,0
