,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X600688.SH,X601898.SH,X601600.SH,X600795.SH,X601991.SH,X600623.SH,X600027.SH,X600188.SH,X600157.SH,X600111.SH,X600362.SH,X601992.SH,X600886.SH,X600547.SH,X002466.SZ,X600299.SH,X600660.SH,X600309.SH,X000709.SZ,X600489.SH,X601158.SH,X000792.SZ,X600583.SH,X300072.SZ,X600352.SH,X000898.SZ,X000539.SZ,X000883.SZ,X000983.SZ,X000027.SZ,X000630.SZ,X000723.SZ,X000629.SZ,X600549.SH,X002470.SZ,X002460.SZ,X000012.SZ,X600176.SH,X000060.SZ,X600021.SH,X002407.SZ,X000959.SZ,X600022.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0.0305672981890212,0,0,0.0330361229078185,0.0488396859729872,0.0489299690232772,0,0,0,0,0,0.0111858372521426,0,0.0377812398060486,0,0,0,0,0,0,0,0.215037408569723,0,0,0,0,0.064308002764597,0,0,0,0,0,0,0,0,0,0,5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0,0.0115139196360879,0.000681544248702463,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0.156685513122708,0,0,0,0,-0.00347590250972551,0,0.0682912947245115,0,0,0,0,0,0,0,0,0,0.0726313432509029,0,0,0,0,0.143490672380333,0,0.0251666442385667,0,0,0,0,0,0,0,0,0.013155275483877,0,0,0,0,0,0,0,0,0,0,0.00541602503281795,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0.0561254001067599,0,0.0840637516743993,0,0,0,0,0,0,0.0341300964353866,0.0282734794304517,0,0,0,0,0,0,0,0.0855318247670479,0,0,0,0,0.0715476373481029,0,0.028390452103792,0,0,0,0.0148785573509103,0,0,0.119938181224189,0.0616865920035488,0,0,0,0,0,0,0,0.00538490063691485,0,0,0,0,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0.0273311659938421,0,0,0,0,0,0,0.106914898724863,0,0,0,0,0,0.0142971040330005,0,0.00880641795865199,0,0,0,0,0,0,0.08283668081558,0.132360654680693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.42101086242752e-20,0,0,0,0.00343692733307459,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.242502817674163,0,0,0,0,0,0,0,0,0.0392070068552824,0,0,0,0,0,0,0.3393698292124,0,0,0,0,0,0.0225109597642261,0.0212483273346061,0.0913818149500744,0,0.0368486178777939,0,0,0,0,0,0,0,0,0.00711996699032882,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199495385083209,0,0,0,0.171434709252023,0,0,0.0445349884125482,0,0,0,0.0652093228627408,0.038495816106693,0,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0424605223120675,0,0,0,0,0,0,0,0,0,0.0502565912518842,0,0,0,0,0,0,0.265457066075007,0,0.0949496393531823,0,0,0,0,0,0,0,0.11609177440921,0.00253671310125008,0,0.00305274524239717,0,0,0,0,0,0,0,0,-0.0394098260672355,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0833868099139117,0,0,0,0,0,0,0.257967965113149,0,0,0,0,0.132332061467508,0,0,0,0.00596294580688367,0,0,0,0.0223109800329739,0,0,0,0.198850259404443,0.0150638269911716,0,0,0,0,0.0557770026301175,0,0,0,0,0,-0.0633745309880494,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00373778759634883,0,0,0,0,0,0,0.0425498609729017,0,0,0,0,0,0.176462068929899,0.0823048594416034,0,0.19535117080605,0,0,0,0.0926578453980792,0,0,0.0251945983409261,0.157627526341853,-4.33680868994202e-19,0,1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0215448648818659,0,0,0,0,0,0,0,0.0316427887284998,0,0,0,0,0,0,0,0,0.121451564319562,0,0,0,0,0.149905121654957,0,0.116574316861234,0,0.240549545833703,0,0,0,0,0.0445538179470907,0,0,0,0.0375311378186125,0,0.0217228462090454,0,0,0.20975302757095,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197628249324409,0,0,0.069214502113897,0,0,0,0,0,0.0286266110633078,0.0739012665236953,0,0,0,0,0,0,0,0.020902301442726,0,-8.67361737988404e-19,0,0.0106094369430933,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,-2.71050543121376e-20,0,0,0,0,0,0,0,0,0,0.011936440239276,0,0,0,0,0,0.0240133504273723,0.116710260167698,0,0.0544862571819213,0,0,0.223256421913383,0.00825809223965007,0.165928593773111,0,0,0.0383062294186745,0,0,0,0,0,0,0.110617881808114,0,0,0,0,0.00478502902614039,0,0,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.199917608571703,0,0,0,0,0,0.234524858938646,0,0,0,0,0,0,0.271976786986101,0,0.343803550314994,0,0,0,0,0,0,0,0,-0.0182047549735451,0.090100305383654,0,0,0,0.0741120823985392,0,0.156280979882745,0,0,0,0,-0.0347995190980348,0,0,0.191635635283281,0,0,0,0
X600027.SH,0,0,0,0,0,0,0.0385127122283182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0220223622505782,0,0,0,0,0,0,0.131422166770658,0.104966479037604,0,0.0357521311239977,1.73472347597681e-18,0,0,0,0.091006205195387,0,0,0.00245684030335309,0.011790939085383,0,0,0,0,-4.33680868994202e-19,0,0.0110356535758489,0,0,0,0,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0.0255169464248596,0,0.134799407462709,0,0,0,0,0,0,0,0.122815300324521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.478037143980684,0,0,0,0.101998072746667,0.0450625368816749,0,0,0,0,0,0,0,0,0,0,0.00933861678417712,-0.0357968060954617,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0.0526219913972,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101867200620107,0,0,0,0,0,0,0,0,0.0835247692554246,0,0,0,0,0.152495460963194,0,0.0254303596316242,0,0,0.208645171663487,0.0469070301035534,0.0274424636562064,0,0,0,0.050615584021811,0,0,0,0,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0.1562526316332,0,0.0415270504887107,0,0,0,0,0,0.014506706016782,0,0,0,0,0,0,0,0,0,0,0,0.0585921539565434,0.0913872771826506,0.046179495422581,0,0,0.0292987457185227,0,0.0919315755133803,0.0627491957593578,0,0,0,0.082936998264924,0,-6.93889390390723e-18,0,0.240828286474262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0.0499137118442938,0,0,0,0,0.0820525204295022,0,0,0,0,0,0,0,0,0.00744916824863353,0,0,0.101166461961957,0,0.16094530803359,0,0,0,0,0,0,0,0,0,0,0.144669002753297,0,0,0,0,0,0.234330990272877,0,0.165724098097865,0,0,-0.0163622283157011,0,0,0,0.0438658297124858,0,0.132844851478621,0,0,0,0
X601992.SH,0,0,0,0,0,0,0.137523493911147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.216511427874968,0,0,0,0,0,0,0.142454756639912,0,0,0.039439063035881,-0.0559260593299651,0,-1.73472347597681e-18,0,0,0,0,0.148391930774876,0,0,0,-0.0471091453081417,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,1.73472347597681e-18,0.0390926161366291,0,0,0,0,0.0582357616815541,0,0,0,0,0,0,0,0.0255910155466791,0,0,0,0,0,0,0.0392270532825419,0.157810360581332,0,0.214761974206798,0,0,0.0257235897092901,0,0.0564035389408324,0,0,0.0101672778735548,0.0467051443624626,0,0,0,0,0,0,0.0042850888878402,0,0,0,0.00502477853897112,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0.0322057402060949,0,0,-0.0308427402749412,0,0,0,0,0,0,0,0,0,0,0,0,0.0229933283644367,0.903809207083446,0,0,0,0,0,0,0,0,0,0,0,0,0.0202638131858526,0,0,0.0881690723714571,-0.0407807936518152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0.104278797399978,0.124603429516146,0,0,0,0,0.192215521118352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0385567536679528,0,0,0,-0.0253019632355393,0,0,-0.0346113301716911,0,0,0,0,0,0,0.551908718278052,0,0,0,0,0.225622159521884,0,0,0,0,0.0146129258467109,0,0,0,0,0,0
