,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600010.SH,X601600.SH,X601898.SH,X600547.SH,X601991.SH,X600660.SH,X600688.SH,X600886.SH,X600362.SH,X600795.SH,X600188.SH,X601992.SH,X002466.SZ,X600027.SH,X000898.SZ,X600111.SH,X600516.SH,X002460.SZ,X600176.SH,X600352.SH,X000709.SZ,X000786.SZ,X600219.SH,X600299.SH,X600801.SH,X000629.SZ,X600808.SH,X002271.SZ,X000825.SZ,X601158.SH,X600489.SH,X002110.SZ,X000630.SZ,X000553.SZ,X600157.SH,X000883.SZ,X600339.SH,X002470.SZ,X600985.SH,X600583.SH,X000027.SZ,X300072.SZ,X000723.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601991.SH,0,0,0,0,0,0,0,0,0.182459489647409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0201493068715925,0,0,0,0,0,0,0,0,0,0,0,0,0.0175375542147542,0,0.0253491770537931,0,8.67361737988404e-19,0,0.167048296879209,0.088593529437013,0,0,-0.00406956064375644,-0.0127345969790015,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0.0278509164252497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0699090109727943,0,0,0,0,0.041624207862192,0,0,0.193565456812988,0,0,0.181386349851294,0,0,0,0,0,0,-0.0198664909527626,0,0,0,0,0,0,0,0,0,0.00737659569265546,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0.0308449056040598,0,0,0,0,0,0,0,0,0,0.00624690538817475,0,0,0,0,0,0,0,0,0,0,0,0.0527698391336542,0.0565029129477544,0,0,0,0,0,0,0.0738417811633908,0,0,0,0,0,0,0.0910590426860368,0,0,0,0.177426135172337,0,0,0,0,-0.00469901444297215,0.0124127663565444,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0420343141653704,0,0,0,0.0264267112891594,0,0,0,0,0,0.0902022286341642,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0748991669159686,0,0,0,0,0,0,0,0,0.0979439232202004,0.00163930914821327,0.0316742422328941,-0.0410722660013322,0,-0.020458853240466,0,-0.155186305969171,0,0
X600362.SH,0,0,0,0,0,0,0,0.164873147281614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157573856842947,0,0,0,0,0,0,0.0867758794007954,0,0,0.0149231049012046,0,0,0,0,0,0,0,0,0.042220200869888,0.00799367881455266,0.145297933514696,0,0,0,0,0.0101545638635565,0.00777518154127832,0,-0.0179357176555889,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0111266551629833,0,0,0,0.0766213987705498,0.0716747738356601,0,0,0,0,0,0,0,0,0,0,0,0.00302728299908739,0,0,0,0,0.160256126215974,0.159867254482619,0.0302392642555351,0,0,-0.0336462259142833,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0.131666404881258,0,0.0641783681538559,0,0,0,0,0,0,0,0,0,0,0.0457005193584525,0.00139373371596491,0,0,0.0176211426570529,0,0.0391911583484484,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117233694208319,0,0,0,0,0,0,0,0,0,0.0342847054032293,0,0,0,-0.00386912286479199,0,0,0,0,0,0
X601992.SH,0,0,0,0.165232090379877,0,0,0,0,0.201284281148529,0,0,0,0,0,0,0,0,0,0,0,0,0,0.246504522330252,0,0,0,0,0,0,0,0,0,0,0,0.0706302263728137,0,0,0,0,0,0,0,0,0.0569681262953796,0,0.0877273513827994,0,0.0837343806860895,0,0,0,0.0226909333045795,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,3.46944695195361e-18,0.093055820789598,0,0,0,0,0,0,0.111383977508227,0,0,0,0,0,0,0,0,0.607323032355112,0,0,0,0.0672197650008257,0,0,0,0.020345091843318,0,0,0,0,0,0,0,0,0.026113870543661,0,0,0,0,0,0,0,0,0,0.0112566071559791,0.0250975739497382,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0.580549646841554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0737310768780643,0,0,0,0,0,0,0,0,0,0.0176123702751702,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0.12338118892395,0.0419049193990117,0,0,0.0315250292076854,0,0,0,0,0,0,0.108475621983295,0,0.124193544975193,0.0874242703794682,0.036671497431781,0,0,0.0185974123564456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0840367199039111,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0.0620137292048151,0,0.00560887308986707,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.312573338453717,0,0,0,0,0,0,0,0.142944312884781,0.1665158277202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0729220936691645,0,0,0.236539655135844,0.103178533514976,0,-0.0151331155857802,0.00429534325711758,0.00694614411053497,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0.00598642378674982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0830034500667555,0,0.227332283025124,0,0,0,0,0,0,0.0105112920203456,0,0,0,0,0,0,0,0,0,0.0421104787950055,0,0.0150337142380829,0,0.0464581623605959,0,0,0.213695025860183,0.0184867235029603,0,0,0.000571460268250618,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148039784851529,0,0.0452252095980286,0.585284932390065,0,0,0.0645643483308962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200116949651562,0,0,0,0,0,0,0.0576025156056768,-0.01048549254792,0,0,0.0641523040497915,0.0465109160181308,0,-0.00587948988990349,0.0398059668080026,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0.229688690514564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0946336208260738,0,0.0979332202301719,0,0,0,0,0,0,0,0.083034670422001,0,0,0,0,0.0993941778421324,0,0,0,0,0,0.0699175849160147,0,0.00950710837818775,0.00548164052136115,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0952756323709806,0,0,0,0,0,0,0,0,0,0,0,0.0502664664350379,0.111164859433517,0,0,0.0686345114655664,0,0,0,0,0,0,0.00468946967045083,0,0,0,0.0757495857909785,0,0,0,0,0,0.0156952673826647,-0.0537571289060746,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0.0230922687967505,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0881523591290058,0,0,0,0,0,0,0.00565713184529958,0,0,0.0333899895479287,0,0,0,0,0,0.106048513751198,0,0,0.0630773429234794,0,0,0,0,0.0208236880133457,0,0.00561737361033167,0,0,-0.0172510902608429,0.0237426381188201,0,0,0,0,0,0
X000786.SZ,0,0.00938817809211141,0,0.239582713713728,0,0.084538096091886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223912161940729,0,0,0,0,0,0,0,0,0.188635193692179,0,0,0,0,0,0.117964543926723,0.010258260773836,0,0,0,0,0,0,0,0,0,-0.000583297621195199,0.00514115102043045,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0.136342890813887,0.305131054659925,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0361717798848983,0,0,0,0,0,0,0,0,0,0.0544746579644992,0,0,0,0,0,0,0,0,0.0216404056968925,0,0,0,0.00810176213442933,0,0.159214901710397,0,0,0,-0.00439066404404215,0,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0.145206227576278,0.0929085901992196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0403428926804907,0,0,0.21313854210394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0982235165709075,0,0,0,0,0,0.010613719899858,0,0,0,-0.0159231887179065,0,0,0,0,0,0,0
X600801.SH,0,0,0,0,0,0.261079138938516,0,0,0,0,0,0,0,0,0,0,0,0,0.0506068939782445,0,0.089961055006994,0,0,0.138321574303174,0,0,0,0,0,0,0,0,0,0,0.043492313213968,0,0,0,0,0,0,0,0,0.0621488480159645,0,0,0,0,0,0.0441364804743895,0,0.00900532736293769,-0.00436884126121046,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0.0405030095722472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133569865136875,0,0,0,0,0,0,0,0,0,0,0,0,0.0993833207209282,0.0573229817391134,0,0,0.0515448522037304,0,0,0,0.251995049019225,0,0,0.159164095343836,0,0,0,0.0210112490411556,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0174425251287551,0,0,0.093112834985853,0,0,0.0933599657381785,0,0.0392593242389522,0,0,0,0.0425209193168174,0,0,0,0.0296017091723824,0,0,0.0460580094329549,0,0,0,0.163566090500546,0,0,0.0279556536888383,0,0,0,0,0,0,0.0390843385970138,0,0,0.00130212954059878,0,0,0,0,0,0,0
X002271.SZ,0,0.250302564139734,0,0,0,0,0,0,0,0,0,0,0.171749793508947,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2629247809442,0,0.252862054702003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0610019712705349,0,0,0,0.0531744098934636,0,0,0.0206592097024441,0,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0.0966139621580799,0,0.114957176710452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00665766471730989,0.211124617480441,0,0,0,0,0,0,0,0,0.138288046899101,0,0,0.0363049494729145,0,0,0,0,0,0,0.0325777536903379,0,0,0,0.00385520818481868,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0.0369296700383373,0,0.0794661170818058,0.0682092711351235,0,0,0,0,0,0,0,0,0,0.0322023235039501,0,0,0,0.0457094299676292,0,0,0,0,0,0,0,0,0,0.0464282169839301,0,0,0,0,0,0,0,0,0.0214632211792807,0,0,0,0,0,-3.46944695195361e-18,0.0552824815168144,0,0,-0.00221056939578999,-0.00760145339769966,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0.441936351857019,0,0,0,0,0,0,0,0,0,0,0,0.0101302812659288,0,0.00773290870600002,0,0,0,0,0.0214686253889035,0,0,0.109784835463151,0,0,0,0,0,0,0,0.0421758235594313,0,0,0,0,0,0,0,0.104542422362826,0,0,0,-0.0117172213172839,0,0,0,0,0,0
X002110.SZ,0,0,0,0.232886330830347,0,0.157618285411597,0,0,0,0,0,0,0,0,0,0,0,0,0.0103150590238727,0,0,0,0,0.11254352247184,0,0.131920940092147,0,0,0,0,0,0,0,0.123149711510113,0,0.0237648586767038,0,0,0,0,0,0.0599802133330288,0,0,0,0.178748326808608,0,0,0.00089734896686307,0,0,0.0173585317052278,0.00804619125900435,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0.0355307062042576,0.164989296340743,0,0,0,0,0,0,0,0,0,0,0,0,0.0157225860847085,0,0,0,-0.0614736301907996,0.116077206122169,0,0,0,0.13581858347096,0,0,0,0,0.0188655325271447,0,0,0,0,0,0,0.01684797693206,0,0,0,0,0,0,0,0,0,0,-2.71050543121376e-20,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0,0,0,0,0.0870198256945162,0,0,0,0,0,0,0.106276820208334,0,0,0,0,0,0,0.0903428358684027,0.00526148496839602,0.0305300278860304,0,0,0,0.0921437602971496,0,0,0,0,0,0,0,0,0.00878988006344088,0,0,0,0,0,0.24733123205279,0,0,0,0,0,0,0,-0.00617280218648964,-0.00858273319990766,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1105530178994,0,0,0,0,0,0,0,0,0,0,0,0.531769891816538,0,-0.272196862905152,0,0,0,0.4827654562575,0.336167902697706,0,0,0,0,0,0,0,0,0.330621303823778,0.0744363745905267,0,0,0,0,0,0,0.160866496945116,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0953916294418858,0.117779703287456,0,0,0,0,0,0,0,0,0,0.0280760943379493,0,0,0.170319183275909,0,0,0,0.101733176869031,0.0298066876496861,0,0,0,0,0,0,0.06224065252044,0,0.00493835097442081,0.0272859633182649,0.0083711904811378,0,0.0790866693074924,0.00229367461113828,0,0,-0.00459025616300299,0,0,0,0,0,0,0
X600339.SH,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111217186123755,0,0,0,0.0664564245949813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0637208110533179,0,0,0,0,0,0,0.0148190005878839,0,0,0,0.032844234762439,0.368147296475465,0,0,0,0,-0.0128292113152354,0.0275985624797452,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.323473794324056,0,0,0,0,0,0,0,0,0,0,0,0.0131523356013892,0,0,0,0,0,0,0.00328115693949158,0,0,0,0.202893379442993,0,0,0,0.0608345535795372,-0.0784539617652556,-0.0264270698000438,0,0,0,0,0.108247584217357,0,0
X600985.SH,0,0,0,0,0,0.140357566665307,0.371931864788999,0,0.109296733903214,0,0,0,0,0,0,0.0434680359112151,0,0,0,0,0,0,0,0,0,0,0.10662162902653,0,0,0,0,0,0,0,0.0239561287605779,0,0,0,0,0,0,0.0678048651329531,0,0.127473793229623,0,0,0,0,0.0495481640352488,0.0409584395896451,0,0,0,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0.116746312754661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0565545610057853,0.128478023623647,0,0,0,0,0,0,0.0218259943234241,0,0,0,0,0,0.0902142050253818,0,0,0,0,0.281314912346109,0,0,0,0,0,0,0,-0.0247521095211842,0.0321877780654644,0,0,0,0,0,0
X000027.SZ,0,0.069625714627354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00928684293564991,0,0,0,0,0,0.465682319757174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.107134054913828,0.0498892957810896,0,0.0563576637058514,0,0,0,0.215990928377822,0,0,0,0,0,0,-0.0107217767247396,0,0,0,-0.0639748770488306,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0.17106332101401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18071530458915,0,0,0,0,0.0519351233119419,0,0,0.0581633432441239,0,0,0,0,0,0,0,0,0.040719692146447,0,0,0,0,0,0.159182563949281,0,0,0,0,0,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0.201897273540759,0,0,0,0,0,0,0,0,0,0.100657126033599,0,0,0,0,0,0,0,0.0852520152332021,0,0,0,0,0,0,0,0,0,0.166176731895969,0,0,0,0,0,0,0.163512831270431,0,0,0,0.271126324440885,0,0,0.0956323859245016,0,0.128125748075607,0,0.041666452714011,0,0,0,0,0.229500250445303,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136198100686454,0,0,0,-3.46944695195361e-18,0,0,0,0,0,-0.134304347202541,0,0,0,0,0,0,0,0,0,0,0,0.0272124826616222,0.119798977104567,-0.344933918451077,0.0207378163611019,0,0.0461732559941367,-0.15739530707921,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.418343113347705,0,0,0,0,0,0,0,0,-0.0244825581003842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.667765637186591,1.44701865921993,0,1.40477897682887,0,0.67494813716474,0,0,0,1.32153390375379,-3.19531313369689,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.350144995900742,0,0,0,0,-0.0241351830217012,0,-0.328132496784209,0,0,0,0,0,0,0,0,0,0,0.184602730192882,0,0,0,0,0,0,-0.140769491495468,0,-0.799981518625076,0.521093843012595,0,0,0,0,-0.882083317165576,0,0
RealEstate_excess,0,0.107494211475965,0,0,0,0,-0.0623515227808471,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0419788925291573,0,-0.0295020708307311,0,0,0,0,0,-0.0942532182014242,0,0,0,0,0,-0.057518620815367,0,0,0,0,0,0,0.0256251923093429,0,0,-0.108564540285764,0,0,0,-0.0722547564582088,0,0,-0.0221243819073994,0.0520872237135062,0,0,0,0,-0.120646869804945,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0244895660063319,0,-1.0842021724855e-19,0,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000984334376927428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00023681986650873,0,-0.00431292315786339,0,-0.000905796380532165,0,0,0,0,0,0.00381758773331437,-0.00607964709196313,0,0,0,0.00499202808525968,0.122128334238018,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0608445064633775,0,0,0,0,0,0,-0.00783562071112057,0.00457241054383335,0,0.0943055935296633,-0.0491499762908412,0,0,0,0,-0.921943556511441,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.016430233932285,0.0105146564179928,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0.00252632134245858,-0.00267852296940984,0,0,0,0,0,0,0,0,0,0,0,0,0.000836783558616598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00195791410137645,0,0,0,0,0,0,0,0,-0.00424595928042698,0.00387831550938663,0,0,0,0,0.0418684816096814,0,0
