,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X600019.SH,X600585.SH,X600011.SH,X601898.SH,X600547.SH,X600660.SH,X601600.SH,X600886.SH,X000792.SZ,X002466.SZ,X002460.SZ,X600111.SH,X600010.SH,X000708.SZ,X600795.SH,X000301.SZ,X600426.SH,X000877.SZ,X600362.SH,X601699.SH,X002271.SZ,X600027.SH,X000983.SZ,X600803.SH,X600489.SH,X601991.SH,X600176.SH,X000807.SZ,X600160.SH,X000786.SZ,X000932.SZ,X000408.SZ,X000630.SZ,X600985.SH,X000933.SZ,X600219.SH,X300037.SZ,X000629.SZ,X600612.SH,X600688.SH,X000723.SZ,X002128.SZ,X601168.SH,X600157.SH,X600995.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.752831940169938,0.110369658137342,0,0,0,0,0,0,0,0,0,0,0,0,0.1360974045419,0,0,0,0,0,0,0,0,0,-0.163036737845784,0,0,-0.0460156502902444,0,0,0,0,0,-0.0021643489099954,0,0,0,0,0,0,0,0,0.00257835345045161,0,0,0,0,0,0,0.0173825538910226,0,0,0,0,0,0.0156326133238041,0,0
X600028.SH,0.489517497557566,0,0,0,0,0.00810535943324394,0,0,0,0,0,0,0,0,-0.044192181846967,0,0,0,0,0,0,0,0,0,0.0517280378881775,0,0,0,0.0611714578412227,0.0838052473665471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0602496203986714,0,0
X601088.SH,0.0716586091340185,0.152131285646934,0,0,0.0577496996310248,0,0,0,0.166619475924438,0,0,0,0,0,-0.00409905907600996,0,0,0,0,0.054926681483037,0,0,0,0,0.0881383008493747,0,0,0,0,0,0,0.0747145686592417,0,0,-0.00482748673111948,0,0,0,0.0366671698195298,0,0,-0.098991532107939,-0.0570117050369334,0,0,0,0,0,0,0,0,0.000968862133451378,0.00741934042394009,0,0,0,0,0,0
X600309.SH,0,0,0,0,0.0780219327796126,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0.0940454813440693,0.00709626974972838,0,0.0595822636834668,0,0,0,0,0.0499407893610466,0,0.190447091330175,0,0,0,0,0,0,0.166632990952362,0,0,0,0,0,0,0,-0.0599472965961346,0.00618561212699659,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0.0959786987951373,0,0,0.145746505879512,0,0,0,0,0,0,0,0,0,0,0,0,0.040078562108897,0,0,0.192530421887963,0,0,0.276859141441096,0,0,0,0,0,0,0,0,0,0,0.125392578794371,0,0,-0.0722199799513091,0,0,0,0,0,0,0,0,0,0,-0.00854925168887609,0,0,0,0,0,0
X600019.SH,0,0.276017342196514,0,0,0.0333431463987967,0,0.0598762435231342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0870111220578291,0,0,0,0,0,0,0,0,0,0,0,0.0931599242490839,0.116986995384154,0.27507891165042,0,0,0,0.0655884277383354,-0.191613928209521,0,0,0,0,0,0,0,0,-0.037672980213254,-0.00556767373679467,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0.0204768406503825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0586407510370573,0.325339449803464,0,0,0.173420588301473,-0.0181013146238476,0.0455929631136657,0,0,0,0.0301487966778972,0,0,0.0023798954517448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00332829855726721,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,-0.10347146313887,0,0,0,0,0,0,0,0.103875053221345,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.357051517551816,0,0,0,0,0.0207124139224154,0,0,0,0,0,0,-0.00615419565709938,0,0,0.106005753679809,0,0,0,0,0,0,0,0,0,-0.011935225905106,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0.279752272058956,0,0,0,0,0,0,0,0,0,0.00863475317079232,0,0,0,0,0,0,0,0,0,0.206338760286032,0.0237242292905565,0,0,0.106942341752284,0,0,0,0,0,0.0261600814036955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.010571067718579,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0.0496399157127563,0,0,0,0,0,0,-0.0985982022512931,0,0,0,0,0,0,0,0,0,-0.0529841452761883,0,0,0,0,0,0,0,0.348968875579121,0,0,0,0,0.00271298186672276,0,-0.053049144146571,0,0,0,0,0,0.0583408788478813,0.00751898468987739,0,0,0,0,0,0,0,0.0230256350284064,-0.0216297458257281,0,0,0,0.0582417698802797,0,0
