,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600660.SH,X601898.SH,X600019.SH,X600188.SH,X601600.SH,X600585.SH,X600886.SH,X600547.SH,X600011.SH,X000792.SZ,X600010.SH,X600111.SH,X600795.SH,X600362.SH,X002460.SZ,X600160.SH,X600489.SH,X600803.SH,X000807.SZ,X000708.SZ,X000301.SZ,X002466.SZ,X000786.SZ,X600027.SH,X000408.SZ,X601991.SH,X600219.SH,X002128.SZ,X600176.SH,X600426.SH,X000983.SZ,X000630.SZ,X000933.SZ,X601168.SH,X601699.SH,X600096.SH,X002353.SZ,X600378.SH,X600985.SH,X000877.SZ,X600157.SH,X600299.SH,X600549.SH,X000831.SZ,X600352.SH,X002271.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600886.SH,0,0.0173557999682568,0,0,0.11133638346321,0,0,0,0,0,0,0,0,0,-0.170354885320021,0,0.427969546488637,0,0,0,0,0.103091289929356,0,0,0,-0.100659433425408,-0.0132409663151279,0,0,0,0,0,0,0,0,0,-0.0539927072429319,0,0,0,0,0,0,0,-0.00533392690551616,0.152041766589718,0,0,0,0,0,0.0166778090833752,-0.0131337522943394,0,0,0,-0.0106128249612511,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00919979057395945,0,0,0,0,0,0.541371953529737,0,0,0,0,0.0567666919729526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0209806315976287,0,0,0.00476332402028705,-1.0842021724855e-19,-0.00102178495435346,0,0,0,-0.0628474008920955,0,0
X600011.SH,0,0.0607620698064787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.291520905798818,0,0,0,0,0,0,0.0590838547745196,0,0,0,0.0444034568120454,0,0,0,0,0,0.114146580064385,0,0,0,0,0,0,-0.00890651007508571,-0.00373763292807579,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109050873173671,0.0257889699189124,0,0,6.93889390390723e-18,0.00842176992917035,0,0,0,0,0,0.314262338889056,0,0,0,0,0,0,0,0.0658435641436025,0,0,0.124850223611687,0,0,0,0,0,0,0,0.0370357363273066,0,0,0.0976205904884375,0,0,0,-0.0110243093278609,0.0123081919183926,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.308816482671481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.301555641844442,0,0,0,0,0,0.0541555968404199,-0.0376337751594222,0.0396343494849982,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0284862593655972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0830406745198366,0,0.0393186190555712,0.543772957831372,0,0,0,-0.0120424053773353,0,0,0,0,-0.0081093884425612,0,0
X600795.SH,0,0,0,0,0,0,0,0,0.0668342861980525,0,0.358473663309275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.230392588602203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0577534598438124,0,0,0,0,0,0,-0.00825141428470858,0,0,0,0,-0.0577087167474413,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.265201905816124,0,0,0,0,0,0,0,0,0,0.00492740421034835,0,0,0,0,0,0,0.0853373707993946,0,0,0,0,0,0,0,0,0,0.171179582950094,0,0.0679252467702302,0.0636659252535271,0,0,0.0269176398581406,0,0,0,0,0,0,0,0,-0.0168498313685436,0,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052953702432345,0.984794971578903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.032606500426901,0.0262844680140874,0,0,0,0,0,0
X600160.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00869777310196072,0,0,0,0,0,0.0667487633378506,0,0,0,0.272677565105405,0,0,0,0.135160739377117,0,0,0,0.119908024619551,0,0,0,0,0,0,0,0,0.109001783112796,0,0,0,0,-0.103967453101302,0.0209429196051373,-0.040773131410811,0,0,0,-0.0969059645444465,0,0
X600489.SH,0,0,0,0,0,0.0279516640079371,0,0,0,0,0,0.461499871539051,0,0,0,0,0,0,0,0,0,0,0,0,0.00459195246929559,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115486598320344,0,0,0,0,0,0,0.0408046042620032,0,0.0470069100418351,0,0,0,-0.0251424638260647,-0.0126244651344874,-0.16813599457222,0,0,0.0396915185298139,0,0
X600803.SH,0,0,0,0,0,0,0.174331510675792,0,0,0,0.10230525738592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158323293836809,0.0414134248955687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0100170296072054,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0.35116068096743,0,0,0,0,0,0.014032551056109,0,0,0,0,0.0160807331516206,0,0,0,0,0.132986669415197,0,0,0,0,0,0,0,0,0,0,0,0.443685954502167,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0670292175211534,-0.0263312796792981,-0.000874725363285283,0,0,0,0,0,0
X000708.SZ,0,0,0,0.166574591124025,0,0,0.154149029742067,0,0,0,0,0,0,0,0,0,0,0,0.00155968906067045,0,0,0,0,0,0,0.139567996534343,0,0,0,0.0967102705677105,0,0,0,0,0,0,0.117922927849099,0,0,0,0,0,0,0,0.0436539163473857,0,0,0,0,0,0,-0.0181600752858424,0.00226856460318395,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0267290011613572,0.140280405807259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.080887061303176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0180201572444224,-0.0145666108497733,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.607584077527469,0,0,0,0,0,0,0,0,0,0.0185530951322032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0535617642676463,0,0,0.147362863739638,0,0.0213108784462632,0,0,0.0157163177680637,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0.132040621425909,0,0.0325444394752668,0,0,0,0,0,0,0,0,-0.0819205106094549,0.00412006764404571,0,0,0,-0.00738337777893914,-0.180514348804493,0,0,0,0.0166098088831527,0,0,0,0,0,0,0.0579510283452681,0.0890258291224922,0,0,0,0,0,0,0,0,0,0,0,0.333401526075831,0,0.0146585977150907,-0.0164764987223909,0,0,0,-0.140470232326451,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0.0528783918197591,0,0.0483320616491218,0,0,0,0.26029809999666,0,0,0,0,0,0,0,0,0,0,0,0,0.149375596236911,0,0,0,0,0,0,0,0,0,0,0,-0.0338963799239341,0,0,0,0,0,0,0,0,-0.0569264365768877,-0.0123919029894349,-0.0203972606859674,0,0,0,-0.0123016560366211,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0.00537326818456083,0,0,0,0,0,0,0,0,0,0,0.0621405465959181,0,0,0,0,0,0.212041716115329,0,0,0,0,0,0,0,0,0,0,0.102682998059275,0.183011273983982,0.0381753746930444,0,0,0,0.0326051714223179,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0.012031772346863,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0.0162730785961653,0,0,0,0,0,0,0,0,0.0479452124963673,0,0,0,0.0406007687778684,0,0,0,0.0364449782517496,0,0,0,0,0.0429683791200252,0,0.101095819746511,0.0737423223245042,0,0,0.0642193442501476,0,0,0.00158860252920555,0.116389423450539,0,0,0,0,0,0,0,0,0,-0.0128201029355584,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0.241404098785386,0,0,0,0,0,0,0,0,0,0,0.101165526578257,0,0,0,0,0,0,0.207573625632043,0,0,0,0,0,0,0,0,0,0.0127338852128425,0.0408322798029367,0,0,0,0,0,0.205046663429702,0,0,0,0,0,0,0,0.0105730063541708,-0.00573996909342744,0,0,0,-0.0946344684360963,0,0
X002128.SZ,0,0,0,0,0,0.139536876959756,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0532261332907462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0409771178489923,0,0.169187875290753,0.213560126406123,0.0018626559156929,0,0,0,0,0,0,0,0,0,0,-0.0160224802269876,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0610687495449929,0,0,0,0.0251283827572073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0223290605370417,0,0,0,0,0,0,0,0.103007460292115,0,0,0.00514521535907246,0.201930543608652,0,0,0,0.0684422095315031,0,0,0,0,0,0,0,0,0
X600426.SH,0,0,0,0.125043376171527,0,0,0,0,0,0,0,0,0,0.162117603517731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0988053823056671,0,0,0,0.156756558068146,0,0,0,0.0300412680103951,0.00725684317152991,0,0,0.0847896831639744,0,0,0,0,0,0,-0.00400283711445339,0,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0.0384285030361217,0,0,0,0.0238998082347351,0,0,0,0,0,0.0595106572110112,-0.0476870378508189,0,0,0,0,0,0,0,0,0,0.225312301882771,0,0,0,0,0,0,0,0,0.35049844649687,0,0,0,0,0,0.0139033568372669,0,0,0,0,0,0,0.0130647419471459,-0.014661040705658,0,0,0,-0.0136140131408554,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24366094426078,0,0,0,0,0,0.0837494801286347,0,8.67361737988404e-19,0,0,0,0.0740104847220163,0,0,0,0,0,0,0.133968615198269,0.233816196351913,0,0,0,0,0,0,0,0,0.0286914562109527,0,0,0,0,0,-0.00691315805962647,0,0,0,0,0,0
X000933.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0601869798994168,0,0,0,0,0,0.031236444651534,0,0,0.389951552334614,0,0.123749050316043,0,0.0912066992067801,0,0,0,0,0,0,0.0387354490731293,0,0,0,0.0421638981824429,0.0582607774076722,0,0,0,0,0,0,0,0,0.0840478351154697,0,0.0988367814678199,0.022141439913268,0.0116218086915039,0,0,0,0,0,0,0
X601168.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0077627540321613,0,0.180045053390455,0,0,0.144087191474792,0,0,0,0,0,0,0,0.130842204687001,0,0,0,0,0,0,0,0.171095330067796,0,0.0649275720066352,0,0,0,0,0,0,0,0,0.0262785183119457,0,0,0,-0.0166093058096785,0,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0.0809734669340392,0.157550966449783,0,0,0,0,0,0,0,0,0,0,0,0,0.00236606813754429,0,0,0,0.0524212450436386,0.0685276321651906,0,0,0,0.0246404556880946,0,0,0,0,0,0.205522678196232,0,0.242604071625189,0,0,0,0,0,0,0,0.0256360969492545,0,0,0,0,0,0,0,0.00325851328922637,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0118854846702711,0,0,0,0.0227149837721089,0,0,0.0829390006666518,0,0,0,0,0.0153475843154122,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0.0544008847426321,-0.014760393163967,-0.0010865135280778,-0.0171399839211687,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0.270062896003513,0,0,0,0,0,0,0.170663517072128,0,0,-0.0694674846017125,0,0,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0.168281979069681,0,0,0,0,0,0,0,0,0.0460771568114432,0,0,0.125728957047116,0,0,0,0,0,0,0.0137874585183842,0,0,0,0.0910531796902967,0,0
X600378.SH,0,0,0,0,0,0,0,0,0,-0.0118448455844992,0,0,0,0,0,0,0,0,0.0435963106438737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.264618261566523,0,0,0,0,-2.16840434497101e-19,0.367317665306229,0,0.168887781867835,0,0,-0.0284040883916136,0.0328819117600847,-0.0161534755051664,0,0,0,0,0,0
X600985.SH,0,0,0,0,0,0.0614573190783097,0,0.34578193873392,0,0.0283016417654605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109497035709293,0,0.0700973876947794,0,0.145566670983928,0,0,0,0,0,0.0318311781060525,0,0,0,0,0,0,0,0,0,-0.0146631810591971,0,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0328905789932573,0,0,0,0,0.159181198449004,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0495999792467557,0,0,0,0,0,0.0993883521249756,0,0,0,0,0.4724637649297,-0.0839868927294831,-0.00269280160477101,-0.0508274487444572,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.290228926795967,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0860205944081335,0,0,0,0,0,0,0,0.150264836196057,0,0,0,0,0,0,0,0,0
X600299.SH,0,0,0,0,0.0889064002693606,0.0892742729589219,0,0,0,0,0,0,0,0,0,0,0,0,0.0632849850266883,0,0,0,0,0,0,0,0,0,0,0.0325778636775796,0,0,0,0,0,0,0.163325553004073,0,0,0,0,0.20861318701571,0,0.0992174513649887,0.0817990062531373,0,0,0,0,0,-0.162204441551987,0.0129642098061746,-0.00951710687958905,0,0,0,-0.0400522679989835,0,0
X600549.SH,0,0,0,0,0,0,0,0,0.230515553753442,0,0,0,0,0,0.123809855315798,0.0731737757104058,0,0,0,0,0,0,0,0,0,0.0905563102683334,0,0,0,0,0,0,0,0,0,0,0,0.0245835864376319,0,0,0,0,0,0,0,0,0,0,0,0.0254236786669074,0,-0.0165618531771402,0.0206787608017523,0,0,0,0,0,0
X000831.SZ,0,0,0,0,0,0,0,0,0,-0.038190636445764,0,0,0,0.0102858998240615,0,0.883800477011055,0,0,0.185506040258399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.037051217206967,0,0,0,0,0,0,0,-0.0264117837047124,0.0274973949182599,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,-0.00307551203595289,0.0261113285758579,0,0,0,0,0,0,0,0.0903832989969023,0,0,0.174348950738323,0,0,0,0,0,0.0202140210797716,0,0.0573292526929618,0.037527922955671,0,0,0,0.147898765283931,0,0,0,0,0,0.0267935449312116,-0.0705104422982139,0,0,0,-0.030755944837567,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0.145572684360537,0,0,0,0,0,0,0,0,0.00961141739338131,0,0,0,0,0,0.188548822010979,0.166130365970977,0.142315096901139,0.00317340789648369,0,0,0,-0.131783877051919,0.0420820674724278,0,0,0,0,0,0,0,0,0,0,0.262964067373844,0.110212531716004,0,0,0,0,0,0,-0.00552199199350423,-0.00592786896568557,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00348543956566747,0,0,0,0.0908387469482496,-0.262767995152231,0,0,0,-0.0523688029648001,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.306195847232171,0,0,0,0,0,-0.138799489659658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.252020436618085,0,0.927828681624461,0,0,0,2.14232594980804,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.102137401680508,0.450321730141183,0,0,0,0,-0.193254656047416,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0.37030509113571,0,0,0,0,0,0,0,0.0321090594665772,-0.0575645023729356,4.33680868994202e-19,0,0.02513407484485,0,0,0,0,0,0,0,0,0,0.0830400368140327,0,0,0,0,0,0,0,0,0,0,0,-0.0541232156912872,0,0,0.203102473980217,0,0,0.0717132610022303,0,-0.0471056160745839,0,0.115271727638801,0,0.126673625851121,0,0
MKreturn,0,0,0,0,0.263724930024002,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0450369386077724,0,0,0,0,0,-0.00541480592680712,0,0,0,0,0,0,0,-0.0186383741147091,0,0,0,-0.0362580776021687,0,0,0,0,0,0,0,0,0,0,0,0,0.242528597741162,-0.0555754596541526,0,-0.018451826002226,0.0538761364091102,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0242020367589564,-0.00952667116113642,0,0,0,-0.00274895482980891,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002792553998536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0115484879932884,0,0,0,0,0,-0.00254922395516341,0.0272000764230509,-0.0164876502857409,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0283255704724528,0.0280455137097955,0,0,0,-0.055338097116766,0,0
