,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600547.SH,X600019.SH,X002271.SZ,X600011.SH,X000708.SZ,X600660.SH,X002460.SZ,X600886.SH,X600801.SH,X600362.SH,X600489.SH,X000786.SZ,X601898.SH,X601600.SH,X600010.SH,X600176.SH,X600352.SH,X600188.SH,X600111.SH,X601991.SH,X600426.SH,X600795.SH,X600299.SH,X600027.SH,X600688.SH,X601992.SH,X002466.SZ,X002080.SZ,X002353.SZ,X600219.SH,X000932.SZ,X600529.SH,X000301.SZ,X000959.SZ,X600486.SH,X600612.SH,X002250.SZ,X600315.SH,X000027.SZ,X002409.SZ,X000723.SZ,X000878.SZ,X002075.SZ,X601158.SH,X000883.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600660.SH,0,0,0,0,0.204767348838054,0,0,0,0,0,0,0,0,0,0,0.0187042785019491,0,0,0,0,0,0.152068639158601,0,0,-0.156298735410924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107048261892922,0,0.165759195621007,0.0598365408246257,0,0,0,-0.00448860904061922,0.00340534537482861,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.286631020771672,0,0.0364455559655302,0,0,0.0210511394213506,0,0.0791964886320376,0,0,0.201010696412589,0.120735178014993,0,0.00283189227053187,0,0.186324507557875,0,0,0,0,0,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0.0361801242871635,0.0137739515875345,0,0,0,0,0,0,0,0,0.113648443094066,0,0.340611696162132,0,0.0141817729479194,0,0.0606791950428271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0241416915634282,0,0,0,-0.0203162697297686,0,0,0,0.0219671687309452,-0.00428857285247351,0,0,0,0,0,0
X600801.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0893680921836402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00384825847294096,0,0.0651201956990927,0,0,0.0200137579983167,0,0.185427072115971,0,0,0,0,4.33680868994202e-19,0.010784489789245,0.123204859989649,0.057979327577824,0,0,0,0,0.00644024878947657,0.0306254555915585,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19315554866833,0,0,0,0,0,0,0,0,0,0,0,0.00401609764698742,0,0,0,0,0,0,0,0,0,0.0255213915667435,0,0.606129563538489,0,0,0,0,-0.0201496045956926,-0.00151797005042757,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0.779336955123323,0,0,-0.0127634639633319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0202425241984209,0,0,0.0225271032471848,0,0,0,0.191446335437742,0,0,0,0.0536240797677905,0,0.0799910986301455,0.0117842153137471,0,0,0,0.0179803880345674,-0.00682192477062693,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0.0721890654525221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0265303248938945,0,0,0,0,0,0,0,0,0.2964285550286,0,0,0,0,0,0,0,0,0,0,0,0.0174504654838544,0.00356782435061384,0,0,0,0.0276493577391097,-0.0136584619433877,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0.0539515640351844,0,0,0,0,0,0,0,0,0,0,0.00283862399699153,0,0,0,0.352036994225012,0,0.0120586355937716,0.0252208247669019,0,0,0,0,0,0,0,0.109602538799431,0,0.0936120192291287,-0.0364061670585367,0,0.0137077111858429,0,0,0,0,0,0,0,0,0,0,0,0,-0.00480797387872959,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066788697132269,0,0,0,0,0,0.135464029086174,0,0.1622595478574,0,0,0,0,0,0,0.0222832750030946,0,0,0,0.170295150331994,0.0354207256079021,0,0,0,0,0.00181611019609449,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0106205371552324,0,0.300477833169797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0611717088659863,0,0,0.0279048818766148,0,0,0,0,0,0,0,0.0440439746656726,0.0833764603098898,0,0,0,0,0.00850875706292316,0,0,0,0,0,0
X600176.SH,0,0,0,0,0.166023444734533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0594729596948714,0,0,0,-0.0565117936284949,0,0,0,-0.0188508848811073,0,0.0165940729275794,0.239854376195893,0,-0.0262496050309405,0.11950479677325,0,0.0480076781146308,0,0,0,0,0,0,0.143744873861586,0,0,0,0,0,-0.0114903160953791,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0.0756545343054977,0.0526493708120623,0.0745682975805319,0,0.1680422602984,0,0,0,0,0,0,0,0,0,0.111863442951894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0157236645348694,0,0,0,-3.46944695195361e-18,0,0.148783231149366,0,0,0,0,-0.000822791905645263,-0.00673460527938977,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.155841143084275,0,0.270136800603407,0,0,0.183620812680202,0.101926288128762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00274111592881414,0,0.152870625402944,0,0,0,0,0,-0.0214897759927475,-0.00270720207514922,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101381570786549,0,0.0589740211336659,-0.0561272112867599,0,0,0,0,0.375713442293637,0,0,0,0,0,0,0,0,0,0.0579739310361364,0,0,0,0,0,0,0.0877800448074888,0,0,0,-0.0263462596701634,0,0.0115420035855191,0,0.219020524661165,0,0,0,0,0.0261822150367102,0.00300180781601261,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211768487850527,0,0,0,0.0398612097800011,0.0789687965455227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0162222179893796,0,0,0,0,0,0,0.0992038857711564,0.00661474228708618,0.0172690482052369,0,0,0,0.00386584881173156,-0.0129006961584167,0,0,0,0,0,0
X600426.SH,0,0,0,0,0.165014252981628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00229747242497597,0,0,0,0,0.240553754516636,0,0,0,0.0518554873750559,0,0.143537429560464,0,0,0,0,0,0.0643028741211564,0,0,0,0,0,0,0.016470488989248,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0.039297770288185,0,0,0,0,0,0,0,0,0,0,0.0130556277967451,0.0518858181510734,0.110837733241291,0,0,0,0,0,0,0.0133687184521733,0,0,0,0,0,0,0,0,0.0168505153567216,0,0,0,0,0,0,0,0,0,0,-0.0203759108151871,0.00217542696320003,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0.0122051921346895,0,0,0,0,0.0842447835231542,0,0.124487285167401,0,0,0,0,0,0,0.0764192904435739,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0.0688507388972966,0,0.0272741405406588,0,0.144238115159068,0,0,0,0.120915399968292,0,0,0.0532441755266756,0,0,0,0.013896798180235,-0.0042835409013,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0.0206216966385763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0926992818476314,0,0,0.245975890808976,0.101036603379397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0157857288083256,0.0204015710640239,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0.0096532155632792,0,0,0,0,0.0183010779649131,0,0,0,0,0.0354967587412568,0,0,0.00903233262445224,0,0.298435632629577,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0.0206803583601844,0.0454085119883303,0,0,0,0,0,0,0,0,0.0568084828630788,0,0,0.0385757931331047,0,0,0,0,0.0201637611725394,0.00551005677319919,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0.00873487182733046,0.0289117776339715,0,0,0,0.0159973448655292,0,0,0,0,0.0995134884428593,0,0,0,0.121917583726832,0,0,0,0,0,0,0,0,0,0.0325160978182181,0,0,0.00583381834081083,0,0,0,0,0,0,0,0,0.0963178440529595,0,0.0570346309330449,0,0,0,0,0,-0.00845536523895367,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0.315072811032924,0,0,0,0,0,0,0,0,0,0,0,0.335063832265742,0,0,0,0,0,0,0,0,0.291073150274375,0,0,0,-0.192138480338704,0,0,0,0,0,0,0,0.253106719657573,0,-0.214060190482537,0,0,0,0.0738779537503873,0,0.00906026778790203,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0,0,0,0.12709789234882,0,0,0,0,0,0,0,0,0,0,0,0.190447837542754,0,0,0,0,0,0,0.294683302163966,0,0,0,0.0250204433684398,0,0,0.0841594324896838,0,0.222257473567445,0,-0.0141393802475407,0,0,-0.229244439107628,0,0,0,0,0,0.0413748551620343,0,0,0,0.0452025267964462,-0.0518766896203511,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0678277875738664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0733958249904714,0,0,0.0502172550794946,0,0.192287168515601,0,0.181057327091595,0,0,0,0.116633066770752,0,0,0,0,-0.0261671524045732,-0.014777226254649,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0.0201464815648316,0,0.0205618969917418,0,0,0,0.0378811034450921,0,0,0,0.0443304265707112,0,0,0,0,0,0,0.0517748829276379,0,0,0,0,0,0.0316771201705263,0.0710743639465997,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19597830006762,0,0,0,0,-0.0468465857441521,-0.0199208728724309,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.504438763636654,0,0,0.0114779159001317,0,0,0.0587610742470212,0,0,0,0.100012562529186,0.0517683359308337,0,0,0,0,0.0485950334743928,0,0,-0.0215315880880568,0.0274617747042687,0,0,0,0,0,0,0,0,-0.00967046525264165,0.00151395519609791,0,0,0,0,0,0
X600529.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205268631776212,0,0,0,0,0,0,0,0,0,0,0,0.0669340088017967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.345478166866462,0,0.324933693778063,0.102814544923237,0,0,0,0,0,-0.072279924422984,-0.0254156661557584,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,-0.108974266572682,0,0,0.205658309435671,0,0,0,0,0.215832517035178,0,0,-0.0663145008825857,0,0,0,0,0,0,0.114950346826574,0,1.73472347597681e-18,0,0,0,0,0,-0.0649409019993954,0.0831361401696368,0.137463193333705,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0.0748151420202521,0,0,0,0,-0.00133262192100101,0,0.051927171150603,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0,0,0.239744991139746,0,0,0,0.137948269475173,-0.258363691786123,0,0,0.465620287860867,0,0,0,0.0679781556355611,0,0,0,0.0998180361567094,0,0,0,0.0150333082055709,0,0,0,0,0,0,0,0.075048681062315,0,0,0,0,0,0,0.058335574217258,0,0,0,0,0,0.0691200222381796,0,0,0,0,0,0
X600486.SH,0,0,0,0,0.172802255106102,0,0,0,0,0,0,0.00307589758458151,0,0,0,0,0,0,0,0,0.0448460889948294,0,0,0,0,0,0,0,0,0,0,0.0106796360321084,0,0,0,0,0.141138306214131,0,0,0,0.183223056021001,0,0.0341156580664374,0,0,0,0,0,0,0,0,-0.0335029508583196,0.00798515054123784,0,0,0,0,0,0
X600612.SH,0,0,0,0,0,0.00637171525812896,0,0,0,0,0,0,0,0,0,0.271970160478111,0,0,0,0,0,0.0763043872962691,0,0.0215397983580052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075271022699807,0,0,0,0.196913785174869,0.017623217500195,0,0,0,-0.0272177287509194,-0.00935927560976899,0,0,0,0,0,0
X002250.SZ,0,0,0,0,0,0,0,0.0663564608588965,0,0,0,0,0,0,0,0.0962247825280447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.42101086242752e-20,0,0,0.0151100096644819,0,-0.0285894888578097,0,0.0113830711822341,0,0.198240280829786,0,0,0,0,0,0,0,0,-0.00708545043611908,-0.0213149602485149,0,0,0,0,0,0
X600315.SH,0,0,0,0,0,0,0,0.174057629462079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122115873627574,0.314807720544311,0,0,0.134791617291777,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.00996778835096305,0.0281485878271968,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0.111682858572171,0,0.0294373211561463,0.0342006595330783,0,0,0,0,0,0,0,0.14965600973915,0,0.0127302729357637,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0875909525989775,0,0,0,0.0332953700789645,0,0,0.178126413430656,0.0230394788742447,0,0,0,0,0,-0.00704262859487009,0,0,0,0,0,0
X002409.SZ,0,0,0,0,0,0,0,0,0,0,0.589318723010779,0,0,0,0,0,0,0,0,0,0,0,0,0.153422734075343,0,0,0,0,0,0,0,0,0,0,0,0,0.238213066608136,0,0.093378804329026,0,0,0,0,0,0,0,0,0,0,0,0,0.0909796628865493,0.0171781653599019,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0.0319544356023306,0,0,0,0,0,0,0,0.0738390859146274,0,0,0,0.541999175591368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0695611453169057,0,0.154550214330092,0,0,0.0288510133205686,0,0,0,0.0191292046724921,0.00187151107011193,0,0,0,0,0,0
X000878.SZ,0,0,0,0,0,0,0,0.0776660065212923,0.0659704261030767,0,0,0,0,0,0.858345931113132,0,0,0,0,0,0.107530610280345,0,0,0.0552741094021773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000258939565426747,0,0,0,0,0,0,0.0372876968736473,0.00761412104066113,0,0,0,0,0,0
X002075.SZ,0,0,0,0,0,0,0,0,0,0,0.0946292866550259,0,0,0,0,0,0,0,0,0,0,0,0,0.0125487843332999,0,0,0,0,0,0,0,0,0.121838881799769,0,0,0,0,0,0.304023969472735,0,0,0,0.0979645826782618,0,0,0,0.0505503980643323,0,0,0,0.0745965629225801,0,0.0298140660333805,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147849695055643,0,0,0,0,0,0,0,0,0.009252600273184,0,0,0,0,0,0,0,0.0132004078892818,0,0,0,0,0,0,0.0168735574816776,0,-0.0672498802754514,0,0,0,0.0557375713574925,0,0.0160742010857033,0,0,0,0,-0.0109001357378033,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0.0566420318476495,0,0,0,0,0,0,0,0,0.169048634002159,0.0561444233973308,0,0,0,0,0,0,0,0.00273348254350414,0,0.0163390535571865,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.0277097403116803,0,0,0.00436741595129298,0,0,0,0,0,0.0848106844215161,0,0,0.0861525165372756,0,0,0,-0.00144644134909737,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,-0.0246213581909,0,0,0,0,0.0887405100191873,-0.0848673263417139,0,0,0,0,-0.00323952787309909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0359908873293568,0,0,0,0,0,0,0,0,0,0,0.00318984159367082,0,0,0,0,0.135518769909676,0,0,0,-0.0223408099686537,0,0,0,0,-0.0357033415095554,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0.144598397149811,0,0,0,-0.0511397914575474,0,0,0,0,0,0,0,0,0,0.121362638131085,0,0.113386523932635,0,0,0,0,0,0,0,0,0,-0.318608998316504,-0.668306823650036,0,0,0,0,0,0.00715301570246582,-0.279937511155683,0.259281243563862,0,0,0,0,0,-0.0536597272351851,0,0,0,1.73746027054408,0,0
TED,0,0,0,0,0,0,0,-2.27416995076864,0,0,-0.683817286441308,0,0,0,0,0,0,0,0,0,0,0,0,0,0.969888077767941,0,0,0,0,0,0,0,0,0.429436890306515,0,0,0,0,0,2.06140875191598,0,0,0,0,1.54256783642495,0.197152205925209,0,0,0,0,-3.24099421835589,0.0416505153055322,0,0,0,0,-7.59271090820557,0,0
RealEstate_excess,0,0,0,0,-0.0539324226564006,0,0,0,0,0.0373130113654172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0400129900320709,0,0,0,0,0,-0.0563890415157545,-0.0125423034005991,0,0,0,0,0,0,0,0,-0.0329551687943941,0.017073983303015,0,0.0172115340571075,0,-0.0350010817254308,0,0,0,0,-0.00519332236407104,-0.014800023473621,0,0,0,0,0,0
MKreturn,0,0,0,0,-0.0913787994702048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0379049362064603,0,0,0,0,0,0,0,0,0,0,-0.0402356394385739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0191894787457356,0,0,0,0.0291797296991058,0.000566970319266557,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000707683696684598,0,0,0,0,0,0,0,0,0,0,0.00136243120470742,0,0,0,0,0.00195818773295512,0,0,0.00571648663092469,-0.0172972533923715,0.00469473443583346,0,0,0,-0.00763013862201923,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0210560837867977,0,0,0,0,0.045990123283406,0.151069004006428,0,-0.0525328266617486,0,0,0,0.00995713572258743,0,0,0,0,0,0,0,-0.0977958339052928,0,0,0,0,0,-0.0375723636759381,0,0,0,0,0,0,0,0,0,0.065000830152737,-0.023444347366982,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,-0.000598008717990982,0,0,-0.000599787668240812,0,0,-0.00798684636635522,0,0,0,0,0,0.000867506296714765,0,0,0.00691178494032461,0,0,0,0,0,0,0,0,0,0,0,0,0.00172010115037471,0,0,0,0,-0.00504384998563854,0,0,-0.000507997099438631,0,0,0,0,0,0,-0.000571469979650688,0.000781266541961937,0,0,0,0.00691899943618318,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,-0.00192067156391233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0220048165124919,0,0,0,0,0,0,0,0,0,0,0,0,0.0151503736401005,0,0,0,0.0204076464787565,-0.0192449109037781,0,0,0,0,0,-0.00941901961896742,0,0,0,0.0159721808097141,-0.00216900117368217,0,0,0,0.148500761717997,0,0
