,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X601898.SH,X600019.SH,X600011.SH,X600585.SH,X600547.SH,X600886.SH,X600660.SH,X601600.SH,X002466.SZ,X002460.SZ,X000792.SZ,X600795.SH,X000708.SZ,X601699.SH,X600111.SH,X600010.SH,X000301.SZ,X600362.SH,X000983.SZ,X600426.SH,X600027.SH,X000877.SZ,X600803.SH,X600489.SH,X601991.SH,X002271.SZ,X600160.SH,X600985.SH,X000786.SZ,X000408.SZ,X000630.SZ,X000807.SZ,X000933.SZ,X000932.SZ,X600176.SH,X600348.SH,X600612.SH,X600219.SH,X601168.SH,X300037.SZ,X002128.SZ,X600688.SH,X600157.SH,X600995.SH,X000629.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600886.SH,0.0624734601200866,0,0,0,0,0.00331229647222563,0,0.0280024640084693,0,0,0,0.16758529525815,0,0,-0.026231207633226,0,0.382661699248429,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0241510574295931,0,0.0352783825192672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.21701101906314,0,-0.00625503974419896,0,0,0,0,0,0,0
X600660.SH,0,0.107766038966118,0,0,0,0,0.130754434723614,0,0,0,0.0223661241451735,0,0,0,-0.0506277336091547,0,0,0,-0.0381936892040136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0589992329448968,0,0,0,0,0,0,0,0,0,0,0.0079829067332837,0,0,0,0.0968992564142194,0,0
X601600.SH,0,0,0,0,0,0,0.20886768428269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0101090015829903,0.0411023395733833,0,0,0,0.112050373082027,0.248392151637069,0.1286777886826,0,0,0,0.0500656888540118,0,0.0742160975092036,0.0488856097872515,0,0,0,0,0,0,-0.0159267646789614,0.0166633830015971,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.659655848733874,0,0,0,0,0,0,0.165219311745845,0,0,0,0,0,0,0.0217078683625032,0,0.0427780926118691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00626607099159436,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.694474192855453,0,0,0,0,0,0,0.183831353172944,0,0,0,0,0,0,0,0,0,0,0,-0.148555117137944,0,0,0,0,0,0,0,-0.0377030332028639,0,0,0,0,0,0,0,0,0,0,-0.00582490570144856,-2.22802110658189e-05,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0.0284927392880453,0,0,0,0,0,0,0.0191035751715985,0.218050359077844,0,0,0,0,0.247936038043579,0,0,0,0,0,0,0,0,0,0,0.140699232577443,0,0,0,0.167601101251339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00432035832307577,-0.00151080764670472,0,0,0,0,0,0
X600795.SH,0.0251080245856266,0,0,0,0,0.0140893393964899,0,0,0,0,0.302354079002697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222335673460311,-0.137290238658132,0,0,0,0,0,0,0,0,0,0,0.205842468879267,0,0.0410079226194738,0,0,0,0,0.064973985777928,0,0,-0.0127553611204951,0.000269474026455708,0,0,0,0.00993317837274139,0,0
X000708.SZ,0.0962525421625342,0,0,0,0,0,0.085860587340545,0.28732104583296,0,0,0,0,0.120249561134124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0138739699865876,0.0488726359773676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00449868923684568,0.0265543365591573,0,0,0,0,0,0
X601699.SH,0,0,0,0,0.24822998854159,0,0,0,0,0,0,0.0637406215396615,0,0,0,0,0.0828272554002104,0,0,0,0,-0.0630541977543931,0,0.0920919993520923,-0.172108622444105,0,0,0,0,0,0,0,0.305260944414125,0,0,0,0,0.267055011876525,0,0,0.027399409800883,0.0150087181458373,0,0,0,0,0,0,0,0,0,0.0398202303417586,-0.0321165133871784,0,0,0,0,0,0
X600111.SH,0.171449932854896,0,0,0,0,0,0,0,0,0,0,0,0,0.224172153053818,0.0578703215535529,0,0,0,0,0,0.249072500522013,0,0,0,0,0,0,0,0.16896369333421,0,0,0,0,0,0,0.0156475649322189,0,0,0,0,0,1.73472347597681e-18,0,0.00970909747385045,0,0,0,0,0,0.167642667760282,0,0.0112929389670471,-0.016812670044556,0,0,0,0.0231676338430574,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0582966013850163,0,0,0,0.151744192185155,-2.16840434497101e-19,0.440105523038,0,0.0153635695259921,0,0,0.116785315862156,0,0,0,0,0,0,0,0,0.0363523431789855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012771995127239,-0.00956428695666937,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0281129559088099,0.136973760035736,0,0,0,0,0,0,0,0,0,0,0.0040641794829403,0,0,0,0.117926499489668,0,0,0,0,0,0,0.117571333676772,0.0828887657322598,0,0,0,0,0,0,0,0.0116186708842973,0.0572751266808007,0,0,0,0,0,0.00959704847957583,0,0,0,0,0,0,0
X600362.SH,0,0,0,0.100835718692238,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0476996647114861,0,0,0.0292396645736736,0,0,0,0,0,0,0,0.0609404987724447,0,0,0,0,0,0,0.114748731842022,0,0,0,0,0.0503968136713183,0,0.0795233968957232,0,0,0,0,0,0,0.210486932200751,0,-0.00499428714806561,0.0129577176825379,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0.148685223230654,0.0250567622702579,0,0,0,0,0,0,0,0,0,0,0,0,0.220999441188206,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0560017117426613,0,0,0,0,0,0,0,0.181144439069958,0,0,0,0,0,0,0,0,0,0,0.00146394285134863,0,0,0,0,0.0668015375727569,0,0
X600426.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0335793641360563,0.0396455869937268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0802919826188627,0,0.25188940739302,0.141229685389398,0,0,0,0,0,0,0,0,0,0,0,0.0540448990382132,0.0156334724292951,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0.45463517440316,0,0,0,0,0,0,0,0,0,0,-0.124192944425407,0,0,0,0,0,0,0,0,0,0,0.305668100817666,-0.112825473956176,0,0,-0.128597827372171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00978484972056971,0.0096308321534653,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0,0,0,0.344308210595951,0,-0.0984496519123504,0,0,0,0,0,0,0,0,0,0,0,0,0.12618818726474,0,0,0,0,-0.103727975546931,0,0,0.0839935672171445,0,0.168058561806066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0310479180202275,0,0,0,0,0,0
X600803.SH,0,0,0,0.077101037506471,0,0,-0.0276956152511303,0,0,-0.0698800738058085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106575387890356,0,0,0,0,0.240025253267238,0,0,0,0,0,0,0,0,0,0.251628430940267,0,0,-0.000450009066228265,0.0151568828124517,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0.559544731911912,0,0,0,0.0432878294755766,0,0,0,0,0,0,0,0.0868100890642043,0,0,0,0,0,0,0,0,0,0,0,-0.0162742825889215,0,0,0,0,0.0119114595611133,0,0,0,0,0,0,0,0,0,0,0,-0.0124096682092074,-0.00487158051673481,0,0,0,0,-0.0288282206731722,0,0
X601991.SH,0,0,0,0,0,0,0,0.119172881638211,0,0,0,0,0.0215745582824455,0,0,0,0.0847015472964967,0,0,0.11815756746498,0,0,0,0,0,0.0145048609289406,0,0,0,0,0.0447329720838336,0.0434945917143855,0,0,0,0,0,0,0.00037331158798791,0,0,0,0,0,0,0,0,0,0,0,0,-0.0264195119391077,0.017264553811561,0,0,0,0,0,0
X002271.SZ,0,0,0,0.104113718450407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0312222063619597,0,0.323706814966285,0,0,0,0,0.18425729167903,0,0,0,0,0,0,0,0.067465876433092,0,0,0,0.0825528991000279,0,0,-0.00687571430711916,0.00819849192491008,0,0,0,-0.101516611375582,0,0
X600160.SH,0,0,0,0,0,0,0,-0.0472919663851551,0,0,0,0,0,0,0.153704633837693,0,0,0,0,0,0,0,0,0.0471281036743494,0,0,0,0,0,0,0,0,0,0,0,0.442156387038498,0,0,0,0.0323659067292423,0,0,0,0,0,0,0,0,0.0617271671789721,0,0,-0.0012528406149205,-0.0133777648121902,0,0,0,0,0,0
X600985.SH,0,0,0,0,0.270687800779305,0,0,-0.0458337106597113,0,0,0,0,0,0,0,0,0,0,0.422112686855679,0,0,-0.0636404776951231,0,0,0,0,0,0,0,0,0,0,0,-0.0762020415263885,0,0,0,0,0,0,0,-0.00998902927357528,0,0,-0.0148710367844283,0,0,0,0,0,0.0582099163261894,0,-0.00775723209613948,0.136895599419931,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0.154433202897923,0,0.48815120888373,0,0,0.0580675292908598,-0.0528152529831283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0954336938426284,0,-0.143474479609561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0273313567920111,0.0628073418641111,-0.0514297027218806,-0.178341919441812,0,0,0.257207117136493,0,0
X000408.SZ,0,0,0,0,0,0,0.0363108926132822,0,0,0,0,0,0,0.0836785733560589,0,0.306882528631166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00984484187261535,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0678071602615415,0,0,0,0,0,0,0.246367229176956,0,0,0,0,0,0,0,0,0.0400917490121541,0,0,0.0601623619282336,0.066486949376489,0,0,0,0.21161555877155,0,0,0,0.0162770390754195,0,0,0,0,0,0.0528063980270976,0,0,0,0,-0.00445419618056709,-0.00310575098605791,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.624982144640591,0,0,0,0,0,-0.029039638410762,-0.00604615772081216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115286802017457,0,0,0,0,0,0,0,0,0,0,0,-0.00169140892185073,-0.00148478750484063,0,0,0,0,0,0
X000933.SZ,0,0,0,0,0,0,0.0719263420864495,-0.0209372700135497,0,0,0,0,0.0962408817075416,0,0,0,0,0,0.0305503127601764,0,0,0,0,0.145616139198666,0,0,0,0,0,0,0,0,0,0,0,0,0.448667153585306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00745606773374606,0.0176807380718054,0,0,0,-1.73472347597681e-18,0,0
X000932.SZ,0,0,0,0,0.0290461090093645,0,0.132814350075389,0,0,0,0,0,0,0,0,0,0.0453966156667256,0,0.0394789663614086,0,0,0,0,0,0.245720881063273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113157010349368,0,0,0,0,0,0,0,0,0,0.00574799513225835,0.0167122395592369,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0.431974968416177,0,0,0,0,-0.0188948346996488,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0.0123425824696749,0,0,0,-0.160016906193556,0,0.0883442016941659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000341855227659346,-0.00523009291847221,-2.71050543121376e-20,0,0,0,0.0686859902163921,0,0
X600348.SH,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0.0886729132743432,0,0,0,0,0,0.200160653296195,0.0175689473814206,0,0,0,0.0976682867258652,0,0,0,0.13483162630658,0,0,0,0,0.096367863510322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00778503813220069,0,0,0,0,0,0,0
X600612.SH,0,0,0,0,0,0,-0.155821533557779,0,0,0,0,0.0853899342179374,0.0104476829829638,0,-0.0726419312936899,0,0.114427108925881,0,0,0,0,0,0,0,0,0.0979130710704319,0,0,0,0,0,0.170142764317451,0,0,0,0,0,0,0,0,0.114695740712905,0,0,0,0.0736153140810496,0,0,0,0,0,0.032146677750574,-0.0105801920179317,0,0,0,0,0.0387306995559762,0,0
X600219.SH,0,0,0,0.0536711452231047,0,0,0.00643438799995587,0,0,0,0,0,0.0625099571688258,0,0,0.0507057968143864,0,0.0584654566213953,0,0.0579820293431252,0,0,0.113047334137816,0,0,0,0,0,0,0.0386810798575591,0.0590780594322635,0,0,0,0,0.150342154867096,0,0,0,0,0.00429376487804916,0,0,0,0,0,0.0470685289234261,0,0,0,0,0,0.00804536175430319,0,0,0,0,0,0
X601168.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.268597687296249,0,-0.0590355143214271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113793503955778,0,0,0,0,0.0419385937217785,0,0.00521412828948937,0,0,0,0,0,0,0,0,0,0,-0.0382329003207672,-0.0102492413733585,0.0199356223671498,0,0,0,0,0,0
X300037.SZ,-0.108743798551059,0,0,0,-0.0710568893143334,0,0,0,0,0,0,0,0.0448829758529334,0.040632374191675,0,0,0,0,0,0.0504697908975993,0,0,0,-0.00405448823647549,0,0,0,0,0,0,0.055459558354629,0,0.027659293441343,-0.0985319288958123,0,0,0,0,0,0,0,0,0,0.141145927669898,0,0,0,0,0,0,0,0,-0.00294396456564349,0,0,0,0,0,0
X002128.SZ,0,0,0,0,0,0.202378318834735,0,0,0,0,0,0,0,0,0.0108177649268354,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0431090777743867,0,0,0.0279262487590751,0,0,0,0,0,0,0,0,0.0539989487705411,0,0,0,0,0,0,0,0,0.0623763821831669,0,-0.00566505651750817,-0.00266245378244155,0,0,0,0,0,0
X600688.SH,0,0.165084213213068,0,0,0,0,0.0873557232191151,0,0,0,0,-0.0138187360359572,0,0,0.0596835844360251,0,0,0,0,0,0,0,0,0,0.036349125187011,0,0,0,0.00740449610246281,0.305726299083262,0,0.0199225728832342,0,0,0,0,0,0,0.0277381000495717,0,-0.0368792236479714,0,0.159304096036772,0,0,0,0,0,0,0,0,-0.00412666460641183,-0.0219270973479742,0,0,0,0,0,0
X600157.SH,0,0,0,0.00601036473065718,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0136573320263593,0.114108591924882,0.183859470019155,0.00241985598196083,0,0,0,0,0,0.0458684685095745,0,0,0,0.0420486253858672,0.0471952134601757,0,0,0.0148827353104943,0,0,0,0,0,0.0432527442565865,0,0,0,0,0,0,0,0,0,0,0.00100337426999977,0.011511752435126,0,0,0,0,0,0
X600995.SH,0,0.230544980709288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.280923775049193,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0.137410374993051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00427052603026458,-0.013587376924125,0,0,0,0.014722946744497,0,0
X000629.SZ,0,0,0,0,0,0,0.0645339726043047,0.04347017605156,0,0,0,0,0.00795686723511516,0,0.00393291094646467,0.0942829363075593,0,0,0,0.320217839849333,0,0,0,0,0,0,0,0,0,0,0,0.0211661844423037,-0.00836032794726885,0,0,0.0454120839678852,0.0676489031226947,0,0,0.00513812405928916,0,0.163145297593873,0,0,0,0,0,0,0,0,0,-0.0138804678766075,0.0143229974681247,0,0,0,0,0,0
Change_TY3M,0,0,0,0,-0.0508293096257214,0,0,0,0,0,-0.0515919240869217,0,0,0,0,-0.352143445524441,0,0,0,0,-0.133490883965168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.153306562892626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625077123473071,-0.115301780344084,0,0,0,-0.0894345286356166,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115186367620068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.106141839246591,0,0,0,0.2889702874276,0,0,0,0.694390048419537,0,0,0,-2.30187813227689,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226490789049058,0,0,0,0,0,0,0.844889418319923,0,0,0,0,0.919322404132762,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0036691265433189,0,0.0633800137896266,-0.0184738435140546,0,0,0,0,0,0,0,0,-0.00412840858952197,0,0,0,-0.0434781576276151,0.0105431351900111,-0.0401714654045259,0,0,0,0,0,0,0,0,0,0,-0.0752299903644246,0,0,0,0,0,0,-0.00640648017765635,-0.00617239935232244,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0292156882703326,-0.0664550628395352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0193497425949991,0,0,0,0,0,0,0,-0.0349589804512438,0,0,0,0,0,0,0,0,0,0.00917280952342469,0.00201084894788239,0,0,0,0.041314149983527,0,0
MKvol,0,0,0,0,0,0,0.000164788699296052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000665128930741159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00104503714534521,0,0.000881857791974889,0,0,0,0,0,0,0,0,0,0,0,0,0.00160394008390704,-0.00177687806915755,0,0,0,-0.00766028111662799,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.299607755206653,0.281209237004852,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0.00585506536277744,0,0,0,0,0,0,0,-0.000888486779909608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00950451045044713,0.0102079499410127,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00585136186705381,0,0,0,0,0,0,0,0,0,-0.0146306148685777,0.0124258763907318,0,0,0,0.0484602195335532,0,0
