,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600585.SH,X002460.SZ,X000792.SZ,X600188.SH,X600019.SH,X600111.SH,X600011.SH,X002466.SZ,X000877.SZ,X600010.SH,X002271.SZ,X601600.SH,X000708.SZ,X600660.SH,X601898.SH,X600547.SH,X000301.SZ,X600886.SH,X600362.SH,X600426.SH,X600176.SH,X000723.SZ,X000408.SZ,X600219.SH,X601991.SH,X600795.SH,X000807.SZ,X601699.SH,X000786.SZ,X000983.SZ,X600803.SH,X600096.SH,X002080.SZ,X002353.SZ,X600489.SH,X600801.SH,X000630.SZ,X000825.SZ,X600027.SH,X600688.SH,X000932.SZ,X600141.SH,X300073.SZ,X600157.SH,X000959.SZ,X000960.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600011.SH,0,0,0,0,0,0,0,0,0,0.108304396227389,0,-0.0605664775047926,0,0,0.0257229026713408,0.100448729716069,0,0,0,0,0,0.160022459941964,0,0,0,0,0,0,0,0.24325568389491,0,0,0,0,0,0,0,0,0,0,0,0,0.374849858277203,0,0,0,0,0,0,0,0,0,0.000432732491810048,0,0,0,0,0,0
X002466.SZ,-0.196388570502856,0,0,0,0,0.724453286213438,0.263513357580897,0,0,0,-0.00734183977177981,0,-0.0424025199030212,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00793536417103708,0,0,0,0,0,0,0,0,0,0,0,0,-0.029856434413513,0,0,-0.0779683438480291,0,0,0,0,0,0,0.189377256826451,0,0.0416566911598509,-0.049336802545684,0,0,0,-0.0110794636644478,0,0
X000877.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.300362122185324,0,0,0.0902824155287727,0,0,0,0,0,0,0,0,0,0.0649374752357308,0,0,0,0,0.070985909540913,0,0,0,0.0160575810310608,0.01661147275764,0,0,0.0899129057847408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00199688487575729,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0.138090434656643,0,-3.46944695195361e-18,0.314643097846638,0,-0.00727721552612215,0.126768234039919,0.0891756147827887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124392430561852,0,0,0,0,0,0,0,0,0,0,0.0076944723116722,0,0,-0.0633081588189648,0,0.0307396986335528,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0.230103496565059,0,0.0334251110514343,0.0197406844577341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0653093851477778,0.513454261873226,0,0,-0.0105221706340336,0,-0.164975424025589,0,0,-0.0516391692591635,0,0,0,0,0,0.00364542224902389,0,0,0,0,0,0.0068916288676955,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0891975575349909,0,0,0,0,0,0,0.0320755778450659,0,0,0.059175504735285,0,0,0,0.128745037733482,0,0,0.635417668523329,0,0,0,0,0,0.0837351388855895,0,0,0,0.0175093030739691,0.0669375497879915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0181273856842052,0,0
X000708.SZ,0,0,0,0,0,0,-0.0409889303061862,0,0,0.217329870527327,0,0,0.0324177779864441,0,0.00948310565761044,0,0,0.0620454334914323,0,0,0.0604574567906386,0,0,0,0,0,0,0,0,0,0,0.0430522714053068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235723720363074,0,0,-0.108823369170746,0.0738544593202545,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0.0525048953633174,0,0,0.00788829209813064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0887783368911946,0,0,0,0,-0.0592077648614775,0.0441776269989672,0,0,0,0.0531432299025321,0,0
X601898.SH,0,0,0,0,0,0,-0.0571997940533467,0.16352300684546,0,0,-0.0633220966636735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167994237230743,0.310222512566267,0,0,0,0,0,0,0,0,0.0357963389669,0,0,0.0262013666064889,0,0,0,0,0,0,0,0.0148747269756271,0,0,0,0,0.00875024837801528,0,0
X600547.SH,0,0,0,0,0,0.0498329436517649,0,0,0,0,0,0,0,0,-0.00133356467865138,0.0250000701055949,0,0,0,0,0,0,0,0,-0.00786986473510932,0,0,0,0,0,0,0,-0.0624066227203738,0,0,0,0,0,0.825488270349074,0,0,0,0,0,0,0.012618513541013,0,0,0,0,0,0,-0.00920497489199706,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,-0.105160637594885,0,0,0.153032962996294,-0.0306672914700318,0,0.19713168587705,0,0,0.216220706750749,0,0,0,0,0,0,0,0,-0.00166825160256128,-0.206353524661169,0.40963913216649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.378351608075941,0,0,0,0.009244337456154,0,0.0731056226456533,0,0,0,0.0364166354835781,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0.0711057144004068,0,0,0,0.0610949949347179,0,0,0,0,-0.0984347139701632,0.0878827692187543,0,0,0,0,0,0,0,0.41163245494376,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116749046374358,0,0,0,0,0,0,0,0.0502705519996969,0,0.0221127144197511,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0893178676108382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0.0385700539087158,0.143260370094241,0,0,0,0,0,0,0.337306908928726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0402289403191968,0,0
X600426.SH,0,0,0,0,0,0,0,0,0,0,0,0.102261297468173,0,0,0,0.059076919577251,0,0,0,0,0.023579827413522,0,0,0,0,0.0439736489489935,0,0,0,0,0,0,0,0,0.199336609778115,-0.0648249247738566,0,0.0820131050191589,0,0.0167197423068314,0,0,0,0.14501542938022,0,0,0,0,0,0.0537901109570691,0,0,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0.0715251143970799,0,0.0297046121570662,0,0,0.0785165129684045,0.059128968857023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.255671436684121,0,0,0,0,0,0,0.0518581396106333,0,0,0,0,0.0221686757353694,0,0,0,0,0,0,0,0.0112759354355793,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0.184883357249773,0.447213470461304,0,0,0,-0.128959418769626,0,0,0,0,0,0,0,0,0,0,0,0.0481493208165912,0,0,-0.153902541720141,0,0,0,0,0,0.0243295152555713,8.67361737988404e-19,0,-0.0500363683145658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.248540278764554,0.0412730295254282,0,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0.441985472067242,0,0,0.104623393407001,0,0.138235781440875,0,0,0,0.0267852412035933,-0.0830799210995356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0641408357401942,0,0,0,0,0,-0.00873623299982197,0,0,0,0.0155038596407528,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0.0962372866952272,0,0.0146287648750945,0,0,0,0,0,0,0.0775728112243405,0.447417361788885,0,0,0,0,0.00505695652898323,0,0.0293183789005985,0,0,0,0,0,0,0,0,0,0,0.0321132158026491,0,0,0,0,0,0,0.142760666315024,0,0.0225267814328039,0,0,0,0,0,0.00344043368778462,0,0.0642878210185337,0,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0.13308294016877,0,0,0,0,0,0,0,0,0,0,0.108397063761912,0,0,0,-1.73472347597681e-18,0,0,0,0.247317882044045,0,0.0537801306148238,0,0,0,-0.00854570262217088,0,0,0,0,0,0,0.0901640647162052,0,0,0,0,0,0.0121328742967759,0,0,0,0.0149379855170072,0,0,0,-1.0842021724855e-19,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0.0993669922851966,0,0,0,0,0,0,0,0.073093805224447,0,0,0,0,0,0,0,0,0,0.100337590083965,0,0,0.107444456910502,0,0,0,0.0410543944768364,0,0,0,0,0,0,0.25912958614485,0,0,0,0,0,0,0,0,0.00466683358862632,0,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0.0315124197503589,0,0,0,0,0,0,0,0,0.365664245134218,0,0,0,0,0,0,0,0,0,0.0454225862064139,0,0,0,0,0,0,0,0.216973147455188,0,0.114010621388265,0,0.325616266791981,0,0,0.129739719813306,0,0,0,0,0,0,0,0,0,0,-0.0282017518755537,0,0,0,0,-0.0200896572824192,0,0
X601699.SH,0,0,0,0,0,0,0,0,0,-0.0451529420785969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.667677806880938,0,0,0,0,0,0,0,0,0,0,0.146061355302983,0,0,0,0,0,0,0,-0.0308193777841905,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0.15777105568423,0,0,-0.024212474448148,0,0,0,0,0,0,0.65587835967664,0.0733737803122995,0,0,0,0,0,0,0,0.0762445678205867,0,0.201675241936521,0,0,0,0,0,-0.0364940698952352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0180954949309862,-0.024889227769746,0,0,0,0,0,0
X000983.SZ,0,0.362722228297124,0,0,0,0,0,0.240144721636597,0,0.0786555949884041,0,0,0,0,0,0,0,0,0,0,0.00646096553941098,0,0,0,0,0,-0.0133333933918424,0,0,0,0.0824485498404791,0.348035274496299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0121338081782843,0,0
X600803.SH,0,0,0,0,0,0,0,0.0236100622297088,0,0,-0.00670986822850041,0,0,0,0,0.0353299260931335,0,0,0,0,0,0,0,0,0,0.0246387943994114,0,0.0566520883758122,0,0,0,0,0,0.223445009803822,0,0,0,0,0,0,0,0,0,0,0,0,0.170211677743696,0,0,0,0,0.000307460958969918,0,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0.206625694816601,0,0.0957086505472345,0,0,0.0555045060436943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000439904396842725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.457421583835611,0,0,0,0,0,0,0.00599261296558818,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0.0772096575411869,0,0.000925961499333128,0,0,0.00392678971469159,0.000110845035815522,0,0,0,0,0,0,0,0,0.185958272738733,0,0,0,0,0,0,0,0,0,0,0.0569424385538937,0,0,0,0,0,0,0,0,0.0730668472843546,0,0,0,0,0.0389399880292362,-8.67361737988404e-19,0,0,0,0,0,-0.0138791591604442,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,-0.072914941230913,0,0,0,0,-0.0805353166684793,0,0,-0.0296497663818041,-0.16962635618223,0,0,0,-0.124268788127252,0,0,0,0,0,0,0,-0.0697194360865683,0.0957477469037315,0,-0.0500839813121993,0.0559990197278603,0,0,0,0,0,0,0,0,0,0.257399680157227,0,0,0.299615105745972,0,0,0,0,0,0,0,-0.0635347562799265,0.066838851634809,0,0,0,0,0,0
X600489.SH,0.0891697518579465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.544192005167819,0,0,0,0,0,0,0,0,0,0,0,0.0253944617051094,0,0,0,0,-8.67361737988404e-19,0,0,0.0555538480477547,0,0,-0.00167718319848603,0,0,-0.0141384640476629,0,0,0,0,0,0,0.00638436992838094,0,0,0,0.0320324770038021,0,0
X600801.SH,0,0,0,0,0.574680241171148,0,0,0.00253720802698798,0,0,0,0,0.326277057358867,0.0462460780139052,0,0,0.0467479337539381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0263537011121074,0,0.0487539039967159,0,0,0,0,0,0.127724667408087,0,0,0,0,0,0.0618333712373856,0,0,0,0.00537156090914699,0,0,0,0,-0.0192387967664035,0,0
X000630.SZ,0,0,0,0,0,0,0,0.00511748441924772,0,0,0.00959753595571106,0,0,0,0,0,0,0,0,0,0,0,0.450328310167881,0,0,0,0,0,0,0,0.0894073253090811,0.0953915834807372,0,0,0,0.0774370682813083,0,0,0,0.110377957763398,0,0,0,0.0749044576851349,0,0,0,0,0,0.0470905368317002,0,0,-0.0170670793116209,0,0,0,0.0102964222217245,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0246741109160497,0,0.193187267936204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0933609963225269,0,0,0,0.0869650758504738,0,0,0,0,0.201324294165539,0,0,0,0,0.0448516570996995,0,-0.00105751265874236,0,0,0,0,0.0208989914490383,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0.295254975525587,0,0,0,0.0694986118593225,0,0,0.0198141276135039,0,0,0,0.0771286045290082,0,0,0,0,-0.0290430504434859,0,0,0.325228140450212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0434473513450114,0,0,0,0,0.271637031473442,-0.00993658650147744,0.0275373141548325,0,0,0,-0.00707559707222549,0,0
X600688.SH,0.0593796110649663,0.00558936493751495,0,0,0,0,0,0,0,0,0,0,0,0.220368048785905,0,0.0705645324350366,0,0,0.027773060273255,0,0,0,0,0.067985461578525,0,0,0,0,0,0,0.0149389631793308,0,0,0.0491365620751265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21585900572875,0,0.0190652208535969,0.00467907003253342,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,1.73472347597681e-18,0.308409309630899,0,0,0,0,0,0,0.113197891463228,0.0613431951100306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0578479161098208,0.0468336341087897,0.0177945242328466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049216927374346,0,0,-0.00153093151202062,0,0,0,0,0.0140593805269298,0,0
X600141.SH,0,0,0,0,0,0.202343202174781,0.0447342074796164,0,0,0.0295333129241465,0,0,0,0,0,0.0722625303801941,-0.0645071339782956,0,0,0,0,0,0,0,0,0,0.101880257495432,0,0,0,0,0,0,-0.0171377476888538,0,0.440500743653123,0.0101314417902842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0689911500842191,1.0842021724855e-19,0,0,0,-0.102965019745671,0,0
X300073.SZ,0,0,0,0,-0.0488251596990807,0.346941756842226,0.0196302480423702,0,0,0,0,0.207882910306403,0,0,-0.0153081093161106,-0.0522476694915221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174972696186135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15235165443099,0,0,0,0,0,0,0,0,0.0248484021998758,0,0,0,0,0,0.120949415516279,0,0,0.0400468264051013,0,0.0430538786175358,0,0,0,0,0,0.0111268091190914,0.099054202994729,0,0.00886147130455583,0,0,0,0,0,0.129291858196619,0,0,0,0.0249536436952317,0,0,0,0.0268214336240741,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0.196477465462093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0255283538610236,0.145763558083552,0,0,0,0,0,0,0,0.0367403013138176,0.0864543127222663,0,0,0,0.0235998257869798,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0.00563827115035035,0,0,0,0,0,0
X000960.SZ,0,0,0,0,0,0,0,0,0,0.159326204166289,0,0,0,0,0,0,0,0,0,0,0.0378756406044756,0,0,0,0,0,0,0.0161961378508468,0,0,0.191439396412037,0,0,0,0,0,0,0,0,0,0.0526893872744366,0.216260108886352,0,0.220745776663997,0,0.204626558229473,0,0,0,0,0.0200876402218589,-0.0155548435709693,0,0,0,0,0,0,0
Change_TY3M,0,-0.0421854414046501,0,0,0,0.204520755857185,0,0,0,0,0,0,0,0,0,0.0725456264759356,-0.0961206751704347,0,0,0,0,0,0,0.0895975987351368,0,0.0313760478770568,0,0,0,0,0,0,0,0,0,0,0.0312643494867732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0907115179896482,-0.173269363046618,0,0,0,-0.0380267620044185,0,0
Slope,0,0,0,0,0,0,0,0,0,-0.0660959566170066,0,0,0,0,0,0,0,0,0,0,0.00568204034804633,0,0,0,0,0.203180885409234,0,0,0,0,0,0,-0.0204588157178257,0,0,0,0,0,0,0,0.0508114872130918,0,0,0,0,0,0,0,0,0,0,0,0.572134376785014,0,0,0,-0.644462306106949,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,-0.0327491635326431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.270605856991747,0.834131059528499,0,0,0,0,0.081699422168768,0,0
RealEstate_excess,0.0850728568634478,0,0,0,0,0,0,0,0,0,0,0,0,0.0379333358311941,0,0,0,-0.0350509985218401,0.0974554233461112,0,0,0,0,0,0,-0.0293698731526537,0,0,-0.0162795841630559,0,0,-0.123105034748688,0,0,0,0,0,0,0,0,0,0.0259726762238456,0,0,0,0,0,0,0,0,-0.0681556268977986,0.0539259892392634,-0.0591342300807351,0,0,0,0.0109465279275423,0,0
MKreturn,0,0,0,0,0,0,0.00219633911914281,0,0,0,0,0.00290409261152972,0,0,0,0,0,0,0,0,0.00550212807753101,0,0.0980232110026602,0,0,0,0,0,-0.133320760400803,-0.0199168648808571,0.0324403184416778,0,0,0.0364165781413307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0126660068524973,0,0,0,0,0.00521298790841579,0,0
MKvol,0,0,0,5.42101086242752e-20,0.00290502464530024,0,0,0,0,0,0.00212348104459258,0,0,0,0,0,0,0,0,0,-0.000895685375363626,0,0,0,0.000662826781925145,0,0.00326572765851576,0,0,0,-0.0038506949791437,0,0.000428903242232601,0,0,-0.000241324829508119,0,0,0,0,0,0,0,0,0,-0.000951983610065363,-0.00080305442016367,0,0,-0.000702681754802322,0,0.0103079812576941,-0.00886027422249642,0,0,0,-0.000282127407524752,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,-0.101164365877635,-0.181189451797833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.231726308239273,0,0,0,0,0,0,0.0900593021081197,0,0,0,0,0,0.0957470826150208,0,0,0,0,0,0,-0.179454542930345,0,0,0,0,-0.801525993851216,0.271779921051776,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0032845149353387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0241221768045154,-0.0113548904285673,0,0,0,-0.0215377575762032,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.97107941353515e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00353777573502721,0,0,0,-0.0200310278822155,0,0
