,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X002460.SZ,X600585.SH,X600019.SH,X000792.SZ,X600111.SH,X600188.SH,X002466.SZ,X000301.SZ,X600010.SH,X600660.SH,X601600.SH,X601898.SH,X002271.SZ,X600011.SH,X000708.SZ,X600362.SH,X600547.SH,X600886.SH,X600176.SH,X600426.SH,X000408.SZ,X300037.SZ,X002080.SZ,X002326.SZ,X600219.SH,X000786.SZ,X601991.SH,X600795.SH,X600688.SH,X002353.SZ,X600803.SH,X000630.SZ,X600141.SH,X000723.SZ,X000825.SZ,X600096.SH,X601699.SH,X000983.SZ,X600295.SH,X000898.SZ,X000959.SZ,X600489.SH,X000807.SZ,X600352.SH,X002407.SZ,X600399.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.0534716441503517,0,0,0,0,0,0,0,0,0,0.0264899287328471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0.103900234709163,0,0,0,0,0.00621344057831348,0.0162473272428167,0.0853687694165694,0,0.069741439943081,0,0,0,0,0,0.0446973782016664,0,0,0,-0.00808147832416601,0,0,0,-0.0606852171968148,0,0
X600028.SH,0,0,0,0,0,0,0,0,0,0.00754572412044618,0,0.0317646124433704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0408364089321337,0.127291205732213,0,0,0.0129724879603454,0,0.0358089300119589,0,0.073156817645662,3.46944695195361e-18,0.127882123990223,0.0157891930889417,0,0,0,0,0,0,0,-0.00417256887789256,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0.111255660995351,0,0,0.0163311099051802,0,0,0.181104157447532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0349066212162827,0,0.0536037979696519,0,0,0,0,0,0,0.213076979305629,0.0760103564149841,0,0,0,0,0,-0.0495819697193415,0,0,0,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,-0.0362145149520139,0,0,0,0,0,0,0,0,-0.0288463839303364,0,0,0,0,0.356895147348935,0,1.73472347597681e-18,0,0,0,0.0385948264129319,0,0,0,0,0,-0.047712589100575,0,0,0,0,0,0,-0.0310332600668972,0,0,0,0,0,0,-0.0199844882864441,0,-0.011691454517133,0,0,0,0,0.0527420295801911,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0.507778664522844,0,0,0,0,0,0.026435420039895,0,0,0,0,0,0,0,0,0,-0.0527797251602882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00700048278120981,0,0,0,0,0,0,0.323141861428371,0.170345215237675,0,0,-0.0400574323529605,0,0,0,0,0,0
X600585.SH,0,0,0,0,-0.136644709618837,0,0,0,0,0,0,0,0.0153465064715723,0,0.00509106727301367,0,0,0,0,0,0,0.128765322475015,0,0,0.095374835873821,0,0,0.055126591109018,0,0.233143304686815,0,0,0,0,0,0,0,0,0,0,0.043364621991706,-3.46944695195361e-18,0,0.0104886897592004,0.0703583224486756,0,0,0,0,-0.0860177060550558,0,0.0396737101802352,0.0119790350460722,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00306552784752046,0,0,0,0,0,0,0,0,0,0,0,0,0.0587020553763587,0,0.581621491447219,0,0,0,0,0,0,0,0,0,0,0,0,-0.0343814260645223,0,0
X000792.SZ,0,0,0,0,0.0934136022427881,0,0,0,0,0,0,0.0532007057372754,0,0,0,0,0,0,0,0,0,0,0,0,0.219001286957347,0,0,0,0,0,0,0,0,0,0,0,0,-0.202421235867521,-0.0660722680207966,0,0,0.156492036540205,0.0277379746468908,0,0,0,0,0,0,0,0,4.33680868994202e-19,0.100606116711698,0,0,0,0,0,0
X600111.SH,0,0,0,0,0.101117387137509,0,0,0,0,0,0.114738515822799,0,0.32671599067422,0,0,0,0,0,0,0,0,0,0,0,0.182571390167808,0.134689389949155,0,0.0257989064317835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0874584850845519,0,0.214007323329143,0,0,0.0142326346110772,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0.109693386288259,0,0,0,0,0.0111533040418747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.388249063553181,0,0.392848004840913,0,0,0.0204107914326539,0.162919902635275,0,0,0,0,0,0,0,-0.00801176433339567,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0.523417070551623,0,0,0,0.055509847389268,0,0,0,0.102420219111008,0,0,0,0,0,0,0,0,0,0,0,0.153424701547178,0.0190850471678281,0,0.0465443513093498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0579062148768106,0,0.0101317513643041,0,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.135979788632039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0775243585284772,0,0,0.151547065833544,0.23504228737867,0,0,0.225284538201048,0,0,0,0,0,0,0,0,0,0,0,0,-0.0264337601149546,0,0,0,0,0,0
