,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X601898.SH,X600688.SH,X600795.SH,X600547.SH,X601600.SH,X600188.SH,X601991.SH,X600157.SH,X600027.SH,X600111.SH,X600362.SH,X600886.SH,X600623.SH,X002466.SZ,X601992.SH,X000792.SZ,X600489.SH,X600309.SH,X600299.SH,X600660.SH,X300072.SZ,X601158.SH,X002075.SZ,X600583.SH,X000883.SZ,X000709.SZ,X600549.SH,X600352.SH,X000723.SZ,X000898.SZ,X002407.SZ,X000983.SZ,X000539.SZ,X002470.SZ,X000027.SZ,X000630.SZ,X002460.SZ,X000012.SZ,X600176.SH,X000060.SZ,X600021.SH,X000761.SZ,X600612.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0.0856368487478327,0,0,0,0,0,0,0,0.0891941967561755,0,0,0,0,0,0,0,0.111210528241336,0,0,0,0,0,0,0,0,-0.0170889101957969,0,-0.0486751813900734,0,0,0,0,0,0,0,-0.0285067510499973,0,0.0413576043069261,0,0,0,0,0,-0.00541293187951306,0,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0,0.172950063363237,0,-0.0426323789382122,0,0.00548613617929646,0,-0.0117812282144986,0,0,0,0,0.0279914646586825,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032531174795446,0,0,0,-0.0152370607105682,0,0,0.0254136851283368,0,0,0,0,0,0,0,0,0,0,0.0051737148373674,0.000584470612181564,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0.0773367279253541,0,0,0,0,0,0,0.0610062457062451,0,0,0,0,0.0574443508553285,0,0,0,-0.0164863430975492,0,0,0,0,0,0,0,0,0,0.0156590077890988,0,0.00951415980207471,0,0,0.116959261723935,0,0,0,0,0,0,0,0,0,0,0,0,0.0105102452683579,0.00957992565904887,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0.0764770088584024,0,0.0828234627546327,0,-0.0290931365592955,0,0,0,0,0,0.0368937977305032,0,0,0.00475376811416523,0.0153817368755651,0,0,0,0,0,0,0,0,-0.0149243593565745,0,0,0,0.0115568966845479,0,0,0,0.00522935551013335,0,0,0,0.249482255074316,0,0,0,0.0844296092877795,0,0,0,0,0,-0.0216646882636342,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0.166532276343598,0,0,0,0,0.361477389451856,0,0,-6.93889390390723e-18,0,0,0,0,0,0.0405090448723907,0,0.0270771936644078,0,0,0,0,0,0.023823513663586,0,0.0688005399834697,0,0,0.00650528528326905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0347151960168446,0,0.0239104197453514,0,0,0.0496327651405194,0,0,0.0251363595937273,0,0,0,0,0.0745525671846244,0.0384044411578064,0,0,0,0,0.0584370819940753,0.114002440437056,0,0.110976205306933,-0.0367489963144686,0.02981843719204,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0282656655436323,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0.00858034170160798,0,0.120057325009154,0,-4.33680868994202e-19,0,0.135560907797781,0,0,0.0170749025254515,0,0,0,0,0.107856320367668,0.0569066875942184,0,0,0,-0.0496167193826036,0,0,0,0.0166314762890879,0,0.00835621472940019,0,0,0,0,0,0,0,0.112846508163302,0,0,0,0,0,0,0,0,0.00871052366822054,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0.0682753542859304,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119546475620303,0,0,0,0,0.0852598412229231,0,0.0287568956822812,0,0,0,0.0256023647207279,0.0519134092577031,0.072539759264112,0,0,0.193585589648724,0,0,0,0,0.0136868998157309,0,0,0.00846241322485094,0,0.152799983623658,0,0,0,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0829008391466647,0,0,0,0,0,0,0,0,0,0.026441905396421,0,0,0.0635008373229483,0,0.212087395230702,0,0.202312099743213,0,0,0,0.0441007636715847,0,0,0,0,0,0,0.0304851685546926,0,0,0,0.0472052634181031,0.0780281157794212,0,0,0,0,0,0,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0.0572179785983861,0,0,0,0,0,0.0646944227193238,0,0,0,0.0180693829010485,0,0,0,0.00692635723276914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0129759727001174,0.0277466285164732,0.105883937112203,0,0,0,0,0,0,0,0,0,0,0,0,0
