,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X000708.SZ,X600011.SH,X002460.SZ,X601898.SH,X600660.SH,X600010.SH,X600688.SH,X601600.SH,X600886.SH,X600801.SH,X600362.SH,X000786.SZ,X002271.SZ,X002466.SZ,X600352.SH,X600188.SH,X600795.SH,X601991.SH,X601992.SH,X600111.SH,X600027.SH,X000723.SZ,X600176.SH,X002353.SZ,X600299.SH,X600489.SH,X000792.SZ,X600516.SH,X000553.SZ,X600426.SH,X000898.SZ,X601158.SH,X000401.SZ,X600219.SH,X600583.SH,X000932.SZ,X000709.SZ,X000883.SZ,X600612.SH,X002080.SZ,X600486.SH,X000630.SZ,X000027.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217685485275395,0,0,0,0,0,0.0174883481342738,0,0,0,0,0,0,0,0,0,0,0,0.148630593723165,0,0,0,0,0,0,0,0,0.0720870286342503,0,0,0,0,0.067700808521123,0,0,0,0,-0.00793780085268148,0,0,0,0,0,0,0
X600028.SH,0.425724370926422,0,0,0,0,0,0,0,0,0,0,0,0,0.0433884648352275,0,0,0,0,0.0264094313447658,0,0.00676833906507029,0,0,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0,0,0.0260855357283422,0,0,0,0,0.011294242758333,0,0,0,0,0,-0.00730845979192782,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0187806863011364,0.136429449184143,0.0662936260539773,0,0,0.0967462515844054,0,0,0.0102081930793847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0.00886932286178793,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,-0.0173657434007726,0,0,0,0,0,0,0.351766929201698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0172245458358825,0,0,0,0,0,0.196830308516021,0,0,0,0,0,0,0,0,0,0,0,-0.0194139242573657,0.0220125159280259,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.148431629241783,0,0.024911402210649,0,0.119248734522498,0,0,-0.042193186267206,0.127159559493983,0,0,0,0,0,0,-0.0150801811743145,0.0500830962123421,-1.73472347597681e-18,0,0,0.0707061536634784,0.131641705788567,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0.153025452134069,0.108038136557625,0,0,0,-0.017594005467096,0.0140054257421762,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113218977890616,0.00979740301306157,0,0,0,0.0795277023132877,0,0,0,0,0,0,-8.67361737988404e-19,0,0.0301552621669003,0,0,0,0.0484931137726646,0,0.0558417272951165,0,0,0,0,0,0,0,0,0,0.0115616771411821,0,0,0,0,0,0.00288919650217183,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,-0.0609305748331472,0,0,0,0,0,0,0,0,0,0,-0.00702892610556372,0,0,0,0,0,0,0,0,0,0,0,0.889828129878814,0,0,0,0,0,0,0,0,0,0,0,0,0.200116648356285,0,-0.0224242711890001,0,0,0,0,0.00674392701411136,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,-0.0314114312538525,0,0,0,0,0,0,0,0,0,0,-0.0614590648110332,0.0857980795010934,0,0,0,0,0,0,0,0,0.186756270963929,0.268243888662931,0,0,0,0,0,0,0,0.0688108075069191,0,0,0.0770737084218707,0,0,0,0.295640488950538,0,0,0,0,0,0.0288539295910564,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0.0422419244774079,0,0,0,0,0,0,0,0,0,0,0,0.0247143322869593,0,0.185353441141974,0,0,0,0,0.0141964643410816,0,0,0,0,0,0.102439236622118,0.0445914494170973,0,0,0,0,0,0,0.172374804727822,0,0,0,0.0810554678585493,0,0,0,0,0.0382732515525,-0.039805165855549,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0.249050845213436,0,0,0,0,0,0,0,0,0,0,0.137728281922766,0.11561333167122,0,0,0,0,0,0,0,0.0376059362803799,0,0.0127547910823806,0,0,-0.143725961622429,0,0,0,0,0,0,0,0.399830821030693,0,0,0,0,0,0,0,0,0,-0.0693655808791167,0.072238777396942,0,0,0,8.67361737988404e-19,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175937309814749,0,0,0,0,0,0,0,0.405289390150198,0,0,0,0,0,0,0.0395852656200268,0,0.0394870694662266,0,0,0.019671003327979,0.0225895231618945,0,0,0,0,0,0,0,0,0,0.00718536312462247,0.000482785298352488,0,0,0,0,0,0,0,0,0,0.00759148426871249,0,0
X600660.SH,0,0,0,0,0,0,0,0.121424410446887,0,0.0304673515308998,0,0,0,0,0,0,0,0,0.038133607781868,0,0.0313710082204254,0.130233062324704,0,0,0,0,0,0,0,0,0,0,0,0,0.135824678337457,0.0392802740762536,0,0.0461087367173912,0,0,0,0.0841112172331805,0,0,0,0,0,0,0,0,0,0,0.00735002830488489,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0.0681825921446006,0,0,0,0.0350072276575619,0.0400298568012608,0,0,0,0,0,0,0.22689823638081,0,0,0,0.10442702075211,0,0,0,0,0,0,0,0,0,0.00617446081527005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600688.SH,0.435096431992961,0,0,0,0,0,0,-0.0252102764679305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0144951309063256,0,0,0.213084432418879,0,0,0,0,0,0,0,0,0,0.241236358655816,0.0533084712601648,0,0,0,0,0.00436217426755662,0.0023838427082465,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0.0263904421506156,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0.0359781189287476,0.170025857163185,0,0,0,0.270244012311303,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0300449203530913,0,0,0,0,0,0,0,0,0,0,0,0.0068394568024147,0,0,0,0,0,0
X600886.SH,0,0,0,0,0.160755916508713,0,-0.0452782278811882,0,0,0,0,0,0,0,0,0,0.0173211561498321,0,0,0,0,0.0114442522517089,0,0,0,0,0,0,0,0.236177035226673,0,0,0,0.0331544472880288,0,0,0,0,0,0,0,0,0.142671579563893,0,0,0,0,0,0,0,0,0.00287790746533484,0,0,0,0,0,0,0
X600801.SH,0,0,0,0.506734594087473,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0173847146054512,0,0.071675436548564,0,0.0174203853617725,0,0,0,0,0,0,0.0508454643901172,0,0,0,0,0,0.0455804898023254,0,0,0,0,0.272902829372145,0,0.0231668406053038,0,0,0,0,0,0.0336699484492404,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0.0441985940677426,0,0,0,0,0,0,0,0,0,0,0,0.185790783257136,0,0,0,0,0.127770984906489,0,0.0268542578661618,0,0,0,0,0,0.0975484558554388,0,0,0,0,0,0.116407209410902,0,0,0,0,0,0.0293970448556855,0,0,0,0,0,-0.0113386589721928,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244985207955024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.386154208183166,0,0,0,0,0,0,0.0940362264969266,0,0,0,0,0,0.00269872578622261,0,0,0,0.0346970649067442,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0.115888924178176,0,0,0,0,0,0,0.1244748495479,0,0.11779716373346,0,0.0300641853638961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217930426096645,0,0,0,0,0.0530998561862541,0,0,0,0,0,0.0364574169001218,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0.440313877684107,0,0,0,-0.10872753646982,0,0,0,-0.0247275522812447,0,-1.73472347597681e-18,0,0,0,0,0,-0.215610310300282,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0.60900719564996,0,0,0,0,0.0324508277270045,0,0,0,0,0.0556086965357104,-0.0573019211004684,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152628234177689,0,0,0,0,0,0.176394562116426,0,0.0649251116263001,0.0820107954035232,0.0924885242626841,0,0.0238433814354784,0,0,0,0,0,0.184740766628621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00212427511731544,0,0,0,0.0266304523459185,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167710861536619,0,0.057607670147038,0,0,0,0.036628199182838,0.30151542857268,0,0,0,0.0341512691409795,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0838889111541952,0,0,0,0,0,0,0,0,0,0,0,-0.00724515152081377,0,0,0,0,0.0103299168052248,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00344673445255198,0.0962525401536108,0,0.00705888687854068,0,0,0,0,0.113058505380363,0.126454966690895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00497531330700114,0,0,0,0,0,0,0,0,0,0.00928619106866843,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160618035010404,0,0,0,0.0347106678927487,0.238868317340966,0,0,0,0,0.0390882325863227,0,0,0.0912726465266133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00063756816379518,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0170494828098119,0,0,0,0,0.244287662643092,0,0,0,0,0,0,0.0206966685132674,0,0,0,0,0,0.113306836777826,0,0,0,0,0.117285544197874,0,0.0742548519436487,0,0,0,0,0,0,0,0,0,0,0.0148865715834238,0,0,0,0.0525368187915368,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0100347585581975,0,0,0,0,0,0,0.123638316866284,0,0,0.137365137496582,0,0,0.0896738907855724,0.0446725806426573,0,0,0,0,0,0.0948870600127508,0,0,0,0,0.0206735223445276,0,0,0,0,0,0,0,0,0,0.0431738715497172,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0.00837098855906624,0,0,0,0,0.00937355299539443,0,0,0,0,0,0.0163556395250348,0.0552390781547802,0.0872305593913611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059272401502012,0,0.0665427488898408,0,0.048621763183623,0,0,0,0,0.00638632993711004,0.0189870655816941,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0.228301992766057,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.0908099420567554,0,0,0,0,0,0,0,0,0,0,0,0,0.511777127306598,0.182879302257151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0898348256372282,0.0157015562159125,0.00172570679872366,0,0.0546978001963964,0,0.0599643454671426,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0680188849777713,0,0,0.0168924336096635,0,0.255201514024423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0119652172839444,0,0,0.0093203523888737,0,0,0.145250657623893,0,0,0,0.0677249270110955,0.0634809014474546,0,0,0,0,0.0106939019398309,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,0.138475199142468,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143767585394572,0,0,0,0,0,0,0,0.0243944811567235,0,0,0,0,0,0,-0.155775460835565,0.159670489025682,0,0,0,0,0.297811130803171,0,0,0,0,0,0,0,0,0,-0.0104292148314297,0.0308426580200025,0,0,0,0.0986095377957468,0,0
X600299.SH,0,0,0,0,0,0,0,0.156922517667659,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200082169962337,0,0,0,0.0989125463785087,0.100842406410131,0,0.069215740516668,0,0,0,0,0,0.0153822153511537,0.0954768338120403,0,0,0,0,0,0.0798400955225199,0,0,0,0,0,0,0,0.0457973550196795,0,0.00289528233951157,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0.525321577243051,0,0,0.0747482219633228,0,0,0,0.0344769826475297,0,0,0,0.000468079083503951,0,0,0,0,0,0,0,0,0,0,0.0990419824757265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0079215711442691,0.069461659685804,0,0,0,0,0,-0.00327398162417178,0,0,0,0,0,0
X000792.SZ,0,0,0,0,-0.0221267109470334,0,-0.0847421672661936,0.0999659741819081,0,0,0,0,0,-0.0707223195455389,0,0,0,0,0,-0.0994844161408363,-0.0693356793543404,0.0997127023837268,0,0,0,0.110007167356166,0.0573107244775668,0.0861792360649011,1.73472347597681e-18,0,0,0,0,0,0.0653107142779946,0,0,0,0,0,0,0,0,0,0,0.294299091068783,-0.253537728483511,0.0834872080560118,0,0,0,0.0512260924666738,-0.0165826040334117,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128939972020484,0,0,0,0,0.569753673326426,0,0.124634553163747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043007907210801,0,-0.006339211637721,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0,0,0,-0.0162147754982553,0,0,0,0,0,0.283644562384501,0,0,0,0,0,0,0.060724888395791,0,0,0,0,0,0,0,0.202157003332038,0,0,0.0677156863132986,0,0,0,0,0.138355854741418,0,0,0,0,0,0,0,0,0,0,0.127962001740945,0,0,0.00187614142638341,-0.0287359627410588,-0.012907919173561,0,0.0760563602506563,0,0,0,0
X600426.SH,0,0,0,0,0.102390676952634,0,0,0,0,0,0,0,0,0,0,0,0.166320124972055,0,0,0,0.0205008839090654,0,0,0,0,0,0,0,0.174927504048683,0.288129516439335,0.123558153424093,0,0,0,0.0390729086700833,-0.00204595368310593,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0.0834532529293667,-0.0134241458662676,0,0,0,0,0.00671248347990137,0,0
X000898.SZ,0,0,0,0,0,0,0,0.0328350196508631,0,0.0130670223126309,0,0,0,0,0,0,0,0,0.00621635822217562,0,0,0.0458955341696693,0,0,0,0,0,0,0.0546116968582156,0,0,0,0,0,0.0752389996299649,0,0,0,0,0.0608171387398452,0,0,0.24399130013244,0,0,0,0,0,0,0,0,0,0.00917871568252362,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0.0417136566082627,0,0,0,0,0,0,0,0,0,0,0,0,0.0166685894522698,0.0183822932457869,0,0,0,0.0790054809081439,0,0,0,0,0.0243116868788572,0,0,0,0,0,0,0,0,0,0,0.0473777243422621,0.0418012333001763,0,0,0,0.0173331610360259,0,0,0,0,-0.00189834098581159,-0.00320848705076551,0,0,0,0,0,0
X000401.SZ,0,0,0,0.0777756302750517,0,0,-0.0763543377273317,0,0,0.0685815843558025,0,0,0,0,0,0,0.438263443943135,0,0.0942558822125846,0,0,0,0.11232511410813,0,0,0.0178304068054435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134483693434297,0,0,0,0,0,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132370060513763,0,0,0,0,0,0,0.147937999522862,0.165242761233026,0,0,0,0,0,0,0,0,0,0,0,0.00704766634895326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000207346920461425,0,0,0,0,0.0538393990576255,0,0
X600583.SH,0,0,0,0,0,0,0,0,0,0.0423256886584261,0,0,0,0,0,0,0.0713423245947586,0,0,0,0.0261788791457571,0,0,0,0,0,0.176805663746613,0,0.0416922035220161,0,0.143883840215369,0,0,0,0,0,0,0,0,0,0.0256590270331531,0,0,0,0,6.93889390390723e-18,0.295484427446772,0,0,0,0,0,0,0,0,0,0.0234487641225316,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0,0.0252253954620919,0,0,0,0,0,0,0.0873817149054057,0,0,0,0,0.162577124203041,-3.46944695195361e-18,0,0,0,0,0,0,0.0171429844460669,0,0,0,0,0,0,0,0.114758707413042,0,0,0,0,0,0,0,0,0.136015056412485,0,0,0,0,-3.17593134276389e-05,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0.0217844615568686,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122192794551554,0,0,0,0.188175424375549,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.167439487290611,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0.000355604939947473,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0.00250441665768696,0,0.0102375880351544,0,0,0,0,0.173641890877093,0,0,0,0,0,0.0317855401698624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143865229745557,0.122298320067455,0,0,0,0,0.0512163189541199,0,0,0,0,0,0,0,0,0,0,0,0
X600612.SH,0,0,0,0,0,0,0.270719325426016,0,0,0,0,0,0,0,0,0,0,0,0.076229539749173,0,0,0.0393758706943072,0,0.127749515182198,0,0,0.215873181251614,0.0111753361786311,0,0,0,0,0.00228799467286543,0.00208473157451526,0,0,0,0,0,0,0,0.00356599928407258,0,0,0,0,0,0,0,0,0,0.0132401456057834,0,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0,0,0.0355732544170833,0,0.0826879011905923,0,0,0,0,0,0,0.00982073869233313,0,0,0.0663011862330548,0,0,0,0,0,0,0,0,0,0.123558418723883,0.268456648321466,0,0,0,0,0.195899748297181,0,0,0,0.153827894597217,0,0.0376669252263422,0,0,0,0,0,0,0,0,0,0,0.000896118062378954,0,0,0,0,0,0
X600486.SH,0,0,0,0,0,0,-0.0737035868478887,0.0844507166574384,0,0,0,0,0,0,0,0,0.327310778087263,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.034333805219601,0,0,0,0,0.132735520310224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0253840663926373,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0.0188045276454634,0,0.0600312837236673,0,0,0,0,0,0,0,0.113731186960655,0,0,0,0.039744643406291,0,0,0,0,0,0,0.0678938318703654,0,0.00176742066973251,0,0,0,0.10190365962433,0,0,0,0,0,0.0586211297495333,0,0.0609628504133127,0,0,0,0.00975467583245468,0,0,0,0,-5.42101086242752e-20,-0.0046914839048954,0,0,0,0,0,0
