,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X600011.SH,X000708.SZ,X600660.SH,X002460.SZ,X601898.SH,X600886.SH,X600010.SH,X601600.SH,X600362.SH,X600188.SH,X600801.SH,X002466.SZ,X600795.SH,X000786.SZ,X600352.SH,X002271.SZ,X601991.SH,X600688.SH,X002353.SZ,X600176.SH,X600111.SH,X601992.SH,X600027.SH,X600583.SH,X000723.SZ,X600426.SH,X600299.SH,X600489.SH,X600516.SH,X000898.SZ,X601158.SH,X600219.SH,X600612.SH,X000883.SZ,X000709.SZ,X000792.SZ,X002080.SZ,X000027.SZ,X000630.SZ,X600808.SH,X000553.SZ,X600486.SH,X000301.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0.00719370399061414,0,0,0.0892953653804213,0,0,0,0,0,0.0146482311246266,0.0283335436292338,0,0,0,0,0,0.237252863352549,0,0,0,0,0,0,0,0,0,0.17477774776252,0,0,0,0,0,0,0,0,0.0470806458573985,0,0,0,0,0,0,0,-0.00350599268496521,0.00404707280866605,0,0,0,0,0,0
X600028.SH,0.169396371963223,0,0,0,0,0,0,0,0,0.0480063641273894,0,0,0,0,0,0,0,0,0.0452972399129155,0,0.0282125989385902,0,0,0,0.279687607150764,0.0191290352815505,0,0,0,0,0.00766109528342821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00224386444180519,0.000401193076832344,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,0.0108723438085742,0.0555952486605189,0,0,0,0,0.255575047896203,0.0157423071193367,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101848019725541,0,0,0,0,0,0,0,0,0,0,0,0.0211706359807474,0,0,0,0.0480028915950257,0,0,0,-0.00309431393711714,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0.0460830594932357,0,0,0,0,0,0,0,0,0,0,0,0,0.408819754080721,0,0,0,0,0.00872242090257086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0255032113377453,0.0247945828987144,0,0,0,0,0,0,0,0.0156875639415522,0,0,0,0,0.0475733481565386,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0591833689838419,0.267973704393903,-0.064680068965311,0,0.00720504769195896,0,0,0,0,0,0,0,0,0,0,-0.0205218040998421,0,0,0,0.183428996460629,0,0,0,0.0184113609788205,0,0,0,0,0,0,0,0,0.0660299946675744,0,0,0,-0.00973518453609628,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0.0276756981701005,0,0,0,0,0.0297722216470136,0,0.179128474782408,0.0940031386729256,0.0335643387219527,0,0,0,0,0,0,0,0.014320882465291,0,0,0,0,0.0802250004121377,0,0,0,0,0,0,0,0,0,0,0,0,0.00784083571435165,0,0,0,0,0,0,0,0.0130548881503631,0.00271834053723267,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,-0.0285902031084639,0,0,0,0,0,-0.072267549580213,0,0,0,0,0,0,0,0,0,0,0,0,-0.0530595435071991,0,0,0,0,0.875373980043231,0,0,0,0,0.14688334378996,0,0,0.0120782538618677,5.42101086242752e-20,0,0,0,0,0,0,0,0,0.00158494760446182,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0.0180199959779661,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195331578592735,0,0,0,0.0913910286239133,0.185751775091815,0.0279533285632597,0.149578696554997,0,0,0,0.0163469022150481,0,0,0,0,0,0,0,0.0157260604977038,0,0,0,0,0,0,0,0,-0.00676823372853044,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,-0.0822996333835074,0,0,0.118281679472228,0,0,0,0.188598707657461,0,0,0,0,0,0,0,0.0927776803870458,0.0458595004310806,0,0,0,0,0.235909599001773,0,0.193314425906237,0,0,0,0,0,0,0,0,0,0.0766041207006578,0,0,0,0,0.0533769719209145,0,0,-0.0185793299436729,0.0393589624013771,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0.144958650062056,0,0,0,0,0,0,0,0.15905115761843,0.0490036309859299,0,0.0281760858612041,0,0,0,0.0693426968241239,0,0,0,0,0,0,0,0.128425784742309,0,0,0.0196219391706407,0,0,0,0,0,0,0.00919270747982503,0,0,0,0,0,0,0,0,0,0,0.0498773844826995,0,0,0,0,0,0,0.00412432923877506,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.374080374134854,0,0,0,0.166083972216999,0,0,0,0,0,0,0,0.325853552097414,0,0,0.025310642408914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0106388793584298,-0.0273829940219704,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0.0320406848064117,0,0,0,0,0,0.496359894314449,0,0,0,0,0,0,0,0,0,0.0542086238755186,0,0,0,0,0.0521609700503829,0,0.0526578889056245,0,0,0,0,0,0.063090764762479,0,0,0,0,0,0,0,0,0,0,0,-0.00405674672877278,0.0114177427566507,0,0,0,0,0,0
X600886.SH,0,0,0,0.164397388834529,0,0,-0.135149457720488,0,0.0756857431592299,0,0,0.281849680825681,0,0,0,0,0,0.0437654543370854,0.0333024537880377,0,0,0,0,0,0,0,0.139614174221773,-0.0576506991554709,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0.0948648420891485,0,0,0,0,-0.0670151834010718,0,0,0,0,0.00710966661517286,0,0,0,-0.0141114049960584,0,0
X600010.SH,0,0,0,0,0,0.114931925246835,0,0,0.0503921643246954,0,0.0498530017002626,0.152770592899469,0,0,0,0,0,0,0.0150786114949714,0,0,0,0,0.166167546587942,0,0,0,0,0,0,0,0.0471397612307134,0,0,0,0.00382745481222957,0,0,0,0.0771849787876553,0,0,0,0,0,0,0.109058313477038,0,0,0,0,0,0.0247223095855415,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0333157000274485,0,0,0,0,0,0,0,0,0,0.0575055135283626,0,0.235393039591862,0,0,0,0,0,0,0,0.108132371944279,0,0.00324495620668488,0,0,0,0,0,0.042779976661687,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.0438320527747051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0738278447239911,0,0,0,0.103498086802459,0,0,0,0.133370261576613,0,0,0.133539258436745,0,0,0,0,0.079758190051564,0,0,0,0,0,0,0,0,-0.0208899348509775,0,0,0,0,0,0
X600188.SH,0,0,0.100637457629264,0,0,0.0693789980960357,0,0,0,0,0,0.445287285363147,0,0.028074106753018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155112972738688,0,0,0,0,0,0,0,0,0,0,0,0,0.22550588205762,0,0,0,0,0,0.00367153269976411,0,0,0,0,0,0
X600801.SH,0,0,0,0.472905173077927,0,0,0,0,0,0,0,0,0,0,0,0.0448989326258819,0.190788615601595,0,0,0,0,0.0584959955682542,0.130284493951057,0,0,0,0,0,0,0,0.129682581490452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00734951838376769,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0.327984767883132,0,0,0,0.196516241193083,0,0.546220283972961,0,0.0127550852877672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0799071388766822,-0.196697922223637,0,0,0,0,0,0,0,0,0,0,-0.0516558948004406,0,0,0,0,0,-0.0132901258072986,-0.174576784350851,0,0.0107297696324238,-0.0375263119154383,0,0,0,0.0366872767875574,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0.00497890370339962,0,0,0.0213633856986745,0,0,0.0252081165654029,0.106650481237511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183223200542658,0,0,0,0,0.12364750976248,0,0,0,0,0,0,0,0,0,0,0.00820859257320314,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0.0522775832422289,0,0,0,0,0,0.0907393574515225,0,0,0.17680295675822,0,0,0,0,0.0641024107961444,0,0,0.0745095322726034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150580809503715,0,0,0,0,0.164435300685555,0,0,0,0,0,0,0,0.0818883445633277,0,0
X600352.SH,0,0,0,0,0,0,0,0,0.0257663945152695,0,0,0,0,0.0598130088361736,0,0,0,0.0587004579590391,0,0,0,0,0,0.130840696233425,0,0,0,0,0.265781252147671,0,0,0.125886475771485,0,0,0,0.110281383491498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00466134720419568,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0.0771269089083444,0,0,0,0,0,0.165540744283051,0,0,0,0,0,0,0.108269536896016,0.0190752919287132,0,0.189464477304434,0,0,0,0,0,0,0,0,0,0.0926585424961721,0,0,0,0,0,0,0,0,0,0,0,0,0.020627621584724,0,0,0,0,0,0,0,0.0374901434914862,-0.00504077264284401,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0.0124507579649814,0,0,0,0,0.0472464423543042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0798372680812205,0,0,0.076896622558843,0,0.0234280254859966,0,0.111205788410544,0.020815793358882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0211103068709764,0,0,0,0,0,0,0
X600688.SH,0.318666271615723,0,0,0,0,0,0,0.0315030336940205,0,0,0,0,0,0,0,0,0,0.107212245520329,0,0,0,0,0,0,0,0,0,0.0249916594116377,0,0,0.0909544113972034,0,0,0,0,0,0.0748895210815345,0,0,0.0549621048772917,0,0,0,0,0,0,0,0.112539202536293,0,0,0,0,-0.00324644293275559,0,0,0,0.0506042793097722,0,0
X002353.SZ,0,0,0,0,0,0,0,0,-0.114511159221745,0,0,0,0,0,0,0,0,0,0.224558940183173,0,0,0,0,0,0,0,0,0,0,0,0.0864996967658307,0,0.203175611455171,0,0,0,0,0,0,0,0,0,0,0.0696564714285289,0,0,0,0,0.156893125983228,0,0,-0.0769846188609189,0.0460479394090462,0,0,0,0,0,0
X600176.SH,0,0,0,0.190921533382141,0,0.134827831027093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15322930663306,0.0831177795143294,0,0,0,0,0,0,0,0,0,0.0845338863039324,0,0,0,0,0.178138437973538,0,0,0,-0.00797283505353068,0,0,0,-4.33680868994202e-19,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0.0853385426954445,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0.334130750236648,0,0,0,0,0,0,0,0,0.0218375306820299,0.124758163702014,0,0,0,0.0627793405671989,0,0,0,0.0631220281331453,0,0,0,0.0061690000038403,0,0,0,0,0,0,0,0.0104719554545511,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0.0234570440011899,0,0,0.10821523882564,0,0,0.185367479320943,0.146719370892238,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150367618302315,0,0.0235108234328568,0,0,0,0,0,0,0,0,0,0.0358790780424856,0.027776087434534,0,0,0,0,0,0,0,0.00158777623800916,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0.0946356489121326,0,0.101396126631423,0.116576120125105,0,0,0,0,0,0,0,0.181973642752844,0,0.00174984157627823,0,0,0.0192449700978482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0997101036407013,0,0,0,0,0,0,0,0,0,0,0,0.0163156706957228,0,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0885966556723313,0,0,0,0.0426856453556153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177959234279695,0,0,0,0.269002117331514,0,0,0,0.171967205107673,0,0,0,0.0195634672530544,0,0,0,0,0.0921568075964047,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0.103577117717561,0,0.117584523866356,0,0,0,0,0,0,0.194229057257844,0,0,0,0.252431406770912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.418553689218456,0,0,0,0,0,0.0538252449396166,0,0
X600426.SH,0,0,0,0,0,0,-0.0775411741276136,0,0.0349314553210219,0,0.0237833690017011,0,0,0,0,0,0,-1.38777878078145e-17,-8.67361737988404e-19,0,0,0,0,0,0,0,0.129203762260667,0,0,0,0,0.216218709912811,0,0,0,0,0,0,0,0,0,0,0,0.030925604743518,0,0,0,0,0,0,0,0,-0.00783775083310724,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,-8.67361737988404e-19,0.00183095344863614,0,0,0.179250320570339,0,0,0,0,0.0871465557142615,0,0.0717752233860852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223192789217579,0,0,0,0,0.2850488913667,0,0.0311335644762733,-0.00979741388742575,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0.647750944959926,0,0,0,0.0215940862376017,0,0,0,0,0,0,0,0,0,0,0,0.0590732764980094,0,0.102052149262309,0,0,0,0,0,0,0.0885128047530956,0,0,0,0,0,0,0,0,0,0,0,0.134127233501606,0,0,0,0,0,0,0,0,0,0,0,0,0.0151981694306002,0,0
