,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X600011.SH,X600010.SH,X601898.SH,X601600.SH,X600886.SH,X600660.SH,X600188.SH,X601991.SH,X600362.SH,X000708.SZ,X600795.SH,X600352.SH,X600688.SH,X600801.SH,X600111.SH,X601992.SH,X000723.SZ,X600027.SH,X002271.SZ,X000786.SZ,X600516.SH,X002353.SZ,X600489.SH,X600176.SH,X000898.SZ,X002466.SZ,X600299.SH,X002460.SZ,X601158.SH,X000709.SZ,X000883.SZ,X600426.SH,X600583.SH,X600612.SH,X600219.SH,X000792.SZ,X000027.SZ,X600315.SH,X000629.SZ,X000630.SZ,X000553.SZ,X600985.SH,X000825.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0.0024927089520679,0,0,0.0340380180442934,0,-0.0145195416150406,0,0,0,0,0,0,0.0466446028141015,0,-0.0522014412153549,0,0,0.0503446289708387,0,0,0,0.0806775475030971,0.0403524884905957,0,0,0,0,0.10853483973013,0,0,0,0,0.0610976048106361,-6.93889390390723e-18,0,0,0,0,-0.0206446130883796,0,0,0,0,0,0,-0.00720684352990335,0,0,0,0,0.0169920855312474,0,0
X600028.SH,0,0,0.0745293948780832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0137762351969622,0,0,0,0,0.132789573071049,0,0,0,0,0.0429244860283578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00977076646793722,0,0,0,-0.00420866016801805,0,0
X601088.SH,0,0,0,0.213750523561309,0,0,0,0,0,0,0,0,0,0,0,0,0.056803725481425,0,0.0282037387606573,0,0,-0.0197925086362139,0,0.0296134203114454,0,0,0.130318727349121,0,0,-0.0721528629174504,0,0,0,0.0301577323974393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028765621742962,0,0
X600585.SH,0,0,0,0,0,0,-0.0212921297315309,0,0,0,0,0,0,0,0,0,0,0,0,0,0.320025001049395,-0.00818482090677904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00367340697789498,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,-0.110764663179022,0,0,0,0,0,0,0.131285322782654,0,0,0,0,0,0,0,0,0,0.0385774825321688,0,0,0,0.0333626030676761,0,0,0,0,0.0970716481593875,0,0,0,0,0,0.0563979874101153,0,-0.00774575695846753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600019.SH,0,0,0.243811732952006,0,0,0,0,0,0,0,0,0,0,0.0199155478284017,0,0,0,0,0,0,0,0,0,0.0348334549195451,0,0,0.10111742883317,0,0,0,0,0,0,0,0,0,0,0,0,0.108933250350544,0,0,0,0,0,0,0,0.00835807126209163,0.0127620891715416,0,0,0,0.00170434754548248,0,0,0,-0.0140147291767415,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.000965980501077148,0,0,0,0.0512999882335306,0,0,0,0,0,0,0,0,0,0,0,0,0.810389948142665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0111674119716642,0,0,0,0.0255529895213262,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0659235247478821,0,0,0,0.109537044579533,0,0,0,0.329406909965805,0,0,0,0,0,0,0,0.0382926330205356,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0.0119245721030426,0.00314074821729118,0,0,0,-0.00189095828687187,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107546189666948,0,0,0.039570486448511,0.0576809603700872,0,0,0,0,0,0,0.0275862982395336,0,0,0,0,0,0,0,0,0.0506159377786872,0,0,0,0,0.218693336578504,0,0,0,0.0111796275625766,0,0,0,-0.0168109322730711,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19481282069028,0,0,0,0,0.0197157375241782,0,0,-0.048920455690627,0,0,0,0,0,0,0,0,0,0,0,0.196090450311971,0,0,0,0,0,0,0,0,0,0,0.016714570950926,0,0,0,0.116707550452905,0.0520262615493997,0,-0.00524241760352684,0,0,0,0,0.0394882598852855,0,0
