,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X600011.SH,X000708.SZ,X601898.SH,X600886.SH,X600010.SH,X601600.SH,X600660.SH,X600362.SH,X600801.SH,X600188.SH,X600795.SH,X601991.SH,X600352.SH,X600688.SH,X000786.SZ,X600111.SH,X002460.SZ,X600027.SH,X002271.SZ,X601992.SH,X000723.SZ,X600176.SH,X002466.SZ,X600516.SH,X002353.SZ,X600583.SH,X000898.SZ,X600299.SH,X600426.SH,X600489.SH,X000883.SZ,X000709.SZ,X601158.SH,X600219.SH,X600612.SH,X000629.SZ,X000027.SZ,X000553.SZ,X000825.SZ,X000630.SZ,X000792.SZ,X600808.SH,X000539.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0.112253406513962,0,0,0,0,0,0,0,0,0,0.191668371125123,0,0,0,0,0,0,0.0677310799764419,0,0,-0.00157983583920375,0.0770246564573765,0.0172584593217361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0118918329701032,0.0143111300737601,0,0,0,-0.0132546506035804,0,0
X600028.SH,0,0,0,0,0,0,0,0,0.0319138811548305,0.0547613844262465,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.012319498843578,0,0,0,0.142162346809714,0,0,-0.0474704159482078,0.034509018255882,0,0,0,0.0624253559668991,0,0,0,0,0,0,0,0,0,0,0,-0.0311574420183815,0,0,0,0.00364422732335717,0.000234413375277944,0,0,0,0.00616700451945685,0,0
X601088.SH,0,0,0,0.0734593567705574,0,0.161646584707139,0,0,0,0.0394715271244561,0,0,0,0,0,0.0437492453525316,0.0941216702654262,0,0,0,0,0,0,0,0,0,0,0,0,0.0179929698259343,1.75349065559272e-07,0,0,0,0.097831052444025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0169367467385333,-0.00822996055846233,0,0,0,0,0,0
X600585.SH,0,0,0,0,0.075578956674691,0,0,0,0,-0.00669359258348829,0.0115828097523809,0,0,0,0,0.390996766351119,0,0,0,0,0,0.0763414370071465,0,-0.00711528216150964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0119073367963909,-0.027670901870051,0,0,0,0,0,0
X600309.SH,0,0,0,0.113958156893793,0,0,0,0,-0.112444520817195,0,0,-0.0548324561241384,0,0,0,0.140135104453358,0,0,0,0,0,0.0157079029729796,0,0,0,0.187096525954259,0,0,0,0,0.0980975918198597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0885116165788557,0,0,0,-0.0381106877430753,0.0156737551679224,0,0,0,0,0,0
X600019.SH,0,0,0.142744076751024,0,0,0,0,0,0.0168757725823248,0,0,0.106886726752813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114556811478589,0.0110203051425706,0,0.0263998944870461,0,0,0.0983869292004496,0,0,-0.0109622472707365,0,0,0,0,0,0,0,0,0,0.00804698734890253,0,0,0,0,0.0283265330993491,0,0
X600547.SH,0,0,-0.186383146354823,0,0,0,0,0,0,0,0,0,0,0,0,-0.0148112222726734,-0.00462505569160537,0,0,0,0,0,0,0,0,0,0,0,0,-0.0693071966904431,0,0,0,0,0,0.0996588395164843,1.19047477204235,0,0,0,0,0,0,0,0,0,0,0.0906188228963465,0,0,0,-0.0149588133589469,0,0,0,0,-0.018658333194082,0,0
X600011.SH,0,0,0,0,0,0,-0.0704966191056276,0,-0.0871797937895224,0,0.0347873153852384,0,0,0,0,0,0,0,0,0,0,0.14137321766241,-0.0438426076958684,0,0.277303000298784,0.0887816293420292,0,0,0,-0.00755981634647163,0,0,0.0680966231614567,0,0,0.00366569360045999,0,0,0,0,0,0,0,0,0.0898028129220282,0,0,0,0,0,-0.0985485935632711,-0.017139972814018,0,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0.339191270521202,0,0,0,0,0,0.137600197181959,-8.67361737988404e-19,0,0,0,0,-0.0301400090438561,0,0,0,0,0.0709097148268618,0,0,0.144352593805515,0,0,-0.047115960599022,0,0.132419318166168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14681628873207,0,-0.0655356180570497,0,0,0,0,-0.0789059233958078,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.407608599741245,0,0,0,0,0,-0.0769837887904418,0,-8.67361737988404e-19,0,0,0,0,0.100508363865107,0,0,0,0,0.00640672810021473,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141171634599579,0,0,-0.0347165840102282,0.0432528780017847,0,0,0,0.0207407396135961,0,0
X600886.SH,0,0,0,0,0,0,-0.0325590641583938,0,0.188468021707834,0.0727565356953697,0,0,0,0,0,0,0,0,0,0,0,0,-0.113740423611126,0,0,0.106197588080698,0,0,0.112069740230171,0.115612362049201,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0.130369791589195,0,0,0,0.0126256409954127,0,0,0,-0.030209330009641,-0.00447831456659729,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0.234657312331155,0,0,0.0876393634288119,0,0,0,0,0,0,0.0237252391266457,0,0,0,0,0,0,0,0,0,0,0.179213662577888,0.0234873674126177,0.245692345094936,0,0,0,0,0,-0.0308609482486927,0,0,0,0,0,0,0.0125621971147186,0,0,0,0,0,0,0.0394601772304829,0,0,-0.00431465212718285,0,0,0,0,0.0517478353818459,0,0
X601600.SH,0,0,0,0.215414237259921,0,0,0.0317775577669635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0151313148682537,0,0,0,0,0.0295753746726481,0.140724059979815,0.0594036987709658,0,0,0.0192515526147026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0090344239470477,0,0,0,0,0.0217650148884588,0,0
X600660.SH,0,0,0,0,0.201931608996581,0,0,0,0,-0.0173247856964876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.314010979855048,0.00765613421426441,0,0,0,-0.0216755080939545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0361519971135473,0,0,0,0.00381271878084693,0,0,0,0,0,0,0
