,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600011.SH,X600309.SH,X600010.SH,X601898.SH,X600660.SH,X600688.SH,X601991.SH,X601600.SH,X600188.SH,X600547.SH,X600886.SH,X600795.SH,X600362.SH,X000898.SZ,X002466.SZ,X600027.SH,X601992.SH,X000629.SZ,X600516.SH,X600111.SH,X600176.SH,X002460.SZ,X600299.SH,X300072.SZ,X000709.SZ,X000825.SZ,X600339.SH,X600808.SH,X600352.SH,X000553.SZ,X600583.SH,X600801.SH,X002110.SZ,X600426.SH,X601158.SH,X000786.SZ,X000883.SZ,X000301.SZ,X600219.SH,X000932.SZ,X000792.SZ,X000408.SZ,X601699.SH,X600489.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600688.SH,0,0.302605985555814,0,0,0,0,0,0,0,0.0191462745848247,0,0,0,0,0,0,0,0.0802689092060463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0905762000498314,0,0,0.0222417223706063,0,0,0.0257962946475751,0,0,0,0,0,0.00454478316625045,0,0,0,0,0,0.00765278980958758,0.0025378120265561,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0.0210929380762569,0,0,0,0,0,0,0.186959627498429,0.0224322861534126,0,0,0.113724058357534,0,0,0,0,0,-0.042638035450567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0325313056975329,0,0,0,0,0,0,0.0455521010395884,0,0,0,0,7.7889232196616e-05,0.0199027667186992,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188691246668405,0,0,0,0,0.0635600980245078,0,0,0,0,0,0.0155668634592446,0.0820786131375126,0,0,0,0,0,0,0,0,0,0.289708269837077,0,0,0,0,0,0,0,0.124083089012396,0,0,0,0.0019634969980645,0,0,0.00725363221414522,0,0,0,0,0,0,0
X600188.SH,0,0.00274102069862106,0,0.02264181207393,0,0,0,0,0,0,0,0,0.0996878108062251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0122744318656726,0,0,0,0,0,0,0,0,0,0,0,0,0.0924298596723812,0,0,0,0.171315250584919,0,0,0.340906469018619,0,0,0.0129522691428392,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0.0815507869114965,0,0,0.0552669928112105,0,0,0,0,0,0,0,0,0,0.070981670620055,0,0,0,0,0,0.0910051446523746,0,0,0,0,0,0,0,0,0,0,0,0,0.0768692126279594,0,0.00945974553976245,0,0,0,0,0,0.0412115671026498,0,0.0883868509779189,0,0.014501493847568,2.16840434497101e-19,0,0,0,0,0,0
X600886.SH,0,0.137770874670036,0,0,0,0.169456427865445,0.0902291751971885,0.0826850481512458,0,0,0,0,0.0986809826407937,0,0,0,0,0,0,0,0,0,0,0,0,0.00301327164668159,0,0.0177978952238482,0,0,0.0483157345547238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00818108662854223,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0.044451065071626,0,0,0,0,0.0481966589978252,0.0579145266153426,0,0.0337034393421514,0,0,0,0,0,0.183714998448927,0,0,0,0,0,0,0,0,0,0,0.048327622406235,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057688778492658,-0.0102329670937562,0,0,0,0,0.00790144702259959,0,0,0,0,0,0
X600362.SH,0,0,0.242875877559529,0,0.0418559210711042,0,0,0,0,0,0,0,0.0705029102422111,0,0.0177911095742449,0,0,0,0,0.0523136422805492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0686108209953116,0,0.0115306955769279,0,0,-8.67361737988404e-19,-0.0192217767426157,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0.412624051885202,0,0,0,0,0,0,0,0,0.0283309055380569,0,0,0,0,0,0,0,0,0,0.0168857656503971,0,0,0,0,0,0,0,0,0.385770415901739,0,0,0,0,0,0.0552152398385073,0,0,0,0,0,0,0,0,0,0,0,0,0.0122403626189917,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0.035556256963031,0,0,0,0,0.400294386634361,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0482532862284688,0,0,0.667954120929374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00130377854159835,0.0237720195414419,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0.41779119642917,0,0,0,0,0,0,0,0,0,0,0,0,0.183814282834144,0,0,0,0,0,0,0,0,0,0.038067230280218,0,0,0,0,0,0,-0.0445247096376612,0,0,0,0,0,0,0,0,0,0,-0.0123539111508638,0,0,0,0.00985483701706982,0,-0.275211578504054,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0.110552555461897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137149396900477,0.168618061198123,0,0,0,0.0220054590870757,0,0.055261913675246,0.0468533187381173,0,0,0,0,0.0533775181792277,0,0,0,0,0,0,0,0.130263147963039,0.0209744047396515,0,0.0817108063779747,0,0,0,-0.00797177060949669,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,-0.0690210176610633,0,0,-0.0857029730264009,0,0,0,0,-0.0447090366545171,0,0,0,0,0,0,0,0,0,0,0,0.0929883978357917,0,0,0,0,0,0,0,0.0341286741466796,0,-0.0206891515931557,0.088924478794566,0,0,0,0,0,0,0.246631754662104,-0.0530319805090711,-0.10619456499586,0,0,0,0.00837528299755214,0,0,0,0,-0.579451041767035,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0.0151569406253892,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0.122934745216407,0,0,0,0,0,0.348343517141615,0.224873051583509,0,0,0,0.0478061297522302,0,0.165352611013093,0,0.150889537838005,0,0.134584549426613,0.00367139116797652,0,0,0,0,0,-0.02667674326629,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0.054290444628369,0,0,0,0,0,0.196853278534927,0,1.73472347597681e-18,0,0,0,0,0,0,0.126185181557928,0,0,0,0.0237391382985071,0,0,0,0,0,0.0876342587672159,0,0,0,0,0,0,0.0016609601662813,0,0,0,0,0,0.0185684400742816,0,0,0,0,0,0,0,0,0,0,0,0,0
X600176.SH,0,0,0,0.0531464369651567,0,0,0,0,0,0,0,0,0.172014773560322,0,0,0,0,0,0,0,0,0,0,0,0.245597164575256,0,0.226477192692764,0,0,0,0,0,0,0,0.00427429900370381,0,0,0,0.0741919134289074,0,0.0614246228246601,0,0,0,0,0,0,0,0,0,-0.00249350382842693,-0.00602534437747909,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,-0.0269103935616682,0,0,0,0,0,0,0,0,-0.0730210443058362,0.750514000129454,0,0,0,0.207133047408538,0,0,0,0.0506980854964995,0.0492478638316862,0,0,0,0,0,0.0766645409091031,-0.236355486548644,0,0,0,0,0.0643036370186791,0,0,0,0,0.049601991487639,0,0,0,0,0.00835659813245119,0,0,0,0,0,0,0
X600299.SH,0,0,0,0,-0.0339288589535244,0,0.108021257060893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.077582297595159,0,0,0,0,0.137228117216594,0,0,0.0471372939774624,0,0,0,0,0,0,0,0,0.0710223576043495,0,0.0183977156362821,0,0,0,0,0,0,0,0,-0.0231495704624579,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184927722959221,0,0,0,-0.0715545050196969,-0.0539159324701045,-0.00472688592974363,0,0,0,0,0,0
X000709.SZ,0,0.0911358243509284,0,0,0.218479619313579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7762635780344e-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0763358906780738,0,0,0,0,0,-0.0102355892818442,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600339.SH,0.0381706219053195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0185136631956785,0,0,0,0,0,0,0,0,0,0,0,0,0.665800362476381,0,0,0.106692975036055,0,0,0,0.11221464502741,0,0.0625812132827238,0,-0.0309030978109433,0,0,0,-0.0360552088566751,-0.0521332885539351,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,-0.0263856887809381,0,0,0,0,0,0,0,0,0,0,0,0,0.352000079429386,0,0,0,-0.020590845139499,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00398308304200551,0.133098041683395,0.00936160244098917,0,0,0,0,0,0.138161391438796,0,0,0,0,0,0,-0.0123930812117614,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0.0244514454880648,0.132597374519537,0,0,0.0902253539419075,0,0,0,0,0,0,0,0,0,0.0648023431472303,0.0467945333920134,0,0,0.175592417825355,0,0,0.0291461400271755,0,0.082505956159478,0,0,0,0,0,0,0,0.0448629351962434,0,0,0,0,0,0,0,0.0899223325374912,0,0,0,0,0,0.0287235504670436,0.0113458332808462,0,0,0,0,0,0
X000553.SZ,0,0,0,0.199813239089388,0,0.0945656582763234,0,0,0,0,0,0,0.116513177297031,0,0,0,0,0,0,0.0257442417465637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0581711714727534,0,0.00693136149290224,0,0,0,0,0,0,0,0,0,0.0461995673271259,0.0268948964225581,0,0,0,0,0,0
X600583.SH,0,0.0901986549185608,0,0,0,0,0,0.120637207241029,0.0960171285112936,0.0597249605437552,0,0,0,0,0,0,0,0,0,0,0,0,-0.119163189567167,0,0,0,0,0,0,0,0,0.375669882686967,0,0,0,0,0,0,0,0,0,0,0,0.0496942372152769,0,0.101415400816884,0,0,0,0,0.00368140568008242,0.0194679596381086,0,0.0940774180216315,0,0,0,0
X600801.SH,0,0,0,0.513279176802324,0,0,0.0484900376227563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171430929669846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.249776350366017,0,0,0,0,0,0,0,0.098492793863239,0,0,0,0.011085903655652,0,0,0,0,0,0,0
X002110.SZ,0,0,0,0,0.0761014533362353,0,0,0,0,0,0,0,0,0.214293788016818,0,0,0,0,0.0313435309147035,0,0,0,0.0561193118958922,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192489386050063,0,0,0,0.0651550005939826,0,0,0,0.484046809321823,0,0,0,0,0,0.000807558287532214,0,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0.223427414719574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33554762021299,0,0,0.106204960692295,0,0,0,0.107256634972304,0,0,0,0,0,0,0,0,0,0,0,0.418992207789474,0.0203039196769254,-2.16840434497101e-19,0,0,0,0.00591346213840386,0,0,0,0,0,0,0
X601158.SH,0,0.0650789899515404,0.0415350333175612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108537645472105,0,0,0,0,0,0.0438153625412756,0,0,0,0,0,0,0,0,0,0.067282456072079,0,0,0.00341377576830182,0,0,0,0,0,0,0,0,0.0585108800059539,0,0,0,0,0,-0.00105999505342823,0,0,0,0,0,0
X000786.SZ,0,0,0,0.476429274167388,0,0,0.0633241516297101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0193487421153089,0,0,0,0,0,0.557192040990633,0,0,0,0.0278714782438485,0.00551115432429394,0,0,0,0,0,0,0,0,0,0,0,0.00817225914970933,0.000723555234971412,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,-0.0520432961433585,0.0617937747347762,0,0,0,0,0,0,0,0.000814557327672446,0,0,0.0294558264313538,0,0,0,0,0,0,0,0.0757892348741313,0,0.0797388067212032,0,0,0,0,0,0,0,0.0677500385885762,0,0,0,0,0.0247635311841084,0,0,0,0,0.0945049768376569,0,0,0,0,-0.0124700042308152,0,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152337960878454,0,0,0,0,0,0,0,0,0,0.148134849226329,0,0,0,0.04696562899615,0,0,0,0.200528263247982,0,0,0,0,0,0,0.129033143794958,0,0,0,0,0,0,0,0,0,0,0,0.00584764683908445,-0.0203762380821839,0,0,0,0,0,0
X600219.SH,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0.172579581469033,0,0,0,0,0,0,0.0954265915831415,0,0,0,0,0,0,0,0,0.0735750415165002,0,0,0,0,0,0,0.0875620861079003,0,0,0,0,0,0,0,0,0,0.00176463070921319,0,0.0124965460928955,0,0,0,-0.00338821225397498,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0240904298452482,0,0,0,0.0542969588813388,0.0598024767720807,0,0,0,0,0,0,0,0,0.26039328452064,0,0,0,0,0.541553026029277,0,0,0,0,0,0,0,0.0110523470979203,0,0,0,0,0,-0.00179808710178861,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,-0.0236460332402071,0,0,0,0,0,0,0,0,0,0,0,0,-0.237791058350174,0,0,0.651646548679615,0,0,0,0,0,0,0.35674628514086,0,0,0,0,0,0.312123636033244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0652410859513309,0.0645719233005072,0.0634194528661398,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0.107379090270978,0.0259502723500851,0,0,0,0,0,0,0,0,0,0,0,0,0.130898605135772,0,0,0,0,0,0,0.0712340004823461,0,0,0,0,-0.111514791066228,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0806379479138945,0,0,0,0.0494660641084968,0,0.0448053196093956,0,0,0,0,0,0
X601699.SH,0,0,0.0512303219508983,0,0.377087595810827,0,0,0,0,0,0,0,0,0.344367509185694,0,0,0,0,0,0,0,0.00906071556978553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0.0240853019610679,0,0,0,0,0.00687274136204337,-0.0156213484236515,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.109552612541523,0,0.393969281612298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0503956451356015,0.0995238337406288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0108599898334475,0,0,0,0,0,0
Change_TY3M,0,-0.272149583135987,0,-0.0900802561711369,0,0,0.0429836164949151,0,0,0,0,0,-0.0768787965211711,-0.24306225618181,0.0456537737636102,0,0,0,0,0.0876409933667847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0260159865456528,-0.118132563660435,0,0,0,0,0,0
Slope,0,0,0,0,0,-0.158613436402541,0.771174987469027,0,0,0,0,0,0.419683018781334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217597282799498,0,0,0,-0.257848315057835,0,-1.09180462308845,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.452465963819337,0.180256876177591,0,0,0,0,0,0,0,0,0,0,0,-0.527603263505269,0.281424131782916,0,0,0,0,0,0.408382868121818,0,0,0,0,0.421052325577209,0,0,-6.93889390390723e-18,0,0,-1.19185513197641,-0.591185059543458,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0.0869320895868778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.100458960678782,0,-0.0692320069113626,0,0,0,0,0,0,0,0,0,0,0,0.0105264348751766,0,0,0,0,0,0,0
MKreturn,0,0,0,0,0,-0.0138336972556223,0.0337275003913598,0,0,0,0,0,0,-0.12767746747985,0,0,0,0,0,0,0,0,0,0,0,0,0.0642924032455454,0,0.0947234603484559,0,0,0,0,0,-0.0785239528538046,0.0536612720872498,0,0,0.0289662776910607,0,0,0,0,0,0,0,0.0168073117794871,0,0,0,0.00226557081581512,-0.00474058343575777,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000227074075825314,0,0,0,-0.000521240864997907,0,0,0,0.00135727022020447,0,0,0,0,0,0,0,-0.00107286321503467,0,0,0,0,0,0,0,0,0,0,0,0.00124198375335508,-0.000556128434730448,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0190695296917924,-0.013172482823679,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00378392740781672,0,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000936762781933478,0,0,0,0,0,0,0,0,0.00195081646764186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00600260700664933,0,0.00581440264676519,0,0,0,0.00500498972652769,-0.00645936736157583,0,0,0,0,0,0
