,X601857.SH,X600028.SH,X600585.SH,X601088.SH,X600309.SH,X600547.SH,X600019.SH,X000708.SZ,X002271.SZ,X600011.SH,X600660.SH,X002460.SZ,X600886.SH,X600801.SH,X000786.SZ,X601600.SH,X601898.SH,X600176.SH,X600010.SH,X600362.SH,X600489.SH,X600352.SH,X601991.SH,X600111.SH,X600188.SH,X600426.SH,X600027.SH,X600795.SH,X600299.SH,X600688.SH,X002466.SZ,X601992.SH,X002080.SZ,X002353.SZ,X600529.SH,X600219.SH,X600486.SH,X000301.SZ,X600612.SH,X600315.SH,X000027.SZ,X000723.SZ,X000932.SZ,X000959.SZ,X002075.SZ,X600126.SH,X002409.SZ,X600516.SH,X601158.SH,X000883.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0.036431695733874,0.045294174985601,0,0,0.0445826820374316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0805326177504829,-0.0358673004568504,0.0438273817610788,0,0,0,0,0,0.0248205350239653,0,0.0406139430924503,0,0,0,0,0,0,0,-0.00357493600560291,-0.00396020355843127,0,0,0,0,0,0
X600028.SH,0,0,0,0.0787034876798137,0.0064102141267164,0,0,0,0,0,0,0.00110133348043004,0,0,0,0,0,0.00443616576885223,0,0.0546212987379076,0,0,0,-0.00568837144287722,0,0,0,0,0,0,0,0,8.67361737988404e-19,0.123425558493163,-0.00940109782292993,0,0,0,0,0,0,0,0,0.0401083999743736,0,0,0,0,0,0,0,0,0.00661992615099308,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153944992104382,0,0,0,0,0,0,0,8.67361737988404e-19,0,0.0339195934425136,0,0,0,0,0,0,0.0226874637159286,0.0808342911207034,0,0,0,0,0.0512488535848315,0,0,0,0,0,0.00931304231691455,0,0,0,0,0,0,0.0143971492016772,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0.0234974292636173,0.0945479828583309,0,0,0,0,0,0,0.0457097734971304,0,0,0,0.128994960027981,0,0,0.0658268087550319,0,0.0750281750255493,0,0,0,-0.023839032752586,0,0,0.0488202804841614,-0.0310103440251359,0,0,0,0,0,0,0,0,0,0,0.0606730648157821,0.0186177795301711,0,0,0,0,0,0.00293621115762196,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0.128131398802299,0,0.0951996990515804,0,0,0,0,0,0,0,0,0,0.0434802623807801,0,0,0,0,0.0850238652861574,0,0,0,0,0,0,0,0.00709398642736953,0,0,0,0,0,0,0,0,0,0,0.033725944540521,0,0.108928523751296,0,0,0,0,0.00237116448054603,-0.0199681615561335,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0.113826040587753,0,0,0,0,0,0,0,0,0,0,0.105445304661024,0.592203945485184,0.0355601741843824,0,0,0,0,0,0,0.0266055499251555,0,0,0,0,0,0.0268874578642615,0,0,0,0.00899212224754698,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.017545732324209,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153668360495729,0,0.0376656140675107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042603894159064,0,0,0,0,0,0,0,0.111726306651893,0.151638704821306,0,0,0,0.04032792740957,0,0,0,0,0.00839498404416671,0,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,-0.0237180955780098,-0.0532428770342032,0,0,0,0,0,0,0.0789655089582517,0,0.102001673500715,0,0,0,0.289463549569822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.246420502767915,0,0,0,0.0373950628098297,-0.0365289541745876,0.0680268474677289,0,0,0,0.00533653958283519,-0.00790994836483089,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0.219761629227128,0,0,0,0,-0.0709624259516275,0,0.050107443752178,0,0,0.159447473921709,0,0,0,0,0,0,0,0,0.267523166802801,0,0,0,0,0,0,0.0480914126743912,0,0,0,0,0,0,0,0,0.119007663071968,0,0,0,0,0.0107081501364476,0.0657597992811343,0,0.0339473793360093,0,0,0,-0.00528471143235783,-0.00845185805408051,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116774498238097,0,0,0,0,0.0455986322662627,0,0,0,0,0,0,0.325176272956073,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,-0.0535653762121075,0,0,0,0.183338651056614,0,0,0,-0.00171664311335693,0,0,0,0,0,0.0204695071719733,0,0,0,0,0,0,0
