,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X601898.SH,X600019.SH,X600011.SH,X600886.SH,X601600.SH,X600585.SH,X600547.SH,X600660.SH,X600795.SH,X000792.SZ,X600362.SH,X600027.SH,X600489.SH,X000708.SZ,X600160.SH,X600803.SH,X600010.SH,X600111.SH,X002460.SZ,X000983.SZ,X601991.SH,X600426.SH,X601699.SH,X000301.SZ,X002466.SZ,X002128.SZ,X000786.SZ,X000877.SZ,X000807.SZ,X000630.SZ,X600219.SH,X000933.SZ,X600985.SH,X601168.SH,X600176.SH,X000883.SZ,X000408.SZ,X600096.SH,X600348.SH,X000027.SZ,X002353.SZ,X002271.SZ,X000932.SZ,X600282.SH,X002409.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600585.SH,0,0,0,0,0,0,0,0,0,0.144417292453,0,0,0,0,0.106811450472709,0,0,0,0,0,0,0,0,0.0434956112118415,0,0,0,-0.0171764174135647,0,0,0,0,0,0,0,0.0600216327400969,0,0,0,0.140313034381628,0,-0.0885101200590055,0.0377730499464106,0,0,0,0,0,0,0,-0.0716693445433054,0,-0.012387795949258,0,0,0,0.0131399365532787,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,-0.0619817793530562,0,0,0,0,0,0,0.769447597206197,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.020619734478758,0,0,0,0,0.178291645912895,0,0,-0.024768846608623,0,0,0,0,0,0,-0.0338335702183908,0,0,0,0,0,0.0271640861200586,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122980660247161,0,0,0,0,-0.0119339886269608,0,0.331690604143075,0,0,0,0,0.0164640922598119,-0.0880438377626364,0,0,0,0,-0.0307990630820069,0,0,0.0230283580181259,0,0,0,0,0,-0.0665523836449621,-0.0504319571370951,0,0,0,5.42101086242752e-20,0.0129048920577854,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0.348240420304981,0,0,0,0,0,0,0.0541188039735134,0,0.312334919907899,0,0,0,0.0114475610184184,0,0,0,0,0.0807669324644598,0,0,0,0,-0.00248016298851484,0,0,0,0,0,0,0,-0.0428534530825363,0,0,-0.0061763167600786,0,0,0,0,0,0,0,0,0,0,-0.0327311404445924,0,0,0,-0.00904894659287448,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0784371839423218,0,0.131475253162935,0,0,0,0,0,0,0,0,0,0.25358348605218,0,0,0,0,0.0588517936172617,0.0846153102376613,0,0,0,0,0,0,0,0,0.0299044496987573,0,0,0,0,0,1.38777878078145e-17,-0.0373536275686859,0,0,0,0,0,-0.0680716234541,0,0,0,0,-0.0332815796727587,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,-0.0514260861760218,0.0873677841130837,0,0,0,0,0,0,0.024563457079498,0,0,0,0,0,0,0,0,0,0,0,0,-0.0129083154294961,0,0,0.570847485958245,0,0,0,0.245256482806342,0,0,0.0206605230519579,0,0,0,0,0,0,0,0,0,0,-0.00960721160996988,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.713395810777763,0,0.00502227560492887,0,0,0,0.02255165592379,0,0,0,0,0,0.226930108740003,0,0,0,0,0,0,0,0,0,0,0.0914724159447438,0,0,0,0,0.0253176045647824,0,0,0,0,0,0,0,0,0,0,0.0256195180021213,0,0,0,0.0337690281446085,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0.659823363935381,-0.0208493310880658,0,0,0,0,0,0.040274919800944,-0.0555656108730238,0,0,0,0,0,0,0,0.0630494071214004,0,0,0,0,0,0,0,-0.0459853543721197,0,0,0.0833619105369257,0,0,0,0,0,0,0,0.0369976637617482,0,0,0,0,0.0130424010736447,-0.0417551026892414,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0.0864512557332278,0,0.237143522787788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0.142163498835533,0,0,0,0,-0.0434030922241299,0,0,0,0,0,0
X600160.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0277469924376689,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25689403545086,0,0,0,0,0,-0.0603841859539678,0,0,0,0,0,0.112883219533732,0,0,0,0.0872544251931444,0,0,0.106588803315371,0,0.0791665779102845,-0.0825360009417002,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,0.0152900563245283,0,0,0,0.0148225756973744,0,0,0,0,0,0,0,0,0.0273642706303442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0269216312741842,0.0683871559745359,0,0.0647230656707392,0,0,0,0,0,0,0,0,0,0,0,0,0.156004362053591,-0.00743886349667634,0,0,0,-0.0368985221761622,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0292147279847229,0,-0.189975928205244,0,0.588393325368659,0,0,0,0,0,0,0.0125962009343991,0,0,0.100634066938792,0,0,0,-0.0211937441227718,0,0,0,0,0,0,0,0,0,0.0312913506830673,0.0660204661800141,0,0,0,0,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0.106532048043306,0,0.0541184067524655,0,0,0,0.0443958109152086,0,0,0,0,0,0.525721650475611,0,0.160021415863396,0,0,0,0,0,0,0,0,0,0.0164718806789994,0,0,0,0,0,0.109140038908917,0,0,0,0,0,0,0.114623045222394,0,0,0,0,0,0,-0.0476918706373667,0,0,-0.0558474615181509,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106130836512025,0,0,0,0,0,0,0,0.0153324430622673,0,0,0,0,0,0,0.808077814341668,0,0,0,0,0,0,0.0262693682208266,0,0,0,0,0,0,0,0,0,0.0551031944102088,0.0151717428231419,0,0,0,-0.0513155509376988,0,0,0,0,0,0,0
X000983.SZ,0,0,0,-0.0633898608779339,0,0,0,0,0,0,0,0,-0.00453632163205494,0,0,0,0,0.0138982417984844,0,0,0,0,0,0,0,0,0,0.286500722298709,0,0,0,0,0,0,0,0,0,0.319465383016296,0,0,0,0.0661786545055682,0,0,0,0,0,0.131272906085185,0,0,0,0,-0.0063057797786936,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0.232978027974215,0.119977155049216,0,0,0,0,0.000680663478877016,0,0,0.238612983660795,0,0,0,0,0,0,0.121403250626605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105192333611299,0,0,0,0,0,0,0,0,-0.0518562728037843,0,-0.0382951607658305,0,-0.0263948553266184,0,0,0.0345229154186293,0,0
X600426.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0771094084827052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0498490974132264,0,0,0,0,0,0,0.178187812877292,0,0,0.301291382122639,0,0,0,0,0,0,0,0,0,0.0364455687668132,0,-0.0125836132280789,0,-0.0667811996321345,0,0,0,0,0
X601699.SH,0,0,0,0,0,0.419534672911166,0,0,0,0,0,0,0,0,0,0,0,0.0323635008455324,0,0,0,0,0,0,0.237948615112584,0,0,0,0,0,0,0,0,0.185889931148128,0,0,0.0193984226632687,0.237351850698046,0,0,0,0,0,0,0,0.0280363467838907,0,0,0,0,0,0,-0.0332024724365637,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0791702757593375,-0.126106212532585,0,0.030226906283398,0,0,0,0,-0.0243682121348101,0,0,0,0.0658321348525844,0,0,0,0,0,0,0,0,0.174200846362721,0,0,0,0.0100604450709813,0,0.0474741195195185,0,0,0,0,0,0,0,0,0.0726855685465366,0,0,0,0,0.0333313675962843,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0107805430816886,0.0327258350699081,0,0,0,0,0,0,0,0,0.652631868434381,0,0,0,0,0,0,0,0.130900945225298,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0.00843010833885443,0,0,0,0,0,0,0,0,0.0875709798611319,0,0,0,0,0,0,0
X002128.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192650977236551,0,0,0,0,0,0,0,0,0,0,0.0888044343915066,0,0,0,0,0,0,0,0,0.221928135663837,0.0805976173440401,0,0,0,0.105593647434243,0,0,0,0.0336359312877963,0.103260124577462,0,0,0,0,0,0,0,0,0,-0.0646567938497428,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113112843506134,0,0,-0.0555292558355488,0,0,0,0,0,0,0,0,0.297028396873499,0,0,0,0,0,0,0,0,0,-0.00374538881216643,0,0,0.124619924136878,0,0.0782079892011117,0,0,0,0,0,0,0,0,0,0,-0.00945589212721518,-0.124491609696486,0,0,-0.0412075655227919,0,0
X000877.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.166691336061593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0184659035084352,0,0,0,0.242425816850228,0,0,0,0,0,0,0,-0.0737952316902262,0,0,0,0,0.200221224966682,0.47527741058563,0,-0.0433343341229519,0,0.00281648484195442,0,-0.320264175361212,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0.340880735909635,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.256396019406536,0,0.218297871498021,0,0,0,0,0,0,0,0,0,0,0,0,0.0344900553216085,-0.0304036198354857,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0356675543004701,0,0,0,0.604643916454271,0,0.0756786412553902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0501694485065586,0,0,0,0,0,0,0,0,0.0930456361512486,0,0,0,0,0,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0.0969272806395698,0.0544652529067418,0.038473254388747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213956724047788,0,0.0670996296997273,0,0.184200024040158,0,0,0,0,0,0.0022796414221517,0,0.0164492027164184,0,0,0,0,0,0,-0.103917375765756,0,0,0,0,0
X000933.SZ,0,0,0,0,0,0.221767671689786,0,0,0,0.0876259683863331,0,0.126488396273242,0,0,0,0,0.244677415172759,0,0,0,0,0,0,0,0,0,0,0,0,0.133551026866765,0,0,0,0.33402690255743,0,0,0,0,0,0,0,0,0,0,0,0.0288925792300996,0,0,0,-0.0668214147978512,0,0,-0.070412803754034,0,0,0,-0.00729025299530183,0,0
X600985.SH,0.000131480862605952,0,0,0,0,0.110415662081807,0,0,0,0.0276496463464927,0,0,0,0,0,0,0,0,0.0952188848700221,0,0,0,0,0,0.0659504779197765,0,0,0.384732118375731,0,0,0,0.00969899375076979,0,0,0,0,0,0,0.0858655208805533,0.0657794404284895,0.0327606481526288,0,0,0,0,0,0,0,0,0,0.0540547008459489,-0.00351988956780305,0.0177452387066335,0,0,0,0.0106834203440104,0,0
X601168.SH,0.154171992512642,0,0,0,0,0,0,0,0,0.233378568227964,0,0,0,0,0,0.670462484849484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.0211450022714084,0,0,-0.00241826978105032,0,0,0,-0.0754645006379049,0,0
X600176.SH,0,0,0,0,0,0,0,0,-0.155525116600365,-0.0272216982719827,0,0,0,0,0,0,0,0,0,0,0,0,0.0676185263103098,0,0,4.33680868994202e-19,0.335240632853415,0,0,0,0,0,0,0,0,0,0,0.0286609318867713,0,0,0,0,0.383816023647506,0,0,0,0.15871188929969,0,0,-0.13275550731366,0,0,0.00210259956598532,0,0,0,0.00285084732973317,0,0
X000883.SZ,0,0,0,0,0,0,0,0.260892885861272,0,0.147593557742284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083722407226167,0,0,0.0653199993479347,0,0,0,0.0614195124079123,0.0825463232485145,0,0,0,0,0,0,-0.0513342889202317,0,-0.015108570770617,0,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,-0.196635477129476,0,0,0,0,0,0,0,0,0.167378820453031,0,0,0,0,0,0,0,0.0303589617387904,0,0,0,0,0,0,0,0,0,0.0734095451070369,0,0,0,0,0.341384315329539,0,0,0,0.1763003670326,0,0,0,0,0,0,0.0140149647013862,0,-0.115246396509534,-0.0152268566160889,0,0,0,-0.101535117573402,0,0
X600096.SH,0,0,0,0,0,0,0,0,0,0.072311706151236,0,0,0,0,0,0,0,0.112842171806568,0.0608692314233341,0,0,0,0,0,0,0,0,0.0963908003753952,0,0,0.0851862254820178,0,0,0,0.0576866519751144,0,0.0472105995059232,0,0,0.0721427066934253,0.110486406842988,3.46944695195361e-18,0,0,0,0.0664092748042379,0,0.116952864350371,0,0,0,0,0,0,0,0,0.0105925491470088,0,0
X600348.SH,0,0,0,0,0.0719107075160097,0.0111395013796051,0,0,0.00635694472472591,0.0337298334168862,0,0,0,0,0,0,0,0,0.125031390073274,0,0,0,0.0815474243192476,0,0,0,0,0,0,0,0.109601406068582,0,0,0,0,0,0,0.292649235311353,0,0,0,0,0,0,0,0,0,0,0,0,-0.0327365442481974,0,0,-0.0559216333295943,0,0,-0.0334766918638467,0,0
X000027.SZ,0,0,0,0,0,0.0832616046110114,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0641101633271162,0,0,0,0,0,0.0760030432604525,0,0.0930049055179965,0,0,0.124217983751772,0,0,0,0.0149805047498865,0.0287875072631571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0618119527246233,0,0,0,0,0,0,0.219078218731473,0,0,0.223736036379018,0,0,0,0,0,0,0.093996325262793,0.0401736359279929,0.0247695465549739,0,0,0.210488741955031,6.93889390390723e-18,0,0,0,0,0,0,0,0,-0.0409689978147545,0,0,0,0,-0.0430854864600404,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0150469734525609,0,0.0173842480799625,0.0875079909288965,0,0,0,0,0,0,0,0,0,0,0.125963303704766,0,0.132754438705172,0,0,0,0.0918567356255709,0.0818456580664687,0,0,0,0,0,0,0,0,0,0,0.00769055463674173,-0.0110506046518857,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0.303303220698824,0,0,0,0,0,0,0,0,0,0,0,0.17582764273885,0,0,0.0197819327551134,0,0.0218350531294811,0,0,0,0,0,0,0,0,0.206525168527472,0,0,0,0,0,0,0,0,0,0.264682968128271,0,0,0,0,0,0,0,0,0.0161039677444575,0.0316375327789592,0,0,0,0,0,0
X600282.SH,0,0,0,0,0,0,0,0,0,0.0978937694602783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178219433376154,0,0,0,0,0,0,0,0,0.11091401744164,0,0,0.0217598482768571,0,0,0,0.0044687616260978,0,0,0,0,0.0227249197842714,0,0,0,0,0,0,0
X002409.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.287652464474831,0,0,0,-0.133132044813314,0,0,0,0,0,0,0,0,-0.0823804881524973,0,0,0,0,0.196680639412095,0,0,0,0.0531052453765323,0,0,0,0,0,0,0,0.2390329818597,0,0,-0.0105849351832978,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.327963442118784,0,0,0,0,-0.0541965260719467,0,0,0,0,0,-0.0917748557606312,0,0,0,0,0,0,0,0,0,0,0,0.169797500684665,0,0,0,0,0,-0.233960808716748,0,0,0,0,0,0.255800329448368,0,-0.115667382493888,0.0172232755961889,0.168076626147942,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0.134654692846424,0,0,-0.319159802437707,0,0,0,0,0,0,0,0.0752945724516182,0.301852247535012,0,0,0,0,0,0,0,-0.123953620203954,0.172204770510841,0.130743899191078,0,0,0,0,0,0,0,0,0,0,0,0,0.288079705943062,0,-0.093623402145192,0,0,0,0,-0.0373745015268697,0,0.1056436559786,0,0,0,-0.713515444113924,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0283233519151413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0516294424855367,-0.0745597566458133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.465074280431547,0,-0.135566109861785,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,-0.0927963463437682,-0.0342774879049876,0,0,0,0,0,0,0,0,-0.168245922640463,0,0,0,0,0,0,0,0,0,0,0,0,-0.0553695110810585,0,0,0,0,0,8.67361737988404e-19,0,0,0.102209530637943,0,0,0,-0.00856277392350059,0,0,0,0.0114522572149025,0,0,-0.011296227112885,0,0,0,-0.0368128521431085,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0199978648836454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0775205563525227,0,0,0,0,0,0.00457376820114027,0,0,0,0,0,0,0,0,-0.0920988064231267,0,0,0,0,-0.0321913598888182,0,0.124700864603726,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00234788838757418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00542051421338751,0,-0.0131047022380248,0.00565738473807803,0.00426647755747546,0,0,0.0261960806885307,0,0
CarbonVol_Shenzhen,0,0,0,0.0885881570983167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0635839073692998,0,0,0,0,0,0,0,0,0,-0.461105964862211,0.501642017312767,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00125794143399038,0,0,0,0,0,0,0,0,-0.00153614204521714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0236361604496419,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0144096197465288,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,-0.0280761820657183,0,0,0.0272085002281252,0.00301975749835504,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00450906575740901,-0.130453419341747,0.0340504929886938,0,0,0,0.0440669675724404,0,0
