,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600019.SH,X600795.SH,X600585.SH,X601600.SH,X601898.SH,X601991.SH,X600010.SH,X600688.SH,X600886.SH,X600362.SH,X600027.SH,X600111.SH,X600188.SH,X600157.SH,X600583.SH,X600021.SH,X601992.SH,X000709.SZ,X600309.SH,X601158.SH,X600352.SH,X000898.SZ,X000539.SZ,X000825.SZ,X600489.SH,X000792.SZ,X000629.SZ,X600547.SH,X000883.SZ,X000060.SZ,X600808.SH,X000027.SZ,X600660.SH,X002353.SZ,X600863.SH,X600578.SH,X002470.SZ,X600008.SH,X000831.SZ,X000012.SZ,X600307.SH,X600549.SH,X000959.SZ,X000630.SZ,X600219.SH,X600315.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.494539924845365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154185765241485,0,0,0.00604217953287344,0,0,0,0,0,0,0,0,0.0246402711915242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0153104364703539,0,0,0,0,0,0
X600028.SH,0.608896413517922,0,0,0,0,0,0,0,0.111440007824282,0,0,0,0,0,0,0,0,0,0,0.0071108166844166,0,0,0,0.0294429376573185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0275902268155397,0,0,0.00467866769519048,-2.16840434497101e-19,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0.396276995184654,0.0712642601275604,0.152602422855728,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0.00971250577055117,0,0,0,0,0.0974752588628362,0,0,0,0.0821965220433199,0,0.0605986769110786,0,0,0,0,0,0.00299057060879724,0,0,0,0,0.043753595857062,0,0,0,0,0,0,0,0,-0.00280780969799063,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0.245683581743079,0.0764656933975076,0,0,0,0.0839767994048354,0,0,0,0,0,0.020092681696977,0,0,0,0,0.146869727318192,0,0.0877712497755228,0,0,0,0,0,0,0.00700311280027617,0,0,0,0,0.165643038531837,0,0,0,0,0,0,0,0,0,0,0,0,0.00285779138167364,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0.0517979802196443,0,0,0,0.125857282714765,0,8.67361737988404e-19,0,0,0,0,0.037488676675965,0,0.144505369521296,0,0,0,0.296378543890485,0,0,0,0,0,0,0,0,0.000775102762081446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00675277784401172,0.0119930800985174,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0.098093601404631,0,0.156134367404484,0,0,0.0387965751719292,0,0.392215732981951,0,0,0,0,0.00996700610806697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254920098189579,0,0,0,0.0107090045751969,0,0,0,0,0,0,0,0,-0.00699923575820148,0.0145256835615667,0,0,0,0,0,0
X600585.SH,0,0,0.356011748121559,0,0,0,0,0,0,0,0,-0.0292981062992654,0.100454680781788,0,0,0,0,0,0.0153876984734485,0,0.0685990576385466,0,0.147102517415516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0227835417030022,0,0,0,0,0,0,0,0,0,0,-0.0116996605505987,0,0,0,0,0,0,0
X601600.SH,0,0,0.110828175086105,0,0,0,0,0,0,0.107692383440984,0,0.0586616512502623,0,0,0,0,0.0298403217190426,0,0,0.00855757002234462,0,0,0,0,0,0.0507079055362436,0,0.132745204525209,0,0,0,0,0,0,0.036816904294667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0521743584425447,0,0,0,0,0,0
X601898.SH,0,0,0,0,0.0655289620488294,0,0,0.140427388922515,0,0.0752246483965941,0.0100842228219301,0,0,0,0,0,0,0,0,0,0.0793155761325972,0,0,0,0,0.149247319402511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0425992978219251,0,0,0,0,0,0
X601991.SH,0,0,0,0.343911424706732,0,0.0160424555876528,0,0.0151719773037678,0.278884879735188,0,0,0,0,0,0,0,0,0,0.0940424503725565,0.210906688181552,0.0338191693043599,0,0,0,0,0,0,0,0,0.0471105288720234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00738692622981133,0,0,0,0,0,0,0
