,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X600011.SH,X600010.SH,X601600.SH,X600886.SH,X601898.SH,X601991.SH,X600660.SH,X600362.SH,X600795.SH,X600688.SH,X600188.SH,X600352.SH,X600111.SH,X600027.SH,X600801.SH,X000723.SZ,X601992.SH,X600489.SH,X002271.SZ,X000786.SZ,X600176.SH,X000898.SZ,X600516.SH,X000709.SZ,X600299.SH,X601158.SH,X000883.SZ,X002460.SZ,X000629.SZ,X002466.SZ,X600426.SH,X600219.SH,X600612.SH,X000027.SZ,X002353.SZ,X000630.SZ,X600315.SH,X600583.SH,X000553.SZ,X601699.SH,X600021.SH,X600985.SH,X600578.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0293160165043964,0,0,0,0,0.0152357568684614,0,0,0,0.0127917374043832,0,0.0688320048316884,0,0.0212939661432099,0,0,0,0.0754550954247333,0,0,0,0,0,0.00954818705374296,0,0,0.0271916400091133,0,0,0,0,0,0,-0.00282717978794788,0.0076129668564459,0,0,0,0,0,0
X600028.SH,0,0,0,0,0.00718798274357173,0,0,0,0,0,0,0,0,0,0,0,0,0.131035735885114,0.0259248983013838,0,0,0,0,0,0,0,0.0671053200188384,0,0,0,0,0.0281380040702858,0,0,0,0,0,0,0,0,0,0.0183104528122797,0,0,0,0,0,0,0,0,0,-0.0189989628350531,0.0155098975608964,0,0,0,0,0,0
X601088.SH,0,0,0,0.0731911510654867,0,0,0,0,0,0,0,0,0,0,0,0,0,0.239350784613799,0.0897429177653479,-0.0352941253993114,0,0.0380991077139309,0,0,0,0,0,0,0,0,0,0.0257788125519616,0,0.161438377742128,0,0,0,0,0,0,0,-0.0794069272966613,0,0,0,0,0,0,0,0,0,-0.0177508006303549,0.0090843080752513,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0213379859839452,0,0,0.431494903302818,0.0360881517376721,0,0,0.0564359929157147,0,0,0,0,0,0,0,0,0,0.0242948355450772,0,0,0,0,0,0,0,0,0,0,0,0,0.013939280901948,0,0,-0.0177748192940803,0.0074594984905782,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0.261574282487173,0,0,0,0,0,0,0,0,0,0,0,0,0.0580696629254789,0.0229198618071553,0,0,0,0.12436504291062,0,0,0.116572012754371,0,0,0,0,0,0,0,0,0,0,0,-0.0885331840821109,0,0,0,0.136591763325198,0,0,0,0,0,1.0842021724855e-19,0.0331393270626497,0,0,0,0,0,0
X600019.SH,0,0,0.0479105504654772,0,0,0,0,0,0,0,0,0,0,0.101795909950651,0,0,0.0147638419028607,0,0.0923345150860559,0,0,0,0.0457064077705262,0,0,0,0,0,0,0,0,0,0,0,0.053928743037677,0,0,0,0,0,0,0,0,0,0,0.0869163814802211,0,0,0,0,0,0,0.00383040471823404,0,0,0,0.0156003701153861,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0769351498709822,0,0,-0.00945639780336448,0,0,0.732901818584833,-0.0264090953380383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0903107817756578,0,0,0,0,0,0,0,-0.0337107009647766,0.0173825592816192,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0.203091341820328,0,0,0,0,0,0,0,-0.0827693114490532,0,0.464214988799002,0,-0.0214976963703623,0,-0.0629802596139175,0,0.00833690776847193,0,0,0,0,-0.0517211085639785,0,0,0,0.0220708429505601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0175745704415564,0.0346100251275224,0,0,0,0.0128398825663811,0,0
X600010.SH,0,0,0,0,0.0628235367990931,0,-0.0192074059572924,0,0,0,0,0,0,0,0,0,0,0,0,0.130606262657972,0,0,0.0852486018890092,0,0,0,0.0696764925398517,0,0.10778844535568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133568043188224,0,0,0.00616477486117914,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0.035742693355267,0,0,0,0,0,0.0185396535329955,0,0,0.116048790453859,0,0.0743350514065695,0,0,0.0290391305617676,0,0,0,0,0.0316250865827378,0,0.0195007554848226,0,0.152914822055396,0,0,0.0290851251565613,0,0,0.141628191342584,0,0,0,0,0.0393308498798715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
