,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600019.SH,X600585.SH,X601600.SH,X600795.SH,X601898.SH,X600010.SH,X601991.SH,X600886.SH,X600362.SH,X600188.SH,X600157.SH,X600027.SH,X600111.SH,X600688.SH,X600583.SH,X601992.SH,X600309.SH,X000709.SZ,X000898.SZ,X601158.SH,X600352.SH,X000792.SZ,X600021.SH,X600547.SH,X600808.SH,X600489.SH,X000539.SZ,X000629.SZ,X002353.SZ,X600660.SH,X600008.SH,X000027.SZ,X000831.SZ,X000060.SZ,X000825.SZ,X600863.SH,X600307.SH,X600219.SH,X600578.SH,X002470.SZ,X000630.SZ,X600549.SH,X600098.SH,X601699.SH,X600315.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600583.SH,0,0,0,0,0,0.150780517575542,0.00891110503343547,0,0,0.113607481746035,0,0,0,0,0,0.0230186118261487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120228035763996,0.150656256636044,0,0,0,0.221895236869312,0.0807948098393454,0,0,0,0.0351982504855334,0,0,0,0,0,0
X601992.SH,0.00768748891253003,0,0,0,0.165764549189207,0,0,0,0,0,0,0.0260405600790201,0,0.13073282943151,0,0,0.0670994776118152,0,0.0183013330184301,0,0,0,0,0,0.108134336909164,0,0,0,0,0,0,0,0,0.157376518415284,0,0,0.0345289545616538,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0142845840369409,0,0,0,0,0,0,0
X600309.SH,0.0116363294821429,0,0,0,0,0.235004486953452,0,0,0,0,8.67361737988404e-19,0,0,0.00311837415325701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11867737750675,0,0,0,0,0.0864267602057074,0,0.0694977025936764,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0909755269157607,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0.105432417099917,0,0,0.0274289868955725,0,0,0,0,0.00491980837315275,0,0,0,0.637960120345598,0,-0.00467300737803532,0,0,0,0,0,0,0.159620132180017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0468573479088513,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0.00605789370957956,0.143999876024602,0,0,0,0,0.0101874668538115,0,0,0,0,0,0.144271392913894,0,0,0,0,0,0.192537162122342,0,0,0,0,0,0,0.108274252306362,0,0,0,0,0,0,0,0,0,0.193217422183535,0,0.121318055622989,0,0,0,0,0,0,0,0,0,-0.00865670298624539,-0.0265494354169901,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0.0757153114668437,0,0,0,0,0.0955700384059172,0,0,0.00540565623451935,0,0,0,0,0,0,0,0,0.0745474519241363,0,0,0,0.0524876177476451,0,0,0.0909858906382237,0.363391991233233,0,0,0,0,0,0,0.00298772263062509,0.111112790545848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.385267407972557,0,0,0,0,0,0.00244055792918065,-0.146163036426624,0.0181543953304945,0,0,0,0,0.174071144801872,0,0,0,0,0.129835748841917,0,0,0,0,0,0.137340167826277,0,0,0,0,0,0,0.0160977885609232,0.0469839976931997,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0.237060038624355,0,0,0.0790488301910642,0,0,0,0,0,0.130213824779853,0,0,0,0,0,0,0,0,0,0,0,0.0120699729202073,0,0,0,0,0,0.139653890897613,0,0,0,0,0,0,0,0,0,0,0,0,-0.0134105298853578,0,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0,0,0,0.246156904238611,0,0,0,0,0,0,0,0,0,0,0,0,0.13490341161342,0,0,0,0,0.100558966663438,0,0.250934891015815,2.16840434497101e-19,0,0,0.173333633945346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0296845651010635,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0205160238097416,0,0,0,0,-0.0261375078338119,0,0,0,0,0,0,0,0.0150518339696164,0,0,0.975330143495263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0034676955390777,0,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0.00906817694017709,0,0,0.0449846186323248,0.00423555412517003,0,0,0.043882799083085,0,0.13868053311864,0,0,0,0,0,0,0.120851652414405,0,0,0,0,0,0,0,0,0.420532742208051,0,0,0,0,0,0,0,0,0,0.0482417686459808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0.0219067979339959,0,0,0,0,0,0,0.00907024897152528,0,0,0,0,0,0,0.0139333623898401,0,0,0,0,0,0,0.523671770743661,0,0,0,0.016350679670701,0,0,0,0,0,0.0171727781606383,0,0,0,0.0449136689131948,0,0.0578934084557192,0,0,0.0296322761336583,0,0,0,0,0,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0,0,0.308847715627707,0,0,0,0,0.0791320332190313,0,0,0,0,0,0,0,0.183279627219259,0,0,0.0404945537938679,0,0.0259332171494684,0,0,0,0,0.0655029898580482,0,0.18961028385887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0.00888714842567324,0,0,0,0.106907852676411,0,0,0,0,0.102580755873228,0,0,0,0,0,0.200856367814933,0.173004829029446,0,0,0,0,0,0,0,0,0,0,0.0639830580826103,0,0,0,0.202003663554693,0,0,0,0,0,0,0,0,0,0,0,0,-0.0186149119955335,0.025762279589094,0,0,0,0,0,0
X002353.SZ,0,0,0.0526994275873823,0,0,0,0,0,0,0,0,0,0.0384404847633533,0,0,0,0,0,0.106380920833053,0,0,0,0,0,0.0810889937120352,0,0,0.00746763220913315,0,0,0,0,0,0,0.103437766236455,0,0,0.0677132914916239,0,0,0,0,0,0.135001766765242,0,0,0,0.14700291166582,0,0,0.0208095097935588,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0.0601668496364035,0,0,0,0,0,0,0.025725752686626,0,0,0,0,0,0,0.0668677341423617,0,0,0,0,0,0,0,0,0,0,0,0.198852532595557,0,0.113512237778892,0,0,0.0656086711657259,0,0,0.144495954864342,0,0,0,0,0.06187685922154,0,0,0,0,0,0,-0.0793953515065475,0.00794698527818872,0,0,0,0,0,0
X600008.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0505753621109666,0,0,0,0,0,0.527099389041164,0,0,0,0,0,0,0,0,0,0.151998129277013,0,0,0,0,0,0,0.127481078840589,0,0,0.0569879836000699,0,0,0,0,0,0,-0.00541291115754884,0,0,0,0,0,0,0
X000027.SZ,0.123773808980046,0,0,0,0,0,0,0,0,0.0714590586657092,0.125399470056438,0.152946119131749,0,0,0,0,0,0,0.108328555033796,0,0.0492099499934933,0,0,0,0.027585814057828,0,0,0,0,0,0.162030009844879,0,0,0,0,0,0,0,0.0107283371462847,0,0,0.0937010879110596,0,0,0,0,0,0,0,0,-0.0368596527352368,0,0,0,0,0,0,0
X000831.SZ,0,0,0,0,0,0,0,0,0,0.130048645991321,0,0,0,0,0,0,0.512984938432049,0,0.0375765408161167,0,0,0,0,0,0,0,0,0,-0.0300628888983723,0,0,0,0,0,0,0.0602512214817882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0199290994715868,0,0,0,0,0,0,0
X000060.SZ,0,0,0,0,0,0,0.130294402707563,0,0,0.0769601332820988,0,0,0,0.0772870451348645,0,0,0,0,0,0,0,0,0.0757509942344822,0,0.00442740720380589,0,0,0,0,0,0,0.170486836111962,0,0,0.0351129724297608,0,0,0,0,0,0,0.0401410602574592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0.0722189630763063,0,0.0981411874711141,0.0142293292380346,0,0,0,0,0,0,0,0.0209103512150044,0,0,0,0.169883008697855,0.2424127421061,0,0,0,0,0,0.0206639197955504,0,0,0.0928300741997103,0,0,0,0.137813630198099,0,0,0,0,0.00246299130951384,0,0,0,0,0,0,0,0,0,-0.0311177257072089,0,0,0,0,0,0,0
X600863.SH,0,0,0,0,0,0,0,0.258914366983649,0,0,0,0,0,0,0,0.278457913910929,0,0,0,0,0,0,0,0,0,0.053639263841057,0.0637451857049372,0.0133744125445403,0,0,0.0265545734164918,0,0,0.025413073411157,0,0.0653123250968141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0104410424034773,0,0,0,0,0,0,0
X600307.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0643379476675989,0,0,0,0.326861141508129,0.173157005033645,0,0,0,0,0,0.15391542039668,0,0,0,0,0,0.108538999973054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00942849571980051,0,0,0,0,0,0
X600219.SH,0.0986296735606395,0,0,0,0,0,0.0262351197660637,0,0,0,0.0166858090307508,4.33680868994202e-19,0,0,0,0,0,0,0,0,0.13195128657514,0,0,0,0,0,0,0,0.0501874614717013,0,0,-3.46944695195361e-18,0,0,0.060250576193237,0.172261209268213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600578.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.475697090735576,0,0,0,0,0,0,0,0,0,0.0358013857391119,-1.73472347597681e-18,0,0.123189917114137,0,0,0.106988471654005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0404042746952611,0,0,0,-0.00762744535745912,0,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,-0.247295812321591,0,0,0,-0.0637718754493249,0,0,0,0,0,0,-0.108949194851648,0,0.102725672345971,0,0,0.169241862132137,-3.46944695195361e-18,0,0.0990048105097392,0,0,0,0.0564134932526224,0,0,0,0,0,-0.055057890667035,0.13630815302014,0,0,0,0,0,0,0,0,0,0,0.14809788653938,0,0,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0.0951923584152454,0.167174072581053,0,0,0,0,0,0,0.0456614725824091,0.0229256862905678,0,0,0,0,0,0,0,0,0,0.0429669216231824,0,0,0.0276955626783398,0,0,0,0,0,0.0675247004819786,0,0,0,0,0,0,0,0,0,0.0346494163525794,0,0,0,0,0,0,0
X600549.SH,0,0,0,0,0,0,0,0,0,0.0241275921017329,0,0,0.109534291973178,0.00777057219318384,0,0,0.102991108472572,0,0,0,0,0.154692720871075,0,0,0,0,0,0,0.00957407934767487,0,0,-3.46944695195361e-18,0,0,1.73472347597681e-18,0,0.0156679848561127,0,0,0,0,0.154099754263119,0.114687620430543,0,0,0,0,0,0,0,-0.0499732843370406,0,0,0,0,0,0,0
X600098.SH,0,0,0,0,0,0,0,0.0945272012963221,0,0,0,0.0656848435911892,0,0,0,0,0,0,0,0,0.379435675357413,0,0,0,0,0,0,0,0,0,0,0,0,0.141031635588822,0,0.0522863757223696,0,0,0,0,0,0.0583100679153188,0,0,0,0,0,0,0,0,-0.000220356454211206,0,0,0,0,0,0,0
X601699.SH,0,0,0.287771176345358,0,0,0,0.0734310182880765,0,0,0,0,0,0,0.267747721161071,0,0,0,0,0.0705547878394325,0,0,0,0,0,0,0.0122603154431279,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0.121456034576377,0,0,0,0,0,0,0,0,0,0,0,-0.0268428487586146,0,0,0,0,0,0,0
X600315.SH,0,0,0,0,0.0584924982766194,0,0,0,0,0.0521205267052908,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0.127504176091927,0,0,0,0,0,0,0,0,0,0,0.0195041672219583,0.107791547212507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0170930252158074,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0.0291324680106613,0,0,0,0,0,0,-0.00903871027324398,0,0,0,0.173735539063947,-0.0861320734457133,0,0,0,0,0,0,0,0,0,-0.0525573431419039,0,0,0,0,0,-0.0194238330781037,0.0276598807922527,1.73472347597681e-18,0,0,0,0,0,-0.0781040181065287,0.00361384005835003,0,0,0,0,0,-0.0397216467008518,0,0,0,0,0,0,0
Slope,-0.021452639790253,-0.132754695214175,0,0,-0.24654569015936,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0.169686090300616,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.140383796453087,0,0.0564746073551985,0,0,0,0,0,-0.157295790057186,0.354007837710953,-0.160054065570516,0,0,0,0.191912420642864,0,0,0.164009141806171,0,0,0,0,0,2.6399217859986
TED,-0.160983892329673,0,-0.422246339116276,-0.334914843360504,0,0,0,0,0,0,-0.600464345536308,0,0,0,0,0,0,0,0,0,0,-0.0758712084189606,0,0,0,0,0.370953706299312,0,0,0,0,0,0.491752288280874,0.746307674500961,0,0,0,0,0,0,0,0,0,0,0.643783543296511,0,0,0,0,0,0.234152625304592,0,0,0,0,-0.32736467949413,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.211296215716742,-0.0380517437956991,0,0,0,0,0,0,0,0,0,0,0,0.0398916646591764,0,0,0,0,0.191548886330638,0,0,0,0,0.0908261923424262,0,0,0,0.0106759914517789,0,0.0610873432271437,-0.0823357544354834,0,0.0731140734717698,-0.152951224416904,0,-0.334611215666133,0,0,0.0969733465200472,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0.00765064487860574,-0.0530531766459382,0,0,0,0,0,0,0,0,0,-0.188870125950418,0,0,0,-0.0483482839982849,-0.0803027810213884,0,0.0482923319413078,0.0755244793676013,0.0541217149899633,0,0.179737877551958,-0.271759567765323,0,0.0744859358175382,0,-0.0394769601131858,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0236336841225421,0,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0.00322705134161374,0,0,0,0,0.00801083858307772,0,0,0.00180104348327273,0,-0.00163255032741106,0,0,0,0,0,0,0,-0.00165681053569204,0,0,0,-0.00295549179157514,-0.00256299484907475,0,0,0,0.00392414561330999,0,0,0,0,0,0,0,0,0,0.00370870625996672,0,0,0,-0.00720018249171814,0.0204583314823157,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00967066335455053,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0.0143520547835802,0,0,0,0,0,0,0,0.0304317171294769,0,0,0,-0.0110126104885701,0,0,0,0,0,0,-0.00269873934913386,-0.00414550174006488,0,-0.001104218924291,0,0,0,0,0,-0.0081679899632101,0,0.0183488773163113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00924937061099663,0,0,0,0.204471852245865,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0.01025065166604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0113103141845255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00502444885911028,0,0,0,0,0,0,0,0,0.0348408839734711,-0.00741641021952544,0,0,0,0,0,0
