,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X601898.SH,X600019.SH,X600011.SH,X600585.SH,X600886.SH,X600660.SH,X601600.SH,X600547.SH,X600795.SH,X000792.SZ,X002466.SZ,X601699.SH,X002460.SZ,X000708.SZ,X000301.SZ,X600010.SH,X600362.SH,X000983.SZ,X600111.SH,X600027.SH,X000877.SZ,X600426.SH,X600803.SH,X600160.SH,X600489.SH,X600985.SH,X601991.SH,X000786.SZ,X000408.SZ,X000630.SZ,X002271.SZ,X000933.SZ,X601168.SH,X000807.SZ,X600176.SH,X000932.SZ,X600348.SH,X002128.SZ,X600612.SH,X600219.SH,X600096.SH,X601666.SH,X300037.SZ,X600995.SH,X600157.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.335976476766052,0.138906995796923,0.206225793101764,0.0443070492801236,0,0,0.0307517729794221,0,0,0,0,0,0,-0.0276031538489346,0,0,0,0,0,0,0,0.111784721490396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0190950518985999,-0.0116443814655021,0.162043348134037,0.171436716546002,0,0,0,0
X601088.SH,0.0624672766266577,0,0,0,0.106990778846064,0.0181029112884126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175631163278522,0,0,0,0,0,0,0,0.182644061840554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0.0777456913254745,0,0,0,0,0,0,0.0793242813840549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0113109648063216,0,0,0.283160823880532,0,0,0,0,0,0,0,0,0,0,-0.00354065948881231,-0.00240706406145907,0,0,0,0,0,0
X600309.SH,0.127859176787275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0.255811777847975,0,0.0920940233210455,0,0,0,0,0,0,0,0.0437816222945153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0102307974351163,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0.107213979859119,0,0,0,0,0,0,0,0,0,0,0.102810517116994,-0.000516855523918136,0,0,0,0,0.229535665138285,0,0,0.0131644841987455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.264590205528111,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,-0.00353666554360145,0,0,0,0,0,0
X601898.SH,0.0804284142905806,0.339159858383832,0.117875915653035,0,0.191234711408966,0,0,0,0,0,0,0,0,0,0,0,0,-0.00296030618384345,0,0,0,0,0.076222758297936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0591409825240889,0,0,0,0,0.0641245432293245,0.00181490466966654,-0.0249762772859164,0.0125134856345471,0,0,0,0,0
X600019.SH,0,0,0,0,0.0819150491980426,0.0708511269370837,0,0.106278907179631,0,0,0,0,-0.0564317462515746,0,0,0,0,0.0312133177708401,0,0,0,0,0,0,0.0930495622337348,0,0,0,0,0,0,0,-0.0147836722161376,0,0,0,0,0.131747816033221,0,0,0.0642762208515328,0,0,0,0,0,0,0,0,0,0,0,0.00160041788068166,0,0,0,0,0,0
X600011.SH,0.0359504621633075,0,0,0,0.0907172010415125,0.0317689670929027,0,0,0,-1.73472347597681e-18,0,0,0,0.0359323947151735,0,0,0,0,0,0,0,0,0,0,0.287553510486796,0,0,0,0,0,0,0.154918631249552,0,0,0,-0.0175944168477393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000287135946069419,1.0842021724855e-19,0,0,0,0,0,0
X600585.SH,0,0,0,0.085924909469002,0,0,0,0,0,0,0,0.0608453985263553,0,0,0,0,-0.00586508536339497,0.0802674009153978,0,0,0,0,0,0,0,0,0.0128648408267386,0,4.33680868994202e-19,0,0,0,0,0,0,0.0808641827869433,0,0,0,0,0,0,0,0,0,0,0,0.0122173896560357,0,0,0,0,0.0139183268939729,0,0,0,0,0,0
X600886.SH,0,0,0,0,0.0341996838639404,0.0389309739097062,0,0,0,0,0,0,0,0.168686064138036,0,-0.0579299876559349,0,0,0,0,0,0,0,0,0,0,0,0,0.0913356826852668,0,0,0,-0.0188889727485596,0,0,0,0,0,0,0,0,0.154927831985652,0,0,0,0,0,0,0,0,0,0,0.00635808082970261,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0.014275505772395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0444959624477739,0,0,0,0.123954419843877,0,0,0,0,0,0,0,0,0,-0.0457859270441907,0,0,0,0,0,0,0,0,0,0.0625982047622623,0,0,0.0131130553310634,-0.00438320734315533,0,0,0,0,0,0
X601600.SH,0.0862038076014848,0,0,0,0,0,0,0,0,0,0,0,0.0216953769888541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0513719991558744,0,0,0,0,0,0.102775031343619,0.0127160757907529,0,0.200097134100724,0.280594005742909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0.0366124723209967,0,0,0,0,-0.03052462532256,0,0,0,0,0,0,0,0,0,0,0,0,0,0.646353600905527,0,0,0,0,0,0.0497711673580794,0.0089799106932735,0,0,0,0,0,0,0.0370973711346345,0,0,0,0.0399453304194702,0.0112369261011653,0,-0.107486496682204,-0.00431737411502881,0,-0.0771583255056583,0,0,0,0,0
X600795.SH,0,0,0,0,0.106111463608868,0.142149354942649,0,0,0,0.0735024152783052,0,0,0,0,0,0,0,-0.0209080234856219,0,0,0,0,0,0,0.133362458277134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0521565290567539,0,0,0,0,0,0,0,0,-0.00749448239462228,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16186354421876,0,0,0,0,0,0,0,0.245620153665171,0,0,0,0,0.0394549005677549,0,0,0,0,0,0,0.125739716033441,0,0,0.00311275105629236,0.110998492478654,0,0,0,0,0,0,0,0,0,0,0,0.00363975420710612,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,-0.0165546063605998,0,0.0446091868768516,0,0,0,0,0.802097496885377,0,0.345389280802865,0,0,0,0,0,0,0,-0.220311223829138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0324569609461002,0,-0.0229306554864625,-0.0493928792871127,0,0,0,0,0
