,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X002460.SZ,X600111.SH,X600585.SH,X002466.SZ,X000792.SZ,X600019.SH,X600010.SH,X600660.SH,X000301.SZ,X600188.SH,X000877.SZ,X000708.SZ,X002271.SZ,X600011.SH,X601600.SH,X600547.SH,X601898.SH,X600362.SH,X600886.SH,X600176.SH,X600426.SH,X002080.SZ,X000408.SZ,X000723.SZ,X600803.SH,X002326.SZ,X600219.SH,X300073.SZ,X300037.SZ,X600688.SH,X600399.SH,X601991.SH,X600516.SH,X600795.SH,X000786.SZ,X000831.SZ,X000959.SZ,X000155.SZ,X600141.SH,X600096.SH,X000825.SZ,X600486.SH,X600352.SH,X600489.SH,X600157.SH,X600295.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0827032396761214,0.0985449312445908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0395249594399837,0,0,0,0,0,0.0414140822523752,0,0.0133491426941281,0,0.0601337418761452,0,0,0,0,0,0.152428106412645,0,-0.0186470255072134,-1.0842021724855e-19,0,0,0,-0.0167297304382991,0,0
X600028.SH,0.0507288222402741,0,0,0,0,0,0,0,0,0.108651354100894,0,0,0,0.089096494797466,0,0,0,0.0474686384985385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0684541111264813,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0.0838232647435602,0,-0.0172327241644403,-0.00413726959882547,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219820476918007,0,0.078220446673629,0,0.0152022890626426,0,0,0.44057292549613,0,0.0433119283391063,0,0,0,0,0,0,0,0.0511172880853665,0,0,0,0,0,0,0,0,0.0170341009510673,0,0,0,0,0.000449730638596945,0,0,0,0,0.0447400122142537,0,0,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00242584978955075,-0.030067882576663,0,0.0200737842660152,-0.0229159564202461,0.128470131300081,0,0,0,0,0,0.163393665135194,0.0852339783945241,0,0,0,-0.0703496070910025,0,0,0,0,0,0,-0.0280671696762638,0,0,0,0,0,-0.0831760253348192,0.0139593994197845,0,0,0,0,0,0,0,-3.46944695195361e-18,0.0284508196175963,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0.522602942912657,0,0,0,0.174388337702585,0.00706234809075836,-0.0424679500208565,-0.0435899320061353,0,0,0,0,0,0,0,0,0,0,0,0.104996158287559,0,0,0,0,0.0314736451313929,0.0369004314544229,0,0.0947653458433105,0,0,0,0,0,0,3.46944695195361e-18,0.0374498995766285,0,0,0,0,0,0,0,0,0.000751547623300246,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0.125364735925622,0,0,0.423548315788184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18434366995028,0,-0.0148928084064565,-1.73472347597681e-18,0,0,0,0,0.183823839221951,0,0,0,0,0.129395025492004,0,0,0,0,0,0,0,0,0,-0.089214247056672,0,0,0.00517469563568948,0,0,0,0,0,0
X600585.SH,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0.0745933920435567,0.312079913607712,0,0,0,0,0,0,0,0,0,0,-0.0777292734930286,0.137751126902471,0,0,0,0,0,-0.0321287065909581,0,0,0,0,0,0.29723265731613,-0.0503726955426985,0,0.0877054669131257,-0.0418900342138954,0,0,0,0,0,0,0,0,0.0076501010214662,2.16840434497101e-19,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0.556045308971982,0.00570353325261915,0,0,0,0,0.0875616810968084,0,0,0,0,0,0,0,0,0,0,0.00453882775223148,0,0,0,0,0.140575741246183,0,0,0,0,0,0,0,0,0,0,0,0,0.0559283151845338,0,0,0,0,0,0,0,0,0,0,0,-0.00837469566036141,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0.124264130391198,0,0,0.177808994388479,0,0,0,0,0,0,0,-0.140262668276122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.269374787913836,0,0,0,0,0,0.0191788419742019,0,0.275483734860397,0,0,-0.0936355674668464,0,0,0,0,0,0,-0.0423799056437852,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0.125111532249493,0.103017392106345,0,0,0,0,0,0,0.0205408335058953,0,0,0,0,0.0558526194177024,0,0,0,0.045129135291255,0,0,0,0,0,0.0940939514330396,0,0,0,0,0,0,0,0.204927983274694,0,0,0,0,0,0,-0.0164129832882099,0,0,0,0,0,0,0
