,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600011.SH,X600019.SH,X601898.SH,X601991.SH,X601600.SH,X600111.SH,X600795.SH,X600886.SH,X600362.SH,X600188.SH,X600010.SH,X600688.SH,X600309.SH,X600027.SH,X000883.SZ,X600583.SH,X601992.SH,X002353.SZ,X000792.SZ,X000898.SZ,X601158.SH,X000709.SZ,X000629.SZ,X600489.SH,X000539.SZ,X000825.SZ,X600315.SH,X000831.SZ,X000027.SZ,X600808.SH,X600352.SH,X600660.SH,X601699.SH,X600578.SH,X600307.SH,X000630.SZ,X000983.SZ,X600549.SH,X600490.SH,X600863.SH,X000937.SZ,X002470.SZ,X000959.SZ,X000960.SZ,X600516.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0.0249974206921509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0195466002197606,0.0520376721433112,0,0.0411588869417388,0,0,0.0121966579594342,0,0,0.0063422815158632,0,0,0,0,0,0,0,0.052862594801098,0,0,0,0.0219092676324038,0,0,0,0,0,0,0,0,-0.00781280295944208,0,0,0,0,0,0,0
X600028.SH,0,0,0,0,0.0741278677344264,0,0,0,0,0,0,0,0.135312267793305,0,0,0,0,0,6.14636634185683e-05,0,0,0.120020413719241,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0861640435064162,0,0,0,0,0,0,0,0,0,0.0105487743493639,0.022763103211559,0,-0.0106982416409568,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0.0315006061324239,0,0,0.0745907633609989,0,0,0,0,0.080895303955755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0531510596759516,0,0,0.167662030828716,0,0,0,0.0898049948294256,0,0,-0.0404791150225731,0,0,-0.00230365601702741,0,0,0,0,0,0,0
X600585.SH,0,0,0.120856536606971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050914738418785,0.00287929099195433,0,0,0,0,0,0,0,0,0,0.094964999000331,0,0,0,0,0,0.0314648379857809,0,0,0,0,0,0.057101852298366,0,0,0,0,0,0,-0.000592061972135079,-2.71050543121376e-20,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0.0797310737566548,0,0,0,0,0,0.108257265543273,0,0,0,0,0,0.1447253648341,-0.074838936657075,0,0,0,0,0,0,0,0,0,0,0,0,0.120582213634995,0,0,0,0,0,0,0,0,0,0,0,0.0126817934143386,0,0,0.0247456703052605,-0.00309778084962965,0,0,0.0169370111040699,0,0,0,0,0,0,0
X600019.SH,0,0,0.0588163610902514,0,0.0142485368771507,0,0.183304350006075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189490145142782,0,0,-0.0225472647866927,0,0,0,0.121057766744362,0,0,0,0,0.103897035614907,0,0,0,0.0374364499689339,0,0,0,0.102696659573187,0,0,0,0.000612433943093491,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0657177099277935,0,0.0365054012922673,0,0,0,0,0,0.0964035589252819,0,0,0,0,0,0.0718331605685778,0.0610286456292174,0,0,0,0.181763724166663,-0.0220262018851342,0.00069366858379279,0,0.0273070322094382,0,0,0,0,0,0,0.0508737675875959,0.103176062902571,0,0,0,0,0,0,0.0122839167211007,-0.0249436025874509,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0280033975252441,0,0,0,0,0.0133186307245091,0.0102140726485411,0,0,0,0,0.0293897423182352,0,0,0.165341971847741,0,0,0.00260923483632816,0,0,0,0,0,0,0,0.122470362325709,0,0,0,0,0.0404116484074145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.137755121783552,0,0,0,0,0,-0.0355509732699619,0,0,0,0,0.0358742120689692,0,0,0.0954734561704156,0,0,0.0352828600113291,0,0,0,0.168128989931871,0,0,0,0,0,0,0.232740013537584,0,0.0144452111382832,0,0,0,0.0389840367698801,0,0,0,-0.000619986959124784,-0.00943401339545918,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0.0262438841324156,0,0,0,0,0.0639109399620577,0,0,0,0,0,0,0.094548629345769,0,0,0,0,0,0.0181690061155085,0,0,0.0978055972038076,0,0,0,0,0,0,0,0,0,0,0.0268453725761361,0.235586461918459,0,0,0,0,0,0.0640719545362286,0,0,-0.0108201047550073,0.00611654784963955,0,0,0,0,0,0
