,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X600585.SH,X600019.SH,X600011.SH,X601898.SH,X600547.SH,X601600.SH,X600660.SH,X000792.SZ,X002460.SZ,X002466.SZ,X600886.SH,X600111.SH,X600010.SH,X000301.SZ,X000708.SZ,X002271.SZ,X600426.SH,X600362.SH,X000877.SZ,X600795.SH,X601699.SH,X000983.SZ,X600176.SH,X600027.SH,X600489.SH,X600803.SH,X000807.SZ,X000786.SZ,X601991.SH,X000932.SZ,X000630.SZ,X600160.SH,X600219.SH,X000933.SZ,X000408.SZ,X000629.SZ,X002080.SZ,X600612.SH,X600688.SH,X600985.SH,X300037.SZ,X600096.SH,X002353.SZ,X000539.SZ,X600801.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.783655138739833,0,0,0.00369512161225518,0,0,0,0.026959864160627,0,0,0,0,0,0,0,0,0,0,0.0676380324568849,0,0,0,0,0,0,0,0,0,0.102392503882529,0,0,0,0,0.0754528002790523,0,0,0,0,0,0,0,0,0,0,-0.0769608129024318,0,0,0,0,0,0.00286521398105969,0,0.012020859411249,0,0,0,0,0
X600028.SH,0.55460178428665,0,0,0,0,0,0,0,0,0,0.0320808643829787,0,0,0,0,0,-0.0124895611614331,0,0,0,0.00670241484797678,0,0,0,0,0.0205957298898733,0,0,0,0.00848627028373081,0.0515524552596091,0,0.0214115045829094,0.0917296397720663,0,0,0,0,0,0,0,0,0,0,0,0,-0.196253004145499,0,0,0,0,-0.0336126004831477,0.0738711159609749,0,0,0,0,0,0
X601088.SH,0.0151384303694834,0.0607269630749436,0,0,0.124480628341532,0,0,0,0.185671952510624,0,0,0,0,0,0,0,0.129994949093633,0,0,0.020427943715299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0278769759240718,0,0,0.0561717072026024,0,0,0,-0.00776888224214654,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0.0549749856782983,-0.0143098366055826,0,0,0.00109093920163289,0.125562540671328,0.0665721851350142,0.176291969176809,0.00243655046626237,0,0,0,0,0,0.103231091211627,0,0,0,0,0,0.0232729383119685,0,0,0,0.00399455501203464,0,0,0,0,0,0,0,0.0878171865699554,0,-0.0210042983169706,0,0,0,0,0,0,0,0,0,0,0.0205543376688354,-0.0271532654506874,0,0,0,0,0,0
X600188.SH,0,0,0.603798520066792,0,0,0,0,0,0,0,0.109370160020397,0,0,0,0,0,0,0,0,0,-0.12519275376409,0.169602722672655,0,0,0,0.220236886346744,0.238518625749582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.161402233777274,0,0,0,0,0,0,0,0,0.0407132111273524,-0.0185974968417052,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0513272349740754,-0.256127241380201,0,0,0,0,0,0.172483760100833,0,0,0,0,0,0,0,-0.127552920552011,0,0,0,0.00642337858847239,0,0,0,0,0,0.157753098648607,0,0,0,-0.0146386268484913,0,0,0,0,0.146361329554627,0,0.397784724466802,0,8.67361737988404e-19,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,-0.0260929007165333,0,0,0,0,0,0,0,0.014574715792972,0,0,0,0.173351286743929,0,0,0,0,0,0,0.0663603368103958,0,-0.0116619039038035,0,0.161908078853185,0,0,0,0.299084247561882,0,-0.0231589064314794,0,-0.0335678833713797,0,0,0,-0.00601823781486822,0,0,-0.205913973350761,0,0,0,0.142377122046075,0,0,0.0419943873878734,0,0,0,0,0,0
X600011.SH,0,0,0,0,-0.0563933307437802,0,-0.112845097373137,0,0,0,0,0,0,0,0,0.215506820184685,0,0,0,0,-0.304830987442463,0,0,0,0,0,0,0,0.336091544094147,0,0,0,0,0,0,0,0.0336732032777043,0,0,0,0,0,0,0,0,0.0422716939151167,0,0,0.284524706814949,0,-0.0420266748136649,0.0278266653632987,0,0,0,0,0,0,0
X601898.SH,0.0718541348967003,0,0,0,0,0,0,0,0,0.0464645509765973,0,0,0,0,0,0,0,0,0,0,0,0,0.0716099407644769,0,0,0.261313107688534,0.0858322991540283,0,0,0,0.180550645012502,0,0,0,0,0,0,0,0,0,0.0795057119880384,0.0861750400534504,0,0,0.0778157783082702,-0.197735442546503,0,-6.93889390390723e-18,0,0,0,0.00618559254271916,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,-0.109160640881318,0,0,0,0,0,0,0,0,0,0,0,0,-0.0244512221390564,0,0,0,0,0,-0.0279877356354982,0,0,0,0,0.392816542379844,0.0716903553598797,0,0,0,0,0,-0.0166769854115689,0,0,-0.0552822641333964,0,-0.0742267534179458,0.113484753492331,0,0,0,0,0.0160684509742028,0,0,3.46944695195361e-18,-0.0119722683761437,0,0,0,0,0,0,0
X601600.SH,0.0623850603067172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.590276128971173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.025312730558139,0,0,0,0,0,0,0
X600660.SH,0,0,0,0.176071630664568,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,-0.00711725318359868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0789936542586658,0,0.108754594990275,0,0,0,0,0,0,0,0.0491473720078368,0,0,0.127086275012948,0,0,-0.123773022812247,0,0,-0.0362134475849527,0.0657293186032011,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.313797020418592,0.0863530910991134,0,0,0,0.102250810118005,0.0786973835473883,0,0,0,0,0,0.0370079849144809,0,0,0.0450599735392644,0,0.0705393093557569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000314817330040398,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.783012068980885,0,0,0,0,0.0454658142478805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0127247034764604,0,0,0,0,0,0,0,0,0.123934128225037,0,0,0,0,0,-0.00877030722567178,-0.0331888655299443,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.679755056923122,0,0,0,0,0,0,0.10383954919431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0320275594921886,0,0,0,0.109103629573663,0,0.0387553188514779,0,0,0,0,0,0,0,0.0242326151917949,-0.0431682913657153,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0.129240221905675,0,0.00215818882873676,0,0,0,-0.0941590422398583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120293693992942,0.304573281926191,-4.33680868994202e-19,0,0.117943185152771,0,0,0,0,-0.0495176050654708,0,-0.0436263415156366,0,0,0,0,0,0,0,0,0,0,0.0413464451496141,0,0.0202719643144106,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0.205144672439733,0,0,0.153636933337769,0,0,0,0,0,0,0,0.0285911410173938,0,0,0,-0.0564388448124992,0,0,0,0,0,0.0158630576279658,-0.0829178535706594,0,0,0,0,0,0,0,0.582002351642526,0,0.060340457458733,0,0,0,0,0,0.00394965302086626,0,0,0,-0.0173724106686279,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0.123091391190165,0,0,0,0.0320978946554753,0,0,0,0,0.00524217292564674,0.132637844919968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0483422382121052,0,0,0,0.182414043161602,0,0,0,0,0,0,0.0924927450221138,0,0,0,0,-0.00756335244671134,0,0,0,0,0,0
X000301.SZ,0.0857283570337679,0,0,0,0,0,0,0,0,0,0,0,0,0.222926892167065,0,0,0,0,0,0.061071308469912,0.00593623526026732,0,0,0,0,0,0,0,0.0159620288177882,0,0,0,0,0,0.0997709784097035,0,0,0,0.0199221589159033,0,0,0,0,0,0,0,0,0.112807858487491,0,0,0,-0.00917330211698818,0,0,0,0,0,0,0
