,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X002271.SZ,X000708.SZ,X600011.SH,X002460.SZ,X600660.SH,X000786.SZ,X600886.SH,X601898.SH,X600010.SH,X600176.SH,X600362.SH,X601600.SH,X600801.SH,X600489.SH,X600352.SH,X600188.SH,X601991.SH,X600426.SH,X600111.SH,X600795.SH,X600688.SH,X002080.SZ,X600027.SH,X600299.SH,X601992.SH,X000932.SZ,X000301.SZ,X600803.SH,X002466.SZ,X002075.SZ,X600529.SH,X600219.SH,X002353.SZ,X000027.SZ,X300037.SZ,X600315.SH,X600486.SH,X000723.SZ,X000883.SZ,X601158.SH,X000898.SZ,X002409.SZ,X600612.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.0171308216900149,0,0,0,0.0445453857643295,0,0.0352368489542374,0,0.00922136270965407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0272439364028147,0.0160385904334166,-0.00718820670986555,0.0788782857643969,0.0102342218526555,0.107805275895101,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,-0.013383132266086,-0.00168465847562219,0,0,0,0,0,0
X600028.SH,0,0,0,0,0.00797762809951856,0,0,0,0,0.032462024790508,0,0.025921330151211,0,0,0,0,0,0.0534313555410277,0,0,0,0,0,0,0,0,0,0.0340638606866355,0,0,0,0,0,0,0,0,0,-0.00262322320467683,0,0.0166628117505045,0.105096808908516,0,0,0,0,0,0,0,0,0,0,-0.014477341999934,0.00385747608695092,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,0.0875745375908857,0,0,0,0,0,0,0,0,0,0,0.0275262414690631,0.318021764847497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0157910257824793,0,0,0,0,0,0,0,0,0,0.000145145873059571,0,0,0,0,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0.0915972256546057,0,0,0,0,0,0,0,0,0,0,0,0.0362314902362386,0,0,0,0,0,0.096342256539428,0,0,0.0387554669805525,0,0,0.0556711216992918,0,0,0,0,0,0,0.0215181804370183,0,0,0,0,0,0,0.0340186501446546,0,0,0,0,0,0,0,0,-0.0295558254168258,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0.0588698689766686,0,0,0,0.116661551962903,0,0,0,-0.198606464937665,-0.016052653132272,0,0,0,0.176142988329684,0,0,0,0.115519552531709,0.100152254258698,0,0,0,0,0,0,0,0,0,0.13899587152942,0,-0.174962252039512,0,0,0,0.113557150025543,0.273325726321567,0,0,0,0,0,-0.00196930828048819,0,0,0,-0.0218422766706626,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0.0238785409926516,0.0102000011680724,0.00726041809396576,0,0,0,0,0,0.0506128893327051,0,0,0,0,0,0,0,0,0,0,0,0.135124431625537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102512259506668,0,0,0,0.116336025206204,0,0,-0.0158182662323772,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0.0719574657541864,0,0,0.0083772530648818,0,0,0,0,0,0,0,0,0,0.509804726101846,0,0,0,0,0.0184439554458966,0,0,0,0,0,0,0,0,0,0,0,0.0801445568802984,0,0,0,0,0,0,0,0,0,0,0,0.12167656744731,0,0,-0.0417062703663996,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0.1713417168281,0,0,0,0,0,0,0.056660841345109,0,0,0,0,0.25119741437979,0,0,0,0,0,0,0,0.0404984071650678,0,0,0,0,0,0,0,0,0.098329948369934,0.183657576192367,-0.0270334083292959,0,0,0,0,0,0.169781762360763,0.00904263874295809,0,-0.0558289968785087,0,0,0,0.0802427144494978,0,0,0.0204244949803286,0,0,0,0,0,0,0
X000708.SZ,0,0,0,0,-0.0793503761459677,0,0.0873946996856436,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0139914111474554,0,0,0,-0.0196074353209198,0.160583805681706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138107261671193,0,0.184963453882312,0,0,0,0,0,0.0359535955929446,-0.0544864733535185,0.0575319659887598,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0.0383418299954159,0,-0.0350731584724642,0,0.149902312772021,0,0,0,0,0.0669169999169109,0,0,0,0,0,0,0,0.140738105979994,0,0,0,0.730164196854001,0.0595193612503845,0,0,0,0,0.029285900093581,0,0,0,0,0,-0.137758155762555,0,0,0.0698556374134218,0,0,0,0,0,0,0,0.05683448595513,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0.150998659993623,0,0,0,0.177346573857135,0.0334319221507647,0,0,0,0,0.0645713692051668,0,0,0,0.0387842403735891,0,0,0,0,0,0,0,0,0,0,0,0,0.0582172445042632,0.246043329535409,0,0,0,0.0268642159411224,0,0.288129793697791,0.0524470227327254,0,0,0,0,0,0,0,0,-0.0679620472885558,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139525360965241,0.153599872683212,0,0,-0.061347152000785,0.0334835666574958,0,0,0,0,0,0,0,0,0,0,0,0.0640423570433597,0,0,0.0396323245865038,0,0.237761348819317,0,0,0,0,0,0,0,0,0,0.0504191533236949,0.00566065923951479,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0.0129408931171821,0,0,0,0,0,0,0.314128854735778,0.352766723927946,0,0,0,0,0,0,0.341167788880155,0,0,0,0.0141464311902974,0,0,0,0,0,0,0,0,0.023786000079403,0,0,0,-0.166275828633208,0,0,0,0,0,0,0,0,0,0,-0.0264141569158697,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0.143663393590061,0,0,0,0,0,0,0,0.0403066385542468,0,0,0,0.0487996548669025,0.00290717668668424,0,0,0,0,0,0,0,0,0,0,0,0,-0.0638077236631207,0,0,0,0.0502482631421664,-0.0576498268788733,0,0.0273497566972649,0,0,0,0,0,0,0,0,0.00786226452861189,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0.0140716015373911,0,0,0.0676638842908439,0,0,0,0,0,0,0,0,0,0,0,0.301926049192912,0,0,0.0343418008563859,0,0,0,0,0,0,0,0,0,0.0297716425575698,0.00140520886535611,0,0,0,0,0,0,0,0,0,0,0,0.0402103011730508,0,0,0,0.00372259005508754,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0.00619240843835175,0,0,0,0,0,0,0,0.333712690267485,0,0,0,0,0.0459365826297116,0.020298713108561,0.0263725771092763,0,0,0,0,0,0,0,0,0,0.0270339535760462,0.0391796181283335,0,0,0,0,0,0,0,0,0,0,0,0.0181932995767228,0,0,0,0.0104009032821968,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0.118744700505391,0,0,0,-0.102216403365005,0,0,0,0,0,0.536047792364968,0,0.00603277169806063,0,0,0,0,0,-0.116739553879557,0,0,0.216444488480575,0,-0.0831589025606988,0,0,0,0,0,0,0,0.0414072293387418,0.0958928384951817,0,0,0,0,0,0,0,0,0,0,0,0.0640149068990473,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0.0421431996365209,0,0,0,0.0784622589868908,0,0.0350357870245539,0,0,0,0,0,0,0,0.188299770061241,0.043490078087315,0,0,0,0.0378640664619492,0,0,0.0614363513953869,0,0,0,0,0,0,0,8.67361737988404e-19,3.46944695195361e-18,0,0,0,0.122242480803634,0,0,0.207470965173629,0,0,0,0,0,0,-0.0291591798773786,0,0,0,0,0,0,0
