,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X600011.SH,X600585.SH,X600019.SH,X002460.SZ,X002466.SZ,X601898.SH,X000792.SZ,X600547.SH,X600886.SH,X601600.SH,X600111.SH,X600660.SH,X600010.SH,X000708.SZ,X000301.SZ,X600795.SH,X000877.SZ,X002271.SZ,X600803.SH,X600362.SH,X600426.SH,X601991.SH,X600027.SH,X601699.SH,X000983.SZ,X600176.SH,X600489.SH,X000807.SZ,X000786.SZ,X600995.SH,X600160.SH,X000408.SZ,X600219.SH,X300037.SZ,X000629.SZ,X000539.SZ,X600378.SH,X002080.SZ,X600985.SH,X600688.SH,X600612.SH,X600348.SH,X000932.SZ,X002409.SZ,X600157.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601898.SH,0,0.0374979332480839,0.131212909033731,0,0.101190187656975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151620547030264,0,0,0,0,0.00622321841257176,0,-0.0322812369555142,0,0.117594077373163,0,0,0,0,-0.0557184025687983,0,0,0,0,0,0.134441159031521,0,0,0,0.0443037285283359,0,0,0.0945607494892432,-0.0883451944803226,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0.217329305105742,0.102101620563775,0,0,0,0,0,0,0,0,0,0,0,0,0.00588707923357579,0,0,0.0440079155202319,0,0,0,0,0,0,0,0,0,0.0462438275181603,0,0,0.086351932496059,0.0603382133328266,0.0600134830010564,0,0,0,0,0,0,0,0,0,0,0,-0.00294357816499521,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0705212345827281,0,0,0,0,0,0.104442681578564,0,0.0072178419790058,0,0,0,0,0.572639566181049,0,0,0,0,0,0,0,0,0.0859707825740003,0,-8.67361737988404e-19,0,0,0,0,0,0.0202364051243717,0,0,0,-0.0144194257302535,0,0,0,0,0,0
X600886.SH,0.055105747071628,0.05429889279375,0,0,0,0.0610461762719333,0,0,0,0.0187853809157227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0682416403787455,0,0,0,-0.0281331453710925,0,0,0,-0.0378000084078671,0,0,0,0,0,0,0,0,0,0,0,0,-0.00681241541773202,0,0,0,0.0164228395495052,0,0,0,0,0,0
X601600.SH,0.0479369266144158,0,0.0218124290871817,0,0,0,0,0.052469577497495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218375535308587,0,0,0.0682977780057753,0.0402084015235098,0,0,0.0699582155137781,0.53499513950619,0.103181848360331,0.0361123007473783,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0.074666028343334,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0563313635031968,0,0,0,0,0,0.0251043223299772,0,0,0,0,0,0.0793747825763478,0,0,0.0561863213737273,0,0,0,0,0,0.037964154837865,0.216535248187627,0.0503160361067544,0.172080461782361,0,0,0,0,0.168246814193212,0,0,0,0,-0.011803762362756,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0.1457983058604,0,0,0,0,0,0.00685261339520621,0,0,0,0.0932125382631912,0,0,0.0919211223146551,0,0,0,0,0,0.0357269444860758,0,0,-0.0618281620681341,0.0133367377198955,0,0,0,0,0,0,0,0.0823886201541015,0.086587726480915,0,0,0,0.0201902501304825,0,0,0,0,0,-0.00487025620815656,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,-6.7762635780344e-21,0,0,0,0,0.100656621339504,0.0812317620052403,0,0,0,0,0,0,0.00583897134180641,0,0.0181821227480381,0,0,0,0,0.0423034212809535,0,0,0,0,0,0,0,0,0,0,0.0165542948067234,0,0.0596047138361661,0,0,0,0.0396000434693708,0,0.00342501522341558,0,0,0,0,0,0,0,0,0,0
X000708.SZ,0,0,0,0.0762638389413187,0,0,0,0,0,0.0281358826836741,0,0,0.018470774827363,0,0.06438964409658,0,0,0,0,0,0,0,0.0232420279020331,0,0.0647336744752324,0.151670242448012,0,0,0,0.319236945127738,0,0,0,0,0,0,0,0,-0.059004922145562,0,0,0,0,0,0,0,0,0,0.00549094225545597,0,0,0.0170891674136077,0,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123554229175898,0,0,0,0,0,0,0,0.0700724330124003,0,0,0,0,0,0,0.241136705713642,0,0,0,0,0,0,0,0,0,0,-0.0381901534598843,0,0.0795920693817052,0,0,0,0,0,0,0,0,0.00155435937162402,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0.199095641893486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00915894479694042,0.143157916272896,0,0,0.27111311567837,0,0,0,0,0,0,0,0,0,0,0,-0.0574252092114837,0,0,0,8.67361737988404e-19,0,0,-0.0811266751375696,0,0,-0.0731458675820334,0,0,0.0716894399871054,0,0,0,0,0,0,0
X000877.SZ,0,0,0.0247177319805181,0,0,0,0,0,0,0,0,0,0,0,0.0650731568852739,0,0,0,0,0,0,0,0,0,0,-0.0655131415270664,0,0,0,0,0.0755416402268308,0,0,0.0837136662931084,0,0,0,0,0,0.603144930840469,0,0,0,0,0,0,0,0.143706815790553,0,0,0,0.0259655259855078,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0.0635519334752626,-0.183071310405016,0,0,0,0,0,0,0,0,0.110091800720493,0,-0.0361047751854029,0,0,0,0.143850561344289,0.125481166782914,0,0,0,0,0.0516915317196442,0,0.717225776334138,0,0,0,0,0.0415444406291858,0,-0.0237441181712606,0.117361524558216,0,0,0,-0.122125627057188,0.195666692570479,0,0.221767982617818,0,0,0,0,0,0.109466532815484,0,0,0,0
X600803.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.326911868305376,0,0,-0.115971444097309,0,0.142934560687034,0,-0.0460503282678445,0,0,0.259117801080003,0.00756298878672954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.112376317011362,-0.0280557850751648,-0.221858022746237,-0.0792996595362968,0,0,0.0418757724487005,-0.0483513777558481,0,-0.289661141208826,0,0,0,0
X600362.SH,0,0,0,0,0.0184166093293565,0,0,0,0,0,0,0,0,0,0.258808821162282,0,0,0,0,0,0,0,0.100100812257553,0,0,0,0,-0.0613823533440506,0,0,0,0.0243064671393292,0.185551531815892,0,0,0,0,0,0,0,-0.029749449784788,0,0,0,0,0.031082032339514,0,0,0,0,0,0.0141140225866549,0,0,0,0,0,0,0
X600426.SH,0,0,0,0.467770771794002,0,0,0,0,0,0,0.0527923441852344,0,0.0406717868695105,0,0,0,0,0,0,0,0,0,0,0.110130281694111,0,0,0,0.0098961515667009,0,0,0,0,-0.00109198604059891,0,0,0,0,0,0,0,0,-0.068900156960302,0,0,0,0,0,0,0.00208461250653804,0,0.102717174645165,-0.151905217163675,0.139174337644148,0,0,0,0,0,0
X601991.SH,0,0,0,0,-0.10827125884656,0.109945132089698,0,0,0.00784880843262292,0,0,0,0,0,0,0,0,0,0,0,0.370806438979951,0,0,0,0,0,0,0,0,0,0,0.0160607815904997,0,0,0,0,0,0,0,0,0.193125783123431,0,0,0,0,0,0,0,0,0,0,0,-0.0660678146296412,0,0,0,0,0,0
X600027.SH,0.11183845711146,0,0,0,0,0.388804634175682,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,-0.0629726633364774,0,0,0.0341380835201564,0,0,0,0,0,0,0,0,0.0450947635225026,0,0,0,0,0,0.38776260969933,0,-0.0452325163449378,0,0,0,0,0.104525548884397,0.0319368913342292,0,0.158857295703021,0.00606643369922829,0,0,0,0,0,0,0
X601699.SH,0.165397046992856,0,0,0,0,0,0,0,-0.00554912789003483,0,0,0,-0.0579267629730929,0,0,0,0,0,0,0,0,0,0.0578754747770888,0,0,0,0,0,0,0.478745751132946,0,0,0,0,0,0.0179440066541358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.108591900449499,0,0,0,0,0,0,0
X000983.SZ,0,0,0.0750330532112376,0,0.339896574625619,0,0,0,0,0,0.0230006035858095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.207131181411426,0.284791425393616,0,0,0,1.73472347597681e-18,0.0315804055318221,0,-0.0386411369128373,0,0,0,0,0,0,0,0,0,0,0,0,-0.0864933314368365,0,0,0,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.00610413594018495,0,0.145124565088938,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119978450052244,0,0,0,0.0855417020022966,0.0872879232632914,0,0,0,0,0,0,0,0,0.0522802632372882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.681187687979852,0,0.140256995496651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00635351363101113,0,0,0,0,0,0,0,0,0,0.034145211591525,0,0,0,-0.0619266895995442,0,0,0,0,0,0
X000807.SZ,0.160160556234463,0,0,0,0.0416020254761082,-0.0910633496221362,0,0,0,0,0,0,0,0,0.465073794747065,0,0,0,0.00892737055680629,0,0,0,0,0.0869015601218274,0.263925439963791,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0.0361196942824749,0,0,0.190174439400258,0,-0.0799108110672355,0.0696579456465629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0.0335364310932673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.256251320357346,0,0,0,0,0,0,0.0120368916295825,0.400083494015012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.101680634695696,0,0,0.0441365849386367,0,0,0,0,0,0,0
X600995.SH,0,0,0,-0.049614784437724,0,0,0,0,0,0,0,0,0,0,0.1941458100195,0,0,0,0,0,0,0,0,0,0,-0.036333123839832,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0.0184185612722742,0.182029216648813,0,0.017413589771353,0,0.0919074120453558,0.183070759051794,0,0,0,0.0249158102918369,0,0,0,0,-0.0723257894212959,0,0,0,0,0,0,0,0
X600160.SH,0,0,0,0,0,0,0,0.137035722591245,0,0.105823256981035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0438687864472934,0,0.155170716267641,0,0.0428348182059612,0,0,0,0,0,0.0507170407447778,0,0,0.277185713980924,0.108891083750301,0,0,0,0,0,-0.0486137381478904,0,0,0.0186351265596839,-0.0386829301979123,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0.604823747699923,0,0,0,0,0,-0.0832558354284177,0.0195296288099984,0,0,0,0,0,0,0,-0.0257881655684347,0,0,0.0133968788487644,0,0,0,0,0,0,0,0.0763105279700913,0,0,0,0,3.46944695195361e-18,0.0310684817017432,0,0.014340394222169,0,0,0,0,0,0,0,0,0.0442325975537417,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0.0316093467687445,0,0,0,0.0324700830915792,0,0,0,0,0,0,0.00541551039382666,0,0,0,0,0,0.054141161882314,0,0,0,0,0,0,0,0.0203994650589983,0.0290444838107695,0,0.20728489384327,0,0,0.0463020030667196,0.0138780417589732,0,0,0,-0.00566261124514249,0,0,0,0,0,0,0.0811614539553844,0.0560097034488217,0,0,0.017594560711364,0,0,0,0,0,0,0
X300037.SZ,0,0,0,0,0,0,0,0,0,0.0590114709524147,0,0.491215167329808,-0.291608843912183,0,0,0.056780189998326,0,0,0,0,0,0,0,0.0944920456604308,0,-0.0874738834317429,0,-0.0730717907692369,-0.132801511904931,0,0.152418802133062,0,0,0,0,0.188572910613068,0,0,0,0,0,0,0,0,0,0.4153761919442,0,0,0,0,-0.0700118966115633,0,0,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0.191479809845898,0.122523381994444,0,0,0,0,0,0,0,0,0,0,0,0.107182095698468,0.0410205287057629,0,0,0,0,-0.0397972555047128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.090069273929236,0,0,0,0,0,0,0,0,0.0211666408797156,0,0,0,0,0,0,0
X000539.SZ,0,0,0,0,-0.073262985949022,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0841643085696439,0,0,0,0,0,0,0,0,0.518711098293082,0,0,0,-0.173053667949375,0,0,0,0.147986129359997,0,0,-8.67361737988404e-19,0.0220396891962105,0,0,0,0,0,0,0,0,-0.112760561191395,0,0.338112650927462,-0.025968686132758,0,0,0,0,0,0,0
X600378.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0393895514181663,0.0477672486318186,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0291069576687408,-0.104705782831856,0.198940675246218,0,0.057494203156454,0,0.131095566098829,0,0.0178100910226228,0.00481217539828545,0.0403161482637189,0,0,0,0,-0.0833235983433403,0,4.33680868994202e-19,0.02758317685761,0,0,0.0562138062102314,-0.0477204545665735,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0.0211413629208731,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138582092399326,0.0361857039113057,0,0,0.580601642676466,0,0,0,0,0,0,0,0.0273867482345098,0.158493557804468,0.0342216573299441,0,0,0,0,0,0,0,0,0,0,0,0.0167868804487614,0,0,0,0,0,0
X600985.SH,0.0416502152830763,0,0.0727001857245475,0,0.208654229331634,-0.0518465166087027,0,0,0,0.000732743737597157,0.0718318151297783,0,-0.00538760752659892,0,0,0,0,0,0.047855952974851,0,0,0,0,0,0,0,0,0,0.224574571560619,0,0,0,4.33680868994202e-19,0,0,0,0,0,-0.0300466784647505,0,0,0,0,0,0,0,0,0,-0.0286144305449538,0,0,0,0,0,0,0,0,0,0
X600688.SH,0.035927922616633,0.190274122652853,0,0,0,0,0,0.0579487436020475,0,0,0.0788498216611961,0,0,0,0,0,0,0,0,0,0,0,0.105619626967912,0,0,0,0,0.0400356727863172,0,0,0,0,0,0.016608002301833,0,0,0,0,0,0,0,0,0.0115650100834136,0,0,0.147465903306342,0,0,-0.0284969598432751,0,0,0.0615871313697995,-0.0335417964028581,0,0,0,0,0,0
X600612.SH,0.12705467826719,0,0,0,0,0,0,0,0,0,0,0,0.352139759853331,0,0,0,0,0,0.158398060269199,0,0,-0.136292902672979,0,-0.00246958224069965,0,0.00306517343685427,0,0,-0.00127755861501472,0,0,0,0,0,0,0,0,0,0.15899407066274,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0715573741381446,0,-0.271591289388727,0,0,0,0
X600348.SH,0.0277648697864374,0,0,0,0.102675642987485,0,0,0,0.0426408508108206,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0773914044417133,0,0,0,0,0,0.0189466458888993,0.242337756149332,0,0,0.017664452668381,0,0,0,0.171604370812873,0,0,0,0,0,0.0882889736117594,0,0,0,0,0,0.0254519056045949,0,0,0,0,0,0,0,0,0,0
X000932.SZ,0,0.0471952921858371,0,0,0,0,0,0,0,0,0.0688131112904846,0,0,0,0.0667341407462745,0,0,0,0,0,0,0.128183128786447,0,0,0,0,0,0.0483986857207016,0,0,0,0,0.0641237954364153,0,0,0,0,0,0,0,0,0.0603373964916772,0,0,0,-0.10702556572454,0.0183121051810956,0,0.0698917633815847,0,0,0.055191421090487,-0.0384831594957306,0,0,0,0,0,0
X002409.SZ,0,0,0,0,0,-0.140569783344457,0,0,0,0,0.0151445437312128,0,0,0,0,0.124471572293608,0,0,0,0,-0.125268576599906,0,0.198285985822549,-0.236375170249682,0,0,0,0,0,0,0,0,0.011711438474265,0,0,0,0,0,0,0,0,0,-0.045451678534619,0,0,-0.116273097814006,0,0,0,0,0,0.255116661085854,-0.203384536357539,0,0,0,0,0,0
X600157.SH,0.00158864780638214,0,0,0,0,0.0249042765404249,0,0,0,0,0,0,0.0721657702799632,0,0,0.0841158279997207,0,0,0,0,0,0,0.0584026218906521,0,0,0.000993448315724033,0.0566942110048395,0.0145754014514006,0,0,0.0451960473464405,0,0.00908977951093752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0109047994172005,0,0,0,0,0,0,0
Change_TY3M,0,0,0,-0.0132929477592089,0,0,0,0.0885010738348244,0,0,0,0,0.231403408707291,0,0,0,0,0,0,0,0,0.0681514195024676,0,0,0,0,0,0.0934723190668927,0,0,0,0,0,0,0,-0.254246507570916,0,0,0,0,0,0,0,0,0,-0.0416148327534026,0,0.0122993319410223,0,0,0,-0.00627674285241723,-0.166241253344729,0,0,0,0,0,0
Slope,0,0,-0.203683760157548,0,0,0,0,0,0,-0.227925555639691,0,0,0,0,0.0290096636618674,0,0,0,0,0.181643650674948,0,-0.0568570060404943,0,0.0774469764162408,0,0,0,0,0,0,0,0.0647049793397044,0,0,0,0,0,0,0.0883583590927575,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96021510369296,0,0,0,0,0,0
TED,1.38777878078145e-17,0.189224555373724,0,0,-0.195625667132794,0,0,0,0.146516889321375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106114630980817,0,0,0,0,0.582166276546324,0,0,-0.45147115053806,0,0,0,0,0,0,0,-0.314018073976611,0,0,0,-1.1190299514921,0,0,0,0.939341622126018,0,0,0,0,-2.01821938328645,0,0
RealEstate_excess,0.0645127496118413,0,0,0,0,0,0,0,0,0,-0.0183695413027976,0,0.0652552083690797,0,0,-0.210371220418811,0,0,0,0,0,-0.00238960842518135,0,0,0,0,-0.0579881713611398,0,-0.101601388353304,0,0,0,0.0981294094257209,0,0,0,0,0,0.00283611516571628,0,0,0,0.0725834001524244,0,0,0.109302486397917,0,0,-0.0293749282604545,0,0,0.00340506743521907,-0.0208280151864419,0,0,0,0,0,0
MKreturn,0,-0.0384616733650887,0,0,0,0,0,0,-0.015503019204544,0,0,0,0,0,0,-0.0953789477501717,0,0,0.139814419219185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.118411849795218,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0766595630286429,0,0,0.0304015576238398,-0.00987153001669771,0,0,0,0,0,0
MKvol,-0.000220199775605367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00175906688277318,0,0,0,0,0,0,0,0.00102532264597849,-0.00233360739070205,0,0,0,0,0,0.00143611925215877,0,0,0,0,0,0,0.000166941806864442,-0.000709973790910648,0,-0.000495504548850246,0,0,0,-0.00155594675642429,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0285144472435326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0141176624522551,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,-0.00271903915884742,0,0,0,0.000402744111396466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00186537030412191,0,0,0,0,0,0,0,0,0,0,0,0,0.000879821545479393,0,0,0.00642911008227612,-0.00296539077211974,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00846601648302998,0,0,0,0.00787003437213619,-0.00254309476914446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0198292424979328,0,0,0,0,0.330165968894172,0,0
