,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X600585.SH,X600019.SH,X002460.SZ,X600011.SH,X002466.SZ,X000792.SZ,X601898.SH,X600547.SH,X600111.SH,X601600.SH,X000301.SZ,X600660.SH,X000708.SZ,X600010.SH,X002271.SZ,X600886.SH,X000877.SZ,X600426.SH,X600362.SH,X600795.SH,X600803.SH,X601699.SH,X600176.SH,X600027.SH,X601991.SH,X000983.SZ,X600489.SH,X000807.SZ,X600160.SH,X000786.SZ,X600995.SH,X000629.SZ,X600378.SH,X002080.SZ,X000723.SZ,X600219.SH,X600096.SH,X000933.SZ,X000408.SZ,X000932.SZ,X300037.SZ,X600688.SH,X600157.SH,X600141.SH,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000708.SZ,0,0,0,0,0,0,0.0821646654899087,0,0,0,0,0,0,0.0413751315304945,0.0559907609560038,0,0,0,0,0.0225364862438661,0,0,0,0,0,-0.065220471804293,0.0414438147332117,0,0.126311885176241,0,0,0,0,0,0.0720231658787833,0,0,0.00970382411530735,0,0,0,0.0445259710434554,0,0,0,0,0,0,0.0533662495472659,0,0,0.0333476418044792,-0.0355743332066785,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146150900308549,0,0.025973070714999,0,0,0,0.115752629490902,0,0,0,0.0520811392780616,0,0,0,0,0,0,0,0,0,0,0,0,0.00608053797216744,0,0,0,0,0,0.0839353874578761,0,0,-8.67361737988404e-19,0,0,0,0,0,-0.00255302361748657,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186157418564125,0,0,0,0,0,0,0,0.0388358626949071,0,0,0,0,0,0,0,0.0203309483411887,0,0,0,0.25824895185634,0,0,-0.0216072314460068,0.222521363574746,0,0,0,0,0,0.200327288766664,0.0650159374707243,0,0,-0.00584642326446212,0,0,-0.00770238293763381,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0.0826972725096672,0,0,0,0.0802549559188504,0,0,0,0,0,0,0,-0.119540770314345,0,0,0.0313820670193069,0,0,0,0,0.0320035227780333,0.0431255625607197,-0.0526714756131847,0,0,0,0,0,0.0265012501576842,0,0,0,0,0,0,0,0,0,0,0,0,0.0340301335020433,0,0,0,0,-0.0512558843406339,-0.00573031743512794,0,0,0,0,0,0,0
X000877.SZ,0,0,0,0,-0.02560326883707,0.527876263973573,0.14387251971126,0,0,0,0,0,0,0,0.0196692084187394,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0196134432812763,0,0.120674777903034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0245040596850684,0,0,0,0,0,0,0
X600426.SH,0,0,0,0.256752104079116,0,0,0,0,0,0,0,0.265356225153006,0,0,0,-0.0891964570521389,0,-0.26061693291333,0,0.16650049292717,0,0,0,0,0,0.194907491289146,0,0,1.73472347597681e-18,-0.11818779987274,0,0,0,0,0,0,0,0,-0.0324999470916336,0,0,0,-0.146543605276225,0,0,0,0,0,0,0,2.16840434497101e-19,0.0134930225243419,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0.108021279914664,0,0,0,0,0.124522048329519,0,0.0197018654611159,0,0,0.293010121027916,0,0,0,0,0.0365944726067865,0,0,0,0,0,0,0,0,0,0,0,0,0.130236588026576,0,0,0,0,0,0,0,0,0,0,0,0,0.0466469824238699,0,0,0,0.0221341419430405,0,0,-0.0142109257657375,0,0,0,0,0,0
X600795.SH,0,0,0,0,0.0332430010463995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144343673841185,0,0,0.0161878916871574,0,0,0.0325429751716111,0.0812704389468216,0,0.257829941929018,0,0,0,0,0,0,0,0,0,-0.0425470939224871,0,0,0,0,0,0,0,0,0,0,0,0,-0.0209295174208468,-0.0406053962678237,0,0,0,0,0,0
X600803.SH,0,0,0,-0.146525869245764,0.120305135827679,0,0,0,0.0461338156962825,0,0,0.00971543493003286,0,0.15074220795839,0,0,0,-0.200316993086849,-0.114841070998115,0,0,0,0.241377027183103,0,0,0,0.0522593899105236,0,0,0,0,0,0,0.143027067694571,-0.0741077138334025,0,0,-0.0213239815000514,0,0,0,0,0,0,0,0.043456315956949,0,0,0,0,0,0.030238980416631,0,0.154510726602392,0,0,0,0,0
X601699.SH,0,0,0,0,0.0780875774259357,0,0,0,0,0,0,0,0,0,0,0,-0.296710281167332,0,0,0,0,0,0,0,0,0,0,0,0,0,0.749014965259989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00851853656943393,0,0,0.167244583298026,0.102872540977086,0,-0.0244871585982044,0.0312619182723288,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0.0452201596858703,0,0,0,0,0,0.0495799671205074,0,0.167429663906816,0,0,0,0,0,0,0.116239986762494,-0.0317485827421378,0,0,0,0,0,0,0,0,0.0930492643502407,0,0,0.0870355879165598,0,0,0,0,0,0,0,0,0,0,0.185519599457049,0,0,0.129299857315438,0,0,0.0404814341295615,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0.499684199256288,0,0,0,-0.0497230303252263,-0.0414269872365899,0,0,0,0,0,0,0,0,0,0,0.450166112402026,0,0.0925872128195207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0127317227903706,0,-0.0470956737047904,0,0,0,0,0
X601991.SH,0,0,0.115392561954408,0,-0.0712892941437017,0,0,0,0.00958262543795203,0,0,0,0,0,0,0,0,0,0,0,0,0.0658370238312282,-0.00988265742972856,0,0,-0.0199985049505242,0,0,0.304898287139536,0,0,0,0,0,0,0,0.074689186155845,0,0,0,0,0,0.0921810091285058,0,0,0,0,0,0,0,0,0.0113365584450268,0,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0.0662321974993464,0,0,0,0,0,0,0.0656370067870685,0,0,0,0.00802379337711165,0,0,0,0,0,0,0,0,0,0,0.333412662463341,0,0,0,0,0,0.103311650348041,0,0,0,0,0,0,0,0,0.160166251514117,0.0937812173805316,0,0,0,0,0,0,0,0,0.00327556750543502,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.549132792063249,0,0,0,0,0,0,0,0,0,-0.0657115301018702,0,0,0,0,0,0,0,0,0,0.0726559556280336,-0.0206329914540642,0,0.10436506179547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00970947702535408,-0.0220189351247028,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0.0281767475319328,0,0,0,0,0,0,0,0,0,0.269927790913192,0,0,0,0,0,0,0,0,0.130171894129899,0,0.16301423566958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.300111401010639,0,0,-0.0352013548344639,0,0,0,0.112113116454022,0,-0.0262926858158321,0.0600740353479952,0,0,0,0,0,0
X600160.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.00462273310304281,0,0.0210531269433563,0,0,0,0,0,0,0,0.015003245599713,0,0,0,0,0,0.0736924417382402,0,0,0,0,0,0,0.104321704633346,0.443364396779553,0,0,0,0,0,0,0,0,-0.0221811124837098,0,0,0,0,0,0,-0.00305006320957496,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0282076617768809,0,0,0,0,0,0,0,0,-0.0105055679202824,0,0.0749450825153277,0,0.14140256109534,0,0,0,0,0,0,0,0,0,0,0,0,-0.0921789945434713,0,0,0.0344017578258997,0,0,0.0934449560997777,-0.110613889459834,0,0,0,0,0,0
X600995.SH,0,0,0,0,0,0,0,0,0.133412009042263,0,0,0,0,0,0.161299010104089,0,0,0,0,0.108865586945738,0,0,0,0,0,-0.100129680638743,0,0,0.097322096406561,0,0,0.0254874674796475,0.0156390814129137,0.117355180346751,0,0,0.0339096253578117,0,0,0,0,0,0,0.0483839798982611,0,0,0,0,0,0,-0.0186121725292767,-0.00665200396343338,0.0385952792179081,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0.185534680646468,0,0,0,0.252965361739454,0.0620983096757302,0.027894866967233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0881753592563553,0,0,0,0.00139766622662048,0,0,0,0,-0.109354930291555,-0.003338346813519,0.0351905799557544,0,0,0,0,0,0
X600378.SH,0,0,0,-0.167385217570221,0,0,0,0,0.0810275841813357,0,0,-0.168379672801281,0,0,0,0,0,0,0,0.0758448354134553,0.445215873674991,0.268805288621117,-0.131287652385762,0.140185202737427,0,0,0,0,-0.167162494804281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0844744936351443,0,0,0,0,0.151531862126231,0.0338593956897147,0.0165881825018999,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0192213154305416,0,0,0,0.14218302666011,0,0,0,0,0,0,-0.0378904347371285,0.231034426034715,0,0.147158476001784,0,0,0,0,0,0,0.22256314643256,0.0294614557900643,0,0,0,0,0,0,0,0,0,0,0,0,-0.00661536115708849,0.0106088020253799,0,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116362013150416,0,0,0,0,0,0.0446290661159204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205546994661354,-0.000816905304066595,0,0,0,0,0.0536161590649099,0,0,0,0,0,0,0,0,0,0.0163185852941885,0,0,0,0,0,0
X600219.SH,0,0,0,0,0.0200248010645706,0,0,0,0,0,0,0,0,0.0800993214800269,0.0676549447923627,0.0153858173646986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196797359360291,0.0156533248379457,0,0,0.0830536991614176,-0.0326295756973016,0,0,0,0,0.00271276573176147,0.0559446966239476,0,0,0,0,0.0589487537353389,0,0,0.000717254413183312,0,0,0,0,0,0,0
X600096.SH,0,0,0,0.0137780721869292,0,0,0.00882474534083242,0,0,0,0,0,0,0,0,0.0928047600688577,0,0,0,3.46944695195361e-18,0,0.0790422311887597,0,0,0,0,0,0,0,0,0.0912401276528885,0,0,0,0,0,0,0,0.082488762461871,0,0,0,0,0,0,0,0,0,0.489007992220118,0,0,0.0291121723395314,-0.0310344644420457,0,0,0,0,0,0
X000933.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0739188372086194,0,0.104608265110267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0555924794142701,0,0.449538372482412,0,0,0,0.199481305399125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0230803284301896,0,0,0,0,0,0,0
X000408.SZ,0,-0.112989871231742,0,0,-0.0154661448974379,0,0,0.308355067754747,0,0.0889844707252385,0.0719622050962011,0,0,0.0525995344341662,0,0,0,0,0.0898316879186398,0,0,0,0,0,0.139559158730656,0,0,0,0,0,0,0,0,0,0,0.0593566067019299,0.00751293644336092,-0.0133774372046941,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0.0688365622621324,-0.0795674912994832,0,0,0,0,0,0
X000932.SZ,0,0,0.139074700458905,0,0,0,0.246759261460962,0,0,0,0,0,0,0,0.00196463838856889,0,0,0,0,0.0973256144119289,0,0,0,0,0,0,0,0,0.0581101452293763,0.0158304673333307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0340745950693576,-0.0207115386503577,0,0,0,0,0,0
X300037.SZ,0,0,0,0,-0.0158917736598417,0,0,0,0,0,0.0385917540356357,0,0,0.240043344727837,0,0,0,0,0,0,0,0,0,0,0,0,-0.0500537407660601,0,-0.182814396136515,0,0,0,0,0.0348605579982453,0,0,0.160904833702796,0,0,0,0,0,0,0,-0.0791063956462301,0,0,0,0,0,0,-0.0170714164174559,0,0,0,0,0,0,0
X600688.SH,0.163105801886156,0.168300964737651,0,0,0.0853354062522705,0,0,0,0,0,0.0229539980899708,-3.46944695195361e-18,0,0,0,0.0739463967300353,0,0,0,0,0,0,0,0,0,0,0,0,0.135093570993075,0,0,0,0,0,0.0890231432149063,0,0,0.0345271907579959,0.00125627465925485,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00356392581818767,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0.0538681980827924,0,0,0,0,0,0.0457291700621035,0,0,0,0,0.0482696782884064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0183407992463711,0,0.0924908639167181,0,0.0292215350290474,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00259336744424036,0,0,0,0,0,0
X600141.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0665359444857188,0,0,0,0,0,0.0451985044165721,0,-3.46944695195361e-18,0,0.0490410242153183,0,0.128502043606551,0,0,0.361276350914744,0,0,0,0,0,0,0,0,0,0.0800846509837592,-0.0694226489773658,0,0,0,0,0,0
X000630.SZ,0,0,0,-0.00566090239683866,0.11905562794044,0,0,0,0,0,0,0,0,0,0.108404892120707,0,0,0,0,0.187473767441086,0,0,0,0.32445456073939,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,-0.0525368794332619,0,0,0,0,0,0,0,0,0,0,0,0,0.147428570161921,0,0.041436386597026,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,-0.0965557668455455,0,0,0,0,0,0,-0.330078763783393,0,0,0,0,0,0.120218017303681,0,0,-4.33680868994202e-19,0,0,0,0.307288033070328,0,0,-0.103105925406348,-0.138791065407811,0,0,0.0701265251804013,0,0,0,0,0,0,0,-0.14970200893947,0,0,0,0.271417478257256,0,0.0684403972760839,-0.0970586512262115,0,0,0,0,0,0
Slope,-0.162524507427578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,-0.140983511780973,0,0,0,0,0,0,0,0,0,0,0.69819238179911,0,0,0,0,0,0,0,-0.111130635819601,0,0,0,0,0,0,0,0,0,0,0,0,0,0.867544986490496,0,0,0,1.62905178857719,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.141793086306474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126790271603198,0,0,0,0,0.0809511251473246,0,0,0,0,0,0,0,0,0,0,0,0,-0.0831592544379204,0.784254155023198,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0.126676270259488,0,0,0,0,0,0,0,0,0,0,0.0317084910597642,0,0,0,0,0,0,0,0.0362607662493836,0,0.0167419643102921,-0.1171202291512,0,0,-0.00748241586326884,0,0,0,0,-0.072131986625706,-0.139087947363023,0,0,0,0,0,0,0,0,0,0,0.0378113752065245,0,0,0,0,0.0255197614304325,-0.0419483030344594,0,0,0,0,0,0
MKreturn,0,-0.106318207032476,0,0,0,0,0,0,0,0.0485573022512172,0,0,0.018563666304455,0,0,0,0,0,0,0,0,0,-0.0449888990884358,0,0,-0.0815665393374084,0,0,0,0.0435425652426965,-0.0217392498309949,0,0.0214087683993593,0,0,-0.0215369021919841,-0.0501778272145898,0,0.0553147490623164,0,0,-0.0228251921973728,0,0,0,0,0,0,0,0,0,0.025617086028708,-0.0255864894111707,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00409529065453187,0,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0.0313791298680324,0,-0.017072742115974,0,0,0,0,0,0,0.071149015193419,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0269678609958652,-0.0063359315995462,0,0,0,0,0,0,0,0,0,0,0.0260832175677186,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0884770196993207,-0.0879085052294375,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0233766017265073,-0.0102356581038158,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
