,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X002460.SZ,X600585.SH,X600111.SH,X002466.SZ,X600019.SH,X000792.SZ,X600660.SH,X600010.SH,X000877.SZ,X600188.SH,X000301.SZ,X002271.SZ,X000708.SZ,X600011.SH,X600547.SH,X601600.SH,X601898.SH,X600362.SH,X600176.SH,X600886.SH,X002326.SZ,X600426.SH,X002080.SZ,X000408.SZ,X300037.SZ,X600803.SH,X600219.SH,X600399.SH,X600141.SH,X000723.SZ,X600096.SH,X000786.SZ,X601991.SH,X600795.SH,X600688.SH,X300073.SZ,X000825.SZ,X600489.SH,X600352.SH,X002407.SZ,X002409.SZ,X002353.SZ,X600516.SH,X000831.SZ,X000027.SZ,X600295.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0485308824866746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0509860999835373,0,0,0,0,0,0,0,0,0.0192969192542096,0,0.16178486714985,0,0.0657703610123237,0,0.0661318600810966,0,0,-0.00808040541655008,0,0,0,-0.0604330471442796,0,0
X600028.SH,0.0428124929595837,0,0,0,0,0,0,0,0.0704825178805006,0,0,0,0,0.0551669243326203,0.0288974552182952,0,0,0,0,0,0,0,0,0,0,0.0110987144199736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0899020770482048,0,0.0144525862935561,0.0604826289569516,0.135754518473173,0,0,-0.0082484794960598,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,0,0.0797438574296588,0,0.177777181316196,0,0,0.131475416625,0.060261651974022,0,0,0.322049744427745,0,0,0.0180491284805726,0,0,0,0,0,0,0.0138901736801823,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,-0.0309172630097649,0,0,0,0,0.0980941055030842,0,0,0.0122049558249476,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.0988374770277249,0,0,0.039134181923711,0,0,0,0.100090723517666,0,0,0,0,-0.0942882231605816,0.232120502009447,0.0560805593343809,0,0,0,0,0,-0.0588302815575597,0,0.0284078601601371,0.0636566488169059,0,0,0,0,0,0,0,0,0.0302211654833251,0,0,0,0,-0.00425417911567995,0,0,0.0284604378541592,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0.402492049970977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0960720567511016,0,0,0,0,0,0,0,0,0,0,0,0.328584123129998,0,-0.014587859458478,0,0,0,0,0,0,-0.00324800657438126,0,0,0,0,0,0
X600585.SH,0,0,0,0,-0.0769007884327921,0,0,0,0,0,0,0,0.35784673628284,0.0161254991828981,0,0,0,0,0,0,0,0,0.115942437751233,0.0549263795439728,0,0,-0.136815498708224,0.0431804299780689,-0.0111042123141183,0,0,0,0,0,0,0.0918206746586315,0,0,0,0,0,0,0,0,0,0,0,-0.0104847319685026,0,0,0,0.0257045967743104,1.73472347597681e-18,0,0,0,-0.0188536926247601,0,0
X600111.SH,0,0,0,0,0,0,0,0.118258137241889,0,0,0,0.26521125767798,0,0,0,0,0,0,0,0,0,0,0,0,0.0556845130776126,0,0,0,0,0,0,0.259871692167692,0,0,0,0,0,0,0,0.147154161872181,0,0,0,0,0,0,0,0.117987745353678,0,0,0,-0.00713287107428519,-8.67361737988404e-19,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0.567570506979573,0,0.0188576540464475,0,0,0,0,0.051081153215222,0,0,0,0,0,0,0,0,0,0,0,0,0.0114808961220654,0,0,0.110499422603142,0,0,0,0,0,0.0156867772727429,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04254664421579,0,0,0,0,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0.0901071674502033,0.136301791481115,0.0414752846044303,0,0,0,0,0,0,0,0,0,0,0.0394408959224973,0,0,0.0842329177447182,0,0.00618767054267289,0,0,0,0.126093477333344,0,0,0,0,0,0,0.237709631065301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0.184740263392755,0.0672399311371434,0,0,0,0,0,0,-0.174345472133866,-0.115853328958186,0,0,0,0,0,0,0.460794325134834,0,0,0,0,0,0,0,0,0,0,0.0342463641913954,0,0,0,0,0,0,0,0,0,0,0.133729225742902,0,0,0,0,0,0,0.00970052755096374,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.062910159207614,0.0083833356505631,0,0,0,0,0,0,0,0,0,0,-0.0259100250786998,0,0.110688713454214,0.0258222412312468,0,0,0,0,0,0,0.0540971809101584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0559184932286136,0,0.0215005937123124,0,0,0,0,0,0,0
X600010.SH,0,0,0.0173085913392328,0,0,0,0.328875738377173,0,0,0,0,0,0,0,0,0,0,0,0,0.0460598403749431,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103094831765509,0,0,0,0.09447371834533,0,0,0,0,0,0,0,0,0.00614616769975066,0.0520573160677309,0,0.168541271721938,0,0,0,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0.40100478724951,0,0,0,0,0,0.0289767837950413,0,-0.0320965712285185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0132051838229227,0,0,0.0408738489433337,0,0,0,0.0172696274024355,0,0,0,0,0.313728288825066,0,0,0,0,0,0,0,0,0,0.0349884465277963,0,0,0,0,0,0
X600188.SH,0,0,0.199509671565757,0,0,0,0.145111892681515,0,0,0,0,0,0,0,0,0,0,-0.140306579442048,0,0.117137510364833,0.387749407542576,0,0,0,0,0,0,0.0943933197487102,0,0,0,0,0,0,0,0,0,0,0,0,0.169069701937712,0,0,0,0,0,0,0.0928878605988749,0,0.0764035026668576,0,-0.0164456587286475,0,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0.0319969309103593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0406555479404666,0,0,0.0469580865037462,0,0,0.136920362005654,0.226192798864002,0,0.182112759855422,0,0,0,0.097151813177827,0,0,0,0,0,-0.0952626074996525,0,0,0,0,-0.0339154509353264,0,0,0,0,0,0,-1.38777878078145e-17,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0.173207832214726,0,0,0,-0.0548423949594573,0,0,0,0,0,-0.0196499497491696,0,0,0,0,0,-0.0232030264985039,0,0,0,0,0,-0.00167567914142804,0,0,0.617971193860975,0,0,0,-0.0406552580017213,0,0,0,0,0,0,0,0,0,0,0,-0.00815881757575189,0,0,0,0,0,0,0
X000708.SZ,0,0,0.0242051356756818,0,0,0,0,0.047562640199131,0.0734249962540063,0,0,0,0,0.0343077755318405,0,0.0784877698169828,0,0,0,0,0,0,0.0527148591773999,0,0,0,0,0,0,0,0,0,0,0.0588270115335243,0.00956916593768608,0,0,0,0,0,0.0331861809195955,0,0,0,0,0,0.123709701655186,0,0,0,0,0,0.0322407049039156,0,0,0,0.100798622443033,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0927605186744273,0,0,0,0,0,0,0,0,0,0,0,0,0.0316649941231987,0,0,0,-0.137821944736317,0.150878887903801,0,0,0,0,0.542076832966192,0,0,-0.045095618902815,0,0,0,0,0,0,0,0.167755497215333,0,0.113439673317609,0,0.0492188225265109,0,0,0,0,-0.0194516385218924,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0506030408753913,0,0,0,0,-0.00339653474230115,0,0,0,0,0,-0.0428077231985903,0,0,0,-0.0237183352398927,-0.0217846136054576,0,0,0,0,0.0126445752315004,0,0,0,0,0,0,0,0.144354655480843,0,2.16840434497101e-19,0,0,0,0,0,0.0245912327460351,0,-0.0118284704999423,-0.011205464429125,0,0,0,-0.0213578469048775,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0.0409550243539572,0.00821434165771396,0.149777108345485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114035682543183,0.0553001587357484,0,0,0,0,0,0.215198616270137,0,0,0,0,0,0,0.051151026973875,0,0,0,0.0089605909148634,0,0,0,0,-0.0521092406840645,0,0
X601898.SH,0,0,0.570439015329105,0,0,0,0,0,0,0,0,0,0,0.0939627211253665,0,-0.0500310479473112,0,0,0,5.42101086242752e-20,0,0,0,0,-0.0271853734503524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0252985149719342,0.0915083973848869,0,0,0,0,0,0,0,0,0.188171065059223,0,-0.0480801293115176,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0.0437407971222231,0,0,0,0,0,0,0,0,0.0202253528603752,0.138508731701939,0,0,-0.0605382397252471,0,0.0517806303832833,0,0,0,0,0,0,0,0,0,0,0.270508045183943,0,0,0,0,0.022619882991757,0,0,0,0,0,0.368919005497205,0,0,0,0,0,0.0421897302875716,0,0.0449455423299919,0,-0.0131784560994574,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0.0353073239363125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00737065918476182,0.025023783133735,0.0322392927972941,0.0676250538340665,0,0,0,0,0,0,0,0.0261283602525505,0,0,0,0,0.0933394272520807,0,0,0,0,0,0,0,-0.00431018679919501,0,0.105551800037149,0,0.0387555315769473,0,0,0,0,0,0,0
X600886.SH,0,0,0.128758272203403,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.234411570390468,0,0.0335585770001912,0.0131574460794768,0,0,0,0,0.0803687965799554,0.169656662325285,0,0,0,0,0.177450160539318,0.177054296239832,0,0,0.0262832289154491,0,0,-0.0510309615591883,0,0,0.03010144085478,-0.152581265066305,0,0,0,4.33680868994202e-19,-0.0578876957131764,0,0,0,0,0,0
X002326.SZ,0,0,-0.0618323893882152,0,0,0,0,0,0,0,0,0.209912092059717,0,0,0.305092709652495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0390898983007823,0,0,0,0,0,0,0.0774955636947439,0,0,0.146956413802931,0,0,0,0.135472008506505,0,0,0,0,0,0,0,0,0,0,0
X600426.SH,0,0,0.0522133187548496,0,0,0,0.0250438020087087,0,0,0,0,0,0,0.13918746230962,0.0744404734230092,0,0,0,0,0.103545638642089,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103128496066039,0,0,0,0,0,0,0,0,0,0,0,0.0872378698887116,0.0310481879615931,0,0,0,0,0,0,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.234189533985286,0,0,0.0996252001141735,0,0.0460855535997508,0,0,0.0994065362560421,0,0.0111421708331218,0,0,0,0,0,0,0,0.0186243359715363,0,0.109115299964136,0,0,0.166060343143779,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0477322784742459,2.16840434497101e-19,0,0,0,0,0,0
