,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X600585.SH,X002460.SZ,X002466.SZ,X600019.SH,X000792.SZ,X601898.SH,X600011.SH,X600111.SH,X002271.SZ,X000301.SZ,X600660.SH,X000708.SZ,X600547.SH,X600010.SH,X601600.SH,X600886.SH,X000877.SZ,X600795.SH,X600426.SH,X600362.SH,X000983.SZ,X600176.SH,X600027.SH,X600803.SH,X601699.SH,X601991.SH,X000786.SZ,X600995.SH,X000807.SZ,X600160.SH,X000408.SZ,X000629.SZ,X600489.SH,X600219.SH,X000723.SZ,X002080.SZ,X600378.SH,X600096.SH,X300037.SZ,X000933.SZ,X000630.SZ,X600348.SH,X000831.SZ,X600157.SH,X600688.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000708.SZ,0,0,0,0,0,0.29415219497699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0400293644539993,0,0,0.0443815308993275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0339742074920256,0.0222123748209514,0,0,0,0,0,0
X600547.SH,0,0.154814491611896,0,0,0,0,-2.16840434497101e-19,0,0,0.00474500681247176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0806857474049812,0,0,0,0.123800752634581,0,0,0,0,0,0,0,0.00948635455521181,0.487234891963947,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0161096538709969,-0.0331965987996309,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.149497761714354,-0.0396516031053491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0761570739262565,0,0,0,0,0,0,0,0,0.00388844945151161,0,0,0.074934677096487,0,0,0,0,0.210637393810345,0,0,0,0,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0.12683355235832,0,0,0.0874822893233167,0,0,0,0,0.0492877446737123,0,0,0.170292752787474,0,0,0,0,0,0.118887685281736,0,0,0,0,0,0.0376876072191677,0,0,0.0143176314645793,0,0,0,0,0,0,0,0.187166923399998,0,0,0.0439246774094146,0,0,0,0.010361586801236,-0.0137403870535453,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,-0.036345730657637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0920180822747796,0,0,0,0,0,0,8.67361737988404e-19,0,0.19053783590717,-0.0934036251500048,0,0,0,0,0,0,0,-0.0615011137667667,0,-0.0476139254842575,0,0,0,-0.00950911443851012,0.0163362679652799,0,0,0,0,0,0
X000877.SZ,0,0,0,0.142994103222361,0,0.247934546729892,0,-0.0327705610254467,0,0,0,0,0,0,0.0911202207601843,0,0,0.0558908365825707,0,0.148263435535652,0,0,0,0,0,0,0,0.0599772133712892,0,0,0,0.170432535288361,0,0,0,0,0,0,0,0,0.116358185571052,0,0,0,0,0,0,0,0,0,0,0.00402399428138522,-0.00213721160588906,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0.50984939782469,0,0,0.0183182207911269,0,0,0,0,0,0,0,0,0,0,0,0,0.0710756887207212,0,0,0.0137923094214133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00119105861551758,0.0167543522728748,0,0,0,0,0,0
X600426.SH,0,0,0,0,0.106840466755598,0,0,0,0,0,0,0,0,0.0768964875622441,0.0688609308837031,0,0,0,0,0,0,0,0,0,0,0.201450422520763,0,0,0,0,0,0,0,0.0563028382619507,0,0,-0.138885235634235,0,0,0,0,-0.203128990993743,0.0793816379248713,0,0,0,0,0,0,0,0,-0.0288540949471799,-0.00495171591270286,0,0,0,0,0,0
X600362.SH,0,0,0,0,0.015386270702069,0,0,0,0,0,0,0,0.0573466646494297,0,0,0,0,0.222071605223279,0.0508833663898762,0,0,8.67361737988404e-19,0,0,0,0,0,0,0.0396507803063761,0,0,0,0,0.213224177171544,0,0,0.0378513222057351,0,0,0,0,0,0,0,0.0635280168755041,0.0383256131208114,0,0.0393859535322404,0,0,0,0.00936185256698081,0,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0.135565229795543,0,0,0,0,0,0,0,0,0,0.0470397815259217,0,0,0,0,0,0,0,0,0,0,0,0,0,0.245122681523972,0.208437910896764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.419555007372656,0,0,0,0,0,0,-0.038102026912271,-0.00717525683374765,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0319911457297061,0,0.0795042332448442,0,0.17019558925723,0,-6.93889390390723e-18,0,0,0,0,0,0,0.3096381522946,0,0,0,0.0958437820390534,0,0,0.0863445486165441,0,0,0,0,0.00260439606452549,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0,0.354718358866388,0,-0.0497546124472701,0,0,0,0,0,0,0,0,0.191217589069222,-0.127840925533621,0,0,0,0,0,0,0.225489098172998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0146175390294102,-0.0962724702237436,0,0,0,-0.0886068920534594,0.01610073185253,0,0,0,0,0,0
X600803.SH,0,0,0,0,0.334872117451048,0,0,0,0,0,0,0.0492196835999132,0,0,0.0294658766211723,0,0,0.205449427297099,0,0,0,0,0,0,0,0,0,0,0,0,0.0561802700073605,0,0,0,0,0,-0.0320654058618734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0260896917195181,-5.42101086242752e-20,0,0,0,0,0,0
X601699.SH,0,0,0,0,0.293707637235347,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,-0.0444611934995761,0,0.0228393616149279,0,0.0720001543618035,0,0,0,-0.103253733751106,0,0,-0.0318511896681585,0,0,0,0,0,0,0,0,0,0.0876900944471653,0,0,-0.0403636613562138,0,0,0,0.0171290560774647,0.0127017654646491,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,-0.317243771765621,0,0,0,0.428613406054141,0,0,0.00954413679056015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0906708511404544,0,0,0,0,0,-0.0914738687449122,0,0,0,0,0.323773182615102,0,0,0.0140806822207559,0.113698439121161,0,0.146979941174752,0,0,0,0,-0.0558832841934373,0.074835918931815,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0.0219604443222331,0.189742376678238,0,0,0,0,0,0,0,0.492864441809675,0,0,0,0,0,0,0,0,0,0,0,0,0.17905986604537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0537811441586287,0,0,0,0,0,0,-0.0173204963573793,0.0143732685215196,0,0,0,0,0,0
X600995.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0567807753259669,0,0,0.16795422376189,0,0,0,0,0,0,0,0,0,0,0,0,0.112016397959406,0,0,0.0694814765847341,0.0980192197751563,0,0,-0.0598716738033437,0,0,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0.106667904572643,0,0,0.131936230197843,-4.33680868994202e-19,0.106577597710836,0,0,0.0360346365161221,0,0.126087771957576,0,0.0513864757388509,0,0,0,0,0,0,0.0447803711289368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174470337543,0,0,0,0,0,0,0.00834769271845381,0,0,0,0,0,0,0
X600160.SH,0,0,0,0,0,-0.231301969848714,0.242782154270272,0,0,0,0,0,0,-0.0500567391800755,0.0209319054095638,0,0,0,-0.0801883731672994,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134439999388521,0,0,0,0.0579951413577535,0,0,0,0,0.0272099643085054,0,0.194510290385993,0,0,0,0,0,0,0,-0.0370439471388613,0.0235001756544227,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0.0723556903747761,0,0,0,0.0315044663729153,0,-0.00834871476930288,0.0308463480324222,0,0,0,0,0,0,0,0,0,0,0.0298759703718479,0,0.17750185462812,0,0,0,0,0,4.33680868994202e-19,0,0,0.00100555308434905,0,0,0,0,0,0,0.0688433930415828,0,0,0.0782870942570607,0.0545724207549446,0,0,0,0.020046294925816,0.010636554783507,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0392157233218224,0.0376883319093874,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0573266149590092,0,0,0,0,0.165097621944671,0.0569484797135008,0,0,0,0,0,0,0,0,0,0.064065752416043,0,0,0.378118941816605,0,0,0,0,0.0415253274630448,0.0190899286775321,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0210036959871054,0,0.01413061030947,0,0,0.460834564293756,0.104496306933338,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0.0417042856414844,0,0.0101670225362261,0,0,0,0,0,0.0504840304755722,0,0,0,0,0,0.0307628050850087,0,0,0,-0.00735227212613801,0.00186624121529321,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0.152712731478552,0,0,0,0.0173458496614158,0,0,0,-2.71050543121376e-20,0,0,0.183878112663961,0,0,0.0358280831618791,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181612525693807,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0948411581448562,0,0,0,0.00479777721430662,0.000458095247761347,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0.0884206710827831,0,0,0,0,0,0,0.229087409053294,0,0,0,0.0351712244635263,0,0,0,0,0.105986617201222,0,0,0,0,0,0.0156686780598226,0,0,0.0523675930059303,0,0,-3.46944695195361e-18,0,0,0.0564297743997578,0,0,0,0,0,0,0,0,0,0,0.0658253073275347,0,0,0,0.0203827826034377,0.00216252383335215,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0.0686378403283837,0,0,0,0,0,0,0,0,0,0.169942495648488,0,0,0,0,0,0.0843740801604485,0,0,0,0,0.187844265601035,0,0,-0.0972763792369363,0.124348613815713,0,0,0,0,0,0.0103967346990868,0,0,0,0,0,0,0.140731618401152,0,0,0,0.117908982861941,0,0,0,-0.00770233848155196,0.00972409911841312,0,0,0,0,0,0
X600378.SH,0,0,0,0,0,0,0.0358600789555041,0,0,0,-0.165442295162113,0,0,-0.152650115090696,0,0,0,0.182169418382736,0,0,0,0,0.0919494637443729,0,0,0,0,-0.107803598748944,0.0255739283266523,0,-0.011753039949751,0,0,0,0,0,0,0,0,0,-0.0676767258763166,0,0.155527571458184,0.0388871668027661,-0.0231348850302245,0,0,0,0,0,0,0.0298929971382707,0.024649802837359,-0.0187390213067399,0,0,0,0,0
X600096.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173890289318248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0449602029605131,0,0,0,0.0204771546497088,0,0,0,0,0,0,0,0.0283247447748256,0,0.24338465860488,0.233189545738397,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X300037.SZ,0,0,0,0,0,0,0.247587182724916,0,0,0.290961438408685,0,0,0,0.0888583982230864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.064465475203667,0,0,0,0,0.256713176231517,0,0.19837162018981,0,0,0,0.100521955422582,0,0.0342792453007198,0,0,0,0,0,0,0,0,-0.0216785858027672,0.0199552652071558,0,0,0,0,0,0
X000933.SZ,0,0,0,0,0.371990201278364,0,0,0,0,0,0,0,0,0,0,0,0,0.213901976571688,0,0,0,0,0,0,0,0.128744102745205,0.0865444733411085,-0.088705380001648,0,0,0,0,0,0,0,0,0.0593355883536826,0,0,0,0,0,0,0,0,0,0.159632660577548,0,0,0,0,0.00621691235281128,0.00140356951589523,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0.099898030144011,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133177009204892,0,0,0,0,0,0,0,0.0228675401211269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0790878247089788,0,0,0,0,0,0,0.0189780684274381,0.00588774308527178,-0.0191577881326929,0,0,0,0,0,0
X600348.SH,0,0,0,0,0.00612556912424489,0,0,0,0,0,0,0.144682603263499,0,-0.0220397130518266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158846844911053,0,0,0,0,0,0,0,0,0,0,0,0.345038319375571,0.0531196077571636,0,0,0,0,0,0,0,0.0184850594332655,0.0283362938992744,0,0,0,0,0,0
X000831.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.556451319273001,-0.132524465435093,0,0,0,-0.341654732087318,0.178466686130951,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0.150430143942682,-0.0443577310160809,0,0,0,0,0,0,0,0,-0.0734785597399605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0587067631321649,0,0,0,0,0,0.0784482073025448,0,0,0,0,0,0,0,0,0.0252902875462545,0,0,0,0.042873238590116,0,0,0,0,0,0,0,0,0.114391177531904,0,0,0,0,0,0,0,0,0,0,0.0110574248374783,0.00628232266291847,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0.00544149714146913,0,0.0779873699527806,0,0,0.0435996594093017,0,0,0.273813544215638,0,0.00924735793053722,0,0,0,0,0,0,0,0,0,0.0646843767496995,0,0.149926116868569,0.0217649025915232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00594338659673443,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0.0956931655084926,0,0,0,0,0,0,-0.0451239287887345,0,-0.147616444375564,0,0,-0.109399137985775,0,0,0,0,0,0,0,0,0,0,-0.00312780342586916,0,-0.22604702320072,0.111164163913993,0,0,0,0,0,0,0,0,0,-0.164321891987453,0,0,0,0,0.219705491707627,0,0,0,0,0,0.00742636998452444,-0.1382573604795,0,0,0,0,0,0
Slope,0,0,0,0,0,0,1.30359028041734,0.175877827037004,0,0,0,-0.93298208291175,0,0,0,0,0,0,0,0,0,0,0,-0.113808843964459,0,0,0,0,0,0.412711111512035,0,0,0,0,0.983542243092769,0,0,0,0,0,0,0,0.419601469310219,-0.217314690802182,0,0.920437322804997,0,0,0,0,0,0,0,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0960800832787856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.466911466539334,0,0,0,-1.58195327836099,0,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0.0369064655571659,0,0,-0.094642260286379,0,0,0,0,0,-0.0513154595310736,-0.0180414735335487,0,0,-0.0684939302564489,0,0,0,0,0,0,0,0,0,0,0,0.137397119228383,0,0,0,-0.00257695046199964,0,0,0,0,0,0,0,0,0,-0.0186507470101169,0,0.120164076600443,0,0,0,0,0,0.0762301371355758,0.0236679613349571,-0.0201207560363739,0,0.0356526103657781,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0.023946723983376,-0.0214938746834597,-0.0379750647939113,0.0278596250386136,0,0,0,0,0,0,0,0,0,0,0.194896425951858,0,0.0296977452511096,0,-0.0962430026763672,0,0,0,0,0,0,0,0,0,0,0,0.025679314963966,-0.0627200193613276,0,0,0,0,0,0,0,0,0.0085575082152229,0.0151160949468854,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000270087066477253,0,0,0,0,0,0,0,0,0,0,0,0.00146199719086562,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00164729202180516,0,0,0,0,0,0.00190130887080394,-0.00145542533340682,0,0,0,-0.00282606141416691,0.000515986661701462,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00929993704588306,-0.00506142603837682,0,0,0,0,0,0,0,0,0.00257734502478477,0.00194811826740542,0,0,0,0,0,-0.0163643117783061,0.0189793045218533,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00203283789283588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00544588042361194,-0.00999866664019359,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00339787196592849,0,0,0,0,0,0,0,0,0,-0.00344255006231323,0,-0.010951233643425,0,0,0,-0.0108345987032831,-0.0094671256798408,0,0,0,0,0,-0.0100775395047035,0,0,0,-0.00908310598663909,0,0,0,0,0,0,0,0,0,0,0.0147021531523538,0.00517270038699061,-0.0381313080291879,0,0,0,0,0
