,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X600019.SH,X600585.SH,X600011.SH,X601898.SH,X600547.SH,X601600.SH,X600660.SH,X000792.SZ,X600886.SH,X002460.SZ,X002466.SZ,X600111.SH,X600010.SH,X000708.SZ,X000301.SZ,X600795.SH,X600426.SH,X000877.SZ,X600362.SH,X601699.SH,X002271.SZ,X600027.SH,X000983.SZ,X600803.SH,X600489.SH,X601991.SH,X600176.SH,X000807.SZ,X000786.SZ,X600160.SH,X000932.SZ,X000630.SZ,X000408.SZ,X600985.SH,X600219.SH,X000933.SZ,X000629.SZ,X600688.SH,X300037.SZ,X000723.SZ,X600096.SH,X600157.SH,X600612.SH,X002128.SZ,X002353.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.636626729853914,0.256909859916898,0,0,0,0,0,0,0,0,0,0,0,0.138539942877295,0,0,0,0,0,0,0,0,0,0,-0.125983382062307,0,0,-0.0428884340864822,0,0,0,0,-0.0232824382220233,0,0,0,0,0,0,-0.0328789899863589,0,0,0,0,0,0,0,0,0.0661149829409993,0,0,0.00590381816117753,0,0,0,0,0,0
X600028.SH,0.484013404382101,0,0,0,0,0.0525517456501508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00878845025824372,0.0634325746644139,0.0362607452556942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601088.SH,0.03811860218696,0.145055668688151,0,0,0.0971851350196589,0,0,0,0.193293593777594,0,0,0,0,0.00373877073985002,0,0,0,0,0,0,0.062504129251847,0,0,0,0.0304631656207842,0,0,0,0,0,0,0.042425199847919,0,-0.00813296340609024,0,0,0,0,0,0,0,0,0,-0.0392571084114579,0,0,0,0,0,0.0105243147301389,0,0.00559826265868512,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0.0587099226388827,0,0,0,0,0,0.149547026430718,0,0,0,0.0409058172159484,0,0,0,0,0,0,-4.33680868994202e-19,0,0.0462817072761622,0,0.00423486205223942,0.0190720348023518,0,0.0195675716314947,0,0,0,0,0,0,0.126799637480209,0.0264814242495923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0190750224252579,0,0,0,0,-0.228354436545845,0,0
X600188.SH,0,0,0,0,0,0.04307095516215,0,0,0.267710275778707,0,0,0,0,0,0,0,0,0,0,0,0,0.0976425578176225,0,0,0.186580671029919,0,0,0.426240135766931,0,0,0,0,0,0,0,0,0,0,0.0177081013197436,0,0,0,0,-0.0718060503630023,0,0,0,-0.04944235628053,0,0,0,1.73472347597681e-18,-0.00199693886074001,0,0,0,0,0,0
X600019.SH,0,0.0135540446707875,0,0,0.0238315286369821,0,0,0,0,0,0,0,0,0.0346775147291479,0,0,0,0,0.0558216267982477,0,0,0,0.0614191438660043,0,0,0,0,0,0,0,0,0,0,0.0340105265197668,0,0.40267184857632,0,0.199899292068614,0,0,0,0,0,-0.0734996193249827,0,0,0,-0.11434208807476,0,0,0,-0.00355747749343229,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0455040750658057,0.356320121358108,0,0,0.148933538257417,0,0.0371144434852325,0,0,0,0.0335102740422041,0,0,0,0,0,0.0370027582083501,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00797697638229787,2.16840434497101e-19,0,0,0,0,0,0
X600011.SH,0,0,0,0,-0.0746852118115637,0,0,0,0,0,0,0,0,0.178815236555564,0,0,0,0,0,0,0,0,0,0,0,0,0.431377582028409,0,0,0,0,0.0323699601434095,0,0,0,0,0,0,0,0,0,0,0,0.0797840111048701,0,-0.0114971238207277,0,0,0,-0.0287614309385017,0,-0.00638456738684218,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0.194140276293697,0.0501210599671695,0,0,0,0,0,0,0,0,0,0.0547574586827963,0,0,0,0,0,0,0,0,0.262895005603604,0,0,-1.73472347597681e-18,0.132443998693955,0,0,0,0,0,0,0,0,0.0267677827997848,0.0390290434573922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0.0608874373216383,0,0,0,0,0,-0.0363157418064593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00223623073334958,0,0.022150642463421,0.434036170764196,0,0,0,0.037727371697367,-0.0325619887334571,0,0,-0.127487361233562,0,0,0,0,0,0,0,0,0,0,0,0.0777399847019348,0,0,-0.00294291538531285,0,0,0,0,0,0
