,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X002466.SZ,X002460.SZ,X600585.SH,X000792.SZ,X601898.SH,X600011.SH,X000301.SZ,X600019.SH,X600111.SH,X600660.SH,X000708.SZ,X600010.SH,X000877.SZ,X600886.SH,X601600.SH,X600547.SH,X600795.SH,X002271.SZ,X601991.SH,X600426.SH,X600027.SH,X600803.SH,X600362.SH,X600176.SH,X000983.SZ,X000408.SZ,X000723.SZ,X601699.SH,X600096.SH,X600348.SH,X000629.SZ,X000786.SZ,X600141.SH,X600219.SH,X000933.SZ,X600160.SH,X600995.SH,X000807.SZ,X300073.SZ,X002353.SZ,X600157.SH,X002080.SZ,X600801.SH,X600985.SH,X600489.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,-0.00769146630736756,0,0,0,0,0.0825681653590703,0,0,0,0,0,0,0,0,0.627263632508064,0,0,0,0,0.0895523910272664,0,0,0,-0.0908815593976364,0.00703456926736641,0,0,0,0,0,-0.0673582356250305,0,0,0,0.340828838289183,0,0,0,0,0,0,0,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0.0873823844248968,0,0,0,0,0,0,0,0,0,0,0.115014371531876,0,0,0,0,0,0,0,0,0,0.34614808028723,0,0,-0.180275594257595,0,0,0,0,0,0,-0.167071224271367,0,0,0,0,0.242907060046394,0,0,0,0,0.279228258837737,-0.12460471411498,0,0,0,0,-0.045208311235228,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0.0209558631603134,0,0,0,0,0.0445700292185821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0530928523486221,0,0,0,0,-0.0199422484469794,0.0600603782891127,0.180687806560861,0,0,0.0939581905416681,0,0.00780367193166913,0,0,0,0,0,0,0,0,0,0,-0.0334063831429656,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0.0810788089160221,0,0,0,0,0.0033928955969394,0,0,0,0,-0.00421445163738589,0,0,0,0,0,0,0,0,0,0.0960875727021301,0,0,0,0.358498964449065,0.0880178911823458,0,0,0,-0.0571023048951259,0,0,0.0437338492812893,0,0.0956132021470103,0.0657817688532976,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,-0.0350087570680437,0,0,0,-0.104155611488603,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,-0.0460860265202403,0,0.0279096081400411,0,0,0,0,0,0,0,0,0,-0.0741210455561196,1.0842021724855e-19,0,0,0,-0.0287396711201438,0,0,-0.00453948353722109,0,0,0,0,0.0592967402400707,0,0,0,0,0,0,0,0,0.148687832637346,0,0,0.0550093699433895,0,0,0,0,-0.0769020503083139,-0.0324806016647993,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0,0.00538445049218647,0,0,0,0,0,0,0,0,0,0,0,0,0.173532072588678,0,0,0,0,0,0,0,0,0,0.0223750711795127,0,0,0,0,0,0,0,0,0.141047227772069,0,0,0.0266960693898876,0,0,0,0,0,0.0113136819961337,0,0,0,0,0,0
X600010.SH,0,0,0,0.103519390589482,0,0,0,0,0,0,0.0477187021453871,0.0948393806075583,0,0.0157433953195676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.016514379836078,0,0,0,0,0,0,0,0.0216268660955513,0,0,0,0.208956684529573,0,0,0,0,0,-0.096280511210964,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0.018110126168774,0,0,0,0,0,-0.0224795085857712,0,0,0,0,0,0,0,0,0,0,0,0.0206876271642674,0,0.0375634752256313,0,0,0,0,0,0,0,0,0,0,0.274854290804275,0,0,0,0.0532728101866592,0.0612374903295163,0,0,0,0,0.1050670504931,0,0,0,0,0.00420966509314181,-0.0138488525349976,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0.0911795189745441,0.0687104331927471,0,0,0,0.085294216057678,0,0,0,0.0113275885082362,0,0,0,0,0,0,0.0975681118319299,0,0,0,0,0,0,0,0,0,0.0185941509930702,-0.0293514908977223,0,0,2.16840434497101e-19,0,0,0,0,0.00591331763227791,0,0,0,0,0,-0.0415536380555646,0,0,0,0,0,0.011544081029846,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0.0773414867832131,0,0,0,0,0,0.0336237023979587,0.0177903359401241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14772979344305,0,0,0,0.0418909651066396,0,0,0,0,0,0.0151635806524625,0.276873022965242,0,0,0,0,0,0,0,0,0,-0.00911218099936574,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0.0195561556052808,0,0.0232312792339345,0,0.0500554828817983,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0178474335189065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0274381464258632,0,0,0,0,0,0,-0.0119207619543589,0,0
X600795.SH,0,0,0,0,0,0.0529470296363111,0,0,0,0.0479703008485392,0.281633509900764,0,0,0,0,-0.0318206770424796,0,0,0.346302780759682,0,0,0,0,0.118824134444447,0,0.0840083406053017,0,0,0,0,0,-0.0513547462847328,0,0,0,0,0,0.128401402512659,0,0,-0.0113975883738433,0,0,0,0,0,0,0,0,0,0,0.0863128030639917,-0.0216760355264497,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,-0.0669831056708015,0,0,0,0,-0.108398031046689,0,0,0,0,-0.138318780599137,0,0,0,0,0,-0.162986486151185,0,0,-0.0619049450707338,0,0,0,0,0,0,-0.183560028103273,0,0,0.216271165583479,0,1.33534539504378,0,0,0,0,0.0530959711754594,-0.0437787721057255,-0.0679989350817211,0,-0.150722778155644,-0.0757221824445024,0,0,0,0,0.0372161710459471,0.0818876552434308,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0.0924780059310806,0,0,0,0,0,0,0,0,0,0,0.125893067536137,0,0,0,0.074265194205225,0,0,0,0,0,0,0,0.0623281965928456,0,0.105753887163061,0,0,0,0,0.00597118260658615,0.297856094742699,0,0,0,0,0,0,0,0,0,0.0150956031823275,0,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0,0,0,0.0777975700472368,0,0,0,0.00215558584865656,0,0.209170168426946,0,0,0,0,0,0.0111086080484133,0,0,0,0,0,0,0,0,0,0,0,0.0584691685381721,0,-0.0603716621423179,0,0,0,0,0,0.0565895942630349,0,0,0,0,0,0,0,0,0,0,-0.00588892826048739,0,0,0,-0.0402676449478086,0,0
X600027.SH,0,0,0,0,0,-0.0204166401591755,0,0,0,0,0.152309129017505,0,0,0,0,0,-0.215879232343162,0,0,0,0,0.141982344970315,0,0.318041740615297,0,0,0,0,0,-0.0451341709830759,0,0,0,0,0,0.0610662408855225,0,0,0,0,0,0.186403076621475,0,0,0,0,0,0,0,0,0,0,0.07372650012269,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0180082481708001,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.13689519817716,0,0.111143834180843,0,0,0.0319474011067814,-0.0153810721999848,0,0,0,0,0.0450807983065142,0,0,0,0,0,0,0,0,0,0,0.0687486930486986,0.0189152102858452,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0.0266758887588691,0,0.0878418029571209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0635272021491841,0.066187389181694,0,0,0,0.0793313175954705,0.0541679691991002,0,0.00639827092566523,0,0.0139127200814023,0,0,0.0265253162013542,0,0,0,0,0,-0.03164379545864,0,0,0,0,0,0
X600176.SH,0,0,0,0.123405954911686,0,0,0,0,0,0,0.0779246079648283,0,0,0,0,0.0128677142342906,0.112248661057877,0,0,0,0,0,0,0,0,0,0,0,0,0.0854329661120537,0,0,0,0.0437787804700733,0,-0.0144517180427545,0.0872914503673834,0,0,0,0.0271107292016661,0,0.052955542774222,0,0.0850482341135209,0.0594008095585337,0,0,0,0,0,0,-0.036125039642939,0,0,0,0,0,0
X000983.SZ,0,0.10862053215752,0,0,0.0427697717825943,0,0,0,0,0.420369384804183,0,0.0169885132157392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.473944822204978,0,0.0197974335398016,0,0,0,0,0.0398646023184281,0,0,0,-0.104447607973888,0,0,0,0,0.190630794002295,0,0,0.0579899518596657,0.0642505769015385,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0.58586016605134,0,0,-3.46944695195361e-18,0,-0.0273450415673632,-0.0896010696549485,0,0.15542284080634,0,0,0,0,0,0,0,-0.154196050537708,0,0,0,0.138196335019557,0,0,0,-0.068588043189562,0,0,-0.097127356565637,0,0,-0.0206207695634021,-0.132227435554016,0,0,0,0,0,0,0.130312897119553,0,0,0,0,0,0,0,0.0252499744973164,0,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0.192591538715786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0732892482217167,0,0,0,0,0,0,0,0,0,0.107713553504492,0.13640587333598,0.0163943773255544,0.0467435225425147,0,0,0,0.147800296031885,0,0,0,0,0,0,0,0,0,0,0,0
X601699.SH,0,0.129069596372439,0,0,0.184462137972732,0,0,0,0,0,0,0,0,0,0,0,0.0483034376004541,0,0,0,0,0,0,0,0,0,0,0,0,0.327397313653635,0,0,0,0,0.102333773070754,0,0,0.014334320030422,0,0.0394445595230356,0,0.0252032050125589,0,0,0.0635698757638477,0,0,0,0,0,0,0.00428588005025679,0.00632637536516533,0,0,0,0,0,0
X600096.SH,0,0,0,0,0.118296008752778,0,0,0,0,0.189952913515127,0,-1.73472347597681e-18,0,0,-0.123721725410667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148087042744801,0,0,0,6.93889390390723e-18,0,0.0476765449496073,-0.0609412901251844,0,0.552131185082446,0,0,0.0158007490924424,0,0,0,0.0908582480783505,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600348.SH,0,0,0,0,0.375981940325841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.203534542045352,0,0,0,0,0,0,0,0,0.286280139123723,0,0,0.0306825499497772,0,0,0,0,0,0,0.38676708723249,0.122059036759468,0,0,0.134558991434011,0,0.0346873044623386,0,0,0,0,0,0,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0.352373577335442,0,0,0,0.216614417076066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.258627395880499,0,0.0886819611658759,0,0,0.008978705440631,0.0875035138663995,0,0,0.121481438178232,0,0,0,0,0,0.00662586399773557,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0.106881074026537,0.00252458694725767,1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0.264742044573378,0,0,0,0,0,0,0,0,0,0,0,-0.0695331984131997,0,0,0,0,0,-0.0316800381678398,-0.011796905663074,0,0,0,0,0,0.40596808473322,0,0,0,-0.0353658099901913,-0.00925257540322583,0,0,0,0,0,0
X600141.SH,0,0,0,0,0,4.33680868994202e-19,0.152579050642083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0469729613070795,0.518501860930847,0,0,0,0,0,0.0340725957738179,0,0,0.0774319580512775,0,0,0,0,0,0,0,0,0,-0.0124731926599277,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0.0168753101090404,0.0784121854665085,0,0,0,0,0,0,0,0,0,0,0.127652133733141,0,0,0,0,0,0,0,0,0,0,0,0,0.0057587518311118,0.0965719152366757,0,0,0.166254976946167,0.0523302959651753,0,0.0721022864547748,0,0.124242652856024,0,0.0948058421751635,0,0,0,0,0,-0.00880322498634651,0,0,0,0,0,0
X000933.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0515449192793403,0.0719277504527566,0,0,0,-0.00755541637011743,0,0,0.454388784539835,0,0,0.0479114195000851,0,0.0282775772496693,0,0,0,0.0695155199079606,0,0,0,0.112217939392774,0,0.152590576408835,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600160.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0907161950612661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.279403334228136,-0.185804499099703,0.0441144613029789,0.250248201028417,0.0620973400574237,0,0,0,0,0,0.0138595027892727,0,0.122432193927786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600995.SH,0,0,0,0,0,0,0.00496004259607483,0,0,0,0,0.0250371243312578,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20086848343732,0,0,0,0,0,0,0,0,0.0673385992768892,0,0,0.206666633579662,0,0,0.346406867060976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0789748383019453,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.0476479868229092,0,0,0,0,0.0509240810462144,0,0,0.548688652120199,0,0,0,0,0,0,-0.0353129252895774,0,0,0.0774751330665128,0,0,0,0,0.0439765878487957,0,0,0,0,0.174202648246728,0,0,0,0,0,0,0,0,0,0,0,0,-0.00666007406829663,0,0,0,0,0,0
X300073.SZ,0,0,0,0,0,0,0.0390936983876991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124992894954003,0,0,0,0,0.263302848536769,0,0,0.0294821073933102,0,0.0726854121862243,0,0,0,0,0,0,-0.11347685319483,0,0,0,0,0,0,0,0,-0.0546342249823292,0.0366783337765327,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0.0754853812245298,0,0,0,-0.103153755391506,0,0,0,0,0.0110338932814537,0,0,0,0,0,0,0,0,0,-0.124826522455621,0,-0.0545430223180242,0,0,0,0,0,-1.38777878078145e-17,0.373482822134615,0,0.0545997455020784,0.00969427336731419,0,0,0.101569844414077,0,0,0,0,0,0,0,0,0,0,0,0,0.0563823432081703,-0.0473134062286352,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.0432834845178601,0.0395865941211881,0,0,0,0,0.00493193981958471,0,0,0.139941693006963,0,0,0,0.0554515382666466,0,0,0,0,0,0.00255976316964737,0,0,0,0,0.0651123532476631,1.0842021724855e-19,0,0,0,0,0,0.0143359375858322,0.00157291161199738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0,0.172605979051014,0,0,0,0.0368011138529501,0,0,0,0,0,0,0,0,0,0,0,0,0.0548745492047499,0,0,0,0,0,0,0,0.2532930086967,0,0,1.38777878078145e-17,0,0,0,0,0,0,0.110188929416549,0,0.135127299897601,0,0,0,0,0,0,0,0,-0.00418883142279758,0,0,0,0,0,0
X600801.SH,0,0,0,0,0.0930274440418193,0,0,0.136810140245265,0,0,0.0537133812880567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00638532503619402,0.0469610831782946,0.325538918941809,0.0616717318992826,0.0175093440750729,0,0,0,0,-0.065302651063836,0,0,0,0,0,0,0,0.00211537291432701,0,0,0,0,0,0,0
X600985.SH,0,0.0202871913768433,0,0,0.0269900920731857,0,0,0,0,0.347263035698717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0869450821480547,0,0,0.0556208376205582,0.0333660691300957,0,-0.0158024244342614,0,0,0,0.0653409819254598,0,0,0,0,0.0230129740032011,0,0,0,0,0,0,0,-0.0102693102681676,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0.0033086723872866,0,0,0,0,0,0.0841350827718681,0,0,0,0.0214373424542356,0,0,0,0,0.364381202725899,0,0,0,0,-0.0204330095184499,0,0,0.0415396522868077,0,0,0.0475319629706858,0,0,0,0,0.00581041868534658,0,0,0.00606722502505067,0,0,0.000389308449782503,0,0,0,0,0,0,0,0,0,-0.011780217758081,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,-0.0143241546473542,0,0,0,0,0,-0.0835799694268802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.132902062914541,0,0,-0.0570464389163212,-0.0540500139268967,-0.0459264332101047,0,0,0,0,0,0,0,0,0,0,0.0854974654635307,0,0,0,0,-0.16469199858567,-0.00296662858602452,0,0,0,0,0,0
Slope,0,0,0,0,0,0.00564524198170137,0,0,0,0,-0.0327582382372734,0,0,0.0169215314206818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0415046097987924,0,0,0,0.198738358206311,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187115478921855,0,0,0,-0.222203693170378,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101188217433465,0,0,0,0,-0.0888342968660854,0,0,0,0,0,0,0,0,0,0,0,0.187503593072229,0,0,0,0,1.78561812885287,0,0
RealEstate_excess,0,0,0,0,0,0,-0.0189528580931389,0,0,0,0,0.0748726640573299,0,0,0,0,0,0,0,0,0,0,0,-0.0832181306668722,0,0,0,0,0,0,0,0,0,0.0227398180929231,0.03810439566283,0,0,0,0,-0.125485048336323,0,0,0.0140896715861088,0,0,0,0.00718190369896846,0,0,0,0,0,-0.0310076419420616,0,0,0,0.0555085973240162,0,0
MKreturn,0,-0.15460585278728,0,0,0,0.04118721766291,0,0,0,0,0,0,0,-0.0733553509370558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000128729272650966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0201565278391928,-0.0231725076092721,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000631782509133119,0,0,0,0,0,0,0,0,0,0,0,0.00334393856691496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000401336807492432,0.00343410071235565,0,0,0,0.0280393652511451,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,-0.0164127953963688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0359816515176255,0,0,0,0,0,0,0,0,0,0,0.017816030152473,0,0,0,0,-0.264005270062785,0.23004501952649,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0.000305769871151676,0,0,0,0,0,-0.000206352174555214,0,0,0,0,0,0,0,0,0,0,0.00197313133553677,0,0,0,0,0,0,0.00105608853630023,0,0,0,0,-2.71050543121376e-20,0,0.0015182835606333,0,0,0,-0.00230775056323768,0,0,0.00312847320058391,0,0,0,0,0,0,0,-0.0033924618752507,-0.00886439572411797,0,0,0,0.0165157417532285,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0.000642373044905395,-0.00204090736410484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00081619805649634,0,0,0.00104259156028139,0,0,0,0,0.00168827737976011,-0.00269707166983498,0.00226514151994323,0,0,0,0,0,0,0,-0.00290250736992285,-0.00914927791668919,0,0,0,0.0054559133546411,0,0
