,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600010.SH,X600660.SH,X601898.SH,X601991.SH,X600188.SH,X002466.SZ,X600688.SH,X601600.SH,X600795.SH,X600886.SH,X600362.SH,X300072.SZ,X600516.SH,X000898.SZ,X600027.SH,X600547.SH,X002460.SZ,X600352.SH,X600111.SH,X600176.SH,X000553.SZ,X601992.SH,X000786.SZ,X002110.SZ,X600426.SH,X000709.SZ,X600299.SH,X600801.SH,X600808.SH,X000408.SZ,X000883.SZ,X000932.SZ,X601158.SH,X000830.SZ,X600315.SH,X600219.SH,X002271.SZ,X601699.SH,X000792.SZ,X601003.SH,X000539.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601991.SH,0,0,0,0,0,0,0,0.0453798822966833,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174245906216779,0,0.028664115735539,0,0,0,0,0,0,0,0,0,0,0,0,0.10119889983887,0,0,0,0.0748520319631988,0.00885067744177284,0,0,0,0.104091783118043,0,0,0,0.0159847002904209,-0.0218997161964992,0,0,0,0,0,0
X600188.SH,0,0,0.141008398782846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0.0129621531381263,0.0354503721052388,0,0,0,0,0,0,0,0,0,0,0,0,0,0.861732856733963,0,0,0,0,-0.0151465952122191,-0.0225728334119028,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,-0.0361768968701511,0,-0.177949830390904,0,0,0,0.0253090878384318,0,0,0,0,0,0,0,0.0553352658977728,0,0,0,0.615661493263104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0276273582334829,-0.0264053440440636,0,0,0,0,0,0
X600688.SH,0,0.318255212887873,0,0,0,0,0.0207209374112691,0.0280451571945654,0,0,0,0,0,0,0.0169650828098687,0,0,0.0965808747244674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0903930341421506,0,0,0,0,0,0,0,0,0.0246952033481604,-0.00132081804946417,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0.043546491217698,0,0,0,0.108505606678875,0,0,0,0,0,0,0,0.00272234897319887,0,0,0.042286792828316,0,0,0,0,0,0.174289702868035,0,0,0,0,0.0484609688165045,0,0,0,0,0,0,0,0.0460910534225314,0,0,0.360650474309897,0,0,0,0,-0.00620339078666129,-0.0389002332931189,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0.152021777025437,0,0,0,0,0,0.0416086842775978,0,0,0,0,0.0271401572462342,0,0.00632022324020124,0,0,0.0701257485008564,0,0.0239076755590296,0,0,0,0.0264917385478571,0,0,0,0.0617366497865055,0,0,0,0,0,0,0,0,0.135900163709625,0,0,0,0.00298276842991306,-0.0116160821886337,0,0,0,0,0,0
X600886.SH,0,0,-0.0311640373623337,0,0,0,0.0431754903354525,0,0,0,0,0,0,0,0,0,0,0,8.08076224330942e-05,0,0,0.116733945362271,0,-0.0691488182174421,0.143264564848629,0,0.0701753497383403,0,0,0.097083848429785,0,0,0,0.125401098720434,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,-0.00568205913449901,0,0,0,0,0,0
X600362.SH,0,0,0.0588228962838881,0,0,0.0500965853896345,0,0,0,0,0,0.128996413494209,0,0,0.444662693168342,0,0.0183583788106518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0676015266752654,0,0,0,0,0,0.0160876420928317,-0.0119850915856992,0,0,0,-0.0476484606088837,0,0
X300072.SZ,0,0,0,0,0,-0.0516109936342226,0.0921160624711068,0.220126100312304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123503274865995,0.27116275840316,0,0,0,0,0,0,0,0.198857238155771,0,0,0,0.0154943102845071,0,0,0,0,0,0,0,0,0.00589313281074024,-0.0270462262793375,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0,0,0.064118756921822,0,0,0.0459741016366497,0,0,0,0,0,0,0,0,0,0,0,0,0.152785418736344,0,0,0,0,0,0,0,0,0,0,0,0,0.372421116330635,0,0,0,0,0.0465405534403442,0.133605302603984,0,0,0,-0.020484728663508,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119193650480529,0,0.0331823540845699,0,0,0,0,0,0,0.142081909067987,0,0,0.136178060731229,0,0.0357761939735986,0,0,0,0,0,0.169280995219932,0,0,0.0145508719106856,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0.326623985260872,0.128667732601336,0,0,0,0,0,0,0,0,0.228772492746407,0,0,0,0,0,0,0,0,0,0,0,0.014590463027271,0.00552330544074849,-0.00265028972770618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0116670178666692,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0.0435513782650052,0.0457509959092774,0,0,0,0,0,0,0,0,0,0.018568551425651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161417392440859,0,0,0,0.173208998305267,0,0,0,0.0163046197451873,-0.0786776865636457,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.370695691117687,0,0,0,0,0,0,0.118792314374182,0,0,0,0,0,0,0,0,0.566022289704618,0,0,0,0,0.0290682255102349,0,0,0,0,0,0,0,0,0,-0.0207342488779801,0,0.103522212415499,0,0,0,0.0255395996953306,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164665801150949,0,0,0,0,0,0.00741651504697534,0,0,0,0,0,0,0,0.28738069752933,0.103502640159133,0,0,0,0.107059671091953,0,0,0,0.0185043020226131,-0.0304501949740975,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0536956824358189,0,0,0,0,0.0290193601622962,0,0,0.024449724348704,0,0.00248253648543952,0,0,0,0.091049798228489,0,0,0,0,0.0316186196184554,0,0,0,0,0,0,0.237964111296374,0.00168830947819246,0,0,0,0,0.0184989633208658,0,0,-0.00678115787537459,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0.0903781232324053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00163679508460228,0.149963987607919,0,0,0.0536099502200967,0.168573234922775,0.0567199018471456,0.0243544704464531,0.00238198053510921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0353049425765819,0,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167266136522963,0,0,0,0,0.103367862138404,0,0,0.223328264017574,0,0,0,0,0.0367401861280759,0,0,0,0,0,0,0,0,0.275329258102369,0,0,0,0,0.0525378727155662,0,0,0.0629638045912104,-0.0356010818644879,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106364382625131,0,0,0,0.053745006437483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.255520422952156,0,0,0,0,0.340522464315155,0,0,0,0,-0.0812432900040327,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.321506603883091,0,0,0,0.0402488874437635,0,0,0,0.0339896423540692,0,-0.277841142208104,0,0,0,0,0,0,0.15887615555495,0,0,0,0,0,0.0676001217583527,0,0,0,0,0,0,0
X002110.SZ,0,0,0,0,0,0,0,0,0,0,0,0.110227541203662,0,0,0,0,0,0,0,0.10036573615182,0,0,-0.139994341401732,0,0,0,0,0,-0.0353000778953989,0,0,0,0,0,0,0,0,0,0.455178219779507,0,0,0,0,0.110211380309156,0,0,0.136259434387063,0,0,0.0283247926773207,0,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0947074198608075,0,-0.0443196569340048,0,0,0,-0.023009928672779,0,0,0,0.109137953659123,0,0,0,0,0,0,0,0,0,0,0.221976916604294,0,0.803456524910314,0,0,0,0,-0.0857297198488586,-0.10789665151388,0,0,0.00974997344279112,-0.0543811884082594,0,0,0,-0.148566327225096,0,0
X000709.SZ,0,0,0,0,0,-0.015473214602739,0,0.102010227740548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068731915018373,0,0,0,0,0,0,0,0,0,0,0.218554670963806,0,0,0,0,0.163820412159848,0.0394570693945409,0,0,0.0591737617650717,0,0.0825823418879449,0,0,-0.000835636869533716,0,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0.0604165235942586,0,0,0,0,0,0,0,0,0,0,-0.0712593897207122,0.202128694528964,0,0,0,0,0.0936435481204478,0,0,0,0,0,0,0,0,0,0.0591283367962692,0,0,0,0,0,0.0578204772879527,0,0,0,0,0.0897371205218479,0,0,0,0.00733531790147709,-0.00768109914066469,0,0,0,0,0,0
X600801.SH,0,0,0,0.375776427145055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105137261781588,0,0,0.0395373722347118,0,0,0.0161168903597311,0,0.183864895683144,0,0,0.0326489704557354,0,0,0.00023952442615429,0.0242158604006678,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0.0923742196602756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139659243524401,0,0,0,0.286257179821611,0,0.112279984476873,0,0,0.0254526003688218,0,0,0.0325094406870752,0,0,0.00745046303182218,0,0,0,0,0,0,0
X000408.SZ,0,0,-0.0654066939492704,0,0,0,0,0.182891830106805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140130526301396,0.21709082962913,0,0,0.0416545616473341,0.091526809906875,0,0,0,0,0,0,-0.0364326542616557,0,0,0,0,0,0,0,0,0,0,0.0704673160291017,0,0,0,0.0126609366506987,-0.0435975809165868,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0267811019918646,0,0,0,0,0.059986506292219,0,0,0.113983290580427,0,0,0,0,0.110238429449394,0,0,0,0,0.0126502000806882,0,0,0,0,0,0,0,0,0,0,0.0810070232191613,0,0,0,0,0,0,0,0,0.00914387241720661,-0.00405477693927444,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123397397978614,0,0,0,0,0,0,0,0,0,0.22220926845074,0.119496191662236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.378696607650749,0,0,0.0142453687560924,0.00975559996209006,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0.129047847901095,0,0,0,0,0,0,0,0,0,0,0.0452832221751416,0,0,0,0,0,0.226791553610897,0,0,0,0,0,0,0,0.0254876436861594,0,0,0,0,0.0450826683120926,0,0,0,0,0,0,0,-0.00209736928953052,-0.0131795152875613,0,0,0,0,0,0
X000830.SZ,0,0,0,0.143080331557966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111080517108998,0,0,0,0,0.320213474690293,0,0,0,0.198847558043657,0,0,0.367679015110693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00290429433788293,0,0,0,0,0,0
X600315.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.248732294216871,0.0516268117909975,0.0477410320454429,0,0.0424037198210321,0,0.0294836548134465,0,-0.0293955502599582,0,0,0.0717847545370854,0,0,0.0365852385513931,0,0,0,0.148689179535755,0,0,0,0,0.0332328114627111,0,0,0,0.0118547003179583,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0.00158584119347962,0,0,0,0,0,0.0837000459435081,0,0,0.150587856574611,0,0,0,0,0.0545746188840974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0437419273547903,0.0324086070678007,0,0,0,0.0958534373131219,0,0,0,0,0,0.0286757382892072,0,0,0.00381888093063602,-0.0211498616945194,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0.239927182280059,0,0,0,0,0,0,0.0908259670183806,0,0,0,0.0744661752476593,0,0,0,0,0.0119748959729366,0.379703514641421,0,0,0,0,0.174136637055497,0,0,0,0,0,0,0,0,0,0,0,0.0572660287677993,0,0.472756726997397,0.033155098782463,0.0837753610275571,0,0,0,0,0,0
X601699.SH,0,0,0.0214702468107265,0,0.144716743864248,0,0,0,0,0,0,0.387457004376294,0,0,0.322211062610349,0,0,0,0,0,0,0,-0.149320429123921,0.0755331803783619,0.0499888326820732,0,0,-0.0648174017119406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118717711758758,0,0,-0.00957861214577745,-0.00309531102439683,0,0,0,0,0,0
X000792.SZ,0.283347468331238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0.0381139589360281,0.237195646314956,0.112423701813648,0,0,0.395581060804678,0,0,0,0,0,0.160479683450739,0,0,0,0,0.00816286521065918,0,0,0,0,0,0,0,0,0,0,-0.0108996159647809,0.0813382272908991,0,0,0,0,0,0
X601003.SH,0,0,0,0,0,0.0709130062047639,-0.0181111660346278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105830365987947,0,0,0,0,8.67361737988404e-19,0,0,0.618387983525428,0,0,0,0,0,0.146846677123846,0,0,0,0,0,-0.0575890901032304,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0,0,0.186552383086807,0,0,0,0,0,0.120264337871697,0,0,0,0,0,0,0.0565616739425264,0,0,0,0,0,0,0,0,0,0,-0.00908356383574577,0,0.00689679120208246,0,0,0,0.108436138993568,0,0,-0.0750545284024471,0,0,0,0,0,0.0130228008166673,0.00523706144808644,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,-0.0814488988295197,0,0,0,0,0,0,0,0,0,-0.0666125334824494,0,0,-0.551233325347123,0,0.0340425802094825,0,0,0,0,0,0,0.319315371597835,0,-0.218910489570246,0.260213144038083,0,0,0.011666336396363,-0.0062092430305314,0,0,0,-0.177877695940804,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.779702970297029,0,0,0,0,0,0
TED,0,0,0,-5.55111512312578e-17,0,0,-0.837635465689947,-1.07327452595547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.36269772364518,0,0,0,0,-0.791820061897942,0,-0.463310604995769,0,0,0,0,0,0,0.965840188253684,0,0.241235458372233,-0.139159538393147,0,0,0.0393677851981254,0,0,0,0,-2.50919011333243,0,0
RealEstate_excess,0,0,0,0,0,0.0819468480888799,0,0,0,0,0,0,0.267955691425175,0,0,0,0,0,0,0,0,0,0.0387955813963882,-0.0864041404391463,0,0,0,0,0,0,0,0,0,0.0324824114177088,-0.0580256690536634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00911540471183203,0.0559254425423366,0,0.0197871862827237,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0.0313506566953437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.100906002133018,0,0,0,-0.0646673099800816,0,0,0,0,0,0,-0.016429699664085,-0.0194689956368082,0,0,0.0248802934150576,-0.0128009797114958,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,-0.00390882405437991,0.00273627419526255,0,0,0,0,0,0,0,0,0,0,0,0.000302657535973935,0,0,-0.00302823561852371,0,0,0,0.00209468381588929,0,0,0,0,0.00146974433245884,0,0,0,0,0,0,0,0,8.9712260594815e-05,0,0,0,0,0.000564379417869673,0,0,0,0.00245163939781137,-0.00480063681849486,0,0,0,-0.0117087388161218,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,-0.0304413414551294,0,0.0273213757757042,0,0,0,0,-0.0172300842430723,0,0,0.0213446209109831,-0.0257932209697296,0,0,0,0,0.193160292152054,0,0,-0.070327525097733,0,-0.0332862499282498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.126007191955259,-0.0720091100628636,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0.000827116198121253,0,0,0,0,0,0,0.00874842995082093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00290024333380099,0.0040378405405939,0,0,0,-0.150644711416208,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0.00769116115142416,0,0,0,0,0,0,0.00329226271776408,0,0,0,-5.42101086242752e-20,0,0,0,0,0,5.42101086242752e-20,0,0,0,0,0,0,0.00647458397339346,0,0,0,0,0,0,0,0,0,0,0,0.0119335492598044,0.00120064014726854,0.00600175909679642,0,0,0,-0.0490855462406384,0,0
