,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X600019.SH,X601898.SH,X600011.SH,X600585.SH,X600547.SH,X600660.SH,X600886.SH,X601600.SH,X002466.SZ,X000792.SZ,X002460.SZ,X600795.SH,X600111.SH,X600010.SH,X000708.SZ,X601699.SH,X000301.SZ,X600426.SH,X600362.SH,X000877.SZ,X000983.SZ,X600027.SH,X600489.SH,X600803.SH,X002271.SZ,X601991.SH,X600160.SH,X600176.SH,X600985.SH,X000807.SZ,X000630.SZ,X000408.SZ,X000786.SZ,X000932.SZ,X600612.SH,X300037.SZ,X000933.SZ,X600219.SH,X002128.SZ,X600995.SH,X600348.SH,X000629.SZ,X600688.SH,X600157.SH,X000723.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.566820543221067,0.209147529796593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0582051317739596,0,0,0,0,0,0,-0.0457467103941544,0,0,-0.220814567158214,0,-0.0933939834616033,0,0,0,0,0.0892020648369249,0,0,0.0756995151763454,0,-0.0316430478834305,0,0,0,0,0,0,0,0,0,0,0.00577100570074006,0,0,0,0,0,0
X600028.SH,0.562651407063846,0,0,0,0,0,0,0,0,0,0,0.0396036265592242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0352421499661096,0.0134519869391824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0694190365744789,-0.0615070345540467,0,0,0,0,0,0,-0.0110396411618781,0,0,0,0,0,0
X601088.SH,0.0833759544446283,0.0783155138863649,0,0,0.142177712399577,0,0.204240209892365,0,0,0,0,0,0,0,0,0,0,-0.0492127689434207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0344433957140822,0,0,0,0,0,0,0,-0.171472216624688,0,0,0,0,0,0,0,0,0,0,3.92792388872647e-05,0.00813833445327859,0,0,0,0,0,0
X600309.SH,0,0,0,0,0.0568397629619508,0,0,0,0,0,0,0,0,0.0622183574188718,0,0,0,0,0,0,0,0,0.269750466901487,0.167651789425792,0,0,0.0873441760638088,0,0.0287903593510589,0.0501717741229976,0,0.00531851697056491,0,0,0,0,-0.238626813229937,0,0.276904706674912,0,0,0,0,0,0,0,0.0181142895064756,0,0.0492056516478135,0,0,0,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0.0125133844773506,0.165617345553845,0,0,0,0,0,0,0,0,0,0,0,0,0,0.264130409317074,0,0,0,0,0.116016607471669,0,0,0,0,0,0,0,0.105414292435978,0,0,0,0,0,0,0,0.234662297537917,0,0,0,0,0,0,0,0,0,0,-0.00633820224511504,0,0,0,0,0,0
X600019.SH,0,0,0,0,0.0120695228434189,0,0.212811122892374,0,0,0,0,0,0,0,0,0.0143582048721679,0,0,0,0.0350372350006786,0,0,0,0,0,0,-0.0122378500615601,0,0,0,0,0,0,0,0,0,0.300478295899116,0,0.232043580896956,0,-0.0120732848316479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601898.SH,0,0.080007529843902,0.0497890185500095,0,0.228519069908131,0.0397619629854025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0486838950992125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00208526882266066,0,0,0,0,0.0467398803718787,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0.051800461108106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.301980693465797,0,0,0,0.0709960223816558,0,0.0322344987941759,-0.0102881878753504,0,0,0,0,0,0,0,-0.0567310329408028,0,0,0,0,0,0,0,0,0,0,-0.00821544062600384,0.021776443619724,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0170193192301719,0,0.313603760216667,0.0440855116922374,0,0,0,0.142126249237646,0,0,0.0239979603257755,0,0,0,0,0.0519531416554293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00244044562193345,0,0,0,4.33680868994202e-19,0,0
X600547.SH,0.0147137143134147,0.156059555272466,0,0,0.0296644737997046,0,0,0,0,0,0,0,0,0,0,-0.0340404881762251,0,0,0,0,0,0,0,0,0,0,0,0.392531524840175,0,0,0,0,0,0,0,0,0,0,0.0368001379239261,0,0,0,0,0,0,0,0,0,0,0,0,0.0230437134376902,-0.0242636198255737,0,0,0,0.0313958648464419,0,0
X600660.SH,0,0,0,0,0,0.0614875779868762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16341427106806,0.07646543332196,0,0,0,0,0,0,0,0,0,0,0,-0.0794623863290682,-0.00164847644786242,0.0208165355467218,0,0,0,0.072283305551841,0,0
X600886.SH,0,0.219702809573598,0.120197719205525,0,0,0,0,0.170536515578791,-0.0586458046808022,0,0,0,0,0,0,0,0.199173212482953,0,0,0,0,0,0,0,0,0,0,0,0.149439222142988,-0.00369289515131859,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,-0.241685306039335,0,0,0,-3.46944695195361e-18,-0.0313332919648722,0.0257674875348723,0,0,0,-0.0508106031504723,0,0
X601600.SH,0,0,0,0,0,0.134052357503136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0303632614848295,0,0,0.0703717903548344,0,0,0,0.448030741677206,0,0,0,0,0,0,0.108417564526862,0.391728286850668,0.0380258322381457,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.779537994519589,0,0,0.0224218597099725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00613861276648866,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0.0749080592520471,0,0,0,0,0,0,0,0.377185602152346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0485914980138355,0.0928072102156093,0,0.0680594620797364,0,0,0,0,0.0953279014140828,0,0,0,0,0,0,0,0,0,0,0,0,0.00245317692847555,-0.0899906894349798,0.00326532843396173,0,0,0,0,0,0,0
X002460.SZ,0.00959703507975306,0,0,0,0,-0.00812033578874576,0,0,0,-0.192536790213563,0,0,0,0.818571651107498,0,0,0,0,0,0,0,0,0,0,0,0,0.0177585083064825,-0.0733723427719548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600795.SH,0.0325527308282874,0,0,0,-1.38777878078145e-17,0,0,0.081648973653821,0,0,0,0.161830630210618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135555448442641,0.213854090142039,0,0.119706313330857,0,0,0,0,0,0,0,0,-0.071169967793118,0.00180518963684767,0.0175826274414901,0,0,0,0.0525555890101408,0,0
X600111.SH,0.108215143510408,0,0,0,0,-0.0145780651510046,0,0.0726407630546149,0,0,0,0,0,0.225649072291692,0,0,0.00883496180125444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0242196231135133,0,0,0,0,0,0,0,0.0144452295442982,0,0,0,0,0,0,0.091884692796198,0,0,0.239550401175263,0,0,0.0205869817908726,0,0,0,0.0219628362119508,0,0
X600010.SH,0,0,0,0,-0.0347634569315738,0,0,0,0,0.0815112979758524,0,0,0,0.0494622057763082,0,0,0,0.310582549739454,0,0,0,0,0,0,0,0,0.0639942325397162,-8.67361737988404e-19,-0.00848071907208724,0,0,0,0,0,0,0,0,0,0,0,0.00727999928008388,0,0,0,0.184997602380776,0,0,0,0,0,0,0.00667442187866279,0,0,0,0,0.0103228433638812,0,0
X000708.SZ,0.201352674738201,0,0,0,0,0.0701347243026163,0,0,0,0,0,0,0,-0.0212442948600855,0,0,0,0,0,0,0,0,0,0.0929389522650475,0,0,0,0,0,0,0.0953299253375222,0,0.139024300288693,0,0.0049771900981095,0,0,0,0.177728449986663,0,0,0,0,0.0586140785491876,0,0.0312305992287777,0,0,0,0,0,8.61162298395023e-05,-0.00990490214385603,-0.0862640347835031,0,0,-0.0482510540519711,0,0
X601699.SH,0,0,0,0,0.333553154691437,0,0.164973664968355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0743260064266452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00979092533867148,0,0,0,0,0.0388305650705809,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160825987711792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0891584199522122,0,0,0,0,0.000419266079814253,0,0,0,0.157363077177117,0.0660852640220034,0,0,0,0,0,0,0,0,0,0,0.0397003213813502,0.0202653736704869,-0.0254267129929491,0,0,0,0,0,0
X600426.SH,0,0,0,0.288473600689182,0.0447450096905441,0,0,0,0,0,0,0,0,0,0,0.0431194080428375,0,0,0,0,0,0,0,0,-0.280004993818485,0,0,0,0.0609888185340322,0.0609043281944376,0,-1.38777878078145e-17,0,0,-0.14730885089205,0,0,0,0,0,0,0.498081584203978,0,0,0,0,0,0,0,0,0,0.000716970671943623,0,0,0,0,0,0,0
X600362.SH,0,0,0,0.0151856249479778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0598096087899628,0,0,0,0,0,0,0,0.0462420010459118,0,0.161218249847691,0,0,0,0,0,0,0,0,0,0.0468243833144243,0,0,0.12870096721577,0,0,0,0.267376193554058,0.0964644858359921,0,0,0,0,0,0,0,0,0.0145589500217112,0,0
X000877.SZ,0,0,0,0,0,0,0,-0.0480581312610591,0.331568896669584,0,0,0,0,0.00334275669264755,0,0,0,0,0,0,0,0,0,0,0,0.14053692264427,0,-0.114657948164759,0,0,0,0.0842279526063121,0,0,0,0,0,0.174001546560931,0,0,0,0,0,0,0,0.0471040649985685,0,0,0,0,0,0.0120426847258737,-0.0470989569172097,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0.348259402156628,0,0,0,0,0,0,0,0,0.0300150879157833,0,0,0,0,0,0,0.155057278834293,0,0,0,0,0,-0.0465571186624314,0,0,0.0394136347413061,0,0.0509571016783989,0,0.0983993739358592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00303339499023395,0,0,0,0,0.0864164498849842,0,0
