,X601857.SH,X600028.SH,X601088.SH,X600010.SH,X600011.SH,X600019.SH,X601898.SH,X600886.SH,X600585.SH,X600795.SH,X601600.SH,X601991.SH,X600688.SH,X000709.SZ,X600027.SH,X600157.SH,X600111.SH,X600362.SH,X002075.SZ,X600188.SH,X600583.SH,X000898.SZ,X600021.SH,X601158.SH,X000027.SZ,X000539.SZ,X002353.SZ,X600022.SH,X600309.SH,X601992.SH,X600352.SH,X000883.SZ,X000629.SZ,X601918.SH,X600307.SH,X000878.SZ,X600098.SH,X000792.SZ,X600808.SH,X600660.SH,X000060.SZ,X600863.SH,X600547.SH,X600489.SH,X600160.SH,X002470.SZ,X600578.SH,X000825.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600111.SH,0,0,0,0.0364495494486006,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0288407557496485,0,0.135489486605699,0.154541742294359,0,0.232453239267643,0,6.93889390390723e-18,0,0,0.0295726833214612,0,0,0,0.0404224929845599,0,0,0,0,0,0,0,0,0.0558769675911389,0.0509154258188553,0,0,0,0,0,0,0,0,-0.0101347342070668,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0118972299448467,0,0,0.00408558290979824,0,3.46944695195361e-18,0,0,0.0953088816063863,0,0,0.017285545663165,0.0864165965422244,0,0.0545179568071886,0,0,0,0,0.0801039359913071,0,0,0,0.253807074287914,0,0,0,0.0475035260446596,0,0,0,-0.0185959876203469,0,0,0,0,0,0
X002075.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0280838467568604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.049321515504882,0.0196583789730545,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0.201003556859803,0,0,0,0.0679061813237528,0,0,0,0,0,0,0,0,0,0,0.124717688621852,0,0,0,0,0,0,0,0,0,0.0116102978847631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00418542382141051,-0.0161901421253278,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0,0,0,0.421143948493175,0,0.0437735170533818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0307218493505658,0,0,0,0,0,0,0,0,0,0,0,0,0.0500554642616451,0.155120175843338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0.335039464009755,0,0,0,0,0.0865827217995904,0.0908613743937078,0,0,0,0,0,0,0,0.0285521626536838,0,0,0,0.0397792637854828,0,0,0,0,0,0.254192127280315,0,0,0,0,0,0,0,0,0.0953876675120412,0,0,0,0,0,0,0,0,0,0,0,0.00188895885247854,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250480532867197,0,0,0,0,0,0,0.147935848886897,0,0.0576553742810297,0,0,0.0410404825840514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0.0386986649654422,0,0,0,0,0,0,0,0,0,0,0,0,0.0234285059304971,0,0,0.0303520790062821,0,0.177093308083838,0,0,0,0,0.0927347450149759,0.0123561306304255,0.0539457983857888,0.0550266738700452,0,0,0,0,0,0.0129117242078447,0,0,0,0,0.132586374244044,0,0,0,0,0,0,0,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137232846717419,0,0,0,0,0.0142656159821457,0,0.00626565041799856,0,0.211627380317094,0,0.00698609596859414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0023839414646646,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.107688734031195,0,0,0,0,0,0.236786934008508,0,0.0482821058372436,0,0,0,0.0473850638852895,0,0,0,0,0,0.153811536784331,0.0288831487537422,0,0,0,0,0,0,0,0,0.127796662015186,0,0,0,0,0,0,0,0,0.0777413363804089,0,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00375145758692297,0,0.00156227684751515,0.00417320385400209,-0.0109724048764772,0,0,0,0,0,0.00318974092160965,0.00544602145422079,0,0,0,0,0,0,0,0,0.00255330420764869,0,-0.0076516631474604,0,0,0,-1.35525271560688e-20,0,0,0,0.000766141391988684,0,0,0,0,0,0
X600022.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00169285082783062,0,0,0,0,0,0,0.343444758057641,0,0,0,0,0,0.0453694739179589,0.058726001607318,0.104446081464201,0,0,0,0.068429721368779,0,0,0,0,0,0.0551715462055858,0,0,0,0,0,0,0,-0.00578830207941231,0,0,0,0,0,0
X600309.SH,0,0,0,0,0.21587368608243,0.00551062958349877,0.0453054272225897,0,0.0368843243832578,0,0,0,0,0,0,0,0,0,0,0.0531878145698887,0,0.0741537655998365,0,0,0,0,0,0,0,0.0218435129299843,0.213731137580226,0,0,0,0,0,0,0,0.0453755000610404,0,0,0,0.0490860622998114,0,0,0,0,0,0,0.0211626091021584,-0.0182228351567776,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0.046359252027394,0,0,0,0.0607393789019562,0,0,0,0,0,0,0.0863009490461483,0,0,0,0,0,0,0,0,0.0247816996102125,0.0440866698339979,0,0.0807295906395047,0,0,0,0,0.0143787050364544,0,0,0.310256778894793,0,0,0,0,0,0,0,0.000545395055246052,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24724351926906,0,0,0,0,0,0,0,0,0,0,0,0.308993609086196,0,0.0304660579287206,0,0,0,0,0,0,0.0415687670996138,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,-0.015819325529634,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0.0274936041581218,0,0,0,0,0,0,0.0237083249949223,0,0,0,0,0.100509353510469,0,0.142866792356576,0,0,0,0,0.0324373671665617,0,0,0,0.00894959842818208,0,0,0.0583436468025617,0,0.123790535733779,0,0,0,0.051499563698765,0,0,0,0,0.0151044748654781,0,0,-0.0209643754823035,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035394812209611,0,0,0.201575143379677,0,0,0,0,0,0,0.228265521927767,0,0,0,0,0,0,0,0,0,0.155916289842302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601918.SH,0,0,0,0,0,0,0.0668520578076952,0,0,0,0,0,0.180691148867967,0,0,0,0,0,0,0,0,0,0.0588810512111014,0,0.223249305151946,0,0,0,0,0,0,0,0,0,0,0,0.0269962332437403,0,0,0,0,0,0,0,0,0,0,0,0,0.0379252924157622,-0.0633656177047585,0,0,0,0,0,0
X600307.SH,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0762636656950007,0,0,0.00404593454993813,0,0,0,0,0,0,0,0,0.241228265676858,0,0,0,0.0495634013108138,0.0912993291111362,0,0,0,0,0,0,0,0,-0.0279344882936542,0,0,0,0,0,0
X000878.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600098.SH,0,0,0,0,0,0,0.0732302027091343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.313829148552258,0,0,0,0,0,0,0,0,0.131907237515209,0.045628823970886,0,0,0.092741966938021,0,0,0.0145174214424942,0,0,0,0,0,0,0,0,0,-0.0307309403121781,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.00827678574099438,0,0.0244143779858834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0329938764807211,0,0.0159362977788424,0,0.0455777354659339,0,0,0,0.305424222999015,0.252507095056333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0373030278231862,0,0,0,0,0,0,0,0,0,0.213220850461116,0,0.325670093125914,0.0833260374949125,0,0,0,0.00843081677927418,0,0,0,0,0,0,0,0,0.0483322929516183,0,0,0,0.0710599710635447,0,-0.00507635381006161,-0.0114795703216377,0,0,0,0,0,0
X600660.SH,0,0.0310055952521331,0,0,0.0924310709310014,0.0901226306506963,0,0,0,0,0,0.0566314512242944,0,0,0,0,0.104960139894695,0,0,0,0,0.0218970020161943,0,0,0,0,0,0.127257538315009,0,0.165005949238522,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0205069196335715,0,0,0.0493902756918288,0,0,0,-0.00925478936570476,0,0,0,0,0,0
X000060.SZ,0,0,0,0,0,0,0.0207035802597131,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0424978273532674,0,0,0,0,0.068510752755387,0,0.154847040900967,0,0,0,0,0,0,0.398638618542791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0306292050016159,-1.0842021724855e-19,0,0,0,0,0,0
X600863.SH,0,0,0,0,0,0,0,0,0,0,0.0602074021550137,0,0,0,0.233905870900154,0,0,0,0,0,0.0936001624578148,0,0,0,0.271967866292386,0,0,0.0568263995567937,0,0,0,0.0546478428623029,0,8.67361737988404e-19,0,0,0.0159723975984397,0,0,0,0,0,0,0,0.0202274435969331,0,0,0,0,0,-0.0266561202881338,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0248319129206334,0,0,0,0,0,0,0,0,0,0.0367326642183635,0,0,0,0.0537893161307234,0,0,0,0,0,0,0,0,0,0,0,0.780028814405837,0,0,0,0,0,0,-0.00923460375672871,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0.168178570955821,0,0,0,0,0,0,0,0,0,0,0,0,0.030112440339617,0,0.000198117715957711,1.73472347597681e-18,0,0,0,0,0.00471664645528466,0,0.00475955208744431,0,0.0282711094884057,0,0,0,0,0,0,0.0113309939069858,0,0,0,0.364448613093028,0,0,0,0,0.115515647105014,0,0,-0.00448994266818668,0,0,0,0,0,0
X600160.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0660863681742164,0,0,0,0.0680942189803452,0,0,0,0,0,0.00380525476338071,0,0,0,0,0,0,0,0.0531543404409064,0,0,0.310290524568691,0,0,0,0,0,0,0,-0.032873179800378,-0.0839600414670747,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0523477292250518,0,0,0,0,0,0.263949669297485,0.00400707398365233,0,0,0,0,0,0,0,0,0,0,0,0.0627206227943862,0,0.0771350887745052,0.128081980499406,0,0,0.0815747115867784,0,0,0,0,0,0,0,0,0,0,0,0,0
X600578.SH,0,0,0,0,0.116025225661873,0,0,0,0,0,0,0.201198212994812,0,0,0,0,0,0,0,0.0678147477509738,0,0,0,0,0.19149757005851,0,0,0,0,0,0,0.0202287070506944,0.0209742276108469,0,0,0,0,0,0,0,0,0.0622812524560045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0.0926439782748349,0,0,0,0.197746745979406,0,0,0,0,0,0,0,0,0,0.0288881051826155,0,0,0,0,0.0413572164923928,0,0.188111163279542,0,0.0230164207412439,0,0,0,0,0.0138046309048553,0,0,0.0225346214215267,0,0.168430847595506,0,0,0,0,0,-0.00152671269903906,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,-0.0750163204237244,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0.0141619976035672,0,0.162606468334832,0,0,0.080169079146781,0,0,0,-0.321411162683003,0,0.0663450215916168,0,0,0,0,0,0,-0.0666299423940236,0,-0.0546948898546348,0,0,0,-0.0111167992711919,-0.0104318003771226,-0.0198481991220545,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.719066905191815,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0.15509645167066,0,0,0,0,0,-0.480392609086879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254057392731134,0,0.0596881907946792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.277726907104264,0,0,0,0,0.283132523756779,0,0
RealEstate_excess,0,0,-0.107460805174538,0,0,0,0,0,0,0,0,0,0.0624184599798041,0,0,0.271142263547714,0,0,0,-0.0744534156632146,0,0,-0.0869532665512545,0.097293157228154,0,0,0,0,0,0,0,0,0,0.259097704196616,0,0,0,0,0,0,-0.191188035118083,0,0,0,0,0,0,0,0,0.00965683141646292,-0.0497000193681002,0,0.0574278033505206,0,0,0,0
MKreturn,0,0,0,0,-0.0689987797847074,0,0.0646300683113246,0,0,0,0,0,0,0,0,0,0,0,0,0.216419839465727,0,0,0.208038489207176,0,0,0,0,0,0,0,-0.104689853543463,0,0,-0.0708209939896234,0,0,0,0,-0.16457330021477,-0.162629262587387,0.155399820332105,0,0,0,0.070332219022669,0,-0.156675966532178,0,0,0.0143551505280716,-0.0140853661191051,0.06533593246233,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00167406423582451,0,0.00207945870125165,0,0,0,0,-0.029788181158611,0.0194684288272118,0,0,0,0.0144139736817724,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0857024259098639,0.0756994165702278,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0.00366575337963591,0,0,0,0,0.00164316794500775,0,0,0,0,0,0,0,0,0,0.0191888235102678,0,0,0,-0.00818457295381248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0108983796281916,0,0,0,0,0,0,0.0155206636760937,0.0133939015465579,0,0,0,-0.0178490982989461,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00414034232610251,0,0,0,0,0,0,0,0,-0.00574339358913672,-0.00110206852430555,0,0,0,0,0,0
