,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X002460.SZ,X600019.SH,X600660.SH,X002271.SZ,X000708.SZ,X002466.SZ,X601898.SH,X000301.SZ,X601600.SH,X600547.SH,X600111.SH,X600362.SH,X600426.SH,X600188.SH,X600010.SH,X600886.SH,X600011.SH,X000786.SZ,X600176.SH,X000408.SZ,X601991.SH,X600795.SH,X002080.SZ,X600803.SH,X002353.SZ,X600219.SH,X000027.SZ,X300037.SZ,X600352.SH,X600489.SH,X600688.SH,X000932.SZ,X000898.SZ,X000825.SZ,X600315.SH,X002409.SZ,X000807.SZ,X601699.SH,X600801.SH,X000830.SZ,X000959.SZ,X600486.SH,X600399.SH,X000983.SZ,X600027.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0.0488100315960399,0,0,0,0,0,0.0825714285398342,0.0916856629540951,0,0,0,0,0,0,0,0,0,0.0146153589316327,0,0,0,0,0,0,0,0,0,0.029094997344156,-0.0374585755972358,-0.0574790026317484,0.00256036428505781,0,0,0,0.0679657599331967,-0.0346427599878927,0,0,0,0,0,0,0,0,0,0,0,0
X600028.SH,0.0155842200837505,0,0.048895513008392,0,0,0,0.0681550183772963,0,0,0,0,0,0,0,0,0,0,0,0.131671647362303,0,0,0,0,0.0182399363584907,-0.063124723279972,0,0,-0.0264973370469099,0,0,0,0,0,0,0,0.00795348111745156,0.0491290715187453,0,0,0,0,0.00815321572771647,0,0,0.0778442708203866,0,0,0,1.0842021724855e-19,0,0,0,0.100302804066189,0,0,0,-0.0313281086783467,0,0
X601088.SH,0,0,0,0.039417645210826,0,0.0299530197141805,0,0,0,0,0,0,0,0,0,0,0,0.0178125571296992,0.179918393995531,0,0,0,0,0.0654244709618289,0.0145353478034378,0,0,0,0,0,0,0,0,0,0,0,0.00995125750531858,0,0,-0.0565658185417491,0,0,0,0,0,0,0,0,0.0676744501083878,0,0,0.0126193901082386,0.0199821529154488,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0.00644620156216134,0,0,0,0.0489907900367118,0,0.287126144216771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0165542389182792,0,0.0802352909417113,0,0,0.184137120533408,0,0.0305760075554216,0,0,0,0,-0.0610687796233891,-0.0370301872008633,0,0,0,-0.0494089723251191,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0128762066373553,0,0,0,0,0,0.0189898555960847,0,0,0,0,0,0.0104715206150235,0,0,0,0,0,0,0.0205127810803933,0.0397486713239661,0,0,0,0,0,0,0,0,0,0,0.440387967746553,0,0,0,0,0,0,0,-0.0742027654026367,0.0753547961189069,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0.0481735595655638,0,0,0.47519937318295,0,0,0,0,0,0,0,0,0,0,0,0,0.0965662702484375,-1.0842021724855e-19,0,0,0,0,0,0,0,0.203067781703768,0,0,0,0,0,-0.0263844946082827,0,0.017514464014727,0.191661893158939,0,0,0,0,0,0,0,0,0,-0.00696769083947335,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0276824502067562,0,0,0,0,0,0,0,0,0,0,0,0,0.149728203651917,0.2467422915157,0.145905688962252,0,0,0.103272552593064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0724837968247078,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0.165955340636445,0.0474440741919359,-0.0684042663501351,0,0,0,0,0,-0.0430821176333126,0,-0.0654739911053324,0,0,0.158253492141404,0.0108995284362031,0,0,0,0,0,0,0,0,0.174607571739109,0,0,0,0,0,0,0,0.0883100387665347,0,0,0,0,0,0,0,0,0,0,-0.0432311571450199,0,0,0,0,-0.0450982035900113,0,0
X002271.SZ,0,0,0,0.118719988959082,0,0,0,0,0,0,-0.0828366652500039,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102979564691238,0,0,0,0,0,0,0,0,0,0.085516970801592,0,-0.0423682404830908,0,0,0,-0.0161915508731486,0,0,0,0,0,0.10048830998219,0.00836008958671181,-0.00732752233639637,0,0,0,-0.0394428001676367,0,0,0,0.0982970770982842,0,0
X000708.SZ,0,0,0,0,0,0,0,0.147978958523167,0,0,0,0,0,0,0,0,0,0.0199555425207142,0,0,0,0,0.079435414672612,0,-0.0600042944418875,0,0,0,0,0,0,-0.0148724704185941,0,0,0,0,0.168845793399176,0.102959632509565,0,0.0136064215096363,0,0,0,0,0.0446114281063474,0,0,0,0,0,0,-0.0285234305094563,-0.0275845612723648,0,0,0,0.0651296904602551,0,0
X002466.SZ,0,0,0,0,0,0.373804231281925,0,0,0,0,0,0,0.0427287816101586,0,-0.334226244079173,0.327679966665739,0.106988950187737,-0.170820983885964,-0.0675804997209189,0,0,0,0,0,0,0,0,0,0.0380620352023733,0,0.103554182408241,0,0,0,0,0,0,0,0,0,0,0.0798774856052848,-0.0939704444360275,0,0,0,0,0.328382908742449,0,0,0,-0.173129785961712,0,0,0,0,0,0,0
