,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600011.SH,X600188.SH,X600585.SH,X600019.SH,X002460.SZ,X002466.SZ,X600547.SH,X601898.SH,X000792.SZ,X601600.SH,X600886.SH,X600111.SH,X600660.SH,X600010.SH,X000708.SZ,X000301.SZ,X000877.SZ,X600795.SH,X600027.SH,X002271.SZ,X601991.SH,X600362.SH,X600426.SH,X601699.SH,X600803.SH,X000983.SZ,X600176.SH,X600489.SH,X000807.SZ,X000786.SZ,X600995.SH,X000408.SZ,X000539.SZ,X600160.SH,X600219.SH,X300037.SZ,X000629.SZ,X600688.SH,X002080.SZ,X600378.SH,X000932.SZ,X002409.SZ,X600157.SH,X000027.SZ,X600612.SH,X600985.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.50522856437003,0,0,0,0.139983991509315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00754750129842041,0,0,0,0,0,0.067375775440238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0751333960779664,0,0,0.0542664871957415,0,0,0,0,0,0,0
X600028.SH,0.662101705098233,0,0,0,0,-0.0900062979668191,0,0,0,-0.080537358838044,0.0700155249208894,0.0686189224848095,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0.0493435324638324,0,0,0,0,0,-0.0394896346008705,0,0,0,0,0,0,0,0,-0.00380066127443407,0,0,0,0,0,0,0,0,0,0,0,0.00583527593550679,0,0,0,0,0,0,0
X601088.SH,0.1518526583831,0,0,0,0,0,0,0,0,0.0127525590895612,0,0.234820449208142,0,0.0737046853887649,0,0,0,0,0,-0.0347581751528518,0,0,0,0,0.0789564836281246,0,0,0.109900056832679,0,0,0,0,0.0492936419580285,0,0,0,0,0,0,0,0,0,0,0.0428415170565836,0,0,0,0,0,0,0,-0.0401873136476352,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,-0.14326425598991,0,0.039015307978732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0396376103634884,0,0,0,0,0.172453685120779,0,0,0,0,0,0.0968877282436977,0,0,-0.0468390663401339,0.043644870658052,0.0365372988745978,0,0,0,0,0.0503908056615379,0,0,0,0,0,-0.0063625568706698,0,0,0,-0.0424408484452344,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,-1.35525271560688e-20,0,0,0,0,0,0,0,0.0340676056753365,0,0,0,0,0,0,0,0.0696079270086646,0.371997198402927,0,0,0,0,0,0,-0.112721504530439,0,0,0,0,0,0,0,0,0,0,0,0,0.0173841432339911,0,0,0,0,0,0,0,0,0,0.000664323664914968,0,0,0,0,0,0
X600188.SH,-4.33680868994202e-19,0,0,0,0,0,0,0.0145184004530749,0,0,0,0.433024446147234,0,0,0,0,0,0,0,0,0,0,0,0.0131528756213116,0,0,0,0.109419925901506,0,0.106493817575103,0,0,0.22360853475001,0,0,0,-0.0714974314324117,0,0,0.0342709297754317,0,0,-0.072938847990406,0,0,0,0,0,0,0,0,-0.0528352539393039,-0.0538385003237639,0,0,0,0,0,0
X600585.SH,0,0,0,0.131713147379148,0,-0.0552018587396578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0846323924269667,0.00804659721849162,0,0,0,0,0,0,0,0,0,0.347059044489874,0,0,0.0249088738895976,0,0,0.00636757891965423,0,0,0.00873352634424404,0,0,0,0,0,0,0,0,-0.00374376765036923,0,0,0,0,0,0,0
X600019.SH,0,0.0706579371465327,0,0,0,0.111668502049563,0,0,0,0,0.102320924180914,0,0,0.0879376797946125,0,0,0,0,0,0,0,0,0,0,0.050408699229047,0.0375452797256503,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.044199290463178,0,0.131776080390989,0,0,0,0,0,0,-0.0265583767948152,0,0,0.0404152819838728,0,0,0,0,0,0,0
X002460.SZ,-0.00807347687937317,0,0,0,0,0,0,0,0,0.494426579953576,0,0,0,0,0,0,0,0,0,0,0.130253893736326,0,0,0,0,0,0,0,0,0,0,-0.047427817374158,0,0,0,0.0367635010661931,0,0,0,0,0.0997002563423654,0,0,0,0,0,0,0,-0.0177075164253292,0,0,0,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0.0627859352753467,0,0,0.525057152609724,0,0,0,0.153967742405517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168485712550876,0,0,0,0,0.119014149940008,0,0,0.00338732444720132,0,0,0,0,0,0.0116876609275815,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0120456246842022,0,0,0,0,0,0,0,0.610139532472341,0,0,0,0,0.0919408306777932,0,0,0,0,0,0.0372348771456727,0,0,0.0402739665669474,0,0,0.0110929541224648,0,0,-0.0106366002089349,-0.0149188637396811,0,0,0,0,0,0
X601898.SH,0,0.0612448005855135,0.36035481915928,0,0,0.228279707483195,0,0,0.0864635868286155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.131472204004747,0,0,0,-0.00777752830147298,0,0,-0.0836425267139033,0,0.0289784131048374,0,0,0,0,0,0,0,0,0,0.0366723064082082,0.0210446037806483,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0.116080858231866,0.206211660411559,0,0,0,0,0,0,0,0,0,0.0517583273180957,0,0,0,0,0,0,0,0.0420806999446902,0,0,0,-0.00619320301492672,0,0.119534917950524,0,0,0,0.203306517242543,0,0,0.0493099668183021,0,-0.0370240704869478,0,0,0,0,0,0,0,0,-0.0591606456824467,0,0,0,0,0,0,0
X601600.SH,0.178730720559026,0,0,0,0,-0.00298809407781041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00660567634326183,0,0,0,0,0,0,0,0,0.204930714007962,0.556908634248164,0.121735061355448,0.0252951093705031,0,0,0,0,0,0,0,0,0.193961995435166,0,0,0,0,0,0,0,0,0.0947654881342083,-0.165148192676327,0,0,0,0,0
X600886.SH,0.109531680325841,0,0,0,0.0766094820334121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0323452315904864,0,0,0.0113257032748298,0,0,0,0,0,0.0521545405914251,-0.0177627719324356,0,0,-0.0734455207420503,0,0,0,0,0,0,0,0,0,0,-0.0435261683036778,0.0499510367489759,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0173139902599273,0,0,0,0,0,0,0,0,0.0393229292850208,0.0341189965199929,0,0.0559312923449575,0,0,0.0479744168967213,0.0631428847711935,0,0,0,0,0,0.0114146445235322,0.196371366632319,0,0,0.0868542031784442,0,0,0,0,0,0,0,0.0180889549916987,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0.127039508643774,0.0205935448422213,0,0,0,0,0,0,0,0,0,0.0246442725073981,0,0,0,0.140616751504353,0,0,0,1.73472347597681e-18,0,0,0,-0.0478582792708032,0,0,0,0,0.0648017313003512,0.0560781776532874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0167219760887287,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00975535128303346,0,0,0,0,0,0,0,0,0,0,0,0.185679850802157,0,0,0,0.0424254054098053,0,0,0,0,0,0,0.0409129935253249,0.025695291204156,0,0,0,0,0.0582389085588753,0,0,0.0285401981531283,0,0,0,0,0,0.00163840937232286,0,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0.0290696485074857,0.0642194112738108,0,0,0,0.120343012741096,0,0,0,0.0408898747772818,0,0,0,0,0,0,0,0,0,0,0,0,0.183471170659555,0.196048353523554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0681142375912184,0,0,0.0871694833324873,0,0,0,0,0,0,0,-0.133757278039942,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00608719291124918,0.123371620452361,0,0.186742498759474,0.024669721842036,0,0,0.13518075167299,0,0,0,0,0,0,-0.0525626691472752,0,0,0,0,0,0.0471468383093164,0,0,0,0,0,0,0,0,-0.00579323698814303,0,0,0,0,0,0,0
X000877.SZ,0,0,0.0209220788604493,0,0,-0.056823395252766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116320952014437,0,0,0,0.0604159261586499,0,0,0,0,0,0.442703238822509,0,0,0,0.176526980073303,0,0,0,0,0,0,0,0.0638837498123646,0,0,0,0,0,0
X600795.SH,0,0.0505996718871147,0,0,0.230733643132865,0,0,0.0742074298463657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0933536912456569,0,0,0,0.0901422034369224,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00247927012270484,0,0,-0.0488638121988094,0,0,-0.145177791910931,0,0,0.016957188278925,0,0,0,0,0,0,0
X600027.SH,0.0424685034095434,0,0,0,0.430354962074467,0.0331860904013434,0,0,0,-0.0768973045828595,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0530437112426306,0,0,0.0867932566166045,0,0,0,0,0,0,0,0.014039336467537,0,0.454797796258587,0,0,0,0,0,0,0,0.071566665774757,0.0362026762256015,0,0,0,0,0.0585642020646927,0.0392170559528138,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0.158970820466529,0,0,0,0,0,0.0420986794555902,0,-0.140949827487291,0,0,0,0,0,0,0,0.315541622796538,0,0,0,0,0.0780809517221741,0,0.0214951496930439,0.12224692824735,0,0,0,0,0,0.396911752860789,0,0,0,0,0,0.14654908993375,0,0,0,0,0,0.0977041801630017,0,0,0,0,0,0.0337780960506962,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,-0.125088296149786,0,0,0,0,0,0,0,0,0,-0.000682146575181284,0,0,0,0,0,0.621476014108032,0.168742430052119,0,0,0,-0.0164511930426559,0,0,0,0,0,0.0319613693748377,0,0,0,0,0.0250721424672487,0,0,0,0,0,0,0,-5.42101086242752e-20,0,0,-0.0257964215712191,0,0,0,-0.0271261053520695,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0.0510881148579446,0,0,0.141696984639972,0,0,0,0,0,0,0,0,-0.0143486340127139,0.0852184424074774,0,0,0,0,0,0.0952630111653026,0,0,0.249248258102047,0,0,0,-0.0593989131873562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0372964762401477,0,0,0,0,0,0,0
X600426.SH,0,0,0,0.589852224072422,0,0,0,0,0,0,0.0996000581851752,0.180960203815922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215821980952443,0,0,0,0,0.105925747731889,0,0,0,-0.0726567590905402,0,0,0,0,0,0,0,0.0345991002259629,0,0,0,0,0.203151542297665,-0.0817161700728457,0.0807199560278453,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0.266455085445238,0,0,0,0,-0.102701505762928,0,0,0,0,0,0,0,0,0,0,0,0,0.045033750006971,0,0,0,0,0,0.108834522329645,0,0,0.141438311515737,0,0,0,0,0,0,0,0,0,0.0235611318780992,0,0,0,0,0,-0.098716995879527,0,0,0,-0.0683955498274467,0,0,0,0,0,0
X600803.SH,0.00372704231064232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.164793373546467,0,0,0.270869723390899,0,0,0,0,0.16656503584788,0,0,0,0,0.10131642037764,0,0.318587908362132,0.130588907728968,0,0,0.0121753887046698,0,0,0,0,0,0,0,-0.0415088610049846,0,0,-0.170278683999245,0,0,-0.0277868807143066,-0.0138660441650034,0,0,0,0,0,0
