,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X002466.SZ,X002460.SZ,X600585.SH,X600188.SH,X000792.SZ,X600019.SH,X601898.SH,X600011.SH,X002271.SZ,X600111.SH,X600660.SH,X000877.SZ,X000301.SZ,X600010.SH,X000708.SZ,X600886.SH,X600547.SH,X600795.SH,X601600.SH,X600176.SH,X600362.SH,X000408.SZ,X600426.SH,X600096.SH,X000786.SZ,X601991.SH,X300073.SZ,X000629.SZ,X600803.SH,X000983.SZ,X600027.SH,X000723.SZ,X002080.SZ,X600141.SH,X601699.SH,X600219.SH,X600801.SH,X002192.SZ,X600157.SH,X600486.SH,X000959.SZ,X000883.SZ,X600160.SH,X600399.SH,X002353.SZ,X300037.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0.00769465483534873,0,0,0,0,0.0297454140561951,0,0,0,0,0,0,0,0,0.0223688914119451,0,0,0,0,0.153081857409382,0,0,0,0,0,0.225546197315013,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.015956080916366,0,0,0,0,0,0,0
X601088.SH,0,0,0,0.0481681531971081,0.0490164266969307,0,0,0.188517035987005,0.0691431880550892,0,0.10411687644823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.102733217651596,0,0,0,0,0,0,0.143777831699521,0,0,0,0,0.000359019646793995,0,0,0,0,0.0122880775567419,0,0,0,0,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0,0.0116424625347061,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0784664728429806,0,0,0,0,0,0,0,0,0.00124387697820339,0,-1.73472347597681e-18,0,0,0,0,0.0857837763099776,0,0,0,0.0550993574485443,0,0,0,0,0.053584272285234,0,0,0,0.00458293530591704,0,0,0,0,-0.00600786978804628,0,0
X600309.SH,0,0.0926943341905394,0,0,0,0,0,0,0,0,0.124806747009337,0,0,0,0,0.122833594953559,-0.010639186005671,0,0,0,0,0.0495534370880086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0178340846038186,0,0,0.0692296260948231,0,0,0.0406401184326043,0,0,0.0466967635239484,0.00187397424927824,0,0,0.00803468886921761,-0.0167519602831352,0,0,0,-0.0226843705785427,0,0
X002466.SZ,0,0,0,0,0,0.641516998364147,0,0,0.00618323068213456,0,0,0,0,0.0800318335778291,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133851106035677,0,0,0,-0.097478157366578,0,0,0,0.0588812306413879,0,0,0,0,0,0.15840512958993,0,0,0,0,0,0,0,0,0,-0.0368806956320646,0.0167765902144093,0,0,0,8.67361737988404e-19,0,0
X002460.SZ,0,0,0,0,0.0988974927343162,0,0,0,0,0,0,0,0,0,0,0,0,0.0865667763326005,0,0,0,0,0,0,0,0,0,0,0,0,0.0432015692741143,0,0,0,0,0.120577526994219,0.0578236126144829,0.0585132066160759,0.0201758057156171,0,0,0.10213980677951,0,0,0.156108749819023,0,0,0,0,0.04809161090629,0,0,0,0,0,0,0.0325047465130306,0,0
X600585.SH,0,0,0,0.0412860795530213,0,0,0,0,0,0,0,0,0.12459513604097,0,0,0,0,0,0,0,0,0,0,0.0839824683587182,0,0,0,0,0,0,0,0,0,0,0,0.0369760019763498,0,0,0,0,0.335478085654247,0,0,0,0,0,0,0,0,0,0,0,-0.0156753665252628,0,0,0,-0.00613078936148604,0,0
X600188.SH,0,0.571739247053561,0,0,0,0,0,0,0,0,0.047936758423451,-0.148548799125204,0,0,0,0,0,0,0,0,0,-0.00530975088788514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.324426363057778,0,0,0,0,0,0,0,0,-0.045208487789239,0,0,0,0.057584253190776,-0.0980252701177649,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0.133202328027295,0,0.143577408434241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0732417587591107,0,0,0.380039008928672,0,0.0114994934292258,0.04323933101071,0,0,0,0,0,0,0,0.0459565429908398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0211050780553784,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0479285146330704,0,0,0,0,0,0,0,0,0,0.108097057106695,0,0,0,0,0,0,0,0,0.00591041137721641,0,0,0,0,0,0,0.0619943335783277,0,0,0,0.0868085355762018,0,0.140108847273972,0,0,0,0.0424931597955387,0,0,0.0173132348503099,0,0,0,0,0,0,0
