,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X002466.SZ,X002460.SZ,X600585.SH,X000792.SZ,X000301.SZ,X601898.SH,X600011.SH,X600019.SH,X600111.SH,X600660.SH,X600010.SH,X000708.SZ,X000877.SZ,X600886.SH,X600547.SH,X002271.SZ,X601600.SH,X600795.SH,X600803.SH,X600426.SH,X600176.SH,X600362.SH,X601991.SH,X000629.SZ,X600027.SH,X600348.SH,X000983.SZ,X000408.SZ,X600096.SH,X000723.SZ,X600160.SH,X601699.SH,X300073.SZ,X600141.SH,X000786.SZ,X600219.SH,X002080.SZ,X600157.SH,X600549.SH,X002353.SZ,X600378.SH,X600295.SH,X000807.SZ,X000933.SZ,X600399.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601898.SH,0,0,0,0,0.156370322932268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0326054473802925,0,0,0,0,0,0.00519146005534997,0,0,0.320636416128474,0,0.239311466969351,0,0,0,0,0,0.0480161503209128,0,-0.0535167157996139,0,0,0.0950637282698548,0,0,0,0.0113231100586206,-0.0291715753982329,0,0,-0.0352439928997714,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0.0454366867679841,-0.132953804224141,0,0,0,0,0,0.117769198516686,0,0,0,0,0,0,0.158667965520965,0,0,0,0,0.179617495811281,0.0554655135827772,0.344683168341088,0,0,0,0,0,0,0,0,0,0.0528011787001701,0,0,0,0,0,0,0,0,0,0,0,0,-0.0955010524055244,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0.0687997925392075,0,0.0649165888742794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0788854292921632,0,0,0.00825712596016865,0,0,0,0,0,0,0,0.217436435572392,0.00437798330339678,0,0,0,0,0,0,0,0.16202541761907,0,0,0,-0.045284914713329,0,0,0,0.0551620309073381,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.141580657696783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28643179184332,0,0,0.157585021926578,0,0,0,0,0,0,0,0.203983127660155,0,0,0,0,-0.0267743538432561,0,0,0,-0.0367888913482469,0,0,0,0.0777045639953133,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0.0526145242682391,0,0.0640991928785358,0,0.0574543472684718,0,0,0,0,0,0,0.015368095812078,0,-0.0833485227592494,0,0,0,0,0,0.0140397912459982,0,0.0740954960863831,0,0,0,0,0,0,0.095653264781786,0,0,0.0396491854363207,0.00907946610744224,0,-3.46944695195361e-18,0,0,0,0,0,0.176062402564987,0,-0.0322445551930241,-0.00765718709162157,0,0,0,-0.0250642510943461,0,0
X600010.SH,0,0,0,0,0,0,0.108586319129458,0,0,0.116787286658944,0.0621153763096787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0496918921873513,0,0,0,0,0,0,0,0,0,-0.0779049420132479,0.204530524948137,0.00809121917370408,0.128272939025619,0,0,0,0,0,-0.067866448417271,0,0,-0.104642664500148,0,0,0,0.103310720148801,0,0
X000708.SZ,0,0,0,0,0,0,-0.0339347641935484,0,0,0.0390300741050464,0,0,0,0,0,-0.0220227223776531,0,0,0,0,0.0620456334022324,0,0,0,0.0635522260645125,0,0,0,-0.091903614380114,0.22488777870515,0,0,0,0,0,0,-0.0631614837234538,0.132273789326377,0,0,0,0,0,0.0706112654814925,0,0,0.0676456999273057,0,0,0,0,0,0.0517816755120071,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00665695557200647,0,0,0,0,0.0136397402215873,0,0,0,0,0,0,0,0,0.0376935343254576,0,0,0.257488058813839,0,0.0829668444668267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00261070095323698,0,0
X600886.SH,0,0,0,0,0,0.0390731713191387,0,0,0.266302800260646,0,0,0.01458623254427,0,0,0,0,0,0,0,0,0.0519765607985843,0,0.0673129897498659,0,0,0,0,0,0,0.171274648902544,0,0,0,-0.0162345624432216,0,0,0,0,0,0,0,-0.0145144794845053,0,-0.0408858087519544,0,0.0210520141172438,0,0,0,0,0,0,0,0,0,0,-0.0372144547358087,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0120130871242386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0339947522898493,0,0,0,0,0,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,-0.0996378867412986,0,0,0,0,-0.227846777236988,0,0,0.063922177742631,0,0,0,0,0,0,0,0,-0.171573882798137,-0.0268558186672956,0,0,0,0,0,0,0.173649859704553,0,0,0,0,0,0,0,0,0.83498990996461,0,-0.0334805981981164,-0.0711513351488459,0,0,0,0,0,0,0,0,0.0252647708622392,0.0747887118613169,0,0,0,0.047008411515162,0,0
X601600.SH,0,0,0,0,0,0,0,0,0.0901681547659102,0,0,0,0,0,0,0.0623316665630905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0.0971757767192536,0.071578215390455,0,0,0,0,0.0226301088628477,0.352178730838177,0,0,0,0,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,-1.73472347597681e-18,0,0,0.182509556167511,0,0.00420414488886457,0.319430529683659,0,0,0,0,0,0,0.0993856192188302,0,0,0,0,0,0,0,0,0,0,0.0772473144478924,0,0,0.0881982670974223,0.108246523229406,0,0,0,0,0,0,0,0,0,-0.0976181149658127,0,0,0,0,0,-0.0396473325689832,0,0.114199376007878,0,0,0,0,0.0116213613064531,0,0
X600803.SH,0.084386525003356,0,0,0,0.113161580904015,0,0,0,0,0.00647951871128193,0,0,0,0.110896842245063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0369992572151651,0.00802154897771443,0.0149673184828793,0,-0.0325342267695957,0,0,0,0,0,0,0,0.0753121243228127,0.0179239505585199,0.0221433002308393,0,0,0,0.0653724162392941,0,0,0,0,0,-0.0168842426926713,0,0,0,0.0037363656738899,0,0
X600426.SH,0,0,0,0,0,0.0355537788204657,0,0,0,0,0,0,0,0,0,0,0.172273344332446,0,0,0,0,0,0.0933727955770391,0,0,0,0,0,-0.0125309662853863,0,0,0,0,0.0651296635505926,0.0326183012849599,0,0,0,0,0,0,0,0,0.0639345906624094,0,0,0,0.122766142064701,0,0.111286611245206,0,0,-0.0228201948197453,0,0,0,-0.018800503360409,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0.100625704510958,0,0,0,0,0.0905277107902668,0.0923979680912615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0342631547892115,0,0,0.000297519480245092,0,0,0.196226543208808,0,0.0581439628773998,0,0.0187493521184347,0.0776171384293128,0,0,0,0,0,0,-0.00728526421745471,-0.0674268418253877,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0225186554434439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0924480644535197,0,0.0439656180230501,0,0,0,0,0.0625723198037799,0,0,0.119581866533615,0.0304918600489711,0,0.0581873875577083,0.0523298212930165,0,0,0,0.0401697320201409,0,0,0,-0.0138158489942787,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0.0610729858534915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157940022702172,0,0,0,0,0,0.121139515460277,0.325111337072354,0.00642764418797448,0,0,0,0,0,0,0,0,0,0,0.0119291956600895,0.210304519574383,0,0,0,0,0,-0.194402237257777,0,0,0,0,0,0,0,0.00515190726556041,0,0
X000629.SZ,0,0,0,0,0,0,0.0413488362242403,0,0,-0.0919395127378215,0.0356620755179181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0676415520468019,0,0,0,0,0,0,0,0,0,0.24531479585343,0,0,0,0.154940667954818,0,0,0,0,0.305999417400214,0,0,0,0,0,-0.0207347951217788,0,0,0,0.0830677198369509,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0,0.13196161592835,0,0,0,-0.202263509856186,0,0,0,0,0,0,0.0161920214660181,0,0,0,0,0.425737252696713,0.0282676314023774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0.00965722117016737,0,0.0315349152923048,0.0666380568359317,0,0,0,0,0,0
X600348.SH,0,0,0,0,0.339559478638437,0.0334059525078977,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,-0.0716941083315256,0,0,0,0,0,0,0,0,0,0.0981853426636037,0,0,0.297641126744423,0,0,0,0,0,0,0,0.189839162214651,0.160211267465062,0,0,0,0,0.00996085946202728,0,0,0,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0,0.284250612740688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.78299068619715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,-0.00697649018145703,0,0
X000408.SZ,0,0,0,0,0,0.249055192936574,0.0938107635316634,0,0.189796465910107,-0.0383949405788167,0,-1.73472347597681e-18,0,0.15604193434304,0,0,0,0,0,0,0,0,-0.0252207836119923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224920743808533,0,0,0,0,0,0,0,0,0,0,0,0.0759102616118782,0,0,0,0,0,0,0,0,0
X600096.SH,0,0,0,0,0.156488434339249,0,0,0,0,0,0.0847027089034811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0587282623952335,0,0.0393992708624892,0,0,0,0,0,0,0,0.842968122021933,0,0,0,0,0,0.113911394226829,0,0,0,0,-0.0353516332392731,0,-0.041678455193605,0,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0.12449130180131,0.0678807083129275,0,0,0,0,0,0,0.121408574934789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0994018558016716,0,0.0292234545297683,0,0,3.46944695195361e-18,0,0,0.153179729989928,0,0,0,0,0.140061430313569,0,0,0,0,0,-0.0494410121476536,0,0,0,0.0274959044736427,0,0
X600160.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0269975758468611,0,0,0,0,0,0,0,0.171659671307073,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0.13745665665687,0,0.10579901591693,0,0,0.0332542835304366,0,0,0.127177417472344,0,0,0.0437674989053392,0,0,0,0.0496297170820958,0,0
X601699.SH,0,0,0,0,0.229674005293757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0939531064006302,0.395988731272405,0,0.0545369203947648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00554470073549604,-0.0557958969077266,0,0,0,0.00716072688606124,0,0
X300073.SZ,0,0,0,0,0,0,0,0,0,0,0,0.173823340108278,0,0,0.157771297821113,0,0,0,0,0,0,0,0,0.10081359110876,0,0,0,0,0.114662980363925,0,0,0,0.132771248279755,0.0263050241392818,0,0,0,0,0,0,0,0,0,0.0347389774115379,0,0,0,0,0,0.0843574337758498,0,0,0.0912136894823937,0,0,0,0.0052098356100661,0,0
X600141.SH,0,0,0,0,0,0.0085667948152402,0.0844874028462184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0766510712200686,0.0324399510711002,0,0,0.599191926086697,0,0,0,0,0,0,0,0.0517358251366069,0,0.0847770149535432,0,0,0,0,0,0,0,0,-0.0237151264472279,0,0,0,0,0,0
X000786.SZ,0,0,0,0.187811498262304,0,0,0,0,0,0,0,0.106305452836197,0,0,0,0,0,0,0,0,0.348138867876525,0,0,0,0,0.132037882927363,0,0,0,0,0,0.0168438179555624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000825129842739684,0,0,0,0,0,0,0,0,0,0
X600219.SH,0,0,0,0.0342593104134066,0,0,0,0,0,0.0202528301989932,0,0,0,0,0,-0.000875688556794075,0,0,0,0,0,0.283662320206372,0,0,0,0,0,0,0,0,0.00584470286033757,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0693338588338567,0,0,0,0.0094088774636922,0,0,0,-0.0205082441611926,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0.0238011311621477,0.196244289398166,0,0,0,0,0,0,0,0.0658575962980031,0,0.0111715964036766,0,0,0,0,0,0,0,0,0,0,0.0133994004577641,0.00871079169905487,0,0.0331508224348502,0,0,0,0,0,0,0.300498165287432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0528921404588986,0,0
X600157.SH,0,0,0,0.0203370196473328,0,0,0,0,0,0,0.081994703483252,0.0294792821116745,0,0,0,0.0404999085645901,0,0,0,0,0,0.0500741104595364,0,0,0,0,0,0.0527647728075577,0,0,0.0422745413427331,0,0,0,0.0129834086480228,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0.0471667095734007,0,0,0,0,0,0,0.00224209275369635,0,0
X600549.SH,0,0,0,0,0,0.338918685001364,0,0,0,0.0342811123151292,0,0,0,0.0337646909805356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147653820496867,0,0,0.0177500173912831,0,0,0,0.121099232521401,0,0,0,0,0,0,0,0.111954941854527,0,0,0,0,0,0,0,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0.0722619341187647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0746963367640041,0,0,0.00637402068911464,0,0,0,0,0,0,0,0,0,0.205703691313043,0,0,0,0,0.191072556541033,0,0,0,-0.056937182639343,0,0,0,0,0,0
X600378.SH,0,0,0,0,0,0,0,0,0,0.120418403802192,0,0,0,0.0731281886715394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109772143166021,0,0.00475948428214372,0,0,0.0406154239657504,0,0,0,0,0,0,0,0,0,0.0254515225027768,0.029376373629329,0,0,0,0,-0.132548258921058,0,0,0,0,0,0,0,0,0
X600295.SH,0,0,0,0,0,0.0194282861959731,0,0,0,0,0,0,0,0.0142198986057312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0900235541884639,0,0,0,0,0,0,0.24717917224369,0,0,0,0,0.188820273460913,0,0.105396726801255,0,0,0,0.153720195270398,0,0,0,0,-0.0534001544032945,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0.0164780537067026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00616125343136387,0.48903214065676,0,0,0,0,0,0,0,0,0,0.111067092504212,0,0.054732364761714,0,0,0.0101230573176748,0,0,0,0,0,0,0.0211483115218333,0,0,0,0,0.0563890275682223,0,0,0,-0.040225013376473,0,0,0,0,0,0
X000933.SZ,0,0.21832200011228,0,0,0.0808443742857236,0.00403986152273538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0878605431220102,0,0,0,0,0,0.0542500933141139,0,0,0,0.0395999435928507,0,0,0,0,0,0,0.0292529695792545,0,0,0,0,0,0,0,0,-0.0127264723509025,0,0
X600399.SH,0,0,0,0,0,0,0,0,0.126453448559499,0.0405956646070082,0,0,0,0,0,-0.147221467807793,0,0,0,0,0,0,0.148166079281929,0,0.305543969275195,0,0,0,0.044633683467041,0,0,0,0.0443444127203035,-0.139182368318721,0,0.024818371488882,0,0.180102385373896,0,0,0,0,0,0,0,0,0,0,-0.204410997632492,0,0,0,0.110245592978173,0,0,0,-0.062930216810443,0,0
Change_TY3M,0,0,0,0.149702630070424,0.0249554161921635,0,0,0,0.131420336492588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0159972367731224,0,0,0,0.00439523206660319,0,0,0,0,-0.397136429504457,0,0,0,0,-0.0229074734757096,0,0,0,0.0897684452209045,0,-0.0505177840205818,0,0,0,0,0,0,0,-0.143330457669566,-0.00610114046508561,0,0,0,0,0,0
Slope,0,0,0,0,0,0.0622356699215254,0,0,0,0,0,0,0,0.0727906389569449,-0.0798625480471933,-0.0496804156353923,0,0,0,0,0.0510291275881734,0,0,0,-0.0789773656387968,0,0,-0.0186096308266937,0,0,-0.094590929001802,0.121307689527686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.380789135391946,0,0,0,-0.356676636217361,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,-0.077913141839658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0935727731285511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0952621591098866,0,0,0,0,0.895334425680043,0,0
RealEstate_excess,0,0,0,-0.00744518744624532,0,0.0704263253126113,0,0,0,0.0720358670914073,0,0.0158843874821221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0234712252099779,0,-0.0241228871661259,0,0,0,0,0,0,0,0,0,0,-0.022823697865678,4.33680868994202e-19,0,-0.0276011028320827,0,-0.00909012078528252,0,0,-0.0182006941812649,0,0,-0.000156370679209232,-0.0470825275197558,0,0,0,0,0,0
MKreturn,0,-0.121864742622474,0,0,0,0.0470780294385308,0,0,0,0,0,0,0,-0.0674338848516819,-0.0385204091322308,0,-0.0542777600185399,0,0,0,0,0,0,0.0924998112438495,0,0,0,0,0,0,-0.0165194256591257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0214636843258828,0,0,0,0,0,0.0109517318216479,-0.0274475970736578,0,0,0,0.0392319747428525,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00697025855382765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000744702235218408,0,0,0,0,0,0,-0.00478074257301699,0.00784583078507425,0,0,0,0.017911156592667,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0117518905261373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.317525214543963,0.275196018283508,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,-0.000523729061847187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000413367491206301,0,0,0,0,0,0,0,0,0,0,-0.00147348795600962,0,0,0,0,0,0,0,0,0,0.00419791368230242,-0.00079866195029385,0,0,0,0.0189217457508728,0,0
CarbonVol_Hubei,0,0,0,0,0,0.000261621715710351,0,0,0,0,0,0.000427709219478797,0,0,0,0,-0.00202817592389443,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00134319874825711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00231540244869954,0,0,0,0.0130951454420169,0,0
