,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X600688.SH,X601898.SH,X601600.SH,X600795.SH,X601991.SH,X600027.SH,X600623.SH,X002466.SZ,X600362.SH,X600111.SH,X600188.SH,X600157.SH,X601992.SH,X600886.SH,X600547.SH,X600660.SH,X600299.SH,X000792.SZ,X600489.SH,X600309.SH,X601158.SH,X600583.SH,X000709.SZ,X300072.SZ,X000883.SZ,X000539.SZ,X000898.SZ,X600352.SH,X002407.SZ,X000027.SZ,X002460.SZ,X000630.SZ,X000723.SZ,X002470.SZ,X600176.SH,X600549.SH,X000983.SZ,X000012.SZ,X600021.SH,X600612.SH,X000629.SZ,X000060.SZ,X600098.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0.0481616278228476,0,0,0,0,0,0,0.0122986220654186,0,0.0157862893151539,0,0,0,0,0,0,0,0,0,0.201269200829145,0,0.035582320553497,0,0,0,0,0,0,0,0,0,0,0,0,0.0196841435786827,0,0,0,0,0,0,0,0.0158858921445368,0,0.00559299194860007,0.00569935855072575,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0.0818880942161084,0,0,0,0,0,0,0,0,0.0610226325366051,0.0154944907810147,0,0,0,0,0,0,0,0,0.0607527700187552,0,0.1825947126172,0,0,0,0,0,0,0,0,0,0,0,0,0.0177925022606028,8.67361737988404e-19,0,0,0,0,0,0,0,0,0.0087491877221417,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0.0993818135970608,0.0195481996366594,0.181523421785611,0,0,0,0,0.00220541617769128,0,0,0.00807192450496398,0,0,0,0,0,0,0,0,0,0.119012132431023,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0.111018351175364,0,0,0,0,0,0,0,0.0635125364477405,0,0,0,-0.00212050169493605,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0.0286553217345452,0,0,0,0,0,0.401493663217406,0.0136498518061421,-4.33680868994202e-19,0,0,0,0,0,1.73472347597681e-18,-0.00610054037921076,0,0,0.0186674532286204,0,0.0299841536456838,0,0.116082360190462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00386399886117643,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28230092364027,0,0,0,0,0,0,0,0,0.0645702711336521,0,0,0,0.247484276765423,0,0,0,0,0,0,0,0,0,0.0148266835144608,0,0,0.0724474645427467,0,0.0788134587981717,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0.0563310898361844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0483988612705846,0,0,0,0,0.133970571807146,0,0,0,0.155359363065013,0.0884486802778784,0,0,0,0,0,0,0,0.0355992603795063,0.026194162231652,0.0176470817339706,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600585.SH,0,0,0.33355198066908,0,0,0,0,0,0,0,0,0,0,0.0835792232214867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0742878359340623,0.0527090478567152,0,0,0,0,0,0,0,0.0529968355210519,0,0,0,0,0.095274147674226,0,0,0,0,0,0,0,0,-0.0116558424913438,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00619616928371496,0,0,0.193938279644854,0,0,0,0,0,0.0155238829529163,0,0,0,0,0,0,0.0517027358736279,0,0,0,0,0,0,0,0,0,0,0.0837616751219439,-8.67361737988404e-19,0,0,0,0,0.308415580243469,0,0,0,-0.0578490632573183,0.0199915420956597,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0.00283140834853189,0,0,0,0,0,0,0.0283037726765507,0,0,0,0,0,0,0,0,0.129743808924972,0,0,0,0,0,0.0459700990983881,0,0,0,0,0.0823270477011604,0,0,0,0,0.104604579833718,0,0,0.0309821293894653,0.151285693504732,0,0,0,0.106386487569389,0,0,0,-0.00657745253222021,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0.0445947797833095,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0.107694653943051,0,0,0,0,0,0,0.161542393260564,0,0,0,0,0,0,0,0,0,0.0119179426153737,0,0,0,0,0.161357568419875,0,0,0.197565587036237,0,0,0,0,0,0,0,0,-0.00281754266169424,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0.0847266889253603,0,0,0,0,0,0,0.0206059546546787,0,0,0,0,0,0,0,0,0,0.0576953835469695,0.0841194512619105,0,0,0,0.122776371462527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0284933558578107,0,0,0,0,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144557562351743,0.0646030595096226,0,0,0,0.140357211311733,0,0,0,0,0,0,0.056213088510168,0,0,0,0,0,0.0092958924864255,0,0.0482415266148935,0,0,0.014874989354278,0,0,0.0855569766160897,0,-0.0164381105462085,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0.0828654704988132,0.011054043814803,0,0,0,0,0,0,0.0457643665443284,0,0,0,0,0,0,0,0,0,0.095345523149694,0,0,0,0.0818744274587963,0,0,0,0,0,0.0294847876390675,0,0.0419506985532035,0,0,0,0,0,1.73472347597681e-18,-1.73472347597681e-18,0,0,0,0.00592793850424428,0.0402174188315784,0,0,0,0,0,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183738723761917,0,0,0,-0.111991251757069,0,0,0,0,0,0.248476767894764,0,0,0,0,0,0.26912968142535,0,0,0,0,0,0,0,0,0,0,0,0.114151792674678,0,0.0651157409670445,0.200299115216442,0,0,0,0,0,0,0,0,0.268308420657052,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0271761089581904,0,0,0.0025875739980852,0,0,0,0,-0.0963522598613592,0,0,0.14912265050204,0,0,0,0,0,0,0,0,0,0,0.231967393232452,0,0.533885259383025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145446686349621,0.00539844597299336,0,0,0.130114783197284,0,0,0,0.00614620173698017,0,0,0,0.11864105428047,0,0,0,0,0,0,0,0,0,0,0,0,0.0214941955768778,0.0655055366798202,0,0,0,0,0.0556946637639575,0,0,0,0.199856370993974,0,0,-0.0278349156337377,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0.325507284398384,0,0,0,0,0,0,0,0,0.0350418576987243,0,0,0,0.026851718508133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15208875695173,0,0,-3.46944695195361e-18,0,0,0.329171088421973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0.0864050662044178,0,0,0,0,0,0.133325922782761,0.0659789842092812,0,0,0,0,0,0,0.056366950392856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0764972666957965,0.521024885604963,0,0,0,0,0,0,0,0.00370348029002278,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0.137927992361247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0600927237863771,0.13074224381668,0.0165907209251404,0,0,0,0,0,0,0,0,0.141542389851706,0.0307789790098754,0,0,0,0.00565234399912924,0,0,0,0.00127104799550777,0.173210066126786,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0.228199799766169,-3.46944695195361e-18,0,0,0,0,0,0,0.139443043747681,0,0,0,0,0,0,0,0,0,0,0,0.0459796699286426,0,0,0,0.0890407013109447,0,0,0,0.0529701132132999,0,0,0,0,0,0,0,0,0.132009994102291,0,0,0,0.0496265280553772,0,0,0,-0.0469896139283458,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0.0515728896690172,0.0335234176472055,0,0,0,0,0.0395452368060193,0.0124884078539435,0,0.00377900964775088,0,0,0,0,0,0,0,0.00246831020543296,0,0,0,0.0938665769155968,0,0,0,0,0,0.110189662194535,0,0,0,0,0,0,0,0,0,0,0,0.0395573692989228,0,0,0.179885332374403,0,0.00304691123180376,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0396723610889134,0,0.0497628164955628,0,0,0,0,0,0.897388896400666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.0973695038494109,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0.0507162277545334,0,0,0,0,0,0,0.0106792914966902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046456289484074,0,0,0,0,0,0.0326043252156057,0,0,0,0,0,0,0,0,0,0.0307712766600167,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0.233145125699161,0,0,0,0,0,0,0,0,0,0.159934606064946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0212943470005511,0,0,0,0.0347633873697913,0,0,0,0,0.0313180153467329,0,0,0,0,0.54702957128477,0,-0.0340871396599409,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0571982306447278,0.0731341345932595,0,0.0913838285515049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131310367539575,0,0,0,0,0,0.0564282773620149,0,0.0223435898868643,0,0.230367623507924,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0136349759398565,0.0270896768039894,0.063724700783597,0,0,0.632936990163322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159008855139891,0,0,0,0,0,0.0396368832451194,0.0211119093382335,0,0,0,0,0,0,0,-0.00893230206701454,-0.00688678516147186,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00700212838962515,0,0,0.156161163558781,0,0,0,0,0,0,0,0.104903884060777,0,0,0,0.015155084976749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111015798384902,0,0,0,0,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0598033233892338,0,0,0,0,0,0,0,0,0,0.258503028604699,0,0,0,0,0,0,0.0183555983055673,0,0,0,0.0164629695059801,-1.0842021724855e-19,0,0,0,0,0.097936876434961,0,0,0.110108256744506,0,0.047678074431289,0,0,0,0,0,0,0,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0.0312749535381117,0,0,0,0,0,0,0,0,0.0498115680942338,0.0660966691586595,0,0,0.016929240265488,0,0,0,0,0,0.350612733424468,0,0,0,0,0,0,0,0,0,0.028753695677761,0,0,0,0.0488063461555179,0,0.0322159583746997,0,0.147884419951395,0,0.0195296660517042,0.0745268204258197,0,0,0,0,0,0,0,0,0,0,0
