,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X600011.SH,X600010.SH,X601898.SH,X600886.SH,X601600.SH,X600660.SH,X600188.SH,X601991.SH,X600362.SH,X600795.SH,X600352.SH,X600688.SH,X600111.SH,X600801.SH,X000723.SZ,X600027.SH,X601992.SH,X600489.SH,X000786.SZ,X002271.SZ,X600516.SH,X600176.SH,X000898.SZ,X600612.SH,X600299.SH,X002460.SZ,X000709.SZ,X601158.SH,X600426.SH,X002466.SZ,X000883.SZ,X000629.SZ,X600219.SH,X002353.SZ,X000027.SZ,X000630.SZ,X600583.SH,X000553.SZ,X000825.SZ,X601699.SH,X000401.SZ,X600985.SH,X600315.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0688535612792993,0,0,0,0,0,0.0456119538450248,0,0,0,0.0629084332231448,0.00166021245013062,0,0,0,0,0,0.0739543513854647,0,0.0161821110010639,0,0,0,0,0,0,0,0.0135159095987137,0,0,-0.00241900658790046,0,0,0,0,0,0,0
X600028.SH,0,0,0,0,0.0905050114570089,0,0,0,0,0,0,0,0,0.0903971607457387,0,0,0,0.0173395998588278,0,-0.024764253485767,0,0,0,0,0,0.0143637318760526,0,0,0.0168512085898134,0,0,0.0466236497306284,0,0,0,0,0,0,0,0,0.0272094496276152,0,0,0,0,0,0,0,0,0,0,-0.0242055545939119,0.0226091511575475,0,0,0,0,0,0
X601088.SH,0,0,0,0.342973484236978,0,0,0,0,0,0,0,0,0,0.0579022843636044,0,0,0,0.0763116908627392,0,-0.0108164143654342,0,0.0211218615390699,0,0,0,0,0.0153030885592952,0,0,0,0,0.034254964434665,0,0,0,0,0,0,0,0,-0.0545354881255928,0,0,0,0,0,0,0,0,0,0,0.00751782475099643,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0544909459815084,0,0,0.373182741044602,-0.0151035561958877,0,0,0,0,0.284996323949911,0,0,0,0,0,0,0,0,0,0,0,0.0196134915184734,0,-0.0139202974996981,0,0,0,0,0,0,0,0.0414509376644551,0,0,-0.0162139349717725,0.0185798234938817,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,-0.0394740083073699,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0747571576886327,0.0736258439159022,0,0,0,0.0126205007589113,0,0.14882103414281,0,0,0,0,0.0950810878790285,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0.149139767564526,0,0.12629077273239,0,0,0,0,-0.0378343149435296,0,-0.00747618268893457,0.0232371815265751,0,0,0,-0.0222441570533938,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0130086694154834,0,0,0,0.0606589460602067,0,0,0,0.0270273029230968,0,0,0,0,0,0.00393873028186793,0,0,0,0,0.0784691241810398,0,0,0,0,0,0.00394819508685895,0,0,0,0,0,0.144570277732277,0,0,0,0.0184334919838985,0,0,0,0.00529252827037103,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.0379517402940792,0,0,0,0,-0.0394975681205406,0,0,0,0,0,0,0.708930018201383,0,0,0,0,0,0.0832569541020906,0,-0.0495121955125734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.272947676161196,0,-0.0239642671059162,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,-0.00837578383984575,0,0,0,0,0,0,0,0,0,0,-0.0521981599188322,0,0,0.0476508241080073,0,0.518079367437996,0,0,0,0,0,0,0,-0.0320444540725009,0,0,0,0,0,0,0,0,0,0.14669987167158,0,0,0,0,0,0,0,0,0,0,-0.00971006370591921,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,-0.00593129765516283,0,0,0,0,0,0,0,0,0,0,0,0,0.00493658200036752,0,0.0797664379601291,0,0,0,0,0,0.132076247607685,0,0,0,0,0,0,0,0.0163718746307791,0,0,0,0,0,0,0,0,0,0,0,0,0.182411392581086,0,0,0,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,-0.0193969975226956,0,0,0,0,0,0,0.0740550442284792,0,0,0,0.104234375554378,0,0,0,0.0148671627334344,0,0,0,0,0,0.0205382874197095,0,0,0,0.0393978422840403,0.0575970845803731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00376881022806087,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125053877942082,0,0.0854648808281481,0,0,0.00766003846615113,0.101270618380819,0,-0.188640246613907,0,0,0,0,0,0,0,0.318946500454561,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0197485056563319,0,0,-0.0196109833081777,0,0,0,0.0634386628558985,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0514535318020064,0,0,0,0.048204593225675,0,0.0429862914204528,0,0,0,0,0.0951976823780379,0.060640104661766,0,0,0,0,0.0899195085952553,0,0,0.0585942223386772,0,0,0.0230561309007312,0,0,0.0830256018122707,0,0,0,0,0,0,0.0583820171028284,0,0,0,0.0028199465663764,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0.0344641695984384,0,0,0,0,0,0,0,0,0.117138563279395,0,0,0,0,0,0.0828823835427264,0,0,0,0,0,0,0,0,0,0,0,0.00497780190169905,0,0,0.0842269265692119,0.0936303302857418,0,0,0.0072861854358362,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0.0326538371738665,0.0483691029633488,0,0.175396333150136,-0.00567526080488352,0,0,0.0429422695153799,0,0,0,0.174886114356825,0.0550646767772824,0,0,0,0,0,0,0,-0.00685064462503554,0.119963030857988,0,0,0.0324326366742205,0,0,0,0,0,0,0,0.00748043988681647,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0158579570254135,0,0,0,0.0251855870284288,0,0.130261324841565,0,0,0,0.0325735603197559,0.189369220470728,0,0,0,0,0,0,0,0.0405993065337882,0,0,0,0.0410908204243355,0,0,0,0,0,0,0,0,0,0,0.0114529721732681,-0.00352788547712757,0,0,0,0,0,0
