,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600019.SH,X600585.SH,X601898.SH,X601991.SH,X601600.SH,X600010.SH,X600795.SH,X600188.SH,X600886.SH,X600362.SH,X600111.SH,X600027.SH,X601992.SH,X600688.SH,X600309.SH,X000898.SZ,X601158.SH,X000709.SZ,X600583.SH,X000792.SZ,X000883.SZ,X000539.SZ,X002353.SZ,X000027.SZ,X600489.SH,X000629.SZ,X000825.SZ,X000630.SZ,X600547.SH,X600808.SH,X600578.SH,X600307.SH,X600352.SH,X600549.SH,X000959.SZ,X601699.SH,X600008.SH,X600098.SH,X600660.SH,X000831.SZ,X000983.SZ,X600315.SH,X000937.SZ,X002470.SZ,X600863.SH,X000960.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.600967770726241,0,0,0,0,0,0,0,0,0,0.0488188654576036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00377947047637107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02864089003627,0,0,0,0,-0.0352146747859263,0,0,-0.017949344826416,0,-0.00898468800680719,0,0
X600028.SH,0.579886896238915,0,0,0,0,0,0,0,0,0,0,0.07685584927805,0,0,0,0,0,0.163848028169031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0111844656469659,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0.158378924811938,0,0,0,0,0.150169494785333,0,0,0,0,0.0718716255735328,0,0,0,0,0,0,0,0,0,0.0274645062563008,0,0,0,0,0,0,0,0.0244847687637639,0,0,0,0,0,0,0.0175561711919713,0,0.0724326349288072,0.0727212065902057,0,0.0666028237314843,0,0,0,0,-0.00556092412286386,0.00392229745072603,0,0,0,0,0,0
X600011.SH,0.0881576440977588,0,0,0,0.215633784409313,0,0,0,0,0.01584685919772,0,0.0165273383388999,0.0555178126828898,0,0,0.258708427872722,0,0.100271744730298,0,-0.0474715715443495,0,0,0,0,-0.0636129342251183,0,0,0,0,0,-0.0277238319258102,0,0,0,0,0,0,0,0,0,0,0,0,0.0648174750725018,0,0,0,0,0,0,0,0,-0.00503745402647112,0,0,0,0,0,0
X600019.SH,0,0,0,0.175660101647403,0,0,0,0,0,0,0,0.101973649956066,0,0,0,0,0,0,0,0.294304609522553,0,0.175874248666914,0,0,0,0,0,0,0,0.0406375096537594,0,0,0,0,0,0.0359421248769532,0,0,0.0659755468579299,0,0,0,0,0,0,0,0,-0.0705916299880275,0,0,0,-0.0133785147546723,0,0,0,0,0,0,0
X600585.SH,0,0,0.00502703676835137,0,0,0,0,0.111329579836394,0,0.0773771969429286,0,0,0,0.0356056387564704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0191117737934751,0,0,0,0,0,0,0,0,0,0,0,0.0756013267885059,0.0306549643478436,0.0955145432339077,0,0,0,0.0542284144644307,0,0,-0.053537209912665,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0.297330820134279,0,0,0.0847031740534645,0,0,0,0,0.117496643797295,0,0,0,0,0.00606750472958031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0680028163329436,0,0,0,0,0.169187657484786,0,0,0,0,0,0,-0.0405106697489723,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0.055624567642966,0,0.0451061503866573,0.00228804406580497,0,0,0,0,0,0.0297450592688032,0,0,0,0,0,0,0.0103570761283929,0,0,0,0,0.129993303563498,0,0,0,0,0.110384779013564,0,0,0,0,0.0271411816215884,0,0,0.0121888766453663,0,0,0,0,0,0,0,0,0,-0.0187731880317417,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0.189540361811932,0,0,0,0,0,0,0.256627953282804,0,0,0,0,0,0.0879075475176236,0,0,0,0,0,0,0,0,0,0.00942779293662346,0.0367132652300363,0,0,0.076079285716417,0,0,0,0,0,0,0.00989551772723301,0,0,0,0,0,0,0,0,0,0,0.00544966022346138,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0.161685839714313,0,0,0,0,0,0,0,0,0.215014029355266,0,0,0,0.173490060120316,0,0.198461820625083,0,0.135202514326972,0,0,0,0,0,0,0,0.0801023406919392,0,0.0130175927105795,0,0,0,0,0.0609261750777551,0,0,0,0,0,0,0,0.178841166134869,0,0,0,0,0,0,0,0,0,0,0,0
