,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X002466.SZ,X002460.SZ,X600585.SH,X000792.SZ,X601898.SH,X600011.SH,X000301.SZ,X600019.SH,X600111.SH,X600660.SH,X000708.SZ,X600010.SH,X000877.SZ,X600886.SH,X601600.SH,X600795.SH,X600547.SH,X002271.SZ,X601991.SH,X600027.SH,X600426.SH,X600803.SH,X600362.SH,X600176.SH,X000983.SZ,X000408.SZ,X601699.SH,X000723.SZ,X000786.SZ,X600096.SH,X600348.SH,X000629.SZ,X000933.SZ,X600219.SH,X600141.SH,X600160.SH,X600995.SH,X002353.SZ,X600157.SH,X300073.SZ,X002080.SZ,X600801.SH,X000807.SZ,X600378.SH,X600985.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600011.SH,0,0,0,0,0,6.93889390390723e-18,-0.00209067945798465,0,0,0,0,-0.00707067919991202,0,0,0,0,0.0844103498432527,0,0,0,0,0,0,0,0.626687176159514,0,0,0,0,0,0.0924702816097889,0,0,0,0,-0.0896345967085807,0.00678507737849912,0,0,0,0,-0.0674443849540678,0,0.340685347788474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0.0570273354060736,0,0,0,0,0,0,0,-0.0307411223657245,0,0.0252894517749277,0.164474923666822,0,0,0,0,0,0,0,0,0,0.37445045314087,0,0,-0.146319490540844,0,0,0,-0.104500305431325,0,0,0,0,0,0,0,0.272970177113128,0,0,0,0.2546575391819,-0.18325787937941,0,0,0,0,-0.0134756274304246,-0.0388180169303045,0.0998424119365445,0,0,0,0,0
X600019.SH,0,0,0,0,0,0.0140560204230523,0,0,0,0,0.0464592255456922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059696604373749,0,0,0,0.217174330324858,0,-0.0198591428551808,0.0535718278814727,0.069995767909531,0.0316014148519149,0,0,0.0210715079796577,0,0,0,0,0,0,0,0,0,0,-0.0372107360779732,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0.026409267647997,0,0,0,0,0.000112437928574281,0,0,0,0,-0.0443930662727004,0,0,0,0,0,0,0.0675395453568168,0,0,0.0658190909399533,0,0,0,0.425819299583021,0,0.0607562088271853,0,0,0,-0.0662010125816454,0,0.108779360306528,0,0.105368094063793,0,0,0,0,0,0,0,0,0,0,0,-0.048666039636473,0,0,0,-0.05195812016304,0,0
X600660.SH,0,0,0,0,0,-0.014822861081134,0,0,0,-0.0554731689282543,0,0.0564039289747979,0,0,0,0,0,0,0,0,-0.144601885786546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126217236408639,0.0293090801017652,0,0.146230501620929,0,0,0,0,0,0.156882253930487,0,0,0,-0.0749395594325902,0,0,-0.0698845180156262,-0.010002766231208,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0,0.00537940703178115,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173501109842558,0,0,0,0,0,0,0,0,0,0.022386178915456,0,0,0,0,0,0,0,0,0.141056790810061,0.0266902355007578,0,0,0,0,0,0,0.0113116613306315,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0.0755877847208385,0,0.0293584086597061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0116346146386847,0,0,0,0,0,0,0,0,0,0.229719039182182,0,0,0,0,0,0,-0.0861965650603279,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0.0275448031068263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0234314911957843,0.0399989053763915,0,0,0,0,0,0,0,0,0.253089362436083,0,0,0,0,0,0,0.03021141214599,0.0513409652556999,0,0,0,0.116104763770983,0,0,0,0,0,0,-0.0129298459900154,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0.0839705334067737,0.0616312391220619,0,0.0213046448278873,0,0.0857989398823566,0,0,0,0,0,0,0,0,0,0.0959923437143999,0,0,0,0,0,0,0,0,0,0,-0.0321981995859136,0.0181288018957103,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,-0.0361011346492484,0,0,0.0067642013657283,0,0,0,0.0104731452664112,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0.0793599805869765,0,0,0,0,0,0.0324911552267404,0.0164986667450447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144930911072823,0,0,0,0.0419353995523775,0,0,0,0,0.0164337535484568,0,0,0,0.00317100394320992,0,0.27801149134364,0,0,0,0,-0.00928870390431387,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0.100094740435303,0,0,0,0.107401891096725,0.218959943802487,0,0,0,-0.0971917153608555,0,0,0,0.333511001614795,0,0,0,0,0.173474692901759,0.136195367161021,0,0,0,0,0,0,0,0,0,0,0.0127152116006482,0,0,0,0.0843335537720954,-0.0738014140776133,0,0,0,-0.0335091229671485,0,0,0,0,0,0,0.055057903574329,-0.0178555444541696,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0.0421557770531887,0,0.0186406717093974,0,0.0696733948651261,-0.00710091625880387,0,0,0.0343311288664953,0,0,0,0,0,0,0,0,0,0.00225276546415284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.42101086242752e-20,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,-0.0748014649996046,0,0,0,0,-0.103515351322833,0,0,0,0,-0.00221396935622247,0,0,0,0,-0.026489897508362,0,0,0,0,-0.194529550112597,0,0,0,0,0,0,0,1.18864345239562,0,0.213113529838018,0,-1.38777878078145e-17,0,0.0363697075847683,0,0.0339469289361669,0.0897720357686462,0,-0.181739545319203,-0.0590502668055991,0,-0.208951019425438,0,0,0,0,0.0521699802909469,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0.195251582518741,0,0,0,0,-0.0304574189328537,0,0,0,0,0.118564292995218,0,0,0,0.106737421276932,0,0,0,0,0,0,0,0,0,0.089718300142326,0,0.0706999256321565,0,-0.0361701523230533,0,0.0372477927246821,0.225525965822621,0,0,0,0.0487690006510008,0,-0.0173268094136128,0.016660948364615,0,0,0.0199592317246067,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,-0.13437779682957,0,0,0,0,0.150587866613818,0,0,0,0,0,-0.147138142421058,0,0,0,0.171791334684617,0,0,0.206828061140749,0,0,0,0,0,-0.05509905066991,0,0,0,0,0,0,0.0117763474080001,0,0,0,0,0.197088490011098,0,0,0,0,0,0,0,0,0,0,0.052235236292216,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,-0.0287720127949966,0,0,0,0,0,0,0.135493562606949,0,0.237907373137714,-0.00678416619923272,0,0,0,0,0.0456393674213683,-0.064500167018325,0,0,0,0.0864370960264812,0,0,0,0,0,6.93889390390723e-18,0,0.0875741081616629,0,-0.0101941970349979,0,0,0,0,0.0330878882202823,0,0,0,0,0,0.0463559613021899,0,0,0,0,0,0,0,0,-0.026355746287325,0,0
X600803.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148134980281449,-0.0269636931977376,0,0.132684559642988,0,0,0.0237595297788492,-0.00666262697146491,0,0,0,0.0327110391579771,0,0,0,0,0,0,0,0,0,0,0.059763145378652,0.012974812405779,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.0111817579646209,0,0,0.0452137789690925,0,0.0129683203668076,0,0,0,0,0,0.0143358241642804,0,0,0,0,0,0,0,0,0,0,0.0705818246791984,0,0,0,0.046342918113843,0.0727288308240551,0,0.0375417615261111,0.115731937478959,0,0,0.00847309545616997,0,0,0.0243279305455888,0.0180842180144486,0,0.0263078195573218,0,0,0,0,-0.0318938402018869,0,0,0,0,0,0
X600176.SH,0,0,0,0.176656629524542,0,1.73472347597681e-18,0,0,0,0,0.0435175003911596,0,0,0,0,0,0.107675328813548,0,0,0,0,0,0,0,0,0,0,0,0,0.0617399060382542,0,0,0,0.0529214204345633,0.0243954783993346,0,0,0,0,0,0.026119513583593,0,0.125417407904268,0.046548030396521,0,0,0,0.0533492540386465,0.00140706661001419,0,0,0,-0.0380679715590387,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0.0720432843322489,0,0,0,0,0.618866846885769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.306999572793657,0,0,0,0.0449621134428502,-0.034066184436371,0,0,0,0,0,0,0,0,0,0,0.0505940540423613,0,0,0,0.0800644159255499,0.0287580528577801,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0.530069623587907,0,0,0,0,0,-0.0765130755594524,0,0.145470640231664,0,0,0,0,0,0,-0.122794083295867,0,0,0,0.106386449844148,0,0,0,0,-3.46944695195361e-18,0,-0.220603306337096,0,-0.110438906630888,0.0497505953177818,0,0,0,0,0,0,0,0,0,0.133232975669431,0,0,0,0.044368273064004,0,0,0.0328971343196326,-0.00918146818991939,0,0,0,0,0,0
X601699.SH,0,0.129069596372437,0,0,0.184462137972734,0,0,0,0,0,0,0,0,0,0,0,0.0483034376004532,0,0,0,0,0,0,0,0,0,0,0,0,0.327397313653635,0,0,0,0,0,0.102333773070753,0,0.0394445595230353,0,0.0143343200304228,0,0.0252032050125592,0.0635698757638476,0,0,0,0,0,0,0,0,0.00428588005025606,0.00632637536516529,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0.184338452865995,0.021362479341742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0525518450365057,0,0,0,0.135299876499901,0,0,0.120416693565469,0,0.0230287612446571,0,0,0,0,0.0564657826351712,0.131721764092444,0,0,0.0691574067869511,0,0,0,0,0.16069015226294,0,0,0,0,0,0,-0.0246188370987945,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0.10654723354802,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0.250484840849628,0,0,0,0,0,0,0,0,0,0,0,0,-0.0830265957719767,0,3.46944695195361e-18,0,0,-0.0251237558822946,-0.0087393372776907,0,0,0,0,0.443323187242325,0,0,0,0,-0.0407038597675562,-0.00713459217770964,0,0,0,0,0,0
X600096.SH,0,0,0,0,0.0948490296162586,0,0,0,0,0.197558142685597,0,0,0,0,-0.176252263573022,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170083697593616,0.0307120248409452,0,0,0,0,0,0.0314315916306464,-0.069582755185588,0.0224025579788472,0,0.562181998801567,0.0530366645814651,0,0.0454667106326138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600348.SH,0,0,0,0,0.38171138278212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.214744801512409,0,0,0,0,0,0,0,0,0,0.274058067527489,0,0,0,0.0378248860856833,0,0,-8.67361737988404e-19,0,0,0.363009329248784,0.131295803178033,0.122482917713276,0,0,0.0411727250844296,0,0,0,0,0,0,0,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0.402012625625229,0,0,0,0.237248530098985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0575692236565077,0.0574812312061383,0.260794810325853,0,0,0.0625035511761155,0,0.0877812162405886,0.0500635041138397,0,0,0,0,0,0,0.00862562524760855,0,0,0,0,0,0
X000933.SZ,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164737119612305,0,0,0,0,0,0,0.50949092649956,0,0.0547689984345399,0,0,0,0,0,0,0.0284153573033123,0,0,0,0.113286347563995,0,0,0,0,0.00026112726184354,0,0,0,0,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0.0207288880418523,0.0614425245719864,0,0,0,0,0,0,0,0,0,0,0.119534738464853,0,0,0,0,0,0,0,0,0,0,0.115862520518716,0,0,0.00393719976769573,0.175704264843953,0,0,0.0670957067238381,0.0197783449621238,0.145176857623276,0,0,0.0726348651476172,0,0.0371669348049553,0,0,0,0,-0.00458342186839284,0,0,0,0,0,0
X600141.SH,0,0,0,0,0,0,0.101711854726159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14484081508776,0,0,0.475575193504003,0,0.0150540596745461,0.0379412185061374,0,0,0,0,0,0,0,0.0370853965314153,0,0,0,0,0,0,-0.0207154654189985,0,0,0,0,0,0
X600160.SH,0,0,0,0,0,0.0293666664751715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214365108690275,0,0,0,0,0,0,0,0,0.212055275294254,0.0389331662812421,0,0,0,0,0,0,0,0,0,0,0,0,0
X600995.SH,0,0,0,0,0,0,0,0,0,0,0,0.0209900369048438,0,0,0,0,0,0,0,0,0.182094752981802,0,0,0,0.0464887080568178,0,0,0,0,0,0,0.0847309488560509,0,0,0,0.0824600148622726,0,0,0,0.137852640396947,0.301992030158467,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0.0656577106824668,0,0
X002353.SZ,0,0,0,0,0.121216456361448,0,0,0,0,0.0302118281232921,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.103874616756494,-0.075214032417376,0,0,0,0,0,0,0.285027436392063,-6.93889390390723e-18,0,0,0.0676138181596252,0.0108649364983042,0,0.0976416979518197,0,0,0,0,0,0,0,0,-0.00605087748167441,0,0,0,0.0737283454135242,-0.0612105131202887,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0.169588914200806,0.0740611006197496,0,0,0,0,0.0453054304144878,0,0,0,0,0,0,0,0,0,0.08902688689472,0,0,0.111411788808334,0,0,0,0,0,0.0166865853329499,0.0131229667103416,0,0,0,0.0726328054608661,0.00199804113376648,0,0,0,0,0,0.0389115477849727,0,0,0,0,-0.0103496993413344,0,0,0,0,0,0
X300073.SZ,0,0,0,0,0,0,0.0188277582883783,0,0,0,0,0,0,0,0.0838648816684003,0,0,0,0,0,0,0,0,0,0.159892515941717,0,0,0,0,0,0.264168821347418,0,0,0,0.089711704953413,-0.0385118939523805,0.0592674035155154,0.056907306167287,0,0,0.113263017488167,0,0.0565626293657263,0,0,0,0,-0.248100379638714,0,0,0,-0.00537225325458282,0.0447551153458545,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0.0669535896263693,0.147067475182995,0,0,0,0.0597932857378636,0,0,0,0,0,0,0,0,0,0,0,0,0.0788558889956169,0,0,0,0,0,0,0,0,0.196566410512198,0,0,0.0933729001490903,0,0,0,0,0,0.0543722341955343,0,0,0,0,0,0,0,0,0,0,-0.00583710906261125,0,0,0,0,0,0
X600801.SH,0,0,0,0,0.0914110312261048,0,0,0.0689613346594749,0,0,0.0502239657272347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.359153456101074,0,0.0222822748291891,0.0603113850067458,0,0,0.0296110871768366,0,0,0,0,-0.0650845855444273,0,0,0.0437955852595236,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0555145395166843,0,0,0.677100204793288,0,0,0,0,0,0,-0.0538727397890278,0,0,0.0937301042622134,0,0,0,0,0,0.0398441075403191,0.0152309337221159,0.113406341148836,0,0,0,0,0,0,0,0,0,0,-0.10228809928615,0,0,0,-0.00237735050199948,0,0,0,0,0,0
X600378.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123731001078836,-0.0700875984653223,0,0.139775399572083,0,0,0,0,0,0,0.134774035736657,0,0,0,0,0,0,0,0,0,0,0,0,0.0698238348054855,0,0,0,0.0977661802157805,0,0,0,0,0,0,0,0,0,0,0,-0.0131530143608098,0,0,0,0,0,0
X600985.SH,0,0.0422916993868567,0,0,0,0,0,0,0,0.362705581512317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0.146030393477911,0.00855006349160492,0,0.0390960933642134,0,0,0.0755894071801853,0,0,0,0,0,0,0,0,0,0.0391605400812238,0,0,0,0,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,-0.0154398534593486,0,0,0,0,0,-0.0779500449515656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.124136871721886,0,0,0,-0.0615975063726012,-0.0562880633942092,-0.0476798056626903,0,0,0,0,0,0,0,0,0.0829169739694594,0,0,0,0,0,-0.162834485392409,-0.005291720706575,0,0,0,0,0,0
Slope,0,0,0,0,0,0.00926698496671905,0,0,0,0,-0.0518162372003611,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0283286138561623,0,0,0.204688356165991,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189081810842879,0,0,0,-0.231799781713307,0,0
TED,0,0,0,0,0,0,-0.043666454667711,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0281496747264021,0,-0.154379767031245,0,0,0,0,0,0,0,0,0,-0.153802607563992,0,0,0,0,0,0,0,0.0719566342270263,0,0,0,0,0,0,0,0.17318742018785,0,0,0.240635698817504,0,0,0,0,2.05354650430421,0,0
RealEstate_excess,0,0,0,0,0,0,-0.0221646445299387,0,0,0,0,0.0995392486577563,0,0,0,0,0,0,0,0,0,0,0,-0.0929231956611132,0,0,0,0,0,0,0,0,0,0,0.0593364416563829,0.000559414237312681,0,-0.107436495750059,0,0,0,-0.0230675093865799,0,0,0,0.0854783985591641,0,0.0276169255316087,0,0,0,0,-0.0145117715677349,0,0,0,0.0271346729996306,0,0
MKreturn,0,-0.15460585278728,0,0,0,0.0411872176629099,0,0,0,0,0,0,0,-0.0733553509370555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000128729272650913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0201565278391928,-0.0231725076092721,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00294880016163282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00295107936000267,0,0,0,0.028569710429885,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,-0.0164129274304218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0359811461178151,0,0,0,0,0,0,0,0,0.0178166235664766,0,0,0,0,0,-0.264005387049678,0.230044897651233,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0.00156839335086001,0,0,0,0,0,-0.000797190513792214,0,0,0,0,0,0,0,0,0,0,0.00478048101644716,0,0.00616240654964616,0,0,0,0,0.00108808960875978,0,0,0,0.00398315337261179,0,0,0,0,0,0,0,0,0,0,0.00125768566755169,0,0,0,0,0,0,-0.0123609673880476,-0.0190502050975508,0,0,0,0.0119019883855365,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0.000751627812763877,-0.00259596080762701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000838506832669076,0.000542786398899572,0,0,0,0,0,0,0.00296554890409707,0,0,0.00135077711905651,0,0,-0.00374987050860122,0,0,0,-0.00333790689879644,-0.00854499315022466,0,0,0,0.0048572900204754,0,0
