,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X600011.SH,X600019.SH,X600585.SH,X002460.SZ,X601898.SH,X002466.SZ,X600547.SH,X000792.SZ,X601600.SH,X600660.SH,X600886.SH,X600111.SH,X600010.SH,X000708.SZ,X000301.SZ,X000877.SZ,X600027.SH,X600426.SH,X002271.SZ,X600795.SH,X600362.SH,X601991.SH,X600803.SH,X600176.SH,X601699.SH,X600489.SH,X000983.SZ,X000807.SZ,X000786.SZ,X000539.SZ,X300037.SZ,X000408.SZ,X000629.SZ,X600995.SH,X600219.SH,X600160.SH,X002409.SZ,X002080.SZ,X600612.SH,X000932.SZ,X600688.SH,X600378.SH,X000723.SZ,X000831.SZ,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.520986387484925,0,0,0.069264076725848,0,0,0,0,0.0217342792440346,0,0,0,0.0773217672286655,0,0,0,0,0,0,0,0,-0.0637745680253236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00780456229882236,0,0,0,0,0,0.112650659599235,0,0,0,0.0303730945486898,0,0,0,0,0,0,0
X600028.SH,0.742244889895866,0,0,0,0,0,0.0623848971319151,0,0,0,-0.0763719003084546,0.0347085951891054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0733616193257091,0,-0.00885579916607968,0,0,0,0,0,-0.0294789872696966,-0.0421327665039011,-0.0181722629362643,0,0,0,0,0,0,0,0.00838169403785112,0,0,0,0,0,0,0
X601088.SH,0.128781339135209,0,0,0,0.174872547915412,0,0,0,0,0.171671709625091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00914707072966865,0,0.0306404620815916,0,0,0,0,0,0,0.0529556706850251,0.0291173149516628,-0.0275952858333947,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,-0.130935341340915,0,0,0,0,0,-0.031291496656759,0,0,0,0,0,0,0,0,0,-0.0299281951096623,0.142000443554309,0,-0.0319783359215194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0475224956338113,0,0.0373503936884653,0,0,0,0,0,0,0,0,0.00244199763237076,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0.252780587638635,0.120399496924282,0,0,0,0,0,0,0,0,0,0,-0.0029857090219108,0,0,0,0,0,0,0,0.111769020925747,0,0.166840778598917,0.0371941501698259,0,-0.0737009959601566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.108214679503125,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,-0.0166049632285616,0,0,0,0,0,0,0,0,0,0,0,0.32527785953755,0,0,0.192264794485801,0,0.329336963386984,0,0,0,0,-0.073368411213825,0,0,0,0,0,0,0.0322769276064869,0,0,0.00313315914224227,0.0477651092564451,0,0,0,0,0,0,0,0,0.0520032168825661,0,0,0,0,0,0,0
X600019.SH,0,0.0717322007243471,0,0,0.0584276103731079,0,0,0.0583654683709017,0,0,0,0.0318750875072172,0,0.119219131753246,0,0,0,0,0,0,0,0,0.0367743083987683,0,0,0,0,0,0,0,0,0,0.0651954422359663,0,0,0,0,0,0,0,0,0,0,-0.0547258473477005,0,0,0,0,0,0,0,0.0435857102930372,0.0575900068723935,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0.0894812907408124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0833130220372213,0.00515855736659366,0.00779848170633702,0,0,0,0,0,0,0.0299411382435818,0.0718130409157812,0,0.211489827479459,0,0,0.0025435553551631,0.031751429968661,0,0.108638662268966,0,0,0,0,0,0,0,0.0596851962588356,0,0,0,-0.0209792745422065,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0.4629330455175,-0.0673616088579459,0,0,0,0,0,0,0,0,0.0207142280722472,0,0,0,0,0,0,0,0,0,-0.0343701396318725,0,0,0,0.0317764190226128,0,0,0.18307740117978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0288544586354969,0,0,0,0,0,0,0
X601898.SH,0.178890175612852,0,0,0,0.298251509245476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0368078045139667,0,0,0,0,0,0,0,0.155113862975851,0,0,0,0,0,-0.0808013225172406,0,0,0,0,0,0.0307602030597298,0,0,0,0,0,0.0378204253527283,0,0,0,-0.00866458993819269,0.0176103912913024,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0.458635167647289,0.132680473548684,0,0,0.196218707037046,0,0,0,0,0,0,0.023769127089072,0,0,0,0,0,0,0,0,0,0.130398603501618,0,0.0985465637702155,0,0,0,0,0,0.0666203611082174,0,0,0,0,0.0421469722697301,0,0,0,0,0,0,0,0,0.0602501881985986,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0.0523468878891301,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0138529684076958,0,0,0,0,0,0,0,0,0,0,0,0.684298010506385,0,0,0,0,-0.0240033105375383,0,0,0,0,0,0,0,0.0190648685494469,0,0,0,0,-0.0358245952085391,0,0,0,-0.0189616095228347,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0.172431083283133,0,0,0,0.269499200589119,0,0.119699787155561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0387560854307083,0,0,0,0,0,0,0.064635230827549,0.0216453547444264,0.0173710047154693,0,0,-1.73472347597681e-18,0,0.00515152094648048,0.0186809975005512,0,0,0,0,0.0214816091321697,0,0,0,0,0,0,0,0,0,0
X601600.SH,0.064390032240009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.240463827641908,0,0.468255652883306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0192493966582241,0,0,0,0,0,0
X600660.SH,0,0,0,0,0.0264379654434103,0,0,0,0.0265695707765848,0,0,0,0,0,0,0,0,0,0,0.148155759868581,0,0,0,0,0,0,0,0,0,0,-0.0860965666700425,0,0,0,0,0.0174813508675893,0,0.00406123132513576,0.0538421451110429,0,0.0314052051463544,-0.0284418059941235,0,0.0366346915683242,0,0,0,0,0,0,0,0.016725921634303,-0.0392559662333472,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0.0136483247351781,0,0,0,0,0,0,0,0,0,0,0,0,-0.0499144515334259,0,0,0.154428820149058,0,0,0,0,0.20071121127636,0.120250525486176,0.0114593193659251,0,0,0.193549449466216,0,0,0,-0.0774627579806049,0,-0.0508529716462497,0,0,0.0515422295056119,0,-0.0987628843573303,0,0,0,0,0,0,0,0,-0.00554341824714681,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0.0375879305155406,0,0,0,0,0,0,0.127779781939775,0,0,0,0,0,0,0,0,0,-0.00245007992653964,0,0.0526916432963172,0,0,0,0,0,0,0,0.0778419469164345,0.0967682106374417,0,0,-0.00379822025484091,0,0.0502110145120111,0,0,0,0,0.228878465610328,0,0,0.00429577378441128,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0.0414012008980036,0,0,0,0,0,0.200765198737939,0,0,0,0,0,0,0,0,0.102933159478194,0,0,0,0,0,0,0.0255984168940031,0,0.0580276000441544,0,0,0.171108399601435,0,0,0,0,0,0.0355410696489872,0,0,0,0,0,0,0,0,-0.0298118589873074,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0.144001883073968,0,0,0,0,0.291460169487802,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148508716450553,0,0,0,0,0,0,0,0.104186791784198,0,0,0,0,0,0,0,0,0,0.0326425074316117,0.177461861002273,0,0,0,0,0,0,0,0.081868897700093,0.0790688746305313,-0.0664596047452654,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0.1964631784373,0,0,0,0,0,0,0,0,0,0,0.0100590986848236,0,0,0,0,0,0,0.0756275111447618,0.0831432585945409,0,0,0,0,0,0,0,0.0971531712974446,0,0,0,0,0,0,0,0,0,0,0.11642690915316,0,0,0,0.116895562688303,0,0.0514179871971268,0,0,0,-0.0133254244864019,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028527312736653,0,0,0.169526766509022,0.115530454664289,0,0.102265806521066,0,0.0402418511933153,0,0,0,0,0.0273977556991735,0,0,0,0,0.0322502338642399,0,0,0,0,0,0
