,X601857.SH,X600028.SH,X601088.SH,X600010.SH,X600011.SH,X600019.SH,X600886.SH,X600585.SH,X601898.SH,X600795.SH,X601600.SH,X601991.SH,X000709.SZ,X600688.SH,X000539.SZ,X600027.SH,X002075.SZ,X600157.SH,X600188.SH,X600362.SH,X600111.SH,X600583.SH,X002353.SZ,X601158.SH,X600309.SH,X000898.SZ,X600352.SH,X601992.SH,X000878.SZ,X600021.SH,X000959.SZ,X002470.SZ,X600660.SH,X600808.SH,X000792.SZ,X000629.SZ,X000027.SZ,X600315.SH,X000883.SZ,X000786.SZ,X600395.SH,X600863.SH,X600489.SH,X600578.SH,X000825.SZ,X000761.SZ,X000060.SZ,X000012.SZ,X002170.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.602007250047068,0,0,0.0856827828296103,0,0,0,0,0,0,0,0,0,0,0,0,0.00664649883125969,0.0664168343392741,0,0,0,0,0,0.00842204519920459,0,0,0,0,0,0,0.074700690189055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00196724995324968,-0.0175609782172758,0,0,0,0,0,0
X600028.SH,0.162792679742293,0,0,0,0.0132540808852793,0.0828022397569963,0,0,0,0,0.0136789256574427,0.110002194647544,0,0,0,0,0,0.0728961346598698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.069089157540397,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00136410709758087,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0.240367384643295,0,0,0,0,0,0,0,0,0.0102431431431516,0.10660961666778,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0572969934500936,0,0,0,-0.0129548012189064,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0343712376551993,0.0529404980161285,0,0,0,0,0,0,0,0,0,0,0.108087839179733,0,0,0,0.181339200075502,0,0.110136963530515,0.16612261306069,0,0,0,0,0,0,0,0,0,0.110261358239034,0,0,0,0.00457349973963181,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0.108812487602395,0,0,0.143742008233612,0,0,0,0.110316777886651,0,0,0,0,0,0,0,0.00196584827258871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0533487567749155,0,0.41121469436813,0,0,0,0,0,0,-0.00845973947863967,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0.124303808547632,0,0.0658183371725069,0,0,0,0,0,0,0.111930817262113,0,0,0,0,0,0,0,0.259932881410926,0,0,0,0,0,0,0,0,0,0,0.0322299082809489,0,0,0,0,0,0,0.117128653606858,0,0,0,0,0,0,-0.000670507080352251,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,3.46944695195361e-18,0.186454839056965,0,0,0,0,0.0321248212411728,0,0.0283547265991511,0,0.265440879092606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0527369367174497,0,0,0,0,0,0,0,0,-0.0165153315717896,0,0,0,0,0.122962560749666,0,0,0,0,0,0,0.00414421371906,0,0,0,0,0,0,0
X600585.SH,0,0,0.0909831975101915,0,0,0,0,0,0,0,0.0580707266659938,0,0,0,0,0,0,0,0,0.0347975846807361,0,0,0,0,0,0.104644089742619,0,0,0,0.0527246341084943,0,0,0,0,0,0,0,0,0,0,0,0.0809547588526359,0,0.131955921132304,0,0,0,0,0,0,-0.024781415956475,-0.0246176011864978,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0.186943243997796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0536094631096143,0,0.363859033905783,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0.0640765212670821,0.0723458604093372,0,0,0,0.157218264280003,0,0.062294539161218,0,0,0,0,0,0,0,0,0,0,0,0.0664802956655248,0,0,0,0,0,0,0,0,0,0,0,0.293735961049699,0,0,0,0,0,0,0,0,-0.0149924097002701,0,0,0,0,0,0,0
