,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X002460.SZ,X600019.SH,X600660.SH,X000708.SZ,X600547.SH,X002271.SZ,X600011.SH,X600362.SH,X601600.SH,X000786.SZ,X600176.SH,X600886.SH,X601898.SH,X600426.SH,X002466.SZ,X600010.SH,X600188.SH,X000301.SZ,X600111.SH,X600352.SH,X601991.SH,X600801.SH,X600795.SH,X600489.SH,X600486.SH,X300037.SZ,X002080.SZ,X600688.SH,X600219.SH,X600803.SH,X600027.SH,X002353.SZ,X601992.SH,X600299.SH,X600399.SH,X600529.SH,X000898.SZ,X601168.SH,X000932.SZ,X002409.SZ,X000027.SZ,X000723.SZ,X000630.SZ,X600516.SH,X300073.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.119001419432639,0,0,0,0,0,0,0.00325320176604787,0,0.0468670192015241,0,0,0,0,0,0,0,0,0.00181686461084565,0.0046866914449396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00246735489502186,0,0,0,0,-0.000721053820069314,0,0
X600028.SH,0,0,0,0,0,0,0,0,0,0,-0.0464856862588959,0,0.00417446081747285,0,0,0,0,0,0.0195943169510162,-0.00545387502340124,0,0,0.024404430419064,0,0,0,0,0,0,0,0,0.0664655868871415,0,0,0,0,0,0,0,0,0,0.141412975932244,8.67361737988404e-19,0,0,0,0,0,0,0,0,-0.00141408741658056,0,0,0,0,-0.00721697263204749,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0.490528329083309,0,0,0,0.14679961901476,0,0,0,0,0,0,0,0,-0.00127732497305516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0144075209579761,0,0.00862134770276518,0,0,0,0,-0.0145212419985977,0,0
X600309.SH,0,0,0,0,0,0,0,0,0.13871078564624,0,0,0,0,0,0,0,0,0.0068673405313925,0.104003541929704,0,0,0.0189925718213487,0,0,0,0,0,0,0.127651998326437,0,0.0131281709070318,0.0244307099279985,0,0,0,0,0,0,0,0,0,0,0.0135981968207914,0,0,0,0,0,0,0,0,0.0386030590279139,0,0,0,0,0.00442223232119853,0,0
X600585.SH,0,0,0,0,0,0.063227519847195,0,0,0,0.0767825488140181,0,0,0,0,0,0,0,0.0744200185417486,0.00449214004816333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0197582693610282,0,0,0,0,0,0.0431715770678634,0,0,0,0,0,0,0,0,0.0200938858789092,0,0,0,0,0.00127701183007545,0,0
X002460.SZ,0,0,0,0,0,0,0,0.0971725942460026,0,0,0,0,0,0,0,0,0,0,0,0.314958832582084,0,0,0,0,0,0,0,0,0,0,0.143133995193502,0,0,0,0,0,0.045488909683759,0,0,0.00529839466392018,0,0,0.0432737037896163,0,0,0,0,0,0,0.183729582270487,0,0.0785109605803564,-0.151637424744468,0,0,0,0.00357703850428451,0,0
X600019.SH,0,0,0,0,0,0,0,-0.0526386836151427,0,0,0,0,0.165784604241756,0,0,0,0,0.125855872685727,0,-0.0141366926068453,0,0,0,0.0143009960807147,0,0,0,0,0,0,0.00107341096665616,0.0254706929175839,0,0,0,0,0,0,0,0.0909151266161069,0,0,0.0233683199294329,0,0,0,0,0,0,0,0,0.0357245542843229,0.0323171702608423,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0.0252027227076675,-0.0911412035202051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0203335345242136,0,0.0393350816999872,0,0,0,0,0,0.165134411308709,0,0,0,0,0,0,0,0,0.0593991676689141,0,0,0,0,-0.060128708223567,0,0,0,0,0,0,0.000245782237817625,0,0,0,0,0.0112274330512274,0,0
X000708.SZ,0,0,0,0.00925027860254949,0,0,0,0,0,0,0,0.011506755683754,0.0312004941463213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161751731953608,0,0,0,0,0,0,0,0,0,0.0546492635673762,0,0,0,0.0888747182364666,0,0,0,-0.0340024772165794,0.0364047308673561,0,0,0,-0.00216760349424282,0,0
X600547.SH,0,0,0,0,0,0.0246353374299336,0,0,0,0,0,0,0.0260736577643902,0,0,-0.0121292327247762,0,0,0,0,0,0,0,0,0,0,0,0,0.555119065976221,0,0.0326632257346081,0,0,0,0,0,0,0,0,0.0484838527699188,0,0,0,0,0,0,0,0,0,0.0276573199413455,0,0.0143107753036026,0,0,0,0,0.00208913693794168,0,0
X002271.SZ,0,0,0.0685750031268759,0.0947517672819816,0,0,0,0.189838550638488,0,0,0,0,0,0,0,0.0687334272031004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145691859967426,0,-0.00835816108101945,0.0380543659684611,0,0,0,0.0277279476280871,0,0
X600011.SH,0,0,0,-0.0633803149490125,0,0,0,0,0,0.0952297818968886,0,0,0.138925021064726,0,0,0,0.139664648149202,0,0,0,0,0,0,0,0.0116075511592169,0,0,0.14851245220111,0,0,0,0,0,0.087289492046111,0,0,0,0,0.0139512928769326,0,0.113304499550743,0,-0.051603006408613,0,0,0,0,0,0.290028103879374,0,0,-2.16840434497101e-19,0,0,0,0,0.00793594741654738,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169135104888557,0,0,0,0,0,0,0,0.297725263682671,0,0.194584035528051,0.0790951544557547,0,0,0,0,0,0,0,0,0.193968943155505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01069484329171,0,0,0,-0.0181914677608073,0,0
X601600.SH,0,0,0,0,0,0,0.0268687083275198,0,0,0,0,0,0.163633558151923,0,0,0,0,0,0,0,0,0.0251362324674985,0.0517150483728588,0.173586075143502,0,0,0,0,0,0,0,0,0,0.141386221338472,0,0,0,0,0,0,0,0,0.0275323221864888,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,-0.0154600081699998,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0362823313162547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0623096803786497,0,0,0,0,0,0.177204184859987,0,0,0.182269917471406,0,0,0,0,0,0,0,-0.00481350795748509,0,0,0,0,-0.00149793162342611,0,0
X600176.SH,0,0,0,0,0.275852654238879,0,0,0,0.116426383182641,0,0,-0.100512316785876,0,0,0,0,0,0,0,-0.0629669147957107,0,0,0,0,0,0,0,0,0,0.0169234281536946,0.0419625618226867,0.133055600484121,0,0,0.00725374196727263,0,0,0,0.0341598243183576,0,0,0,0.0515006802752738,0,0,0,0,0,0,0.351319657248782,0,0,0,0,0,0,0.000928088920584249,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0.222048193339578,0,0,0.148783884942807,0,0,0,0.0590904019776181,0.0637007836596497,0,0,0,0,0,0,0,0,0,0.0176216854433171,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0670594712465231,0,0,0,0,0,-0.0202761756025841,0,0.0581120638236628,-0.0515773139782689,0,0,0,0.0046720595424208,0,0
X601898.SH,0,0,0.231733733822644,0,0,0,0,0,0,0,0,0,0.0316202750338579,0,0,0,0,0,0,0,0,0.296296512297612,0,0,0,0,0,0,0,0,0,0,0,0.243222051070299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0138908019664336,-8.67361737988404e-19,0,0,0,-0.00279065297513452,0,0
X600426.SH,0,0,0,0.212895413287023,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0.0243831936896591,0,0,0,0,0,0,0,0,0.0228770623237085,0,0,0,0,0,0.0839632135511633,0,0.0848703755069151,0,0,0,0,0,0,0,0,0,0,0.097809729963359,0,0,0,0,0,0,-0.00842827261979342,0,0,0,0,0,0,-0.00394624245558528,0,0
X002466.SZ,0,0,0,0,0,0.0525964979715624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0157825807924242,0,0,0,0,0,-0.461209007611091,0,0,0,-0.183405223320277,0,0,0,0,0,0,-0.16492380412589,0,0.316940971412497,0,0,-0.0449899215583699,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0.0431473534644183,0.00946695095958335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0427298689835072,0,0.053222347403809,0,0,0.0421203763017692,0.0558640458671723,0.0361975529274513,0,0,0,0,0,0,-0.00241276903237018,0,0
