,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X600688.SH,X601898.SH,X601600.SH,X600795.SH,X601991.SH,X600027.SH,X600623.SH,X600157.SH,X600362.SH,X600886.SH,X600188.SH,X600111.SH,X600547.SH,X601992.SH,X002466.SZ,X600660.SH,X600299.SH,X000792.SZ,X601158.SH,X600489.SH,X600309.SH,X600583.SH,X000709.SZ,X000883.SZ,X300072.SZ,X000898.SZ,X000539.SZ,X600352.SH,X000027.SZ,X000723.SZ,X002470.SZ,X000630.SZ,X002407.SZ,X600176.SH,X002460.SZ,X600549.SH,X000012.SZ,X000983.SZ,X600021.SH,X600098.SH,X600612.SH,X000060.SZ,X000629.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600795.SH,0,0,0,0,0,0,0.072675395625227,0,0,0,0,0,0,0.00592872778096868,0,0,0,0,0,0,0,0,0,0.0757829951529645,0.0393795281493168,0,0,0,0.0820091684994025,0,0,0,0,0,0.0215476684309296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00146998567070016,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143795204959607,0.0484614882002043,0,0,0,0.113331587252753,0,0,0,0,0,0.00704262277957476,0,0,0,0,0.0529502577182358,0.0433523374636881,0,0,0,0.0587879458008061,0,0.0670583192032937,0,0,0,0,-0.0187552243949108,-0.0102633324766497,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0.0685970262378947,0.00787887010798377,0,0,0,0,0,0,0,0,0,0.0229898659514233,0,0,0.0108945350462299,0.0403687394014336,0,0,0.11994940857757,0,0,0,0.0952833008514725,0,0,0,0,0,0.0364539520124648,0.0131908281950254,0,0,0,0,0,0,0,0,0,0,0,0,0.0253018171089266,0,0,0,0,0,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1315698125031,0,0,0,0,0,0,0.174726232811243,0,0,0.249079111308438,0,0,0,0,0,0,0.324863634008812,0,0,0,0,0,0,0,0,0,0,0.114167147589887,0.0570499811397099,0,0.178732499655239,0,0,0,0,0,-0.00401652564323431,0,0,0.260323122128738,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0.175939916498568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0417603269066612,0.0963069909328167,0,0,0,0,0,0,0.0331849127860284,0,0,0.134361428330081,0,0,0,0,0.0445478717142166,0,0,0,0.162543937987318,0.0641952519449219,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0.000967111317077551,0,0,0,0,0,0.0952955049403288,0,0,0,0.139782608128365,0,0,0,0,0,0,0,0,0.102912609044184,0,0,0,0,0,0,0,0,0,0.098937434237476,0,0.138386646599936,-0.0501464142590263,0,0,0,0.156627015951544,0,0,0,0,0.113349255719674,0,0,-0.0175083114116664,0,0,0.254123895476585,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0.031958186612597,0,0,0,0,0,0.0263249768488531,0,0,0,0.0201036787024479,0,0,0,0.0596227232708828,0,0,0,0,0,0,0.160310028388664,0,0,0,0,0,0.149091344938368,0,0,0,0,0,0,0,0,0,0,0,0.171175056007718,0.000165709276463582,0,0,0,0,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0.0488482075130837,0,0,0,0,0,0.10400618959153,0,0,0.0535969283731738,0,0,0,0,0.0775222343375643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0934467781239496,0,0.535144368857387,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0.330462791269815,0,0.0769888283923815,0,0,0,0,0,0,0.0294549305252285,0,0,0,0.00535990422446268,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0.0258330992686477,0.184667287607057,0,0,0,0,0,0,0.27890561724496,0,0.0207704449566919,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0905783656470545,0,0,0,0,0,0.882107309508602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0155093399761815,-0.0248098004447521,0,0,0,0,0.0527757876269889,0,0,0,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0.185781630880223,0.0517325275571951,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192056923312254,0,0,0,0,0,0.0322768510120389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205660059302277,0,0,0,0,0.0112721462229476,0,-0.0223746938796461,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0212218372133781,-0.117243134347644,0,0,0,0,0.138919134558449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219547539698602,0,0.535740037148748,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0.00851326947774147,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0.0328926761793988,0,0,0,0,0,0,0.0122344009490356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118962296964515,0,0,0,0,0,0.0251614055286001,0,0,0,0,0,0,0.00637181950289356,0,0,0,0,0,0,0,0,0,0,-0.00662949951358639,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0.212804548102658,0,0,0,0,0,0,0,0,0,0.161581293561718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038745609251448,0,0,0.011719281229514,0,0,0,-5.42101086242752e-20,0,0,0.590601758153257,0,0,3.46944695195361e-18,0,-0.0361186712980291,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0522475809293004,0.0210221416532354,0,0,0,0.0940764131386055,0,0,0.0546002064297097,0,0,0,0,0,0,0,0,0,0,0,0,0.108870382476422,0,0,0.0194276903872499,0,0,0,0,0.0170270956270181,0.27453231744301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0.0363752694425528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190505978492599,0.0765990592387883,0,0,0,0,0,0,0.0462385874879422,0,0,0.0170968098033735,0,0,0.168754605393892,0,0,0,0,0.0220119891843836,0,0.0608125006741735,0.097957634886128,0,0,0,0,0,0,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0958015613440504,0,0,0.0666410603587254,0,0.522672470101116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00396822910209586,0,0,0,0,0,0,0.0566245494494427,0.0131600051301769,0.105259687368553,0,0,0,0.00021591736371035,0,0,0,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00803884790244377,0,0,0,0,0.120695369754205,0,0,0,0,0,0.103269252017447,0,0,0,0.123555914815355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0112781018939867,0,0,0,0,0,0.0762937526091998,0,0,0,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0.0546113415511324,0,0,0,0,0,0,0,0,0,0.0968777023653737,0.0675864392384023,0,0,0,0,0,0,0,0,0.292666751293047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0105268581128399,0.151963273453317,0.0184553108969595,0,0,0,0,0.0557398287599059,0,0,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0.136710008306977,0,0,0,0,0,0,0.0365261741047963,0.0101114419261266,0,0,0,0.0542123662079807,0,0,0.00721764972323141,0,0.0197582859596051,0,0,0,0,0,0,0,0,0.276893106525528,0,0.0189233432818558,0,0,0,0,0,0,0,0.083888859281015,0,0.039979583664478,0,0,0,0,0.100012080231461,0,0,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0159174151212587,0,0,0.0411066199447619,0,0,0,0.0140080786037036,0,0,0.0845559631304687,0,0,0,0.0275447087526015,0,0,0,0,0,0,0.100845841715823,0,0,0,0,0.118035841169118,0,0.0178053227922732,0.0328807894034583,0,0,0.273250644463521,0,0,0,0,-0.0105334004288386,0,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0.0731168068295486,0,0,0,0,0,0.0295169593138803,0.119892207823335,0,0,0,0,0,0,0.0126796234691665,0,-3.46944695195361e-18,0,0.333333407053829,0,0,0,0,0,0,0,0,0,0,0.0194339792251159,0,0,0.0638155927937799,0,0,0,0,0,0.116797193298265,0,0,0,0,0,0,0.00309138129219989,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0569675765634829,0,0,0,0,0,0.216130765973656,0.155725316246058,0,0,0,0,0.069601793864549,0,0,0,0,0.0509234716184871,0,0.144285425730742,0,0,0,0,0,0.00353139036712357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00677970237157102,0.158054302277028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0108057194298815,0.0162233852340024,0,0.032089239951044,0,0,0,0.340523630565883,0,0,0,0,0,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0.0896871923251616,0,0,0,0,0,0.0833907469599501,0,0,0,0,0.265598737061068,0,0,0,0,0.09631525271659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147794344971379,0.064162094191406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0739126016625324,0,0,0,0,0,0.0177895061981316,0,0,0,0,0,0,0,0.0226441931645578,0,0,0,0,0,0.119676184069612,0,0,0,0,0,0,0,0,0.18474422064164,0.0771481810101469,0,0.170171642684382,0,0.0515631496314421,0,0,-0.00581091024732984,0,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0.118803787350289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0415489185412392,0.154094073745248,0,0,0,0,0,0,0,0.183781800906116,0,0,0,0,0,0,0,0,0,0,0.00743924823388601,0.0715679296644536,0,0,0,0.0648948602655637,0,0,0,0,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.015060012070613,0,0,0,0,0,0,0,0,0,0.113882680473251,0,0,0,0,0.174652612234549,0,0,0,0,0,0,0,0,0,0,0.0818003998955055,0.227948470771605,0,0.157846876574686,0.0883620226238486,0,-0.0308081688424867,0,0,0,0,0,0.0289161859536607,-0.0590962570354067,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0.0407234691821476,0,0,0,0.141122996470524,0,0,0,0,0,0,0,0,0,0,0,0,0.0305826969034927,0,0.0896513919610475,0,0,0.0683826515393702,0,0,0,0,0,0,0,0.0410245419354116,0,0.00417113465698939,0,0,0,0,0,0.112152249172341,0,0,0,0,0,0,0,0,-0.000434704834072487,0,0,0,0,0,0,0
X002407.SZ,0,0,0,0,0,0,-0.116280628325961,0,0,0,0,0,0,0,0.141119529870433,0,0,0,0,-0.0505143892031227,0,0.530894540516323,0,0,0,0,0,-0.0859261339896259,0,0,0,0,0,0,0,0,0,0,0,0,0.0931113250480362,0.378449761574717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155713872301739,0,0,0.0599576831767176,0,0.0213150237158384,0,0.0187436875091898,0,0,0,0.000466969033604458,0,0,0.00455741884873758,0,0.0485993041609382,0,0.0337786224877543,0,0.0675257412144319,0,0,0.442897599434728,0.00968513098745391,0,0,0,0,-0.00774940685377152,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0201744876195797,0,0,0.447937421833675,0,0,0,0,0.125714626125067,0,0,0,0,0,0,0,0,0,0,0,0,0.479296105367301,0,0,0,0.0222456262485162,0,0,0,0.0992942075672023,0,-0.0813074923163978,0,0.0228483572188031,0,0,0,0,0,0,0
X600549.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166288313253021,0,0,0,0.0548677587388496,0.257677981316389,0,0,0,0,0,0,0,0,0,0,0,0,0.0397135670169148,0,0,-0.126552621642041,0,0,0,0,0,0,0,0,0,0.194076129307776,0,0,0,0.367925659720026,0.0842284802925661,0,0,0.00785875303184608,0,0,0,0,0,0
X000012.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0910288563054328,0,0,0,0,0,0,0,0,0,0,0.128169855543882,0,0,0,0,0,0,0,0.26254228765785,0,0,0,0,0,0,1.73472347597681e-18,0.279131133256745,0.00853798699741038,0,0,0,0,0.103568907773103,0,0,0,0,0,-0.0150683419533567,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.295360863437441,0.0883737295063912,0,0,0,0,0,0.22881041174004,0,0,0,0,0,0,0,0,0,0.0621341966930131,0,0,0,0,0,0,0,0.11958165297411,0,0,0,0,0,0.0209450738100537,0,0,-0.0134849642996515,0,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0173662032662311,0,0,0,0,0.018913378854365,0,0,0,0,0,0.140311482491742,0.202421644110607,0,0,0,0,0,0,0,0.0815306633753766,0,0,0,0,0,0,0.0960461619684325,0.0938884630268052,0,0.0393799344547992,0.0942710820520533,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600098.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00544097170077422,0,0,0,0.00697819689678242,0,0,0,0,0.122641900833559,0,0,0,0,0,0,0,0,0,0,0,0.0931494701099346,0,0.185012673681473,0,0.0362669299700509,0.163686296558076,0,0.0598188291625667,0.178747989268376,0,0,0,0,0,0,0,-0.0206416128361514,0,0,0,0,0,0,0
X600612.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0882318025054624,0,0,0,0,0,0,0,0.194479956709026,0,0.0463923385828012,0,0,0,0,0,0.0389709062163988,0,0,0,0.0129224522157669,0,0,0.0517432820924659,0.0235123454094753,0,0,0,0.0546049889941736,0,0,0,0,0.0555139366346585,-0.0101629127190492,0,0,0,0,0,0
X000060.SZ,0,0,0,0,0,0,0,0.083910922304798,0,0,0,0,0,-0.018900631836153,0,0.186296138897606,0,0.171051482762968,0.0279758594423241,-4.33680868994202e-19,0,0,0,8.67361737988404e-19,0,0,0.17429201511987,0,0,0,0,0,0,0,0,0,0,0,0,0.115310481730521,0,0,0.224059760934589,0,0,0,0,0,0,0,0,-0.00208883392863976,0,0,0,0,0,0,0
X000629.SZ,0,0,0.221975941630425,0,0,0,0,0.198852913151658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102686566893331,0,0,0.088542405370573,0,0,0,0,0,0,0.115527403285636,0,0,0,0,0,0.179990981024291,0,0,0,0,0,0,0,0,-0.0196314906186072,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0785043843513255,0,0.00260380919224338,0,0,0,-0.0232070826531146,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,-0.0142932954858579,0,0,0,0,0,0,0,-0.0607231795130354,0,0,-0.0567331715462274,0,0.0787019020754934,0,0,0,0,0,0,0.0387109854727705,-0.196714988737178,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.392741073766671,0,0,0,0.503424413635113,0,0,0,0,0,0,0,0,-1.08858318296402,0,0,0,0,1.14020268390648,0,0,0,0,0.542710699020297,0,0,0,0,0,0,-0.976110382975172,-0.524237475165104,-0.331416113472917,0,0,-0.0122522777788116,0,0,0,0.195240134052917,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185822413878159,0,0.0391656039768092,0,0,0,0,0,0,0,0,0,-0.307421872167186,0,0,0,0,0.023438885146468,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.350244736108544,0.611118374847743,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0174903088830088,0,0,0,0,0,0,0,0,0,-0.0137482375048756,0,0,-0.143644490530795,0.132912503960388,0,0,0,0,0,0,0,0,0,0,0,0.0297841662543721,-0.0696942778809857,0,0.0241191123130381,0,0,0,0,0,0,0,0,-0.0717523441645709,0,0,0.388288255168046,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,-0.183285318463635,0,0,0,0.115437051862048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0292683376898011,0,0,0,0,0,0,0,0,0,0,0,0,0.0493054666331541,0,0,0,0,-0.0954345592341589,0,0.0347251018353153,-8.67361737988404e-19,0.570519148670496,0,0,0,0,0
MKvol,0,0,0,0,0,0,0.0127113637422095,0,0,0,0,0,0,0,0.00946309085152665,0,0,0,0,0,0,-0.00146728014832959,0,0,-0.00408986217427342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0351260850126421,0.00690586158664492,0.0405619383228673,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00495510806396318,0,0,0,0,0.0235447105378644,0.036519678583671,0,0,0,0,-0.0078451562520795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000762603591038073,0,0,0.00293120364145273,-0.00222522156416607,0,0,0,0,0,0,0,-0.0302057833199621,-0.0516663549380717,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,-0.00137187175302639,0.00161879521418288,0,0,0,0,0,0,0,0.00154114685843805,0,0,0,0.00466495200947002,-0.00167113841216106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00370314979257218,0,0,0.00528149383325849,-0.00379394236917655,-0.0166029391858244,0,0,0,0.00408588979216256,0,-0.00854412142790419,-0.00745030189787858,-0.0301713462098,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0.00979823429982339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00958419614517749,0,0.00813998765441843,0,0,0,0,0,0,0,0,0,0,0.0172537131215694,0,-0.011021887472604,0,0,0,0,-0.0056279248068373,-0.0291300515648006,0,0,0,0,0,0,0,0,-0.0030908613064585,0.0568781727895338,0,0,0,0,0,0
