,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600886.SH,X600019.SH,X600585.SH,X601898.SH,X600795.SH,X601600.SH,X601991.SH,X600688.SH,X600027.SH,X600157.SH,X002075.SZ,X600362.SH,X600111.SH,X600188.SH,X601158.SH,X000709.SZ,X000027.SZ,X600583.SH,X600309.SH,X601992.SH,X000539.SZ,X000898.SZ,X000883.SZ,X000878.SZ,X600352.SH,X600021.SH,X600660.SH,X600863.SH,X000792.SZ,X600022.SH,X600578.SH,X000629.SZ,X601918.SH,X002470.SZ,X600307.SH,X600489.SH,X000825.SZ,X600547.SH,X600098.SH,X600808.SH,X600612.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600309.SH,0,0,0,0.202780686391738,0,0,0.0265905463130034,0.0736702818709629,0.0495729423700627,0,0,0,0,0,0,0,0.15464661140475,0,0.0507843721048188,0,0,0,0,0,0.0342506275392783,0,0.0168108684248735,0,0,0.14121419054357,0,0,1.73472347597681e-18,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0.0145276436605164,0,0,0,0,0,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0.0179512111771312,0,0,2.16840434497101e-19,0,0,0,0,0,0.104105511633202,0,0,0.0754464154095743,0,0,0,0.0524246429861191,0,0,0.0789929207332181,0,0,0.380775338508509,0,0,0,0,0.00349139873226821,0,0,0,0,0,0,0.0586697526734245,0,0,-0.00641237276149946,0,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0.132466466325691,0,0,0,0,0,0,0,0.0195119946312435,0,0,0,0,0,0,0,0,0,0.0708776055946952,0,0,0,0,0.0234104060777018,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0.128471754497137,8.67361737988404e-19,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0.365946020378853,0,0,0,0.21683739266502,0,0,0,0,0,0,0,0.0840851396330885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0249678040845166,0,0.0860497661218349,0,0,0.0120001056356184,0,0,0,0,0.131169016126413,0,0,0,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0358978352574889,0,0,0,0,0.0906291410062571,0,0,0.0334090454193227,0,0,0,0,0,0.129497590975703,0,0,0,0,0,0,0.0282367675435432,0,0,0,0.0671306742593929,0,0.0541590397070784,0.145336090452786,0,0,0,-0.0263497317485742,0,0,0,0,0,0
X000878.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.361514751154926,0,0,0,0,-8.67361737988404e-19,0,0,0.15279049835019,0,0,0.0164855573559092,0,0,0,0,0.0689148473748125,0,0,0,0,0,0,0,0,0,0,0,0.0149569625949538,0,0,-0.00491866563124604,0,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159663681437067,0,0,0,0,0,0.0762589449399355,0,0,0,0,0,0,0,0,0,0.0514357161410428,0,0,0,0,0,0.0961300346228601,0,0,0,0,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0.0214762991094509,0,0,0,0.0373594321090485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151886321964524,0,0,0,0,0,0.192954848530163,0,0,0.140644262769597,0,0,0,0,0,0,0,0,0,0.0835164836186695,0,0,-0.0111100893961855,0,0,0,0,0,0
X600863.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150098764190332,0,0,0,0,0,0,0,0.418093373227366,0,0,0,0,0,0.0284647069695234,0,0,0,0,0,0,0.0105547608523257,0,0,0.0205184732161343,0,0,0,0,0,0.0536659452174013,0,0,0,0,-0.00550851115634764,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0284463387799629,0,0,0,0,0,0,0,-0.0269811196286848,0,0.212804032023373,0,0,0.045569429971266,0,1.0842021724855e-19,0.00916522126060098,0.232658122979582,0,0,0,0.141084962224819,0,0,0,0,-0.00161417456339615,0,0,0,0,0,0
X600022.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0726828326550356,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0329726889805895,0,0,0,0,0,0.217485887461179,0.0409197208906838,0,0.0309782358050276,0,0,0,0.167660904956882,0.066531795439317,0,0,0,0,0,0,0,0,0,0
X600578.SH,0,0,0,0.354784491705051,0,0,0,0,0,0,0,0.0300944850659125,0,0,0,0,0,0,0.0240069556801493,0,0,0,0,0,0,0,0,0.0674584166485904,0,0,0,0,0.225380155857189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0,0.0343801727909105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0967205585290352,0,0,0.0166673763491131,0,0,0.114328693227228,0,0.218521403935912,0,0,0.0463871148313866,0,0,0,0,0,0.181927802815575,0.0126255008838112,0,0,0,0,0,0,0,0,0,0
X601918.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0670618454340415,0,0,0,0,0,0,0,0,0,0,0.0237755672990996,0,0,0,0,0,0,0.0383132177686601,0,0,0,0.0342935584112273,0,0,0,0.012323899448461,0,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0.173185326204543,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016821601673916,0.186812622020192,0,0.0259940578523519,0,0,0,0,0,0.000308103782528803,0,0,0,0,0,0.183068794160197,0,0,0,0,0,0.0436679381672516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600307.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00426662864962447,0,0,0,0.0101483486641381,0,0,0.00831326302704787,0,0,0,0,0,0.378992416388133,0,0,0,-0.00230578051500825,-0.000860535730936822,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0.243815439211017,0,0,0,0,0,0,0,0,0,0,0,0,0.0602920208059014,0,0,0,0,0,0,0,0,0.0461520527679178,0,0.00452909317906796,0,0,0,0.00759163515734302,0,0,0,0,0,0.30835550781188,0,0,0,0,0,-0.00202290284494208,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0.0324487262927508,0.216028883989395,0,0,0.0339590353618319,0,0,0.0310184835849314,0,0,0,0,0,0,0,0.10103383433683,0,0,0.140129757120415,0,0,0.0980830425500168,0,0.100586388835608,0,0,0,0.00599696659957214,0.00227906132786475,0,0,0,0,0,0.00421743789030761,0.0206311075078966,0,0,-0.00371510886562817,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,2.71050543121376e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0251136165838176,0,0,0,0,0,0,0.262393822994233,0,0,0,0,0,0.379363843891161,0,0,0,0.0313699394140293,0,0,0,-0.00592539225371888,0,0,0,0,0,0
X600098.SH,0,0,0,0,0,0,0,0,0.121511870375379,0,0,0,0,0,0,0,0.0874714601082993,0,0,0,0,0.0140237166246106,0,0,0,0,0,0,0,0,0.00403749365213773,0,0,0,0,0,0.0774151978581146,0.253834071464195,0,0,0,0,0,0,0,0,0,0,-0.032582400377829,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0.00174762318429182,0,0,0,0,0,0,0,0.0526731339702649,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0.061363930905962,0,0.0956182917900657,0,0.0274820483783826,0.142769291426093,0,0.0152837467052968,0,0.105110948076389,0.00628693908711145,0,0,0,0,0,0,0,0,0,0,0,0
X600612.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0740367867671968,0,0,0.217830030767477,0,0,0,0,0.131862186519277,0,0,0.13144517646343,0,0.0595636888206426,0,0,0,0,0,0,0,0.0344747502749395,0,0,0,0,-0.00610693437111141,0,0,0,0,0,0,0
Change_TY3M,0,0,-0.0526266485002128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.136146894189653,0,0,0,0,0,0,0,0.18608173427582,0,0,0,0.239261541092706,0,0,0,0,0,0,0,-0.0602913138073498,0,-0.103263622872352,-0.0587123376716731,0,0,0,0,0,0,-0.027112928557527,0,0,0,0,0,0,0
Slope,0,0,0,0,-0.180463604765514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.873359230703277,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.434825363672798,0,0,0,0,0,0,0.17999195315618,0,0,0,0.213620874670703,0,0,0,0,0,0,0,0,-0.2086499956516,0,0,0,-0.466393398386655,0,0,0,0.428601677462316,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,-0.246901745057305,0,0,0,0,0,0,0,0.0571346250681946,0,0,0,0,0,0,0.206084762603972,0,0.022147912401605,0,-0.0446408344853674,0,-0.0583962885609148,0,-0.1782248437879,0,0,0,0,0,0,0,0,0,0.0820008412070118,-0.243510597707075,0.211183253540244,0,0,0.150180660725292,0,0,0,0,0.0190484065610574,-0.00873521077185262,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0.0672734721044688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191587616075553,0,0,0,0,-2.16840434497101e-19,-0.0206273940189996,0,0,0,-0.214443304189656,0,0,0,0,0,0,0.0372959603824596,0.309236017810423,0,-0.120541373488809,0,0.00707705131227919,-0.0203115275315696,0.0163293203261317,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0290777497104139,0.0166250862261955,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,-0.0195582910603775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.021125118548126,0,0.0601303737231336,0,0,0,0,0,0,0,0,0,-0.0540543562680254,0,0,-0.00998446487809593,0,0,-0.0495695558257367,0,0,0,-0.0416071482312436,0,0,0,-0.0987560233214597,0.0240178063785323,0,-0.0386560440966079,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0023459641845957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017608211010508,0.0175102371563495,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00189807865509656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0101421390289633,-0.00706828365279607,-0.000301093732936677,0,0,0,0,0,0
