,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600010.SH,X600547.SH,X601600.SH,X601898.SH,X601991.SH,X600688.SH,X600660.SH,X600886.SH,X600352.SH,X600362.SH,X600188.SH,X600795.SH,X600111.SH,X000723.SZ,X600801.SH,X601992.SH,X000898.SZ,X600027.SH,X600176.SH,X000786.SZ,X000709.SZ,X002460.SZ,X600516.SH,X002271.SZ,X002466.SZ,X600489.SH,X000629.SZ,X600299.SH,X000883.SZ,X000553.SZ,X600219.SH,X601158.SH,X600808.SH,X000630.SZ,X600985.SH,X600583.SH,X601699.SH,X000027.SZ,X000401.SZ,X600339.SH,X000301.SZ,X000825.SZ,X600426.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0.00250398327187195,0,0,0,0,0,0,0,0,0,0,0,0.0165333005437208,0,0,0,0,0,0,0.0364853744610591,0,0,0,0,0,0.0181266014959561,0,0,0,0,0,0,0.0478233812875845,0,0,0,0,0,0,0.0603765678560911,0,0,-0.00482360744001213,-0.00455089847128196,0,0,0,0.00630691949413864,0,0
X600028.SH,0,0,0.0281933002315612,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0508926804521885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0404368469677737,0,0,0.0567186917599656,0,0,0.171006484147809,0,0,-0.0370321819282724,0,0,0,4.33680868994202e-19,0,0
X601088.SH,0,0,0,0,0,0,0,0,-0.018194303144176,0.0224236591877481,0,0,0,0,0,0,0,0.219640091825461,0,0,0,0.0778979458179442,0.032155450042703,0,0,0,0,0,0,0.0292692381538281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.055720734322353,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0.140833984230643,0,0,0,0,0,0,0,0,0,-0.00603121195218557,0,0,0,0,0.0173295554848019,0.463471042164903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0120130241184409,0,0,0,0,0.01364606389325,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0.00920796862550628,0,0,0,0,0,0,0,0.09537088543382,0,0,0.0406051951095746,0.22581135226641,0,0,0,0,0,0,0,0,0,0,0,0,0.0539722161192362,0,0,0,0,0,0,0.0190468053957401,0,0,0.0384812717926534,0,0,0,0,0,0,0,-0.0451698328927827,0,0,0,0.00614951694235306,0,0
X600309.SH,0,0,0,0.0767753645356828,0,0,0,0,0,0,0,0,0,0,0,0.114294931852004,0,0,0,0.0213103365450114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0156064864585847,0,0.131159053395199,0,0,0,0,0,0,0.122995826177406,0.20351352314629,0,0,0,0,0.0995732166571197,0,-0.0051689379053281,0,0,0,0,0.0059679195844582,0,0
X600011.SH,0,0,0,0,0,0.0359611334620916,0,0,0,0,0,0,0,0,0,0.177309001923676,0,0,0,0,0,-0.0362134739445283,0,0,0.328570097557216,0,0,0,0,0,0,0,0,0,0,0,-0.0195886532322582,0,0,0,0.108027815799845,0,0,0,0,0,0,0,0,0,0,0.0287120324777302,0,0,-0.107486797772754,0,0.0461897531124508,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0.246943131834314,0,0,0,0,0,0,0.120505889429894,0,0,0.0221760979531499,0,0,0,0,0,0,0,0,0,0,0,0,0,0.247273915470202,0.0410222791892084,0,0,0.0449992676112772,0,0,0,0,0,0,0.181058837206819,0,0,0,0,0,0,0,-0.0287070131217285,0,0,0,-0.0246943969570539,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.785632399740007,0,0,0,0.0589209926206229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0047669339607945,0,0,0,0,0.0220601642123719,0,0
X601600.SH,0,0,0,0,0,0,0,0.129186442978102,0,0,0,0,0,0,0,0,0.298791034618141,0,0,0,0.0244050442642334,0.012142962840849,0,0,0,0,0,0,0,0.0390574237817943,0,0,0,0,0,0,0,0.09370835870692,0,0,0,0,0,0,0,0,0,0,0,0.149985516658013,0,0,-0.0046653891833815,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0.137208110530671,0,0,0,0,0,0,0.0739207640547965,0,0,0,0.0218369054154575,0,0.0272371231035821,0,0,0.1055838014678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0426630506641064,0,0,0,0.0897031822591833,0,0,0,0,0,-0.00738347380376753,-0.0402636119993341,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0157593677189725,0.012126877500874,0,0.118556738962398,0,0,0,0,0,0,0,0,0,0,0.223476831508144,0,0,0,0.0310611140369174,0,0,0,0,0.0115294319026681,0,0,0,0,0,0.00490295728862261,0.0517582063173387,0,0,-0.049173494717191,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0943856360265959,0,0,0,0.0827388954587813,0,0,0.00609439779589101,0,0.0911333212902944,0.0944403994501118,0,-0.00856140738829466,-0.00348874861820364,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0450476006360797,0.0118119417850818,0.0898364708682009,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0290829949189613,0,0,0,0,0,0,0,0,0,0.0141132583973032,0,0,0.0400376238479999,0,-0.0426230376578236,0,0,0,0,-0.0167717508418451,0,0
X600886.SH,0,0,0,0,0,0.0125680158046376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0431444751120442,0,0,0.143191797378,0,0,0.153456559836882,0,0,0,0.0185383335379415,0.0376529029154193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0243268003613788,0,0
X600352.SH,0,0,0,0,0,0.0644053207124572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.272387960561349,0.243935379268194,0,0,0,0,0,0,-0.0289277935982213,0,0,0,0,0,0,0,0.00210729347611307,0,0,0,0.186067873529634,0,0,0,0,0,0,0,0,0.0869053695202333,0,-0.131684858640524,0.259526862561615,0,0,0,0.0275193086799923,0,0
X600362.SH,0,0,0,0,0,0,0,0.286143737505901,0,0.100513759431998,0,0,0,0,0,0,0,0,0,0,0.00694196891126823,0.099550166530201,0,0,0,0,0,0,0,0.0152800363155533,0,0,0,0,0,0,0,0,0,0,0,0.0101984769282194,0.0909145931052926,0,0,0,0.082336161030425,0,0,0.140500686227415,0,-0.0202889232895755,-0.00546191692289546,0,0,0,0.0178091533274487,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0.0345630596640917,0,0,0,0,0,0,0,0,0,0,0.105006077302784,0,0,0,0,0,0,0,0.0982308006989708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0634706463182222,0,0,0,0,0,0.267974024544805,0,-0.00394130146137962,-0.0262847132177176,0,0,0,0.0176439571663457,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0346646711293091,0,0,0,0,0.0361365012319724,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0202246806164208,0,0,0.0225729168393425,0,0,0,0.00168695061178127,0.0844023037067381,0,0,0,0,0,0,0.0833330641703092,0,-0.00775469791211907,-0.0819800252314317,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0.0950259176685324,0,0,0,0,0,0,0,0.0335876944107698,0,0,0,0,0,0,0,0,0,0,0.101246330225813,0,0.160748859698865,0.014225572466955,0,0,0,0,0,0,0,0,0,0.09026652957651,0,0,0,0,0,0.255033077155372,0,0,0,0,0,-0.0287301951590881,-0.246309488743104,0,0,0,-0.14504308648386,0,0
X000723.SZ,0,0,0,0,0,0,0,-0.268249175901746,0,0,0,0,0,0,0,0.439932625792817,0,0.367609716759157,0,0,0,0,0,0,0,0,0,0,0,0.276879373371257,0.511026100152978,0,0,0,0.139602628436252,0,0.0396475141576884,0,0,0,0,0,0,0,0,0,0,-0.141543398749795,0,0,0,0.00267642351223905,0,0,0,0,-0.055345829229198,0,0
X600801.SH,0,0,0,0.424912861249372,0,0,0,0,0,0,0,0,0,0,0,0.0889681818369155,0,0,0,0,0,0,0,0,0,0,0,0,0,0.262124284332598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.266985221728038,0,0,0,0.0799343964078868,0,0,0,0,0,0,2.18155774981817e-05,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0486968983445652,0,0.117019998446423,0,0,0,0,0,0,0,0,0,0,0,0.0724233370164447,0.0365842335829684,0,0,0,0,0,0,0,0.0708284305883693,0,0,0.191320457116434,0,0,0.0794992203440419,0.0767325842423917,0,-0.00607636890073676,-0.0627650683498669,0,0,0,0,0,0
