,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600019.SH,X600585.SH,X600010.SH,X601898.SH,X600547.SH,X600188.SH,X600688.SH,X601600.SH,X600795.SH,X300072.SZ,X600157.SH,X600362.SH,X601991.SH,X600027.SH,X600111.SH,X601992.SH,X600489.SH,X600309.SH,X600660.SH,X600886.SH,X000723.SZ,X600623.SH,X002466.SZ,X600299.SH,X601158.SH,X000959.SZ,X000792.SZ,X002075.SZ,X000408.SZ,X000898.SZ,X000709.SZ,X000983.SZ,X600583.SH,X000883.SZ,X600549.SH,X600352.SH,X000935.SZ,X000539.SZ,X000630.SZ,X000027.SZ,X601699.SH,X600176.SH,X600021.SH,X000060.SZ,X000937.SZ,X000012.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00528695150883708,0,0,0,0,0,0,0,0.0492817505844316,0.0270102075009284,0,0,0,0,0,0.0411374823651271,0,0.0203391994946619,0,0,0,0.0515931256935163,0,0,0,0.0595211865427251,0,0.001001979635899,0,0,0,0,0,0,0,0,0,0,0,-0.0158117190497509,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0,-0.0478865701166625,0,0,0,0,0.0613163995120223,0,0,0,0,0,-0.0252740245037333,0,-0.0299094966325447,0,0,0,0.0074363915405334,0.0425757312356358,0,-0.0067816887586597,0,0,0,0,0,0,0.0439936502367439,0.100503190394113,0,-0.00998531661813968,0,0.0339661032758432,0,0.0298950825576664,0,0,0,0,0,0,0.0725009439779858,0,-0.0311766535461692,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0.18450578962373,0,0.00277731825172135,0.0899549375679595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0485311030985202,0,0,0.0439199905969631,0,0,0,0.000302110022726916,0,0.055479342896626,0,0,0,0,0,0,0,0.0551909894399831,0,0,0,-0.0402437623584018,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0.0349571801999372,-0.0112301049595848,0,0,0,0,0.0623538443893677,0,0,0,0,0,0,0,0,0,0.193306995081397,0,0,0,0,0,-0.0436278267860448,0,-0.0146501406837494,0,0,0,0,0,0,0,0,0.0167072376115929,0,0,0,0.03362923733843,0,0,0,0,0,0,-0.0638736255244208,0.0271017296061504,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0159140421218319,0,-0.0290505625774388,0,0,0,0,0.0339074512307792,0,0,0,0.00474988967736488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021179027994886,0,0,-0.0490985963822477,0,0,0,0,0,0
X600585.SH,0,0,0,0,-0.0173365685245794,0,0,0,-0.0797037969989523,0,0,0,0,0.0445380332881823,0,0,0,0,0,0.170933877363046,0,0.0404001273405155,0.166768678699988,0.0683651678341405,0,0,0,0,0,0,0,-0.160901268130229,0,0,0,0,0,0,0,0,0.0497936137957558,0,0,0,0.122003391969194,0,0,0,0.0868582275058431,0,0,0.00993939769563915,0.0489011275722556,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0359885860239123,0,0.0282006821522906,0,0,0,0,0,0,0,0.13828023868422,0,0,0,0,0,0.0448388760250692,0.0712317296455534,0,0,0,0.0387468507569039,0.0593636749766622,0,0,0.111752561422319,0,0.00984708671306685,0,0,0,0,0,0,0.0686326305673654,0.0305438380702515,0,0,0,0,0,0,0,0,0,0
X601898.SH,0,0,0.0473395705660256,0,0,0,0,0,0,0.0982594915973534,0,0,0,0.0356147430426674,0,0,0,0,0,0,0,0,0,0,0,0.117090905265287,0,0,0,0,0,0,0,0,0,0.0299881401398316,0,0,-0.0292481703663536,0,0,0,0,0,0.444540052304305,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,-0.193178033265402,0,0,0,-0.0703434107581713,0,0,0,0,0,0,0.973885768331864,0,0,-0.105834965098462,0,0,0,0,0,0.0448787801430332,0,0,0,0,0,0,0,0,0,0,0.0572939316109027,0,0,0,0,0,0,0.189562294156637,0,0,0,-0.0572606929402222,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0.0395174753807563,0.0697129510513904,0,0,0,0,-0.0644829903584534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.615316960841782,0,0,0.0499322474840275,0,0,0,0,0,0.0379667769780934,0,0,0.0849130842864781,0,0,0,0.00852938418899784,0,0,0,0,0,0,0
X600688.SH,0,0,0.109009666540048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0236698324872521,0.0873658179238577,0.126606041280886,0,0,0,0,0,0.0512522189082802,-0.0700161538780471,0,0,0,0,0,0.0523507711808624,0,0,0,0,0.0541770636925797,0,0,0.0551815068271591,0,0,0,0,0,0.127424460666633,0,0,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0.00163732958004276,0,0,0,0,0,0.00279751347389519,0,0,0,0,0,0,0,0,0,0.0194660613794386,-0.00978676820885443,0,0,0,0,0,0.219355778963994,0,0,0,0,0,0.0550976590829598,0,0.050593829842541,0.106142748545711,0,0,0,0,0,0,0,0.0653155987006054,0,0.0341590131946534,0,-0.0227357329233264,-0.0179111452928896,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0243938092370518,0,0,0,0,0,0,0,0.0674814894747768,0,0.0369759728161488,0,-0.0235767271255316,0,0,0.0640046305515689,0,0.0113881961997729,0,0,0,0,0,0.0910601471662185,0,0,0,-0.00211488606822432,0,0,0,0,0.0551402221036998,0,0,0,0,0,0,0.00356516448237553,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10436351854572,0,0.0203634522371783,0,0,0,0,0,0,-0.175675564371739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.231433413200565,0,0,-0.357448099006217,0.159698970599934,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0.127261428622388,0,0,0,0,0,0,0,0,0,0,0.00857476140120369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174789780943128,0,0,0,0.0211005146432586,0.0517096857317944,0,0,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0.10129859130612,0,0,0,0,0,0,0,0,0.0903349918531858,0.0620388207859489,0,0,0,0,0,0,0,0,0.0530966670887388,0,0,0,0,0,0,0,0,0,0.0394752676886274,0,0,0,0,0,0.00685437377833633,0,0,0.243481606846313,0,0,0,0,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00649925991197979,0,0,0,0,0,0.0305540552409783,0,0.0243780134482416,0,0,0,0.0109313236201365,0,0,0,0.147505131529911,0,0.0558274651682074,0,-0.00607269854317758,0,0,0,0,0,0,0,0,0,0,-0.0338247817247814,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,-0.0273310730820193,0,0,0,0,0.01862675025252,0,0,0,0,0,0,0,0,0,0.369820051408442,0,0.0158907012018461,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0.0109524305498705,0,0,0,0.00346723395497484,0,0,0,0,0.0326277206524394,0,0,0,0,0,-0.00104934658761964,0,0.0182862425247921,0,0,0,0,0
