,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X600585.SH,X600019.SH,X600011.SH,X002460.SZ,X000792.SZ,X002466.SZ,X601898.SH,X601600.SH,X000708.SZ,X000301.SZ,X600111.SH,X600547.SH,X600660.SH,X600010.SH,X002271.SZ,X000877.SZ,X600886.SH,X600426.SH,X600795.SH,X600362.SH,X601699.SH,X000983.SZ,X600027.SH,X600176.SH,X600803.SH,X601991.SH,X600160.SH,X000786.SZ,X600995.SH,X600489.SH,X000807.SZ,X000629.SZ,X600378.SH,X000408.SZ,X600219.SH,X600096.SH,X000932.SZ,X000933.SZ,X000723.SZ,X002080.SZ,X600688.SH,X300037.SZ,X600801.SH,X000831.SZ,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.0538366179213152,0,0,0,0,0,0,0,0,0,0,0.0730544488449057,0,0,0,0,0,0,0.0456987292497881,0,0,0,0,0,0.0620856327644027,0,0,0,0,0,0,0.0273946535538226,0,0,0,0,0,0,0,0,0,0,0,0,0.327682103401092,0,0,0,0,0,0.00448570298188147,0,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0,0,0,0,0.0817918751993403,0.0680793121000571,0,0,0,0,0,0,0.0621525175308417,0,0.124081771203716,0,0,0,0,0,0.00216050071739453,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204839461427148,0,0,0,0,0,0,0,0,0,0.00389814337049697,4.33680868994202e-19,0,0,0,0,0,0
X601088.SH,0,0,0,0,0.112996930954638,0,0,0.0304949275043957,0,0,0,0.0605348092721122,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0977806110093649,0,0,0,0.0177927885726823,0,0,0.0916851516660978,0,0,0,0,-0.00521520381531234,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00447120218973887,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0.0132735231930069,0,0,0.115240107874047,0,0,0,0,0,0,0,0.287143307131255,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0566708712157838,0,0,0,0,0.232079229713267,0,0,0,0,0.0319184493060173,0,0,0,0,0,0,0,0,0,0,0,0
X600188.SH,0,0,0,-0.0139061717898535,0,0,0,0,0,0,0,0.268393143969635,0,0,0,0,0,0,0,0,0,0,0,0.182155867946876,0,0,0.0658635070630237,0,0,0.023494372014865,0,0,0,0,0,0.129629110422282,0,0,0,0,0.0319449274208647,0,0.217800995067131,0,-0.0551048103992231,0,0,0,0,0,0,0.0145107110916346,-0.0215223714795076,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0497802591041656,0.345247783776171,0,0,0,0,0,0.00934279288937101,0,0,0.0406055983402889,0,0,0,0,0,0.00198477356723304,0,0,0,0,0,0,0,0,0,0,0,0.208106631970212,0,0,0,0,0.00961560103013412,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0.0837988090506907,0,0,0,0,0,0.0439635173755314,0.11603564087319,0,0,0,0,0,0,0,0.254712444792018,0,0,0,0,0.0356174337119058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00856721341834619,0,0,0,0,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0.0681321018058671,0,0,0,0.0254258034792749,0,0,0,0,0,0,0,0,0,0,0,0,0.619067152464121,0,0.0795829300680842,0,0,0.0684249318969363,0,0,0,-0.151268431277648,0.12338156416656,0,0,0,0,-0.0693857300058504,0,0,0,0,0,-0.0146245984130011,0,0,0,0.0125802685958244,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0.0224232207583099,0,0,0,0,0,0.566974967084148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156783943125526,0,0,0,0,0,0,0,0,0,0,0,0,0.0128180349422319,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0.0321309246904932,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0.145959507893631,0,0.0535178102993943,0,0,0.094670223286005,0,0,0,0,0.0897529983337299,0,0,0,0.0646040879988773,0,0,0,1.35525271560688e-20,0,0,0,0,0,0,0,0,0,0,0.128517090787983,0,0,0,0,0,0.0317598836271405,0,0,0,0,0,0
X002466.SZ,0,0,0,0,-0.0176571684733051,0,0,0,0.48810663974177,0,0,0,0.00918461475121325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121155960273274,0,0.0481196559289694,0,0,0,0,0,0,0.0495572713192283,0,0.0586545623520258,-0.0953383230075326,0,0,-0.0093798790046945,-0.0206380249463305,0.0487957623447141,0,0,0,0,0,0
X601898.SH,0,0,0,0,0.336363097770386,0,0,0,0,0,0,0,0.0341159793410567,0,0.0148006880435016,0,0,0,0,0,0,0,0,0,0,0.0428802197124328,0.107034803415251,0.0699354281819052,0,0,0.0221529124654373,0,0,0,0,0,0.159382176455806,0,0,0,0,0,0.0584052628948015,0,0,0,0,0,0,0,0.016027658641386,0,-0.00303892954591117,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0.0150884386614738,0,0,0,0,0,0,0,0,0,0.11428110742227,0,0,0,0.266196123532029,0,0,0.0492400157086923,0,0,0,0,0,0,0,0.046655436546258,0.174746760245581,-0.0882255248387704,0,0,0.0511506193192032,0,0.114464265361006,0,0,0,0,0,0.00255353776066479,0.09631227105993,0,0,-0.0012813443725434,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0253534449747962,0,0,0,0,0,0,0.0313914208212858,0.120270165051888,0,0,0,0.0698341749011714,0,0,0,0,0,0,0,0,0,0,0,0.0269356099933411,0,0,0,0,0,0,0,0,0,0,0,0.0967834067730747,0,0,0.0106145990296765,0,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0539481133789681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150723365749743,0,0,0,0.462678158189436,0,0,0,0,0.170783788172486,0,0,0,0,0,0.000259748680063013,0.0648907807985448,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0.047448119340681,0,0,0,-1.0842021724855e-19,0,0,0,0,0.0474347186277386,-1.73472347597681e-18,0,0,0,0,0,0,-0.017624882121037,0,0.145920485358921,0,0,0,0,0,0.0175415893147169,0.117714140738825,0,0,0,0.0551525736117314,0,0,0,0,0,0.0528906024834067,0,0.394815822057424,0,0,0,-0.0122391968473594,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0.00383151554615056,0,0,0,0.142591093625156,0,0,0,0,0,0,0,0,0.0726957641385814,0,0,0,0.0969032598367401,0,-0.00880761773384334,0,0,0,0,0,0,0,0.478499249500132,0,0,0.00408078877309338,0,0,0,0,0.0605572363199522,0,0,0,0.0469798615132929,0,0,0,0,0,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0.0384682095846532,0,0.0390629456193996,0.0242709504809194,0,0,0.0325212854886843,0,0,0,0,0,0,0,0,0,0,0.109492564036507,0,0,0,0,0,0,0.0501124003939357,0,0,0,0.000923658604124774,0.108529670535013,0,0,0,0,0,0,0,0.097573845482166,0,0,0,0,0,0,-4.33680868994202e-19,-0.0140564916380819,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0.0151593317275308,0,0,0,0,0,0,0.0408530489860512,0.0906626998655032,0,0,0,0.0583514255748737,0.127281495548769,0,0,0,0,0.0023883244780465,0,0,0,0,0.00895585617436033,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0.0869637026323819,0,0,0,0,0.0212601115363544,0.102968238566498,0,0,-0.0240136076682588,0.0175777423039318,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0.110874626164679,0,0,0,0.105497101798574,0,0,0,0,0.0436770186419153,0,0,0,0,0,0,0.0932482519786623,0,0,0,0,0,0.177982193717602,0,0,0,0.491900588489516,0,0,0,0,-0.108966908487192,0,0,-0.0284151405420346,0,0,0,0.124899107719641,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0.194250479546778,0.213045146463847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226946844181778,0,0,0,0.220389876714268,0,0,0,0,0,0.0470038637734613,0,0,0,0,0,0,0,0,0,0.00452903089094043,0,0,0,0,0,0
X600886.SH,0,0,0,0,0.0443367844700263,0,0,0.115673249531647,0,0,-0.0112271413212076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0691090717166818,0.080808094400742,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0,0.0327015902739652,0,0,0,0,0,-0.397226208437637,0,0,0,0,0,0.128326462510949,0,0,0,0,0,0,0.0852887518018963,0,0,0.0209318455269112,0,0,0,0,0,0.0372778270648523,0,0,0,0,-2.16840434497101e-19,0,-0.0365020067612252,0,0,0,0.0565021763556608,0,0,0,0,0.0200290519722254,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0.0340038731141074,0,0,0.156507765989474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0897048829773029,0,0.119951448601081,0,0.166995244638901,0.159631270487653,0,0,0,0,0,0,0.0128840268016367,0,0,0,0,0,0,0,0,0,0,0,-0.052901283680728,0,-0.0343815730573581,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0.118931595390986,0,0,0.0171172597279572,0,0.306707023264293,0,0,0,0.0772472042092164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190789586093676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00438237210906826,0,0,0,0,0,0
