,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600019.SH,X600010.SH,X600585.SH,X601898.SH,X600547.SH,X601600.SH,X600362.SH,X600688.SH,X600795.SH,X600188.SH,X300072.SZ,X600157.SH,X601991.SH,X600027.SH,X601992.SH,X600660.SH,X600886.SH,X600111.SH,X600309.SH,X600489.SH,X600299.SH,X601158.SH,X000792.SZ,X000898.SZ,X000723.SZ,X002466.SZ,X600623.SH,X000959.SZ,X002075.SZ,X000709.SZ,X000408.SZ,X600583.SH,X000983.SZ,X000883.SZ,X600352.SH,X000630.SZ,X600549.SH,X600098.SH,X000012.SZ,X000539.SZ,X000027.SZ,X000937.SZ,X601699.SH,X000060.SZ,X600176.SH,X002092.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0.0362833886965628,0.0297672036468338,0,0.00158361452741274,0,0.0446252365583115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00797524566777807,0,0.169985382389156,0,0,0,0,0,0,0,0,0,0,0,0.0576374117162413,0,0.0143265072329973,0,0,-0.00961897706643181,0,0,0,0,0,0
X600028.SH,0,0,0.0300641405048707,0,0,0,0,0,-0.00806974114908744,0.0202761534727074,0,0,0,0,0.0282258272421454,0,0,0,0,0,0,0,0,0,0,-0.0353406808240944,0,0,0,0,0,0,0,0,0,0.354406926693063,0.00992370584995937,0,0,0,0,0,0,0,0,0,0,0,0.0153524742371518,0.0547835530067673,0,0,-0.0141287231690831,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0.204485556277401,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0.00134794070424136,0,0,0.000918118684335365,0,0,0,0,0,0,0,-0.0164962086620726,0,0,0.154914226442146,0,0.113348342949544,0,0,0,0.0331076954887619,0.0212534792325753,0,0,0,0,0.0245016373981687,0,0,0,0,0,0,-0.0600982124281443,0,0,0,0,0,0
X600011.SH,0,0,0.00859581642066923,0,0,0,0.00126791954832696,0,-0.0414384292748507,0,0,0,0,0,0.022933401223433,0,0,0,0,0.101623222657023,0,0,0,0,0,0,0,0,0,0.0101975279316507,0,-0.0138750580757735,0,0,0,0.0550436597357109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0286145052535661,0.0493561988925236,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0.18956835734273,0,-0.0587110254790176,0.124157869138249,0.0249136082089147,0,0,0,0,0,0,0,0,0.0422211058643049,0,0,0,0,0,0,0,0,0,0,0,0.0131345976671485,0,0,0,0,0,0,0,0.0291535528760608,0,0,-0.0107553928829045,0,0,0,0.0957791446438721,0,0,0,0,0,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0.0372947720778005,0,0,0,0,0.0384362133190893,0,0,0,0,0,0,0,0,0,0,0,0,0.0957091524514109,0,0.0137191775772117,0,0,0,0,0.129893735728106,0,0,0,0,0,0,0.0209301905260718,0,0.00283336495095881,0,0,0,0,0.0673409058227685,0.0657093433364029,0.00231808939416138,0,-0.00921118412024991,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0.00665379921098029,0,0,0,-0.0343495358233957,0,0,0,0,0,0.0471888173017993,0,0,0,0,0.0966750583309304,0,0,0,0,0,0,0,0,0.00431469671717143,0,0,0.0616460925907808,0,0,0,0,0,0,0,0,0,0,0.0242487408792472,0,0,0,0.111877113494185,0,0,0,0,0,0,0,0,0,0,0,0
X601898.SH,0,0,0.197208388730936,0,0,0,0,0,0,0,0.0320968892524427,0,0,0.076514328162914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00605654612301639,0,0,0,0,0.130499789159347,0,0.0642804047766784,0,0,-0.0145978850400493,0,0,0,0,0.20455208758236,0,0,0.0443613192080852,0,-0.0247616918883912,-0.0521133336233122,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.969675482944921,0,0,-0.0670881141512655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0366653280839753,0.0507380814733317,0,0,-0.0399436432265568,0,0,0,0.0101502430731774,0,-0.00818282369907222,-0.0299648267393682,0,0,0,0,0,0
X601600.SH,0,0,0.0416877614404812,0,0,0,0,0.0365603588662253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0539280747179337,0,0,0,0,0,0,0.0361468479707417,0,0,0,0,0,0.170159638872031,0,0,0,0,0,0,0,0.273042901132815,0,0,0,0,-0.0534381137047732,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0.0743602161716351,0,0,0,0,0,0,0,0,0,0,0.0587462305511532,0,0,0,0,0,0,0,0,0,0.0570830340511509,0,0,0.0233705506541494,0,0,0,0,0,0,0,0.50729930095839,0.0249377780413701,0,0,0,0,0.221935914853309,0,0.104073387615228,0,0.0477796153493878,0,0,-0.00320695300058588,0,0,0,0,0,0
X600688.SH,0,0,0,0,0.020551706789256,0,0,0.00481086071408598,-0.0199671029758273,0,0,0,0,0,0,0.0319164472810042,0,0,0,0.0146570394754956,0,0,0,0,0,0.0219676130053681,0.202371241680034,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0.0569818334780064,0.0292772320493321,0.0383219639122181,0,0,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,-0.0137320038187808,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0.0249682753280594,0,0,0,0,0.0376214032362594,0,0,0,0,0,0.0494443616039054,0.136935396947777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0373182923969146,0,0,0,0,0,0,0.0266463909424509,0.0453263605020951,0,-0.0273210696444125,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0.0866475349330066,0,0,0.0828066487077285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184821666120548,0,0,0,0,0,0.0552263384703638,0,0,0.0710455715992741,0.194952861707054,0,0,0,0,0,0,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0.216791896838285,0,0,0,0,0,0,0,0,0,0,0,0,0.282112742489177,0,0,0,0,0,0,-0.0450257013103375,0,0,0.320546789251342,0,0,0,0,0,0,0,0,0,0,-0.0702126666293518,0,0.132395835047435,0,0,0.113405119225426,0,0,0,0,0.184107974594849,-0.0705506369459971,0.121418950097458,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.321010027427418,0,0,0,0,0.106286792647673,0,0,0,-0.0200179274431588,0,0.0386814086898095,0,0,0,0,0,0.0731118002277948,0.0354902319132964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116322570951216,0,0,-0.0225580919808781,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0.0315934792318578,0,0,0,0,0,0,0,0,0,0,0,0,0.0981350733481276,0,0,0,0,0,0,0.0363720779663023,0,0,0.0153125449951188,0.00971434035255977,-0.00698781410658417,0,0,0.037616040703061,0.070605916817901,0,0,0,0,0.0273599248810872,0,0,0,0,0,0,0.00988658745492061,0.127800177715206,0,0,0,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0269143520097354,0,0,0,0,0.0391789808045946,0.131380144696523,0,0,0,0,0,0.0923658151217112,0,0,0,0,2.16840434497101e-19,0,0,0.0160691960281118,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0.026609574755404,0,0,0,0.00796902450919326,0,-0.0118831561021845,0.01039686612394,0,0,0,0,0,0
X601992.SH,0,0,0,0,-3.46944695195361e-18,0,0,0.0674975597791998,0.0276762177759957,0,0,0,0,0,0,0.0832865373733356,0,0,0,-0.0793551883800856,0,0,0,0,0,0,0,0,0,0,0,-0.0186737105957875,0,0,0,0,0.0478317022660365,0,0,0,0.0528110137336943,0,0,0,0,0.0250338538676419,0,5.42101086242752e-20,0,0.135085896385107,0,0.016028219253847,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,-0.0362691614072402,0,0,0,0,0,0,0,0.0710925814368984,0,0.0519814973261012,0,0,0.0221640853684712,0,0,0,0,0,0,0,0,0,0.0580233956961763,-8.67361737988404e-19,0.229281469133132,0,0,0,-0.000225805790395968,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0123293447046165,0,0,0,0,0,0,0,0.168813715436552,0,0,0,0,0,-0.0295877177606283,0,0,0.00756235141608357,0,0.00637020622284885,0,0,0.0724303379604229,0,0.117454222164283,0,-0.0413214947473621,0,0.112003730786166,0,0,0,0.0532013942914984,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0763367102018981,0,0,0,0.0093594733525346,0,0.0958868446576139,0.00262198934422588,0,0,0,0,0,0,0,0,0,0.0014312272009922,0,0.00615316676502309,0.0956102701356932,0.39934602592153,0.0104398479068203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0.29375839753819,0,0,0,0,0.0919632134435466,0,0,0,0,0,0,0,0,0,0,0,0.0977235553020969,-0.341458088089029,0.0706222764032296,0,0.032477912206945,0.108500629987464,0,0,0,0,0,0,0,-0.0275898238130948,0,0.0839929904496608,0,0,0,-0.0373448544041886,0,0,0,0,0.134240328819623,0,0.0846525757636786,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0.813467026877261,0,-0.0493353895428192,0.0828919998107874,0,0,-0.0069143183657159,0.0565552599084702,0,0,0,0,0,0,0,0,0,0.0285643763400557,0,0,0,0,0,-0.0466343548505658,0.185124173481337,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0102769839152934,0,0,0,0,0,0,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0.212300426301242,0,0,0,0,0,0,0,0,0,0,0,0,0.0150318173574795,0.0629680527954657,0,0,0,0,0,0.067838256750465,0.23234261898639,0,0,0,0,-0.0120858902378879,0,0,0,0,0,0,0,0,0.0581051196503917,0,0,0,0,0,0,0,0,0,0,-0.108822214708956,0.0580925157054654,0,0,0,0,0,0
X601158.SH,0,0,0,0,0.0229201271106957,0,0,0,0,0,0.0389705033966218,0,0,0,0.0580456170835131,0,0,0,0,0.142593495432697,0,0,0.068493146836604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00878089076254293,0,0.100529635769124,0,0,0,0,0,0,0.0616288379613171,0,0,0,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0.118018170062098,0.0828600978328756,0,0.0585067059956711,0,0,0,0,0,0,0,0,0.0673335936885776,0,0,0,0,0,0,0,0.000871624157522331,0,0,0,0,0,0.012817915715567,0,0,1.73472347597681e-18,0.143875919747271,0,0.0818097167473177,0,0,0,0,0.0575613694258968,0,0,0,0,0,0,0,0,0,0,0
