,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X002460.SZ,X000792.SZ,X600019.SH,X002466.SZ,X600585.SH,X600111.SH,X000301.SZ,X600010.SH,X601600.SH,X600660.SH,X002271.SZ,X000708.SZ,X600188.SH,X601898.SH,X600362.SH,X600011.SH,X600547.SH,X600426.SH,X600176.SH,X600219.SH,X600886.SH,X000723.SZ,X600803.SH,X000408.SZ,X000786.SZ,X000807.SZ,X000959.SZ,X600399.SH,X000825.SZ,X000932.SZ,X002080.SZ,X000831.SZ,X601991.SH,X600516.SH,X000898.SZ,X600795.SH,X600295.SH,X300037.SZ,X600141.SH,X600808.SH,X601699.SH,X000683.SZ,X600352.SH,X600160.SH,X000830.SZ,X600489.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.308753497813885,0,0,0,0,0,0.0131324845936613,0,-0.0274179019537036,0,0.0125719813375197,0.0326126440808386,0,0,0,0,0,0,0,0,0,0.00739969670097461,0,0,0.054922606544817,-0.0457471108935265,0,0,0,0.0194615070022299,-0.0212436935479057,0,0,0,0,0,0,0,0,0,0,0,0,0.0465160229234675,0,0,0,0,0,0,0.00350673355763143,-0.0319243150492562,0,0,0,0,0,0
X600028.SH,0.341355976313516,0,0,0,0,0,0,-0.0751247961033601,0,0,0.0814708940045711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0416251273599022,0,0,0.0158748454330438,0,0,0,0,0,0,0,0.00131996972397695,0,0,0,0,0,0,0,0,0,0,-0.00395769899459346,0.000367279812833994,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,-0.0112869392203086,0,0,0,0,0.0244301430262387,0,0,0,0.0728385492692508,0.124907303817632,0,0,0,0,0,0,0,0,0,0,0,0.0330545529217884,0,0,0,0,0,0,0,0,0,0,0,-0.0741420361387396,0,0,0,0,0,0,0,0,0,-0.0160464482679041,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0.173717816258828,0.0850614758928747,0,0,0,0,0,-0.0328060223768714,0,0,0,0,0.251919224509674,0,0,0,0.0276081980475604,0,0,0.00258307217906299,0.0420595529127864,6.93889390390723e-18,0,-0.00842265440794549,0,0,0,0,0,0,0,0,0,-0.0880074906609453,0,0,0,0,0,0,0,0,0,0.00120584518470141,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0.118170636921242,0,0.249386989604981,0.0396298070763358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110615088673851,0,0.0594820360751624,0,0,0,0,0,0.0636773530954963,0,0,0,0.265977037776017,0,0,0,0,0,0,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0247556625544251,0,0,0,0,0,0,0,-0.157624688071874,0,0.0581306359570465,0,0,0,0,0,0,0,0,0,0,0,0,0.0462815322384749,0,0,0,0,0,0,0,0,0,0,0.0551179104733185,0.0727158112921135,0,0,0,0.0507560390450402,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0.13359534016112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0747911050247818,0,0,0,0,0,0,0,0.161703617684692,0,0,0,0,0.248447654566984,0,-0.0191512167743367,0,0,0,0,0,0,-0.0419854387466067,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0.263003832476705,0,0,0,0,0.2490887536096,0,0.0540894863208706,0.0711638079748716,0,0,0,-0.0984052994606305,0,0,0,0,0,0,0,0,0,0,0.31550552528916,0,0,0,0.0526429980174868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0478873510521224,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,-0.012972036709795,0,-0.0086988098100075,0.0558426141582115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222401771315484,0,0.105356484831829,-0.025209392782069,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,-0.033547733719378,0,0,0,0,0,0,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0.309037728136388,0,0,0.0738409042021427,0,0,0,0.361459148999208,0,0,0,-0.0220633661294206,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,-0.0415150528178106,-1.73472347597681e-18,0,0,0,0.221818728326352,0,0,0,0,0,0,0,0,0,0,0,0.0660033666205349,0,0,0,0.0978358462658753,0.0435026780960892,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,-0.153673564566991,0,0,0,0,0,0,0,0,0,0,0,0,0.0519483727417933,0,0,-0.102461703643879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0878078447816649,0.111326410609685,0,-0.118147003351741,0,0,0.0896865163619859,0.705875810186241,0,0,0,-0.0846944553457378,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0.250019822414707,0,0,0.358180291609148,0,0,0.0286817063893606,0,0,0,0,0,0.0436733832624472,0,0,0,0,0,0,0,0,-0.0103660691307251,0,0,0,0,0,0,0,0,0,0,0.23190162069077,0,0,0.0164929096251605,0,0,0,-0.08149855512872,0,0,0,0,0,0,-0.0017095339212382,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0.179433079942551,0,0,0,0.0621708434677946,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0172924326913468,0,0,0.111655435979137,0.332446346577651,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0462240889820656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0.00470727974253391,0,0,0,0,0,0,0,0.0608497990905869,0,0,0,0,0,0,0,0,0,0.0565137862300534,0,0,0,0,0.0186983050142261,0,0,0,0,0,0,0,0,0,0.135512698791147,0.278534671303108,0,0,0,0,0,0,0,0,0,-0.0216031981949518,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0.229950815149386,0,0,0,0,0,0,0,0,0,0,0,0,-0.0412945988575719,0,0,0,0,0,0,0,0,0,0,0.0187988046615752,0,0,0.121228293322101,0.0458217907266492,0,0,0,0.0128382561937411,0,0,0,0,0.129324921393481,0,0.0756117322186236,0,-0.0280818856708713,0,0,0,0,0,0,0.073157436492224,-0.0927332167823981,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0.40237615265002,0,0,0,0,0,0,0.0149136766140562,0,0,0,0,0,0,0,0,0.00496153129201957,0,0,0.0899140021815523,0,0,0,0,0,0,0,0,0.0290318702622081,0,0,0,0,0,0.0534878447146952,0,0.0427042593704064,0,0,0.0573144212095859,0,0,0,0,0,0.0327578794127313,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0471322234904529,0,0.0694940896362706,0,0,0,0,0.241053385906853,0,0,0.0899490282700697,0,0,0,0,0,-0.107597406656429,0,0,0.310844811986609,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0419416630480085,0,0,0.0551831169210852,0,0,0,0,0,0,0,0,0,0,0,0.13510679429316,-0.230429450323262,0,0.158241942603847,0.0492726410626754,0,0,0,0,0,0,0,-0.00216696706774026,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0.0759889864515284,0,0,0,0,0.22701329970263,0,0,0,0,0,0,0,0,0.114230993685785,0,0.0477869201421828,0,0,0,0.0100097462962879,0,0.0163081996267984,0,0,0.200861122461492,0,0,0,0,0,0,0,0.0241698918833295,0,0.0192481813713928,0,0,0.0127201176843676,0,0.100695814102021,0,0,0,0.0262744063909628,-0.0335120904150119,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0.0188008330200952,0,0,0,-0.0106282461506791,0,0,-0.186748084970922,0,0,0.00508718907991392,0,0,0,0,0.190798582373742,0.0154835055776488,0.173115529736542,0,0,0,0,0,0,0,0,0,0.0305193378024128,0,0,0,0,0,0,0,0.0433310951882452,-0.0584374782609984,0,0,0,0,-0.0621467985843578,0,0,0.0100399432527604,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,-0.00153228600547972,0,0,0,0,0,0,0,0.0174332376570306,0,0,0,-1.0842021724855e-19,0,0.186161239192761,0,0,0,0,0,0,0.0796073202823123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0814160972513445,0,0,0,-0.0217664159021601,-0.0247072958702398,0,-0.0134154003591432,0,0.0419277509613069,0,-0.00915040406253072,0,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,-0.18433766514741,0,0,0,0,8.67361737988404e-19,0,0,0,0,0.133320693884601,0,0,0.127150523121359,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0.0112926289459276,0,0,0,0,-0.068327129863797,0,0,0,0,0.0504452307266974,0,0,0,0,0.0817197447989864,0,0,0.0637363236301099,0,0,0,-0.0835985838185261,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0.163841303281573,0,0,0.0885951194208361,0,0.0252727835102633,2.16840434497101e-19,0,0,0.0666409008316962,0,0,0,0,0.0186274265676025,-0.0613182156310362,0,0,0.0161425699194875,0,0.112493496865148,0,0,0,0.0489672737489146,0,0,0,0,0,0.0151349324391657,0,0.0611098316492494,0,0,0,0,0,0,0,0,0,0.00228932605098431,0,0,0,0,0,0
