,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600010.SH,X601898.SH,X600660.SH,X601991.SH,X600688.SH,X600188.SH,X601600.SH,X600795.SH,X600362.SH,X600886.SH,X002466.SZ,X000898.SZ,X600516.SH,X300072.SZ,X600547.SH,X601992.SH,X600027.SH,X600111.SH,X600176.SH,X002460.SZ,X000553.SZ,X600352.SH,X002110.SZ,X000786.SZ,X600801.SH,X600808.SH,X600299.SH,X000709.SZ,X600426.SH,X000932.SZ,X000883.SZ,X601158.SH,X601699.SH,X600219.SH,X600339.SH,X002271.SZ,X600583.SH,X000408.SZ,X601003.SH,X000830.SZ,X000539.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0874262501762402,0.141699881623834,0,0,0.0213809185956883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0611485668244295,0,0.159771028239105,0,0,0.0341041959615921,0,0,0.00145893757033842,-0.000825007750620936,0,0,0,0,0,0
X600688.SH,0,0.0798875895366568,0,0,0,0,0,0.0317981017169869,0,0,0,0,0,0,0,0.17043878366628,0,0.0663611644847996,0,0,0,0,0,0.0217056316352379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0678074368221441,0,0.00856345893776663,0,0.0504149057434591,0,0,0,0,0,0.00510652615596064,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141455914926147,0,0,0,0,0,0,0,0,0,0.429975768273709,0,0,0,0,0,0.065527126617666,0,0,0,-5.42101086242752e-20,0.0035808181598246,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104002228111014,0,0,0.061074779596974,0,0,0,0.0873374056522528,0,0,0.0870279512907391,0,0,0,0,0,0,0.185657565065885,0,0,0,0.143783805218852,0,0,0.0785562029109464,0,0,-0.0042125153008229,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0.0130930145615957,0,0,0.114984764516258,0,0,0,0,0,0,0,0,0,0,0,0.206280586473228,0,0,0,0,0,0.0486029250866314,0,0,0,0,0.0493772306301228,0,0,0,0,0,0,0,0.0552581706133001,0,0,0,0,0,0,0,-0.00436152431930699,0.00537527987052036,0,0,0,0,0,0
X600362.SH,0,0,0.153415953869383,0,0.0190796340976726,0.141766450451167,0,0,0,0,0,0,0,0.357482220107757,0,0,0,0.0395482076672049,0,0,0,0,0,0,0,0,0,0,0.0767178290626796,0,0,0,0,0,0,0,0,0,0,0.00427390968861043,0,0.0563548672934689,0.0227868857031027,0,0,0.0433033759012714,0,0,0,0.0121322300451822,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0.0240767069711927,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00570916745398959,0,0,0.264277327139011,0,0.134930745777072,-0.0945434094809056,0,0.0764924905613606,0,0.118119025228077,0,0,0,0,0,0,0,0,0,0,0.0552238355641714,0,0,0,0,0,0,0,-0.00548848609539136,-0.00493571437081788,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,-0.072181594679499,0,0.01393238384032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.740620847012561,0,0,0,0,0,0,0,0,0,0,0,0,-0.139879094770583,0,0,0,0.152042454100143,0,0,0,0,0,0.0116782540675957,0.00189405847819826,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0.0057199690809728,0,0,0,0,0,0,0.0775600303748172,0,0,0,0,0,0,0,0.0163991267076087,0,8.67361737988404e-19,0,0,0.0890622928654775,0,0,0,0.036386322312366,0.0385621331643696,0,0.269331467385502,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0.215938056795104,0,0,0,0,0.00664397128175015,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116826492354889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138864682675815,0.505679133921345,0,0,-0.00905770169245731,0,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,-0.110961051898772,0,0.268101560413854,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165827554879755,0,0,0,0.00655299367264406,0,0.19013576142521,0,0,0,0,0,0,0,0.0493890641379573,-0.103426502461537,0,0,0,0,0,0.0338654140011431,0,0,0,0,0,-0.0530835708900973,-0.00980879650524378,-0.0121101053717652,0,0,0,0,0,0
X600547.SH,0,0,0,-0.0610426048805969,0,0,-0.0326406759832045,0.0272901730043529,0,0,0,0,0,0,0,0,0,0,0,0,0.120082467786232,0,0,0,0,0.129263416922374,0.028362279827693,0,0.023512821527429,0,0,0,0,0.0195336598822862,0,0,0,0,0,0,0.0932155218849884,0,0,0.196167692984223,0.139542340527742,0,0,0,0,0.00573028800207265,-0.00104893635104389,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0.0301117802647062,0.21309615708237,0,0,0,0,0,0,0,0,0,0,0,0.189012823726539,0,0,0,0.0663365614657757,0,0,0.135344156881388,0.0715241851867067,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0733881624244156,0,0,0.0287051250921953,0,0.125435557777983,0,0,0,-0.0297212281805805,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,-0.0134127816359797,0.426648409349049,0.110311594960366,0,0,0,0,0,0,0,0,0.308964347089282,-0.0471793656974572,0,0,0,0,0.0962122633305882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0307770295673997,0,0,-0.0205341264628781,-0.00543003557743987,0.0235387800975903,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183890855657892,0,0,0,0,0,0,0,0,0.0212352530547757,0,0,0,0,0,0.0306627531376988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0567721600581884,0,0.0497676247598021,0.18433971889874,0,0,0.000413433482831374,-0.0106206136582566,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004674329020536,0,0,0,0,0,0,0,0,0.015102201315835,0,0,0,0.213364753681308,0.173533400367372,0.179921969725137,0.0747850644223987,0.137752453488856,0,0,0,0,0.0567566209203575,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0.0147736505580859,0.00356743508106936,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.357276944300518,0,0.315977154420992,0,0.0897334391877986,0.333210383086842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0444655549475884,0,0.167897295576862,0,0,0,0,-0.00014332194886,0,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0570104536094951,0.0383079135067981,0,0,0,0,0.0990894253157108,0.0164576351576854,0,0.306736797368979,0,0,0,0,0,0,0.0682843445661477,0,0,0,0,0,0.0964674911027338,0,0,0,0,0.0660167453405901,0,0,0,0.00367131999250233,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0.141598178228042,0,0,0,0,0,0,0,0,0,0,0,0,0.114692995894029,0,0,0,0,0,0.0906539364659346,0.00476886485276824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.365624912862264,0,0,0.0122280589044914,0,0,0,0,0,0,0
X002110.SZ,0,0,0,0,0.106030038620884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.463175979642736,0,0,0,0,0,6.93889390390723e-18,0,0,0.192826771071921,0,0,0,0.0141443513286612,0.00703945292879726,0,0,0,0,0,0
X000786.SZ,-0.0608678299564389,0,0,0.295230943545707,0,0.206055679889592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.280693581230398,0,0.145569797742645,0,0,0.0296447004973074,0.19145185414342,0,0,0,0,0,0,0,0,0,0,0,0,0.117364988369323,0,-0.220541540919039,0,0,0,0,0.0387714228644823,0.0752453539617318,0,0,0,0,0,0
X600801.SH,0,0,0,0.0804401687514601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159394626393977,0.0285866793063982,0,0,0,0.090511873149766,0,0,0,0,0.00755327541312573,0.150294123686311,0,0,0,0,0,0.176048011687651,0,0,0,0,0,0,2.36459984489052e-05,0.0253702343416963,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0.0858083038402036,0,0,0,0,0.00862943745498684,0,0,0,0,0,0.041613066130854,0,0,0,0.0519310607249701,0,0,0,0,0,0,0.113718464774502,0.0152264484706672,0.150704372817977,0,0,0,0,0.0973856857965745,0,0,0.0786369641042174,0,0,0,0,0,0.0476557871080388,0.0110480253826204,0,0,0,0.000424571553800009,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0.0966102913511288,0,0,0,0,0.0373574792667422,0,0,0,0,0,0,0.209138998771515,0,0.0895089780666915,0,0,0,0,0,0,0.171953675669801,0,0,0,0,0,0,0,0,0,0,0,0,0.00454196803603671,0,4.33680868994202e-19,0,0,0,0,0,0.00527427420284202,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0.198025948157928,0,0,0,0,0,0.0049416826222208,0,0,0,0,0,0,0,0,0.0158889177287179,0,0,0,0,0,0.122616098692099,0,0,0,0,0,0,0,0,0,0,0.12838792686596,0,0,0,0,0,0.0353546855478161,0.074353278619298,0,0,0.00704592917309714,-0.00598818653271394,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0110183932700224,0,0.0219545096594495,0,0,0,0,0,0.147080105574874,0,0,0,0,0,0,0,0,0,0,0,0,0.0716471376813666,0,0.825937971401046,0,0,0.000121418368387902,-0.0298815628675704,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0.134712238192639,0,0,0,0,0,0,0,0.158371968632566,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027539195747943,0,0,0.264891097912069,0,0,0.0447532864027615,0,0,0.145987493222369,0,0,0,0,0,0,0,0,0,0.117955307208314,0,0,0,0.00570228924430128,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0240747665157928,0,0,0.0332083880730379,0,0,0,0,0,0,0,0,0,0,0,0.0267920942777449,0,0.0691676089652266,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0.228589101440654,0,0,0.0584280039072475,0,0,0.0511191869193128,0,0,0,-0.011098819829865,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0366893202926667,0,0,0,0,0,0.0349742293196486,0,0,0.045971665164166,0,0,0,0.0167427993735451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0319815291582077,0,0,0,0,0.223710847864603,0,0,-0.0027661808232304,-0.0147513432235749,0,0,0,0,0,0
X601699.SH,0,0,0.038138381455277,0,0.201306784699663,0,0,0,0,0,0,0,0.408632446678998,0.0456308997535685,0,0,0,0,0,0,0,0,0.0547504905736935,0,0,0,0.0213711546837476,0,0,0,0,0,0,0,0.162652779218653,0,0,0,0,0,0,0,0,0.00241464277687581,0,0.10167554694638,0,0,0,-0.00731942649038971,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0197216966229065,0,0,0,0,0.0308306726783803,0,0,0,0,0,0,0,0.0123824809363358,0,0,0.0167593309205034,0,0,0.0411545490819486,0,0,0,0,0,0,0,0,0,0.0464185675769218,0,0,0.00461478531584755,0.270394739842486,0,0,-0.0013892059880707,0,0,0,0,0,0,0
X600339.SH,0,0,0,0,0,0,0,0.155172724153515,0,0,0,0,0,0,0,0,0,0,0,0.0937733370943161,0.0302464410630466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132221286773613,0,0.23029635785806,0,0,0,-0.0098909585653518,-0.0358828206484197,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0.149455396792977,-0.0764141263517403,0,0,0,0,0,0,0.263752595923318,0,0,0,0,0,0,0,-0.047080643688287,0,0,0,0.0243959570996256,0,0,0,0,0.390749146212143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0638041183630019,0,0,0.345432881445636,0.0572942563363352,0.0346587097545792,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0.107981351669475,0,0,0,0,0,0.204708789528973,0,0,0,0.0397463531018746,0,0,0,0,0,0,0,0,0.0871500522156183,0,0,0.10647074116173,0,0,0,0,0,0,0,0,0,0.0172057933994472,0,0.0829161368947565,0,0,0,0,0,0,0,0.0205899917581053,0.00541448811286036,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0.141593894041551,0,0,0,0,0,0,0,0,0,0,0,0.0375686090845913,0,0.252204032023586,0.199952787721651,0,0,0,0.144378047094395,0,0.0833904568077569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0372405114976739,0,0,0,0,0,0,0,0,0,0
X601003.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190877533053679,0,0.040560569822843,0,0,0,0,0.524266170731589,0,0,0,0,0,0.0690084059503148,0,0.0482040214358307,0,0,0,0,-0.00683055843096779,-0.00170239990325401,0,0,0,0,0,0
X000830.SZ,0,0,0,0,0,0.0342859846580738,0,0.0214910894563038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211424294455219,0,0,0,0,0,0.478273045111325,0.0367288402964011,0,0,0,0,0,0.270139573613498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0.0912441642178314,0,0,0,0.0878477585885,0,0,0,0,0,0,0.0247558146208381,0,0.111075116228189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149601485562971,0,0,0,0,0,0.000414517221228602,0.00192185976109748,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0.290191646445821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226583361848031,0,-0.133618893277382,0,-0.167460074067388,0,0,-0.411837704648656,0,-0.00434856281606492,0,0,0,0,0,0,0.0210375628050009,-0.141523706738631,0,0.0245677076324743,0,0,0,-0.00404838684226479,-0.0646863531948681,0,0,0,-1.02576969173203,0,0
Slope,0,0,0,0,0,0.226209601277674,0,0,0,0,0,0,0,0,0,1.54874418528683,0,0,1.22997198231178,0,0,0,0,0,0,0,-0.427877744958812,8.67361737988404e-19,0,2.85268707043987,0,0,0,0,0,0,0,0,0,0,0,0,0.201332911511007,0,-2.36772100594995,-1.66990077053577,0,0,-0.364814086062638,0,-0.778165158679585,0,0,0,0,0,0
TED,0,0,0,0,0,0.858231286907881,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.641026435531058,0,0.715291230642182,0,0,0,0,0,0,0,0,0.0569770427223095,0,0,0,0,0,0,0,0,0,0,-0.0657782620715297,0.797736502662148,0,0,0,0,0,0,-0.208256719936531,0,0,0,0,-5.24559655402303,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,-0.0748820853944278,0,0,0,0,0,0,0.100288774464877,0.151940635772087,0,0,-0.0626395947593362,0,0,0,0,0,-0.0935816644502271,0,0,0,0,-0.0967589831826467,0,0.033880117193361,0,0,0,0,0,0,0,0,0,0,0,-0.0375586844684828,0,0,0,0.0106500392182639,0.0297005837658191,0,0.0380057922463201,0,0,0,0
MKreturn,0,0,0,0,0,0.0357473933253667,-0.0783840079831313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0283533467368102,0,-0.0274461449440928,0,0,0,0,0,0,0,-0.0640220749230558,0,0,0,0,8.67361737988404e-19,0.0198690332504462,0,0.127995154611155,0,-0.0633232286745885,0,0.0104102878457789,0.0122366814869303,0.00620775203551346,0.383007314011574,0,0,0,0,0
MKvol,0,0,0,0,0,0,-0.0016848669713666,0.00176545130422836,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00185636831044331,0,0,0,0,0.000970933068353458,0,0,0.00114227301875464,0,0,0,0,0,0,0,0,0,0.000754357610875288,0,0,0,0,0.00241700795477649,0,0.000514107193669984,0,0,0.000937628261550366,-0.00291897106687014,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0128366034573025,0,0,0,0.0995351509369758,0,0,0,0,-0.242519721030271,0,0,0,0,0,0,0,0,-0.0705975718380511,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0077014089302928,0,-0.0077489126114285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00127517933507406,0.0111157547045611,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00268195443569682,0,0,0,0,0,0,0,0.00850863039628381,0,-0.00616132038133463,-0.0046707642563792,-0.001183206901673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0139190798676565,0.00149663791967064,0.00775697580120662,0,0,0,0,0,0
