,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600010.SH,X000723.SZ,X601600.SH,X600352.SH,X601898.SH,X600547.SH,X600660.SH,X601991.SH,X600688.SH,X600188.SH,X600886.SH,X600362.SH,X600795.SH,X600516.SH,X600027.SH,X601992.SH,X000898.SZ,X600801.SH,X600111.SH,X600299.SH,X002466.SZ,X600176.SH,X000709.SZ,X002460.SZ,X600219.SH,X000629.SZ,X000786.SZ,X000990.SZ,X002110.SZ,X600808.SH,X600157.SH,X000553.SZ,X601158.SH,X600489.SH,X002271.SZ,X000825.SZ,X000883.SZ,X600583.SH,X300072.SZ,X000630.SZ,X600339.SH,X600985.SH,X600426.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601898.SH,0,0,0,0,0,0,0,0,0,0.106684182361022,0,0,0,0,0,0,0.252907531551887,0,0.174351673062057,0,0,0,0,0,0,0,0,0,0,0,0.0138971814579159,0,0,0,0,0,0,0.0346018108944818,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0129612120801039,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,-0.00543650855877323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0544120811557562,0.125531945133208,0,0,0,0,0,0,0,0,0,0,0.0195431777064521,0,0,0.606498099224806,0,0,0,0,0,0,0,0,0,-0.0157041209342917,-0.0112466664456757,-1.73472347597681e-18,0,0,0,0,0,0
X600660.SH,0,0,0.0161778722962037,0,0,0,0,0,0.108364449305132,0,-0.0216837894737979,0,0,0,0,0,0,0,0.0579700589622122,0,-0.0499096225265553,0,0,0,0,0,0,0.0257234043788105,0,0,0,0,0,0.198996027431778,0,0,0,0,0,0,0,0.0116604200148882,0,0,0,0,0,0,0,0,0,-0.0184419656820977,0.0406786516530959,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0.0191034468348725,0,0.00552035909166337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11722929434146,0,0,0,0,0,0.0882464328503304,-1.73472347597681e-18,0,0,0,0,0.0736371046919452,0.0777476335812553,0,0,0,0.0420138433299595,0,0,0.12423580141609,0,0,0,0,0,-0.000558329637433633,-0.0191935239240221,0,0,0,0,0,0
X600688.SH,0,0,0.0497723567514545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119085351279348,0,0,0.0254680869489711,0,0,0,0,0,0,0,0,0,0,0,0.0121430012977382,0,0,0,0.0576906553126477,0,0,0,0,0,0,0,0,0,0,0,0.116223454298183,0,0,-0.0438526504631651,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0.04510285451777,0,0.0860935051556686,0,0,0,0,0,0,0,0,0,0,0.00864814522249822,0,0,0,0.010241110892684,0.0302859570105338,0,0,0.0111433578376893,0,0.0675228133574462,0,0,0.160709621755271,0.0209696374404969,0,0,0.0462461402808236,0,0,0,0,0.0978499887162858,0,0,0,0,0,0,0.0412692085102501,0,-0.000580575217337844,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0898715359608167,0,0,0,0,0,0.03689225172057,0,0,0.0544437032796778,0,0.0396906294965329,0,0,0,0.0540652139895113,0,0,0.0294610996164521,0,0,0,0,0,0,0,0,0.0148751604008218,0,0.0394730815676433,0,0,-0.0145367419309946,1.89969971521676e-05,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.0050621073511938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126153811969212,0,0.0678108552807173,0,0,0,0,0,0,0,0.02037207600438,0,0.0943732535793371,0,0,0,0,0,0,0,0.122203025532675,0,0,0,0,0,-0.0162478804207667,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0.145715884557191,0.154680062997772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0.0627309847096856,0,0,0,0,0,0,0.135497807024873,0.0803038402787711,0,0,0,0.0212019735793591,0,-0.00261468068579674,0,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0,0.111351269389145,0,0,0,0,0,0,0,0,0,0,0,0.0169785739974973,0,0.02250475790298,0.0201692589533073,0,0,0,0,0.307338959451288,0,0,0,0,0.21882044419057,0,0.0143223160050074,0,0,0,0,0,0,0,0.115172237483809,0,0,0,0,0,-0.0181779646560624,0.0825208655943321,0,0,0,-0.0682563669104352,0,0
X600027.SH,0,0,0,0,0,0,0.288764655455159,0,0,0,0,0,0,0,0,0,0,0.0206424439124196,0,0,0,0,0,0,0,0,0.00826916452648232,0,0,0,0,0,0,0,0.0223738855491284,0,0,0.0152797811101667,0,0,0,0,0,0.19139056911554,0,-0.0385671005586026,0.050278393684087,0,0,0,0,-0.0199830515469017,0,0,0,0,0.0632080621060941,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0768006628055434,0.150057944214516,0,0,0,0,0.105226389014384,0,0,0,0,0,0,0,0,0,0,0,0.278898751052982,0,0,0.136796868679233,0,0,0,0,0,0,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0.0257005100655568,0,0.198730844023862,0.00846121470324785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181073445536645,0,0,0,0,0,0,0,0.0834273767536594,0,0.0127228718836326,0,0,0,0.100171338538766,0,0,0,0.0306519393253613,0,0,0,0,0,0,0,0,0,0,0,0,0
X600801.SH,0,0,0,0.517323809932081,0,0,0,0,0.0224084530094738,0,0.0214264086301306,0,0,0,0,0,0,0,0,0,0.210460005585367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105295816874392,0,0,0.0462916330470534,0,0,0,-0.0396234095884037,0,0
X600111.SH,0,0,0,0,0,0,0,0.246281299906125,0,0,0,0,0,0,0,0,0,0,0.123972598679761,0,0.117233061541556,0,0,0,-0.00693229456179592,0,0,0,0,0,0.295136167713003,0,0,0,-0.0506854181376322,0,0,0,0,0,0,0,0,0,0,0.0398178464047593,0,0.0767871895541304,0,0,0,-0.00695162532886731,0,0,0,0,-0.0213854560001843,0,0
X600299.SH,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0.126632435565025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0782658634043365,0.0440530782691058,0,0,0.150905264195034,0.101217985289158,0,0,0,0,0,0,0,0,0,0,0,0,-0.0319066491396161,-0.01639596303595,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0.130613707427831,0.0682480698686317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.594399471919714,0,0,0,-0.0213312071722137,0,0,0,0,0,0,0,0,0,0,0.0485861735506381,0,0,0.0049210208578488,0,-0.0241650174961641,0.00390437014615551,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0.0183340875577068,0.00672070113888183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212594922959328,0,0,0.220194145177888,0,0,0,0.00880250816920954,0,0,0,0,0,0,0,0,0,0,0,0.049504078088477,0,-0.0379933589604714,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0581389119601277,0,0,0,0,0.0346637369750578,0,0,0,0,0,0,0,0,0,0.0472964084678226,0,0.0344507050690698,-2.16840434497101e-19,0,0,0.0760325399249256,0,0,0,0.0521234606521971,0,0,0.0325362437157022,0.026202215132935,0,-0.00241153347508227,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,-0.020299012097602,0,0,0,0,0,0,0,0,0.0103275691533815,0,0,0,0,0,0,0,0.753155282985647,0.0937111300716464,0,0,0,0.182137313212522,0,0.00577304567807075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042276671029665,0,0,0,0,-1.0842021724855e-19,0,0
X600219.SH,0,0,0,0,0,0,0,0.333038965450966,0,0.0596128866076042,0,0,0,0,0,0,0,0,0.00701952360892077,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0930237613308089,0,0,0,0,0.0126966203433441,0,0,0,0,0,0,0,0.0596070786153775,0,0,0,0,0,0,-0.00790864567815926,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187362043750285,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0490645932099794,0,0,0.10690867669741,0,0,0,0,0,0,0,0.200155500658836,0,0,0.126800390682265,0.0752243109923553,0,0,-0.0180640554485057,0,0,0,0.00996821130447317,0,0
X000786.SZ,0,0,0,0,0,0.387556610042485,0,0,1.73472347597681e-18,0,-8.67361737988404e-19,0,0,0.247856966239691,0,0,0,0,0,0,0.0737203905495114,0,0,0,0,0,0.0420654315226195,0,0,0,0,0,0,0,-0.0912185379982586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.147759037148627,0,-0.0623071786978337,0,0
X000990.SZ,0,0,0,0,0,0.0998809634680538,0,0,0,0,-0.119080898473814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.329268315458557,0,0.350114048578678,0,0,0,0,0.231858804219184,0,-0.268581175557156,0.10319624759185,0,0,0,0,0,0,0,0,0.240060697491128,0,0,-0.054750177859884,0.0722941399970778,0.05649840077748,0,0,0,-0.295734462597116,0,0
X002110.SZ,0,0,0,0,0,0.134956385210716,0,0.124805461557181,0,0,0,0,0,0,0,0,0,0,0,0,0.090770542271005,0,0,0,0,0,0,0,0,0,0,0,0,0.131377921570561,0.0212666602236676,0,0,0.00517963969288813,0,0,0,0,0.256974578451784,0,0,0.0275711984093461,0,0,0,0,0,0,0,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0.136073583972888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0253137130145301,0,0,0.0244584438533223,0,0,0,0,0.0360310282311024,0,0,0,0,0,0.130319483319115,0,0,0,0.0637099630994205,0,0,0,0.00901917379725552,0,0,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,3.46944695195361e-18,0.0631515169696323,0,0,0.566404273113978,0,0,0,0,0,0,0,0,0,0,0,0,-0.174928426270157,0,0.154618159492204,0,0,0,0,0,0.257732555085258,0,0,0,0,0,0,0,0,-0.0782164120256717,0,0,0,0.13201074198099,0.35114975964375,0,0,0,0.00546295591087561,0,0.131174606539715,0,0,0,0.107079906433005,0,0
X000553.SZ,0,0,0,0,0,0,0,0,0,0,0.036808269661206,0,0,0,0,0,0,0,0,0,0.128751509350893,0,0.0841020526726394,0,0.0638577160395007,0,0,0,0,0,0,0,0,0,0.0541479206403509,0,0,0,0,0,0,0.0795176617865286,0,0,0,0,0,0,0.256093148478416,0.0229366295976713,0,-0.0288937541039707,0,0,0,0,0,0,0
X601158.SH,0,0,0.108868357943931,0,0,0.0408134830744604,0,0,-0.00179333428197739,0.00824549848550535,0,0,0,0,0,0,0,0,0,0,0,0,0.0131217755112681,0,0,0.143311390696489,0,0,0,0,0,0,0,0,0,0,0,0.0459483793788667,0,0,0,0,0,0,0,0.0525829108824554,0,0.0284590010784128,0,0,0,-0.00594936002768932,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0.116274435577869,4.33680868994202e-19,0,0.018567612220784,0,0.358055578089858,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0.0663306144273302,0.0350637836085708,0,0.000347547896958039,0.0209667822942582,0,0,0,0,0,0,0,0,0,0.0707146829366951,0,0.0120365891882737,0,0,0,-0.000951823204134065,0,0,0,0,-0.0384724912142208,0,0
X002271.SZ,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0.165799588112387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0.0132211484279521,0.080841352000811,0,0.0201926060168132,0.0243229269118635,0,-0.0341362879481177,0,0,0,0,-0.0984863061942787,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218927689657054,0,0,0,0.0506939834877868,0,0,0,0,0,0,0,0,0,0,0.148906836077623,0,0,0,0.0294123406412952,0,0.0763850149105661,0,0,0,0.0796522147862324,0,0,0,0.0205040593057235,0,0,0,0,0,0,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0.0253622882521533,0.0209095132340935,0,0,0,0,0,0,0.171659702774967,0,0,0,0.116962189997916,0.0357538845702685,0,0,0,0,0,0.0267474056143518,0,0,0,0,0,0.182114236070048,0,0,0,0,0,0.0453269501279457,0,0,0,0,0,0,0,0.02343035840026,0,0,0.0169461762092624,0,0,-0.0145444448164088,0,0,0,0,-0.00483972703619922,0,0
X600583.SH,0,0,0,0,0,0.265142594008695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141539345090766,0,0,0,0,0,0,0,0.0841432160970165,0,0,0,0,0,0,-0.0144802077809471,0,0,0,0,0,0,0,0.0825142041473306,0,0.07446281232609,0,0,0,-0.0132631772099697,-0.0536961052528507,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0.0805631238343588,0,0,0,0,0,0,0,0,0.259178618356095,0,0,0,0,0,0,0,0.167654162774278,0,0,0.0567181894384193,0.0614909699882461,0,0,0.129871277409104,0,0,0.0409106751708229,0,0,0,0,0,0.00204544865268599,0,0,0.142805627177978,0,0,0,0,0.0100669970657492,-0.0338378426941808,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0.1762035017615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.286523844912972,0,0,-0.0307976659686543,0,0,0.0616294333213028,0,0,0,0,0,0,0,0,0,0,0.104330275219914,0,0,-0.0151822312924176,-0.0391942538455492,0,0,0,0,0,0
X600339.SH,0,0,0,0,0,0,0,0,0.0178093825088443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19206704729897,0,0,0,0,0,0.175905916092986,0.0693273204046262,0,0,0.0850785450854839,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00134104723038904,0,0,0,0,-0.022562040578919,0,0
X600985.SH,0,0,0,0,0,0,0.0718594784487926,0,0.00793858764433181,0,-0.158205538378454,0,0,0,0,0,0,0,0,0,-0.0029223049374928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0419486468010748,0.342967525509937,0,0,0.0951837687243959,0,0.226817602912797,0,0.177225263000809,0,0,0,0,0,1.0842021724855e-19,-0.0287215889689355,0,0,0,-0.0473163105858026,0,0
X600426.SH,0,0,0,0,0,0,0,0,-0.0786220283104769,0.124587373145821,0.091301682871063,0,0,0,0,0,0,0,0,0,0.110244877504196,0,0,0,0.0512639427862736,0,0,0,0,0,0,0,0,0,0.0194080204847025,0,0,0,0.22856238323193,0,0,0.149700274767671,0,0,0,0.0193681170734351,0,0,0,0,0,0,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0.0614394039833306,0,0,0,0,0,0,0,0,0,0,0.0385905351265708,0,0,0.113966819365682,0,0,0,0.0668211868526281,0,0,0,0.0175135395407751,0,0.133985573928816,-0.241587458678816,0.0289220911257306,0,0,0.0427871271020284,0,0,0,-0.205140209371522,0,0,0,0,0,0,0,0,0,-0.045629140289457,-0.226690288054535,0.131885236552088,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,-0.84474241157069,0,0,0,0,0,0,0,0,0,-0.0427527846702926,0,0,0,-0.825179903976709,0,0,0,0,0,0,0,0,0,0,0,0,-0.398509588584625,0,0,0,0.302147595174341,0,0,0,0.332876075018573,0.466983882607584,0.334149058217661,0,0,0,0,1.40608709760348,0,0,0,1.07850727472088,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161042259832693,0,0,0,0,0,0,0,-0.0298825474282971,0,0,0,0.0487965327845451,0,0,0,0,0,0,0,0,0,0,0,0,-0.499509860106428,0.149839200006955,0,0,0,0,-0.302949001666463,0,0
RealEstate_excess,0,0,0,0,0,-0.125020504120692,-0.0962676606326155,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09072641741103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00253707133383443,0,0,0,0,0,0,0,-0.125210979761756,0,0,0,0,0,-0.0242992957979294,0.0447030835594803,0,0,0,0,0,0
MKreturn,0,0,0,0,0,-0.0481223263669216,0,0,0.0154441551617454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0161811486841795,0,-0.259013910028649,0.07171832149145,0,0,0,0,0.0488763553833872,0,-0.0574007212360713,0,0,0.0596251901954929,0,0,0,0,0,-0.0892200327736008,0,0,0.0268168789661941,0,-0.032643859519946,0,0,-0.00527137828238096,-0.0161178911716883,0,0,0,-0.0169290545642734,0,0
MKvol,0,0,0,0,0,0,0,0,0.00228533304117699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00371664548448552,0,0,0,0,0,0,0.00380150511116684,0,0,-0.0018459025967478,0,0,0,-0.00107278689494821,0,0,-0.00302742979999071,-0.00173966921875593,0,0,0,0,0,0,-8.93585448682258e-05,0,0,0,0.0189828424684141,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179092632963966,-0.151694551920271,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0.0140132812381547,0,0.00574711544229132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00940807084461271,0,0,0,0,0,0,0.00922448903051038,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00373536614423924,0,0,-0.0079712244495806,0.0106468597145431,0,0,0,-0.0376845528186974,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,-0.00462358418627998,0,0.00168394057164841,0,0,0,0,0,0,0,0,0,0,-0.000629927399280982,0,0,0,0,0,0.00127287409752131,0,0,0,0,0,0.0265340097254677,0,0,0,-0.0134802344837633,-0.00473485292668567,0,0,0,0,0,0,0.00151998254575631,0,0,0,-0.00321642174418004,0,-0.000382075423695108,0.0018934459464482,0,0,0,0,0,0
