,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600011.SH,X600010.SH,X601600.SH,X601898.SH,X601991.SH,X600188.SH,X002466.SZ,X600688.SH,X600660.SH,X600362.SH,X600795.SH,X600547.SH,X300072.SZ,X002460.SZ,X601992.SH,X600516.SH,X600886.SH,X600111.SH,X600176.SH,X000786.SZ,X000898.SZ,X000792.SZ,X000709.SZ,X600027.SH,X600352.SH,X002271.SZ,X600299.SH,X000553.SZ,X600489.SH,X000408.SZ,X000825.SZ,X601158.SH,X601699.SH,X600219.SH,X600549.SH,X000883.SZ,X002470.SZ,X000630.SZ,X600808.SH,X600583.SH,X600426.SH,X600315.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.309997716528393,0,0,0,0,0,0,0,0,-1.35525271560688e-20,0,0,0,0,0,0,0.0776678841223942,0,0,0,0,0,0,0.105683073829675,0,0,0,0,0,0,0,0,0,0,0.0366294770969587,0,0,0,0,0,0,0,0.0340214579127457,0.0657512733655356,0,0,0,-0.000684907293056859,0,0,0,0,0,0,0
X600028.SH,0.152122158998632,0,0.173557072217894,0,0,0,0,0,0,0,0,0,0.149809691648007,0,0.00606700152818785,0,0.194915143800669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00648271580394812,0,0,-0.0118042502870768,0,0,0,0,0,0,0
X601088.SH,0,0,0,0.286394365548401,0,0,0,0,0,0,0,-0.0287270994014314,0,0,0,0,0,0,0,-0.0105589827752368,-0.0116123186216864,0,0,0,0,0,0,0,0,0,0,-0.050824534879661,0,0,0,0,0,0.407384089151037,0,0,0,0,0,0,0,0,0,0,0.0020348990744031,0,0,0,0,0,0,0
X600019.SH,0,0,0.179120005568011,0,0.166161272147801,0,0,0,0,0,0.0449055705647176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0963907353809479,0,0,0,0,0,-0.029038256498685,0,0,0,0,0,0.135705478621788,0,0,0,0,0,0,0,0,0,0,0.00296509913291871,-0.0416153007998453,0,0,0,0,0,0
X600585.SH,0,0,0.183627667801471,0.406165882503796,0,0,0,0,0,0,0.0341434504229088,0,0,0,0.0518857519303333,0,0,0,0,0,0,0,0,0.083609846485932,0.117225608935864,0,-0.0219654492474118,0,0,0,0,0,0,0,0,0,0,0.0902942598340433,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0.0194673925593465,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.061779144887076,0,0,0,0,0,0,0,0,0,0.0511710936232741,0,0.383444006379725,0,0,0,0.127981412631796,0,0,0,0,0,0,0,0,0,0,0,0.0567655146495295,0,0,0,0.0114812617945819,-0.0226246683097396,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0.0901445054833388,0,0,0,0,0,0,0,2.16840434497101e-19,0.0487313086762328,0.0110530845126003,0,0.101099907444572,0,0,0,0,0,0,0.0830831221098769,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0881912424974622,0,0,0,0,0,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,-0.176166519001032,0,0,0,0,0.207320542532171,-0.177643790034882,0,0,0,0,0,0,0,0,-0.00802239504247474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.117628658975099,0,0,-0.427627551158886,0,0,0,0,0,0,0.131257635965868,-0.232692006243477,-0.315708457516976,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0.104963751387907,0,0,0,0.289029205160823,0,0,0,0,0.00500909042506574,0,0,0,0,0.013187232970359,0,0.108742835110223,0,0,0,0,0,0,0,0,0,0,0.0585857386696216,0,0,0,0,0,0.0582455791775573,0.0664100448225798,0,0,0,0,-0.000920861779312723,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0.0543763519843817,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136145049820973,0.0727149004917741,0,0,0,0,0,0,0,0.0197910308652618,0,0,0,0,0,0.0572015728927499,0,0,0.0248605814057926,0,0.0783268028242171,0,0,0,0.120066361155152,0,0,0,0,0.002401264967781,0,0,0,0,0,0,0
X600188.SH,0,0,0,0.0929265741166249,0.0584026221322276,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124728333751595,0,0,0,0,0,0.303974516665978,0.336855507169868,0,0,0,0.00793241470831729,0,0,0,0,0,0.0888387672324188,0,0.284594145219055,0,0,0,0,0,0,0,0,0,0,0.0064445896292429,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,-0.064176149703669,0,0,0,0,0,0,0,0,0,0,-0.0646641182857039,0,0.407028871781555,0,0.199208134702956,0,0,0,0,0,0,0,0,0,0,0.00735349084924544,0,0,0,0,0,0,0,0,0,0.00135042142810357,0,0,0,0,0,0,-0.0190513256654487,0,0,0,0,0,0,0
X600688.SH,0,0.35365804424067,0,0,0,0,0,0,0,0,0,-0.0757374945734073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0.0606148903628414,0,0,0.151327103724211,0,0,0,-0.0545140856108055,0.0607986224870439,0,0,0,0,0,0
X600660.SH,0,0,0.0159808067730834,0,0,0,0,0,0,0,-0.0528805228966916,0,0,0,0,0,0,-0.108634874249075,0.108122539548153,0,0.0732370800648787,0,0,0.104310048843341,0.0930081630054834,0,0,0,0,0,0.169375333171175,0,0.130901912001374,0,0,0,0,0,0,0.020261446771265,0,0,0,0,0,0,0,0,0.0285226736805006,-0.0389120793733976,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.276095584869411,0,0,0,0,0,0,0,0,0,0.00138562819009158,0,0,0.00791506546638549,0,0,0,0,0.0723879815638833,0,0,0.464153839390129,0,0.251854837640153,0,0,0,0,0.00310303704465817,0,0,0,-0.0401782438497597,0.0630705000950525,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0253379763571228,-8.67361737988404e-19,0,3.46944695195361e-18,0,0,0,0.00416644633697542,0,0,0,0,0,0.0956253879729635,0,0,0,0,0,0,0.0811833904306652,0,0,0,0.0344583654455414,0.053381070640221,0,0,0,-0.00912850824308286,0,0,0,0,0,0,0
X600547.SH,0,0.157910766552331,0,0,0,0,0,0,0,0,0,0,0,0,0.0517811665173056,0,0,0,0,0,-0.0262046867199759,0,-0.105307560959226,0.0162627976758616,0,0,0,0,0,0,0,0,-0.0263563555559912,1.02393036917642,0,-0.00910953223865768,0,0,0,0,0,0,0,0,0,0,0,0,-0.00518702684194468,0,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,-0.0718934504781622,0,0,0.00825229252858311,0,0,0,0,0,0,0,0.0696020724155356,0.140890592482566,0,0,0,0.0931549057820865,0.0889981293633882,0,0,0,0,0,0.140404692073887,0.10913895062018,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0995674045384788,0,0,0,0,0.09701528541973,0,0,0,0,0
X002460.SZ,0.0873364422830323,0,0.248749175057891,0,0,0,0,0,0,0,3.46944695195361e-18,0.867499948711359,0,0,0,0,-0.14947621662444,0.0548156509234349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0334692356012337,0.100804779008421,0,0.0130737782624993,0,0,0,0,0,0,0,0,0,0,-0.0233963554354856,0.0353575049923108,1.73472347597681e-18,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0.0251981701051411,0,0,0,0,0,0,0.252146842013276,0,0,0,0,0.197295983173137,0,0,0,0.122599713545878,0,0,0,0,0,0,0,0,0.0211810677286304,0,0,0,0.0772011884253836,0,0,0,0,0.00596724022029036,0,0,0,-0.0170130485109727,0,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0.170015252766987,0,0,0,0.133969792148393,0.0822562538930714,0.359111660924621,0,0,-0.212189553400628,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0.151256622975076,0,0,0,0,0,0.199643476024408,0,0,0,0,0,0,0.517068678221454,0,0,0,0,0,0.220389295387634,0,0,0.00358038128724065,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0.105336170016758,0,0,0.120862898503923,0,0.0268820412504185,0,0,0,0,0,0,0,0,0.0166726179400761,0,0,0,0,0,0,0,0,0,0.0904577373835364,0,0,0,0,0,0.00702425806870464,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00140144609270206,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0.0404463671997841,0,0,0,0,0,0,0,0.0937582645301808,0,0.118152744894535,0,0,0,0,0,0.101374384460226,0,0,0,0,0,0,0,0,0,0,0,0,0.195063768736361,0,0,0,0.17295608129125,0.015065071786467,0.0723541847213021,0,0,-0.00823235680190139,0,0,0,0,0,0,0
