,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600019.SH,X600795.SH,X601600.SH,X600585.SH,X600010.SH,X601898.SH,X601991.SH,X600688.SH,X600111.SH,X600886.SH,X600362.SH,X600027.SH,X600188.SH,X600021.SH,X600157.SH,X600583.SH,X000883.SZ,X601992.SH,X601158.SH,X000709.SZ,X600309.SH,X600352.SH,X000898.SZ,X000539.SZ,X600489.SH,X000792.SZ,X600547.SH,X000629.SZ,X000825.SZ,X000027.SZ,X002470.SZ,X600808.SH,X000060.SZ,X600660.SH,X002353.SZ,X002075.SZ,X600008.SH,X600549.SH,X000831.SZ,X600863.SH,X600578.SH,X000959.SZ,X000630.SZ,X600307.SH,X002004.SZ,X000012.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.0532284761578909,0,0,0,0,0,0,0,0,0.0952797762419119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0566689521102634,0,0,0,0,0,0,0,0,0.00435263845956667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00915760275234193,0,0,0,0,0,0
X600028.SH,0.580756146121051,0,0,0,0.00593273507352757,0.0321767927557523,0,0,0,0.10249271311697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0106748480033144,-0.00391057050334966,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0.198180579952651,0,0.228514860458127,0,0,0,0,0,0,0.0293974013314651,0,0,0.0686924569367532,0,0.0330772971645749,0,0,0,0,0.133764171646374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00370823409674953,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0.069805687631182,0,0,0,0,0.0210295849866662,0.119731704530306,0,0,0,0,0,0,0.115464616712923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178340488226665,0,0,0,0,0,0,0,0,0,0,0,0.170753118461265,0,0,0,0,0,0,-0.0141726924871916,0.0028603099502712,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0.282078305496784,0,0,0,0.0651607914847157,0,0,0,0.0129086989353842,0,0,0,0,0,0.19233456282769,0,0,0.133422092729151,0,0,0,0,0,0,0,0,0.122412107294834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00659884208803119,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0.0842471537292074,0,0.0672898003306482,0,0.105900274508198,0,0,0.121213555698893,0,0.268507148079889,0,0.0693986629749035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187581513963478,0,0,0,0,0,0,0,0,0.0268495183351663,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0.207255812635681,0,0.0876351948370792,0,0,0,0,0,0.0982714297494251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025113159661846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0274863008336493,0.0340668170675771,0,0,0,0,0,0
X600585.SH,0,0,0.330392760946701,0,0,0,0,0,0,0,0,-0.000506491746191032,0,0.0883463225757438,0,0,0,0,0,0.0400781744622215,0,0.116309830590683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0278602255051918,0,0,0.0384662011518954,0,0,0,0,0,0,0,0,0.0131511691643135,0,0,0,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0.0188072408040344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114500169569919,0,0.113898685308075,0,0,0,0,0,0,0,-0.00456038998117986,0,0,0.164710883270414,0,0.256272901984109,0,0,0,0,0.0580093033182459,0,0,0.0288215170565615,0,0,0,0,0,0
X601898.SH,0,0,0.138251528769733,0,0.107961543069124,0,0.0543719676973479,0,0,0,0.0831399024253551,0.0029832920957596,0,0,0,0,0.0576843167993364,0,0,0,0,0,0,0,0,0,0.0757603729899175,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00219077541761008,0.04909783364722,0,0,0,0,0,0
