,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X601898.SH,X600019.SH,X600011.SH,X601600.SH,X600547.SH,X600585.SH,X600660.SH,X600886.SH,X000792.SZ,X600362.SH,X600795.SH,X000708.SZ,X600489.SH,X600010.SH,X600111.SH,X002460.SZ,X601699.SH,X600027.SH,X600160.SH,X000983.SZ,X000301.SZ,X002466.SZ,X600426.SH,X000786.SZ,X600803.SH,X601991.SH,X000877.SZ,X000933.SZ,X000630.SZ,X600985.SH,X000807.SZ,X600176.SH,X002128.SZ,X601168.SH,X000408.SZ,X600219.SH,X002271.SZ,X600612.SH,X600096.SH,X600348.SH,X000883.SZ,X000932.SZ,X600995.SH,X000027.SZ,X601666.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600585.SH,0,0,0,0.112279261077088,0,0.0750052068155731,0,0,0,0,0,0,0,0,0,0,0,0.034141230680038,0.0576155780761802,0,0,0,0,0,0,0,0,0,0.141533747421134,0,0,-3.46944695195361e-18,0,-0.0123612833789824,0,0,0.0204560701671557,0,0,0,0,0.104113922940809,0,0.0878123259140871,0,0,0,0,0,0,0,0,-0.0196965695163852,-0.0380347895824929,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0452424712786682,0,0,0,0.0890264478774741,0,0,0,0.162730884150169,0,0,0,0,0,0,0,0,0.0833579849406861,0.0520949711449428,0,0,0,-0.0873442031370148,-0.0613054240277826,0,0,0,0,0,0,0,0,0.0246552420455105,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0.0424171768976902,0,0,0,0,0,0,0,0,0,0,0.252503917903008,0,0,0,0,0,0,0.0940282469693231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0463418856371889,0,0,-0.08501977045928,0,0,0,0,0.0109596819233386,0,0,0,0,0,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0431070297238501,0,0,0.255247660065471,0,0,0,0,0,0.0726955121855633,0,0,0,0,0.0209731691413836,0,0,0,0,0.0387876221127698,0,0,0.117310441506892,0,0,0,0,0,0,0,0,0,0,0,0.00537628827431639,0.016360042922363,0,0,0,0,0,0
X600362.SH,-4.33680868994202e-19,0,0,0,0,0,0,0,0.0281750512715182,0.242364811502682,-0.0440924593278912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.278855304827965,0.0389442041448795,0.17056033611143,0.00464697608355177,0,0.0477723203511593,0.152000983970236,0,0,0.00718273449502715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0.291156945987356,0.0191808500533831,0,0,0,0.216996696971532,0,0,0,0,0,0,0,0,0,0.239837171694056,0.0310639735725709,0,0,0,0,0,0,0.163339045577186,0,0.0472023137036152,0,0,0,-0.0512643117796303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0324906761790661,0,-0.0143233571301447,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0.0727377087290579,0.00864357585074466,0,0,0,0,0,0,0,0,0,0,-0.0317292785837352,0.0518679580944387,0,0.00867651688119127,0,0,0,0,0,0.149328011908305,0,0,0,0,0,0.12756262794006,0,0,0,0,0,0,0,0.142471176224277,0,0.0758994552142628,0,0,0,0,0,0,0.00275962920433447,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0.59769416815122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0519551783427254,0,0.0569016115913364,0,0,-0.0243921240499226,0,0,0.0160627785566743,0,0.00966571111184848,0.15911823411183,0,0,0,0,0,0,0,0,0.0226987507403738,-0.0168595745160018,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0.0162797318737714,0,0,0,0,0,0,0,0,0,0,0,0,0,0.339909587110749,0.0250931906836559,-0.0224615578182484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000407303116355966,0,0.0699663194537619,0,0,0,0,0,0,0,0,0,0.0375323531261323,-0.0191704347083201,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0.113969779896134,0.0918361358981836,0,0,0,0,0.0803228455138223,0,0,0,0.398598940742231,0,0.0231567073937303,0,0,0,0,0,0,0,0,0,0,0.00377575364415539,0,0,0,0,0,0,0,0.0397445944034925,0,0.0738005862875077,0,0,0,0,0.088609165915359,0,0,0,0,0,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0397982455065208,0,0,0,0,0,0,0,0,0,0,0,0,0.828093491276947,0,0,0,0,0.0403316284129388,0,0,0,0,0,0,0,0.0461207550491973,0,0,0,0,0,0,0.0128882365250404,0,0,0,0,-0.0169657090111896,-0.0121593286400383,0,0,0,0,0,0
X601699.SH,0,0,0,0,0.0399650756024547,0.44135923847875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0392278351810913,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0581739738846957,0,0,0,0,0,0,0,0.134360744978298,0,0,0,0,0.427022729036649,0,0.0256171471172515,-0.0293902343580723,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0.167541415319538,0,0,0,0,0,0,0,0.486714995946933,0,0,0,0,0.0238606469820407,0,0,0,0,0,0,0,0,0,0.151816268700761,0,0.0318415014371892,0.167297012659241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0137058972900013,0,0,0,0,0,0,0
X600160.SH,0,0,0,0,0,0,0,0.0404849393578762,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0.181027739131919,0,0,0,0,0,0,0.0321336336096894,0,0,0,0,0,0,0,-0.22879409391593,0.115865374150092,0,0,0,0,0,0.0106873835912106,0,0,0,0,0,0,0.157097017387317,0,0,0,0,0,-0.0238663897450934,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0733582804604534,0.0470830679624446,0,0,0,0,0,0,0,0,0,0,0,0,0.0623774730006093,0,-0.00480055935256385,0,0,0,0,0,0,0,0.138623899324681,0,0.107976565156972,0,0,0.432574941940905,0,0,-0.0179599971113536,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0.0778363493118028,0,0,0,0,0,0,0,0,0,0.00244447586742928,0.0882045293190133,0,0,-0.0402164708461028,0,0,0,0,0,0,0,0.0145575157388715,0,0,0,0,0.0333061342719991,0,0,0,0,0,0,0.0710503915769602,0.0634927553846654,0,0.230280503419487,0,0,0,0,-0.0130387735092875,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.745114066927317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0283982508406022,0,0,0,0,0,0
X600426.SH,0,0,0,0.127530666443336,0,0.0258799809135915,0,0,0,0,0,0.0602795684530779,0,0,0,0,0,0,-0.0501133215801723,0,0.0515488992817331,0,0,0,0.0359183710384998,0,0,0,0,0,0,0,0,-0.0819433111746017,0.022491857546521,0,0.419715623843407,0.15152467938318,0,0,0,0,0,0,0,0,-0.0474584411660195,0.109020963785233,0,0,0,0.021630473133796,-0.00437983886147939,0,0,0,0,0,0
X000786.SZ,0,0,0,0.0555985788093451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0438467338767154,0,0,0,0,0,0,-0.402895167430573,0,0,0,0,0,0.203926236272235,0,-0.0565982387066947,0,0,0,0,0,0.319694097805144,0,0,0,0,0,0,-0.00288186783348848,0,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0393642837186185,0,0,0,0.0212537888558867,0.154430825915032,0,0,0,-0.0292014061236273,0,0.119291115506452,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0517786894791046,0,0.0887989995750399,0,0,0,0,0,0,0.0365427808052067,0,0,0,0,0,0.0955212696546311,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127106454656445,0,0,0,0,0.0834763584090359,0.0248708834086952,0.294635927928705,0.0504136354164048,0,0,0,0,-0.0948480380707251,0,0,0,0,0,0,0,0,0,-0.00199640125353075,0,0,0,0,0,0,0.198176537682826,-0.0415177951146598,0.0665261033094209,0,0,0,0,0,-0.00742095077376906,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0,0,-0.125491440677376,0.105371915653169,-0.191812413939456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000289777430006962,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00263577230833401,0,0,0.0480499528754544,-0.220459406411417,0.181247708192012,0,0,0.615889146870857,0,0,0,0,0.0144498614657443,0,0,0,0,0,0,0
X000933.SZ,0,0,0,0,0.111159137745536,0,0,0,0.0274658561120098,0.101203411820787,0,-0.0412394254508666,0,0,0,0,0,0,0,0,0,0,0.100468271017808,-0.0200394523220741,0,0,0.133134893565713,0,-0.0732213520745826,0,0,0,0,0,0,0.590723653292971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197756990501364,-0.114070761892454,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.684974874476543,0,0,0.0598202386143902,0,0,0,0,0,0,0.0926815245849873,0,-0.0989726292371488,0,0,0,0,0,0,0,0,0,-0.0425649314903884,0,0.0714312964357393,0,0,0,0,0,0,0,0,0,0,0,0,-0.00230336185966698,-0.00795911583790991,0,0,0,0,0,0
X600985.SH,0,0,0,0,0,0.172823366649118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057827463595936,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0.233359748825756,0,0,0,0,0.375959594693661,0,-0.00339149846741085,0,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0.246286703031806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.361256738388488,0,-0.0676479319429782,0,0,0,0.0782744165654561,0.0180069175806666,0,0.0748731384721062,0,0.13393405706252,0,0,0,0,0,0,0,0,0,0,0,0,0.184010871605612,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0.0875202805355216,0.0450154705402863,0,0,0,0,0,0,0,0,0.085653248802478,0.103167008782149,0,0,0,0,0.00489980453462828,0.0275421613660029,0,0,0,0,0,-0.0539722470666105,0,0,0,0,0,0,0,0.140575616873786,0.0454784158355671,0.281365220603154,0,0,0,0,0,0,0,-0.00555041841023043,0.0316009632292154,0,0,0,0,0,0
X002128.SZ,0,0,0,0,0,0.10222024386535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0889362905553294,0,0,0,0,0,0,0,0,0,0,0.324473658503234,0,0,0,0,0,0,0,0,0,0,0.133428831678854,0,0.100571058814381,0,0,0,0,0,0,0.024109876157588,0,0,0,0,0,0
X601168.SH,0.215037799736489,0,0,0,0,0,0,0,0.216118112854431,0,0,0,0,-0.0970549125167401,0,0,0,2.16840434497101e-19,0,0,0,0,0,-0.0145252459463235,0,-0.000634120856251651,0,0,0,0,0,0,0,0.523134815793425,0,0,0,0,0,0.129808224419718,0,0,0,0,0,0,0,0,0,0.108158788900139,0,0,-0.00757826840020254,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0,0.205899629441749,0,0.0443479068258144,0,0,0.0476243691335596,0,0,0,0,0,0.247454539705647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.422990208015096,0,0,-0.0269475127254446,0,0.0875734995306689,0,0,0,0,0,0,0,0,0,0.189934620170177,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0.165819708024007,0,0,0,0,0,0.219643990706629,0,0.11756057300213,0.0174924441745014,0,0.0834754714061472,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0167396493227599,0,0,0,-0.0228189783413316,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.0212093771015719,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,-0.214544836729378,0,0,0.0885646834235624,-0.0598764754934942,0.00310233088339793,0,0,0,0,0,0,0,0,2.16840434497101e-19,0.486215455202822,-0.0409617076837306,0,0,0,0,0,0,0,0,0,0,0,0,0,0.233414603851954,0,0,0,-0.0828654859940837,0,0,0,0.0398522691323195,0,0,0,0,0,0,0,0,-0.0207545862376677,0,0,0,0,0,0
X600612.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0475863898732777,0,0,0.0295848133552999,0,0,0,-0.116108586196766,0,0,0.150369670873378,0,0.0846315466068555,0,0,0.0161156129572553,0,0,-0.171961834529366,0,0,0,0,0,0,0,0,0,0.0583301646286468,0,0,0,0,0,0,0,0,0,0,0,-0.0136186476977598,0,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0.185704020364825,0,0.0714049539348662,0.0251085570104927,0.0864821768826889,0,0.206531977265723,0,0,0,0,0,0,0,0,0.196014051469159,0,0,0,0.0540967429675607,0,0,0.0768061413683345,0,0,0,0,0,0,0.0298007921115877,0,0,0,0,0.0237651069464763,0.0076228205745119,0,0,0,0,0,0
X600348.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.276523043544285,0,0.0306353808404651,0,0,0,0,0.10883870789672,0,0,0,0,0,0.106734759868878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0545385436512887,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0.073998428072595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0885336681232095,0,0,0,0.143670810763203,0.0595494910681901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0.0408862463477549,0,0,0,0,0,0,0,0,0,0,0.0043649181110308,0,0,0,0.0433956293683067,0,0.0677225186288295,0.129013030998695,0,0,0,0,0,0,0.220272938553717,0,0.0391955636198485,0,0,0,0,0,0,0,0,0,0.100529884408326,0,0,0,0,0,0,-0.0263458568851777,0,0.0484070492474534,-0.306272032248069,0,0,0,0,0
X600995.SH,0,-0.0762000931044815,0,0,0,0,0,0,0,0,0,0.0608702180698785,0,0,0,0,0,0,0,0,0.0959010620523748,0,0,0,0,0,0,0.0329108342007753,0,0,0.150961632480582,0,0,0.0180729000401165,0,0,0,0,0.0320218847479454,0,0,0,0,0,0,0,0,0,0,0,0.00469817501336649,0.0264299034628526,-0.0518710049553142,0,0,0,0.0865208267979732,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0.0660767280193034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0199591475061485,0,0.009012778754472,0.00949474338351496,0,0,0,0,0,0,0,0,0,0.121512109776616,0,0.0708385596577242,0,0.248188284332905,0,0.0156978072615013,0,0,-0.00614824899113513,0,0,0,0,0,0
X601666.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.452115287398669,0,0,0.0951768712870721,0,0,-0.0402984260437473,0,0,0,0,0,0.00324622456154859,0.322774940179671,0,0,0,0,0,0,0.128081647156743,0,0,0,0,0,0,0,0,0,0,-0.00501106747270981,0,0,0,0,0,0
Change_TY3M,0,0,0,0,-0.0915319653400221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0957154574160488,0,0.00248056876874129,0,0,0,0,-0.302093186653305,0,0,0,0,0,0,0,0.127593719315095,0.0127935816976951,0,0,0.0610520792166697,0,-0.0802759480178052,0,0,0.133402688580569,0,0,0,-0.188053467132007,0.0248272702985094,0.37256114175042,0,0,0,0,0
Slope,0,0,0,0,0,0.193156149816379,0,0,0,-0.288936800304071,0.971051754194314,0,0,0.308284549062382,0,0.38357636797916,0.221947279341651,0,-0.118448589228013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.187664408313875,0,0,0,0.0388025137049609,0,0,0,0.142557533015324,0,0,0,0,0,-0.0307696971512783,0,0,0.0804328565432792,0,0,0,0,0,0
TED,0.491050677504664,0,0,0,0,0,0,0,0,0,-0.480718866136524,0,0,0,0,0,0,0,0,0,0,0,0,0.0413682109806524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.637914186708183,0,0,-0.600830768564511,0,1.04444417023741,-0.830309084102417,0,0,0,1.30920831704994,0,0,0,0,1.10061520157233,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,-0.293381072467242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.135519102524917,0,0,0,0,0,0,0,0,0,0.0676119963673893,-0.047227522917656,0,0.0599261597976444,0,0,0,0,0,-0.00464939053908179,6.93889390390723e-18,0,0,0.0268012077239958,0,0,0.0129432388839022,0,0.233748323462639,0,0,0,0
MKreturn,0,0,0,0,0,0.0309512467651378,0,0,0,0.0164940919330638,0,0,0,0,0,0,0,0,0,0,0,0.00382724606148256,0,0,0,0,-0.0162672934874392,0,0.0372884615717393,0,0,0,0,0,0,-0.036664473074889,0,0,0,0,0,-0.0677952968939693,0,0,0,0,0,0,0,0,-0.100708458672182,0.00778958878597085,-0.0239495055042272,0.0744946610211761,0,0,0,0,0
MKvol,0,0,0,0,-2.16840434497101e-19,0,0,0,0,6.7494571022736e-05,-0.00242211477134972,0,0,0,0,0,0,0,0,0,0,0,-0.00424259673638604,0,0,-0.00294457696593042,-0.000650035283396323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00249163565078666,0,0,-0.00439207858412796,0,0,0,0,0,0.00688143599233559,-0.00517945459376631,0.00306018842474994,-0.00272203962984815,0,0,0.0129935003681569,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0565711408997364,0.0155423099103486,0,0,0,0.0667410006145812,0,-0.0414641032679583,0,0,0,0,0,0,0,0,0,0,-0.00302872146711208,0,0,0,0,-0.0502750483605125,0,-0.161290614337705,0.166142391665663,-0.238480116607966,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00404316557028723,-1.0842021724855e-19,0,-0.00389880378399667,-0.00405331383115825,0,0,0,0,-0.000454652805653756,0,0,0,0,0,0,0,0,0,0,0,0,0.00202689413825897,0,0,0,0,0,0,0,0,0,0.00553808700732517,0,0.00424550407736061,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,-0.0043250292543421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0168462230401989,0.0163673542616799,-0.0060277066141122,0,0,0.0364466562088657,0,0
