,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600010.SH,X601600.SH,X600309.SH,X600011.SH,X601898.SH,X002466.SZ,X600688.SH,X600660.SH,X600795.SH,X300072.SZ,X601992.SH,X002460.SZ,X600188.SH,X600362.SH,X601991.SH,X600547.SH,X600111.SH,X600886.SH,X600516.SH,X000898.SZ,X000709.SZ,X600157.SH,X000792.SZ,X600027.SH,X000786.SZ,X000553.SZ,X000408.SZ,X600339.SH,X000723.SZ,X600176.SH,X600219.SH,X600489.SH,X002271.SZ,X000959.SZ,X600352.SH,X600808.SH,X601158.SH,X000883.SZ,X600299.SH,X000825.SZ,X000807.SZ,X000630.SZ,X000983.SZ,X600549.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0.0508369669908109,0,0,0,0.0117723329328576,0.0794369707368281,0,0,0,-0.00960703451781114,0,0,0,0,0,0,0,0,0,0,0,0.00160542760407415,0,0,0.0261446826122481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00486557276544282,0.00684903977151014,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0.00719570527015693,0,0,0,0,0,0,0,-0.00576815051036774,0.0174625001924707,0,0.0487692467005051,0,0,0,0,0,0,0,0,0,0,0,0,0.0277359582182827,0,0,0,0,0,0,0.0540542959269776,0,0,-0.0201778525259055,0,0,0,-0.017198985223845,0.0103727228119463,0,0,0,0,0,-0.00138597012732039,0,0,0,0,0,0
X601088.SH,0,0,0,0.0361667410898593,0,0,0,-0.0903238627453734,0,0,0,0,0,0.884728815921558,-0.104035543429541,0,0,0,0,0,0,0.0115301100105563,0,0,0,0,0,-0.102259038726986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0730497758195544,-8.67361737988404e-19,0,0.128541394725043,0,0,0.00531139018385443,-0.000432065394485834,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0.0458323375222762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150604766748138,0,0,0,0,0,0,-0.105073401843625,0,0,0,0,0,0,0,0,0.268413983150843,0,0,0,0.153454713426521,-0.00455241450301275,0,0,0,-0.10736935765807,-0.0232723453701062,-0.00365780407426277,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0432417455301256,0,0,0,-0.0494394603634498,0,0.0907035874434945,0,0,0,0,0,0,0,0,0,0,0.0761119752365495,0,0,0,0,0.0957121663036242,0,0,0,0,0,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0.0395799755932077,0,0,0,0,0,0,0,0,0,0,0.158505493357923,0,0,0,0,0,0,0.0780347382982156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.236686450525102,0,0,0,0,0,0,0.129834398656838,0.0088401102458391,0,-0.0110959507049308,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0220762976335331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0277507977353381,0,0,0,0,0,0,0,0,0.160211287183667,0.0379075567189387,0,0.0162128042058098,0,0,-0.135362261258501,0.045471022927078,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0.461497834553467,0,0,0,0,0,0,0,0,0,0,-0.0774627752338579,0,0,0,0,0,0,0.0301411292777142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0523218324721545,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0237380117766479,0,-0.0131837927769404,0.122494616775575,0,0.189312518518726,0,-0.063489566067478,0,0,-0.0167560488055233,0,0,0,0,0,0.0562070501560667,0.00910916329772691,0,0,0,0,0.0988041141973016,0.0452334363679816,0,0,0,0,0,0,0,0,0,0,0,0,-0.0106185813478049,0.00993690938262213,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0.0539614732520203,0,0,0,0,0,0,0,0,0,0,0.374468711050826,0.0356428688914794,0,0,0,0,0,0.05765500996562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0393685019541502,0,0,0,0,0,0,0.0808816856628218,0,0,-0.0246583391773032,0.0128068466384251,0,0,0,0,0,0
X002466.SZ,0,0,-0.0618234809491821,0,-0.0161755909169763,0,0,0,0,0,0,0,0,0,0,0,0.576231749955089,0,0,0,0,0,0,0.022745654956923,0,0,0,0.0145355822632383,0,0,0,0.0672334348637943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191723752705255,0,-0.0125684926156345,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0.0560606720107866,0,0,0,0.00518372753900703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0647566245049106,0,-0.0604338897309781,0,-0.0322300408318532,0,0,0,0,0,0,0,0,0.1093265966668,0,0,0.0963264751254899,0,0,0,0,0,0,-0.0402216151824119,0,0,0,0,0,0,0
X600660.SH,0,0,-0.0565328292718507,0,0,0.0233364751232829,0.0581805389156917,0.100057092123743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0190743603799402,0,0,0,0.0658593842044341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00829109198583196,0,0,0,0,-0.0281917543664267,0.0189333629796496,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,-0.0374520796256482,0,0,0,0,0,0,0,0,-0.101563741162722,0,-0.294867515973072,0.0534518261279916,0,0,0,-0.0171717324681287,0.0692704917180203,0,0,0,0,0,0,0,0,0.0524247577932327,0,0,0,0,0,0,0.187364170703107,0,0,0,-0.0416193615597041,0.0657541867214866,0,6.93889390390723e-18,0,0,0,-0.015298271084002,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00549074402679605,-0.137006880412083,0,0,-0.123862873110948,0,0.0644892124562396,0,0,0,0,0.0510365471383148,0,0,0,0,0,0,0,0,0,0.139982790729096,0,0,0,0,0.0290772832742047,-0.0329387224407907,0.0654967272867304,-0.0701467025913926,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.091711087366199,0,0.0748430788624774,0,0,0,0,0,0.00752013913921012,0.0557487066625699,0,0,0,0.013039775565317,0,0,0,0,0,0,0,0,0,0.0641715428192574,0,0,0.158307548019164,0,-0.126736444536968,0,-0.0216426829357888,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0.0267630324155924,0,0,0.810778999985773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.088047813776406,0,0.098073479692747,0,0.141647643886534,0,0.282709398727195,0,0,-0.0851934801799098,0,0,0,0,0,0,-0.206278677436737,0,0,0,0,0,-0.126069760983663,0.0300579448971764,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0863517124874888,0,0,0,0,0,0.0568048042584208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.276739866230805,0.079378165791258,0,0,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0.148432822710656,0,0,0,0,0,0,0,0,0,0,0.0402459938385043,0,0,0,0,0,0,0.015303171061752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000646175116347747,0.4484896796345,0.115215876194336,0.105897109371719,0,3.46944695195361e-18,0,0,0,0,0,0,0
X601991.SH,0,0,-0.0365019627926426,0,0,0,0.0966873778366398,0.0407741542503105,0.111416781429023,0,0.0167914582721303,0,0,0,-0.0850663954026173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0355718580770736,0.0223858360209522,0,0.161207846893715,0,0,0,0,0,0,0,0,0,0,0.168842497988804,0,0,0,0,0,0,-0.0101643229741588,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,-0.0184362531585009,0,0,0.0565833178643908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0437891633453498,0,0.0103602520619763,0,0.0409332061423666,0,0,0.517215561989672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00698817825129487,0,0,0,0,0,0
