,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600585.SH,X600019.SH,X601898.SH,X600547.SH,X600688.SH,X600188.SH,X601600.SH,X600795.SH,X600362.SH,X601991.SH,X600111.SH,X600489.SH,X600157.SH,X600027.SH,X600886.SH,X002466.SZ,X601992.SH,X600623.SH,X600299.SH,X600309.SH,X600660.SH,X000792.SZ,X300072.SZ,X600549.SH,X600583.SH,X000723.SZ,X601158.SH,X600352.SH,X000709.SZ,X000883.SZ,X000898.SZ,X002075.SZ,X000983.SZ,X002460.SZ,X600176.SH,X000539.SZ,X002470.SZ,X000027.SZ,X000060.SZ,X000630.SZ,X002407.SZ,X000012.SZ,X600021.SH,X600612.SH,X601699.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600111.SH,0,0,0,0,0.617178507193366,0,0,0,0.0348358576037738,0,0.0501395454142601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223525568785976,0,0,0,0.123517212096338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00894685454718846,-0.0393037279519487,0,0,0,0,0,0
X600489.SH,0,0,0,-0.0942639802152836,0,0,0,-0.0744925608426987,0.649365727946598,0,0,0,0,0,0,0,0,0,0,0,-0.0350030152769001,0,0.01304833633536,0,0,0,0,0,-0.0239552804182464,0,0,0,0,0,0,0,0.0427762326180774,0,0,0,0,0,0,0,0,0,0,0,0.163178903816702,0,0,0,0.153391444950292,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0.088728088628315,0,0.0990989512508407,0.0224721653727461,0,0,0,0,0,0,0,0,0,0.00250543100284889,0,0,0,0,0,0,0.147013460551839,0,0,0,0,0,0,0,0,0.0438204420082664,0,0,0,0,0,0,0,0,0,0,0,0,0.182125308862407,0,0,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0.0509448481520669,0,0,-0.00215609937792188,0,0.0474349979366842,0,0,0,0,0,-0.000153453661099663,0,0,0.0262675305404912,0,0,0,0.0136333323507647,0,0,0,0,0,0,0,0.0353381543891525,0,0,0,0,0,0,0.0404412605627391,0,0,0,0,0.0885840131745753,0,0,0.00268792874675053,0,0,0,0,0,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,-0.0569455510239644,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00387220899139821,0,0,0,0,0,0.00763197767017699,0,-0.0694947787373318,0.237542545777079,0,0,0,0,0,0,0,0.0775124074068215,0,0,0,0.0687808553567739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0.0468684902717196,0.0422008677941898,0,0,0,0,0,0,0,0,0,0,0,0,0.0340512634142945,0,0,0,0.0773140374329072,0,-0.109763237204126,0,0,0,0,0,0,0,0,0,0.64619598886564,0,0,0,0,0,0,0.288145695787995,0,0,0,0,0,0,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0.125395398215151,0,0.113390229460115,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.021961242233756,0,0,0,0.143525267460974,0,0,0,0,0,0,0,0,0,0,0,0.0448004332845436,0,0,0,0,0.224621420652894,0,0,0,0,0.0186140017940493,0,0,0,0,-0.0659642435402404,0.136521507939336,0,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0,0,0,0.193118887901034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0691149654476269,0,0,0,0.0414319526590838,0.275261116428427,0,0,0.144185094665424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0659263744791189,0,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0.0656768640568928,0.114377184004129,0,0,0,0,-0.0274158274626738,-0.0154901549431252,0.128569018670055,0,0,0,0,0,0,0,0,0,0,-0.0522198671287661,0,0,0.401518525954338,0,0,0,0,0.00167458908519602,0,0,0,0,0,0,0.0947501423832865,0,0.0619976981393165,0,0,0,0,0,0,-0.00377719160956225,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0.0411642944948717,0,0,0,0,0,0,0,0,0.0389650366954966,0,0,0,0,0,0,-0.0498084034900389,0,0,0,0.296232156371737,0,0,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,-0.0293242804473782,0,0.0189615565668389,0,0,0,0,0,0,0,0,0,0,0.0259180475645325,0,0.0325030336856431,0,0,0,0,0.0144347978573471,0,0,0,0.0470900224817821,0,0,0,0.0167981994376743,0,0.0308477214284418,0,0,0,0,0,0,0,0.0793831827419901,0,0,0,0,0,0.00655250262979167,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0.080394139762946,0,0,0,0,0,0,0,0,0,0,0.084293378809192,0,0,0,0,0.106152807749231,0.06291840640547,0,0,0,0,0,0,0,0.0845787753336184,0.0405371414694042,0.206678095198942,0,0,0,0,0,0,0,0.09384369790219,0,0,0,0,0,-0.0449702194557247,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0.0621731650057439,0,0,0,0,0,0,0,0.201016975924344,0,0,0,0.0897916390451828,-0.0243024465558922,0,0,0,0.0451840442559697,0,0,0,0,0.0600020208356759,0,0,0,0,0.00252606660503921,0,0,0.306634577696869,0,0,0,0,0,-0.0890345702354655,0,0,0,0,0,0,0.0750733023189015,0,0,0,0,0,0
X600549.SH,0,0,0,0,0,0,0,0,0.0384568735478375,0,0,0,0,0,0,0.480908381861737,0,0,0,0,0,0,0.098558981257297,0,0,0,0.169024692659904,0,0,0,0,0,0,0,0,0,0.110660086049591,0.0522313947587991,0.0424373008204966,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0,0,0.301774905122386,0.0139481554735704,0,0,0,0,0,0,0,0,0,0,0,0.0600532384659724,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00558722837690346,0,0,0,0,0,0,0,0,0,0,0,0,0.0174058854483279,0,0,0,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122399360669251,0,0.307383826930536,0,0,0,0,-0.0380202930434744,0,0.0403148818178449,0,0,0,0,0,0,0,0,0,0,0,0.149417334439778,-8.67361737988404e-19,0,0,0,0,0,0,0,0,-0.13810633546055,0,0,0.14311820592746,0,-0.110478301920637,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0.0191560065505285,0,0,0,0,0,0,0,0,0,0,0,0,0.19915435691461,0,0,0.0332244471781233,0,0.0819493538910402,0,0,0,0.0214396892558664,0,0,0,0.102076426403488,0,0.03825979144926,0.0846709217521529,0,0,0,0.134606027787671,0,0,0,0,0,0,0,-0.0331887601516502,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0.0690669869093455,0,0,0,0,0,0.0481033051329475,0,0,0,0,0,0,0.146236906723977,0,0,0,0.0207338769015355,0,0.023322256046797,0,0,0.034582606306552,0,0,0,0,0,0,0,0.0412838959417089,0,0,0.193931985260873,0.112825751657476,0,-0.0271762722422092,0,0,0,0.0549948560278854,0,-0.0171006870063975,0.095181417578984,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0.20972319874533,0.0900901955617799,0,0,0,0.0222108910089312,0.0218455380234532,0.00756164824594495,0,0,0,0,0.090926454332784,0,0,0,0,0.153988048760561,0.0697372208386801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00319367319863479,0,0,0.00707364696685385,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0.0376908524894036,0,0.0201100049372152,0,0,0,0,0,0,0,0,0,0,0,0,0.0978739316078134,0,0,0,0.0374797664867316,0,0,0,0.155274316591243,0,0,0,0,0.0340874213473187,0,0,0.040913064139984,0,0,0,0,0,0,0,0.200524655375669,0.000645370766742028,0,0,-0.00874085667371971,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0,0,0.101474250094014,0.234185696508092,0,0,0,0.0745130517324185,0,0,0,0,0,0,0,0,0,0,0.0805870513807446,0.0565015747251461,0,0,0,0,0.0177894113394384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0340291009826157,0,0,0,0,0,0,0,0,0
X002075.SZ,0,0,0,0,0,0,0,0,0.144800429894352,0.510008450381641,0,0,0,0,0,0,0,0,0,0,0,0,-0.153960812945678,0,0,0,0.354313848587242,0,0,0,0.243707989075091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219006827469495,0,0,0,0,0.0419887119013699,0,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0,0.511600882807554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151936755357197,0,0.0367735953262397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.327765924547414,0,0,0.0414338054628434,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0277816921873567,0,0,0,0,0.500325986293407,0,0,0,0,0,0.0768174647317691,0.172155729558657,0.23902930328513,0,0,0,0,0,0,0,-0.205126616045885,0,0,0,0,0,0,0,0,0.352823775645669,0,0,0,0,0,0.0314618725918067,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,-0.0685051647898738,0,0,0,0,-0.0166604268765271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0948668463349926,0.193415525569927,0,0,-0.0115779811135099,0.501782299405974,0,0,0,0,-0.0357199777260039,0,0,0,0.067387124713371,0.0960653266711388,0,0.0194122953261579,0,0,0,0,0,0,0,-0.0209547259804927,0.149863697289526,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0,0.0816956951810216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0600252492383572,0.000253140110951038,0.00705579045603432,0,0,0.218384961878854,0,0,0,0,8.67361737988404e-19,0,0,0.0370830635040334,0,0,0.140546202057367,0,0,0,0,0,0,0,0,-0.00966030308370605,0,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0.238135358475954,0,0.094980655376017,0,0,0,0,0,0,0,0,0,0,0,0.0137083325046496,0,0.0308740016202195,0,0,0.110533603451549,0,0,0,0,0,0,0,0,0,0,0,0,0.0510891468143969,0,0,0,0,0,0,0.159797072532173,0,0,0,0,0,0,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0.19754896481795,0.0186149745912425,0,0,0,0,0,0,0,0,0,0.00823176242728162,0,0,0,0,0,0,0,0.0332564295389987,0,0,0,0,0,0,0,0.0175422365652904,0.100464852232736,0,0,0,0,0,0.0497084707146839,0,0.0203531981364695,0,0,0,0,0,-0.0427745710021875,0,0,0,0,0,0,0
X000060.SZ,0,0,0,0,0,0,0,0,0,0,0.103026363464839,0.0314205153215739,0,0,0,0,0,0,0,0,0,0,0,0.159772224187276,0,0,0,0,0.211469422112827,0,0,0,0.0013747936339204,0,0,0,0.0473124458936457,0,0,0.0724924663639244,0,0,0,0,0,0,0,0,0,0.119847514381399,0,-0.010810515444451,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0.0166394412680719,0.0373016453348814,0,0,0.515319599894306,0,0,0,0,0,0,0,0,-0.0201074061850434,0,0,0,0,0.0126974552477751,0,0,0,0,0,0,0,0,0,0.0402358177835769,0,0.0555293203740497,0,0,0,0.00482123637484108,0,0.0140099431374183,0,0,0,0,0,0,0,0,0,0,0,0,0
X002407.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.481934748432455,0,0,0.144329069528303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.255899452590456,0,0,0,0,0,0,0,0,0,0.155834470899285,0,0,0,0.136663987153681,0,0,0,0,0,0
X000012.SZ,0,0,0,0,0,0,0,0,-0.0224204148180265,0.147870400816579,0.0340578466573002,0,0,0,0,0,0,0,0,0,0,0,0.0650441427672494,0.0993416635126575,0,0,0.187321880060596,0,0.000304452792592128,0,0,0,0,0,0,0,0.041268192010849,0,0.0225418434383424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0,0,0.0281745864831251,0,0,0,0,0,0,-0.0105764672296167,0,0,0,0.0456454552446837,0,0,0,0,0,0,0.0281177471083383,0.0188619096347986,0,0,0.204083165237525,0.169892508358295,0,0.0625758524650341,0,0,0,0,0.102416330536477,0,0,0,0,0,0,0,0,0,0,0,0.020896668105334,0,0,0,0,0,0,0
X600612.SH,0,0,0,0.332310565517064,0,0,0,-0.0673370462211422,0.0500619039327346,0.0684849469506837,0,0,0,0,0,-0.0926869908744287,0.39389568757584,0,0,0,0,0,0,0,-0.0430516515252807,0,0.046489487629638,0,0,0,-0.167450528642545,0,0,0,0,0,-0.115062280743131,0.134116935661275,0,-0.0810317225953848,0,0.0673751448803376,0,0,0,0.0773139225389571,0,0,0,0,0,0.0113577365994823,0,0,0.0256167477900651,0,0,0,0
X601699.SH,0,0,0,0,0,0,0,0,-0.00570467315089133,0,0.215419615237957,0,0,0,0,0.0770671148375213,0,0.143085958573539,0,0,0,0,0,0,0.0244339292318337,0,0,0,0,0,0,0,0,0,0,0,0,0.241140751162688,0.0239022994888908,0,0,0,0,0.153884671740799,0,0,0,0,0,0,0,1.0842021724855e-19,0.0494349111159729,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0109881016109979,0,0,0,0,0,0.0698704547895758,0,0,0,0,0,0,0.0720789283097009,0,0.00155633238081468,0,0,0,0,0,0,0,0,0,-0.0944699631309225,0,0,0,0,0,0,0,0,0,0.0124053975104486,0,0,-0.00133617742227423,-0.0358550288801387,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.102642337762592,-8.67361737988404e-19,0,0,0,0,0,0,0.129025118376657,0,0,0,0.085416937646191,0,0,0,0,0,0,0,0,0,0,-0.293625424337127,0,0,0,0,0,0,0,0,0,0,0,0,0.573873025774895,0,0,0,-2.33712425767155,0,0
TED,0,0,0,0,0,0,0,0,0,0,0.164207489447,0,0,0,0,0,0.0211104136723325,0,0,0,0,0,-0.0627698776138128,-0.072073686578653,0,0,-0.00286807119081784,0,-0.0504451850500369,0,0,-0.209687424619552,0,0,0,0,0,0,0,0,0,0,0,0.496429941025095,0,0,0,0,0,0,0,0.33867875453458,0,0,0,0,1.13878645184261,0,0
RealEstate_excess,0,0,0,0,-0.126142773047928,0.171720882126722,0,0,0.0284987829960826,0,0,0,0,-0.0066379527699279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0424952585575495,0,0,0,0,0,0,0,0.0651054099177302,0,0,0,0,0,0,0,0,-0.017840537331385,0.0836142977741314,-0.042603440332444,0,-0.00868228969316146,0,0,0.136928567350528,0,0,0,0
MKreturn,0,0,0,0,0,0.057748731111244,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0265480886499821,0,-8.67361737988404e-19,0,0.0832715782994355,0,0,0,-0.0289669761482026,0,0,0.0290359870893768,0.0198338983255051,-0.253043822644627,0,0.10054984176793,0,0,0,0,0,0,0.162394749382617,0,0,0.00567897009834773,0.0120367458748247,0.438221607227144,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0.000505419349696927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00141761446283229,0,0,0,0,0,0,0,0,0,9.26615320375411e-05,0,0,0,0,-0.000346382316005425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0473300745485758,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0138384058320455,0,-0.0705354929342306,0.0706890288047115,0,0,0,0,-0.146115632951137,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,-0.0160972984139878,0,0,0,0,0,0,0,0,0,0,0,0.00888615486556619,0,0.00844568730104126,0,0,0,-0.00287080651522482,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0081073886653562,-0.00212588414983423,0,0,0,-0.362070602071194,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.016519780252651,0,0,0,0,0,-0.00492099552738662,0,-0.00928419351407523,0,0,0,0,0,0.00149483931856374,0,-0.0149487967570754,-0.0126123218332766,0,0,0,0,0,0,0,0,0,0,0,-0.0287265493187201,0,0,0,0,0.142932824639919,0,0
